dz_2011,total,owned,nonowned
S01012658,972,930,42
S01012659,520,500,20
S01012660,772,429,343
S01012661,944,782,162
S01012662,1049,735,314
S01012663,909,859,50
S01012664,948,803,145
S01012665,903,407,496
S01012666,888,470,418
S01012667,719,379,340
S01012668,1144,667,477
S01012669,1091,1065,26
S01012670,716,702,14
S01012671,1233,857,376
S01012672,727,409,318
S01012673,1106,476,630
S01012674,767,233,534
S01012675,1116,623,493
S01012676,958,666,292
S01012677,623,331,292
S01012678,793,774,19
S01012679,575,324,251
S01012680,245,223,22
S01012681,693,619,74
S01012682,829,748,81
S01012683,922,623,299
S01012684,399,341,58
S01012685,1163,752,411
S01012686,1241,1013,228
S01012687,1435,1339,96
S01012688,944,715,229
S01012689,653,561,92
S01012690,542,497,45
S01012691,1071,1037,34
S01012692,1019,836,183
S01012693,1008,979,29
S01012694,595,467,128
S01012695,646,575,71
S01012696,667,605,62
S01012697,505,428,77
S01012698,1067,956,111
S01012699,996,799,197
S01012700,956,859,97
S01012701,1188,1117,71
S01012702,437,315,122
S01012703,735,588,147
S01012704,711,364,347
S01012705,755,750,5
S01012706,1050,609,441
S01012707,984,971,13
S01012708,1020,503,517
S01012709,749,414,335
S01012710,944,490,454
S01012711,1228,566,662
S01012712,1016,994,22
S01012713,1205,1044,161
S01012714,727,709,18
S01012715,1013,641,372
S01012716,1149,1037,112
S01012717,965,643,322
S01012718,748,641,107
S01012719,858,508,350
S01012720,650,397,253
S01012721,708,557,151
S01012722,1204,553,651
S01012723,888,404,484
S01012724,763,546,217
S01012725,926,702,224
S01012726,993,711,282
S01012727,989,397,592
S01012728,1130,231,899
S01012729,1081,920,161
S01012730,622,306,316
S01012731,864,503,361
S01012732,894,561,333
S01012733,210,177,33
S01012734,100,70,30
S01012735,616,367,249
S01012736,1302,1056,246
S01012737,1223,1047,176
S01012738,622,413,209
S01012739,123,111,12
S01012740,91,35,56
S01012741,686,676,10
S01012742,1032,1015,17
S01012743,1019,1010,9
S01012744,786,766,20
S01012745,885,717,168
S01012746,1124,992,132
S01012747,1287,945,342
S01012748,944,278,666
S01012749,886,358,528
S01012750,784,383,401
S01012751,1380,891,489
S01012752,693,338,355
S01012753,540,190,350
S01012754,969,493,476
S01012755,604,325,279
S01012756,1002,759,243
S01012757,519,289,230
S01012758,646,383,263
S01012759,817,424,393
S01012760,889,395,494
S01012761,1059,612,447
S01012762,876,690,186
S01012763,692,402,290
S01012764,1011,641,370
S01012765,663,301,362
S01012766,801,304,497
S01012767,901,863,38
S01012768,987,959,28
S01012769,496,411,85
S01012770,789,571,218
S01012771,924,629,295
S01012772,1193,698,495
S01012773,1270,792,478
S01012774,894,565,329
S01012775,747,520,227
S01012776,930,544,386
S01012777,585,462,123
S01012778,736,321,415
S01012779,697,280,417
S01012780,837,330,507
S01012781,623,509,114
S01012782,969,369,600
S01012783,1070,457,613
S01012784,948,484,464
S01012785,786,301,485
S01012786,870,289,581
S01012787,387,174,213
S01012788,1008,549,459
S01012789,1076,734,342
S01012790,521,462,59
S01012791,897,813,84
S01012792,1000,759,241
S01012793,866,407,459
S01012794,249,184,65
S01012795,1192,431,761
S01012796,555,165,390
S01012797,652,176,476
S01012798,856,741,115
S01012799,1150,1068,82
S01012800,852,802,50
S01012801,286,261,25
S01012802,672,660,12
S01012803,985,971,14
S01012804,915,504,411
S01012805,1055,661,394
S01012806,951,659,292
S01012807,718,631,87
S01012808,901,729,172
S01012809,857,651,206
S01012810,888,414,474
S01012811,921,674,247
S01012812,941,710,231
S01012813,1097,1072,25
S01012814,827,811,16
S01012815,643,605,38
S01012816,432,304,128
S01012817,332,269,63
S01012818,888,864,24
S01012819,1203,740,463
S01012820,663,511,152
S01012821,417,272,145
S01012822,751,357,394
S01012823,352,339,13
S01012824,893,722,171
S01012825,602,287,315
S01012826,610,256,354
S01012827,431,146,285
S01012828,563,490,73
S01012829,765,338,427
S01012830,714,440,274
S01012831,800,480,320
S01012832,646,375,271
S01012833,1090,346,744
S01012834,773,458,315
S01012835,894,691,203
S01012836,66,4,62
S01012837,1085,253,832
S01012838,910,52,858
S01012839,797,791,6
S01012840,426,424,2
S01012841,834,797,37
S01012842,1102,920,182
S01012843,1042,1028,14
S01012844,1041,1029,12
S01012845,990,841,149
S01012846,1029,551,478
S01012847,873,742,131
S01012848,630,595,35
S01012849,978,690,288
S01012850,972,603,369
S01012851,1044,801,243
S01012852,1065,1029,36
S01012853,1021,905,116
S01012854,1078,1026,52
S01012855,1043,884,159
S01012856,895,577,318
S01012857,1322,871,451
S01012858,815,355,460
S01012859,949,724,225
S01012860,726,643,83
S01012861,678,646,32
S01012862,788,382,406
S01012863,784,273,511
S01012864,779,315,464
S01012865,1194,919,275
S01012866,1018,737,281
S01012867,933,456,477
S01012868,776,383,393
S01012869,614,114,500
S01012870,968,821,147
S01012871,1006,902,104
S01012872,993,858,135
S01012873,1125,975,150
S01012874,950,562,388
S01012875,640,297,343
S01012876,991,516,475
S01012877,786,551,235
S01012878,958,946,12
S01012879,1057,1026,31
S01012880,1099,1011,88
S01012881,1314,1253,61
S01012882,740,340,400
S01012883,1079,397,682
S01012884,677,353,324
S01012885,919,578,341
S01012886,976,915,61
S01012887,744,707,37
S01012888,962,852,110
S01012889,768,501,267
S01012890,668,349,319
S01012891,826,536,290
S01012892,1257,620,637
S01012893,1057,520,537
S01012894,254,214,40
S01012895,476,322,154
S01012896,1111,622,489
S01012897,640,598,42
S01012898,233,206,27
S01012899,749,317,432
S01012900,796,699,97
S01012901,1318,1122,196
S01012902,1066,817,249
S01012903,1068,787,281
S01012904,1058,774,284
S01012905,1047,542,505
S01012906,1137,967,170
S01012907,1116,897,219
S01012908,1144,917,227
S01012909,952,711,241
S01012910,1288,861,427
S01012911,866,742,124
S01012912,1142,841,301
S01012913,1053,840,213
S01012914,956,681,275
S01012915,643,450,193
S01012916,1026,884,142
S01012917,786,743,43
S01012918,909,731,178
S01012919,509,433,76
S01012920,644,636,8
S01012921,770,586,184
S01012922,761,650,111
S01012923,907,787,120
S01012924,651,553,98
S01012925,684,658,26
S01012926,765,665,100
S01012927,827,708,119
S01012928,1011,899,112
S01012929,968,863,105
S01012930,877,623,254
S01012931,1136,817,319
S01012932,661,595,66
S01012933,900,652,248
S01012934,867,622,245
S01012935,1533,1174,359
S01012936,792,629,163
S01012937,906,673,233
S01012938,962,908,54
S01012939,846,834,12
S01012940,904,863,41
S01012941,866,849,17
S01012942,930,597,333
S01012943,883,831,52
S01012944,779,765,14
S01012945,710,685,25
S01012946,808,795,13
S01012947,668,645,23
S01012948,1176,1163,13
S01012949,842,821,21
S01012950,812,788,24
S01012951,499,485,14
S01012952,575,552,23
S01012953,790,759,31
S01012954,513,500,13
S01012955,518,468,50
S01012956,970,759,211
S01012957,857,670,187
S01012958,550,414,136
S01012959,660,528,132
S01012960,864,480,384
S01012961,1093,1058,35
S01012962,1027,1021,6
S01012963,410,393,17
S01012964,289,287,2
S01012965,648,631,17
S01012966,1028,856,172
S01012967,1128,808,320
S01012968,904,693,211
S01012969,1079,751,328
S01012970,947,667,280
S01012971,1140,635,505
S01012972,827,534,293
S01012973,983,682,301
S01012974,1123,775,348
S01012975,825,525,300
S01012976,791,526,265
S01012977,981,635,346
S01012978,1126,630,496
S01012979,757,600,157
S01012980,878,610,268
S01012981,929,620,309
S01012982,891,679,212
S01012983,791,773,18
S01012984,871,620,251
S01012985,980,791,189
S01012986,1014,713,301
S01012987,1153,827,326
S01012988,1134,842,292
S01012989,1218,996,222
S01012990,1158,836,322
S01012991,1119,785,334
S01012992,1067,812,255
S01012993,1093,785,308
S01012994,985,700,285
S01012995,931,682,249
S01012996,1064,515,549
S01012997,644,403,241
S01012998,991,676,315
S01012999,598,435,163
S01013000,1228,940,288
S01013001,464,333,131
S01013002,672,546,126
S01013003,795,751,44
S01013004,1049,869,180
S01013005,777,604,173
S01013006,698,539,159
S01013007,1336,1137,199
S01013008,1074,907,167
S01013009,681,532,149
S01013010,539,402,137
S01013011,682,531,151
S01013012,893,623,270
S01013013,904,719,185
S01013014,788,570,218
S01013015,761,646,115
S01013016,896,765,131
S01013017,1003,775,228
S01013018,1113,867,246
S01013019,869,744,125
S01013020,1016,807,209
S01013021,791,521,270
S01013022,376,332,44
S01013023,1053,1007,46
S01013024,635,585,50
S01013025,867,734,133
S01013026,740,352,388
S01013027,1507,690,817
S01013028,524,384,140
S01013029,720,335,385
S01013030,921,412,509
S01013031,749,295,454
S01013032,515,374,141
S01013033,518,385,133
S01013034,878,457,421
S01013035,874,362,512
S01013036,948,394,554
S01013037,1178,976,202
S01013038,1273,929,344
S01013039,612,588,24
S01013040,662,486,176
S01013041,620,403,217
S01013042,723,454,269
S01013043,855,315,540
S01013044,1177,638,539
S01013045,551,361,190
S01013046,761,415,346
S01013047,957,936,21
S01013048,1300,1184,116
S01013049,1079,971,108
S01013050,917,647,270
S01013051,933,578,355
S01013052,807,556,251
S01013053,1058,579,479
S01013054,1054,786,268
S01013055,710,397,313
S01013056,1288,674,614
S01013057,1140,366,774
S01013058,355,299,56
S01013059,1018,828,190
S01013060,490,416,74
S01013061,1086,1066,20
S01013062,868,744,124
S01013063,861,729,132
S01013064,1045,686,359
S01013065,1158,698,460
S01013066,722,510,212
S01013067,1034,459,575
S01013068,1166,529,637
S01013069,814,397,417
S01013070,950,331,619
S01013071,890,325,565
S01013072,817,188,629
S01013073,887,204,683
S01013074,1468,272,1196
S01013075,920,228,692
S01013076,671,326,345
S01013077,773,263,510
S01013078,693,317,376
S01013079,327,276,51
S01013080,1038,753,285
S01013081,786,651,135
S01013082,1204,1154,50
S01013083,944,648,296
S01013084,1016,909,107
S01013085,1001,585,416
S01013086,1058,776,282
S01013087,1237,791,446
S01013088,919,839,80
S01013089,830,563,267
S01013090,889,636,253
S01013091,366,230,136
S01013092,929,760,169
S01013093,481,428,53
S01013094,797,751,46
S01013095,1045,909,136
S01013096,544,305,239
S01013097,880,645,235
S01013098,116,79,37
S01013099,857,675,182
S01013100,893,742,151
S01013101,1741,1236,505
S01013102,819,733,86
S01013103,830,822,8
S01013104,1136,1080,56
S01013105,881,793,88
S01013106,936,662,274
S01013107,919,751,168
S01013108,709,414,295
S01013109,1225,920,305
S01013110,604,404,200
S01013111,638,518,120
S01013112,605,475,130
S01013113,1108,607,501
S01013114,1278,807,471
S01013115,924,694,230
S01013116,985,892,93
S01013117,894,631,263
S01013118,1121,834,287
S01013119,732,575,157
S01013120,1093,716,377
S01013121,426,205,221
S01013122,858,339,519
S01013123,994,548,446
S01013124,1223,672,551
S01013125,944,668,276
S01013126,898,212,686
S01013127,947,279,668
S01013128,814,459,355
S01013129,1092,606,486
S01013130,1056,276,780
S01013131,1026,306,720
S01013132,708,197,511
S01013133,640,67,573
S01013134,812,536,276
S01013135,1168,410,758
S01013136,1266,647,619
S01013137,1047,626,421
S01013138,1005,203,802
S01013139,1160,394,766
S01013140,1153,554,599
S01013141,744,327,417
S01013142,1094,202,892
S01013143,1067,483,584
S01013144,942,552,390
S01013145,954,589,365
S01013146,590,362,228
S01013147,807,624,183
S01013148,1068,791,277
S01013149,766,562,204
S01013150,929,634,295
S01013151,572,492,80
S01013152,1148,812,336
S01013153,881,314,567
S01013154,1414,721,693
S01013155,971,273,698
S01013156,1144,328,816
S01013157,1078,287,791
S01013158,721,671,50
S01013159,899,858,41
S01013160,1063,997,66
S01013161,994,546,448
S01013162,1032,534,498
S01013163,894,782,112
S01013164,1009,526,483
S01013165,1260,855,405
S01013166,763,196,567
S01013167,1124,285,839
S01013168,1133,619,514
S01013169,846,440,406
S01013170,1259,558,701
S01013171,872,637,235
S01013172,949,634,315
S01013173,875,690,185
S01013174,1219,1125,94
S01013175,853,736,117
S01013176,1046,771,275
S01013177,1131,836,295
S01013178,648,450,198
S01013179,1166,881,285
S01013180,523,505,18
S01013181,1032,932,100
S01013182,865,523,342
S01013183,1057,966,91
S01013184,748,228,520
S01013185,1122,575,547
S01013186,761,363,398
S01013187,944,372,572
S01013188,1076,873,203
S01013189,877,785,92
S01013190,739,402,337
S01013191,774,767,7
S01013192,1083,943,140
S01013193,556,461,95
S01013194,993,776,217
S01013195,830,456,374
S01013196,778,667,111
S01013197,598,507,91
S01013198,921,584,337
S01013199,866,564,302
S01013200,1025,525,500
S01013201,900,255,645
S01013202,629,323,306
S01013203,1038,619,419
S01013204,953,856,97
S01013205,856,296,560
S01013206,1033,476,557
S01013207,891,549,342
S01013208,542,227,315
S01013209,1007,747,260
S01013210,808,744,64
S01013211,1062,802,260
S01013212,873,821,52
S01013213,1000,980,20
S01013214,422,416,6
S01013215,822,655,167
S01013216,903,464,439
S01013217,867,507,360
S01013218,863,339,524
S01013219,849,311,538
S01013220,881,436,445
S01013221,1044,507,537
S01013222,520,239,281
S01013223,1136,484,652
S01013224,1229,805,424
S01013225,843,337,506
S01013226,331,188,143
S01013227,514,208,306
S01013228,927,692,235
S01013229,1037,638,399
S01013230,998,561,437
S01013231,1093,587,506
S01013232,817,505,312
S01013233,619,482,137
S01013234,400,378,22
S01013235,1186,829,357
S01013236,1126,1012,114
S01013237,1030,700,330
S01013238,1090,372,718
S01013239,1065,261,804
S01013240,764,323,441
S01013241,958,910,48
S01013242,732,584,148
S01013243,821,431,390
S01013244,1202,517,685
S01013245,877,563,314
S01013246,435,274,161
S01013247,918,416,502
S01013248,732,286,446
S01013249,908,617,291
S01013250,1103,759,344
S01013251,821,239,582
S01013252,940,545,395
S01013253,782,523,259
S01013254,849,375,474
S01013255,931,368,563
S01013256,729,498,231
S01013257,940,626,314
S01013258,966,814,152
S01013259,1430,1064,366
S01013260,942,428,514
S01013261,1245,684,561
S01013262,833,552,281
S01013263,569,526,43
S01013264,300,289,11
S01013265,423,391,32
S01013266,309,305,4
S01013267,654,606,48
S01013268,1254,815,439
S01013269,1002,953,49
S01013270,698,677,21
S01013271,1002,972,30
S01013272,996,983,13
S01013273,492,484,8
S01013274,1021,994,27
S01013275,1175,1138,37
S01013276,994,844,150
S01013277,1006,661,345
S01013278,933,538,395
S01013279,901,379,522
S01013280,882,610,272
S01013281,955,632,323
S01013282,855,331,524
S01013283,837,403,434
S01013284,679,647,32
S01013285,780,734,46
S01013286,839,765,74
S01013287,863,848,15
S01013288,763,582,181
S01013289,965,845,120
S01013290,1160,939,221
S01013291,1135,959,176
S01013292,893,835,58
S01013293,899,834,65
S01013294,897,801,96
S01013295,951,845,106
S01013296,940,484,456
S01013297,1072,773,299
S01013298,784,507,277
S01013299,935,521,414
S01013300,804,394,410
S01013301,694,456,238
S01013302,660,583,77
S01013303,1228,1002,226
S01013304,1033,494,539
S01013305,857,512,345
S01013306,1006,259,747
S01013307,1135,476,659
S01013308,636,221,415
S01013309,865,713,152
S01013310,697,431,266
S01013311,924,560,364
S01013312,1632,970,662
S01013313,666,456,210
S01013314,939,576,363
S01013315,277,264,13
S01013316,735,641,94
S01013317,668,626,42
S01013318,649,598,51
S01013319,739,594,145
S01013320,601,596,5
S01013321,458,185,273
S01013322,769,580,189
S01013323,870,532,338
S01013324,1074,487,587
S01013325,856,75,781
S01013326,1006,514,492
S01013327,927,459,468
S01013328,786,344,442
S01013329,603,395,208
S01013330,706,487,219
S01013331,571,486,85
S01013332,873,552,321
S01013333,1074,879,195
S01013334,771,456,315
S01013335,1056,393,663
S01013336,1198,563,635
S01013337,1133,920,213
S01013338,368,296,72
S01013339,900,799,101
S01013340,1338,1301,37
S01013341,767,736,31
S01013342,909,368,541
S01013343,717,408,309
S01013344,710,335,375
S01013345,916,588,328
S01013346,729,706,23
S01013347,738,683,55
S01013348,491,460,31
S01013349,220,110,110
S01013350,629,347,282
S01013351,819,673,146
S01013352,1095,767,328
S01013353,1207,771,436
S01013354,787,565,222
S01013355,985,672,313
S01013356,840,388,452
S01013357,510,478,32
S01013358,810,507,303
S01013359,692,320,372
S01013360,737,363,374
S01013361,924,406,518
S01013362,613,347,266
S01013363,1074,492,582
S01013364,746,437,309
S01013365,1030,881,149
S01013366,644,625,19
S01013367,628,532,96
S01013368,902,628,274
S01013369,905,370,535
S01013370,836,412,424
S01013371,879,524,355
S01013372,1044,280,764
S01013373,1108,643,465
S01013374,1047,400,647
S01013375,686,376,310
S01013376,719,372,347
S01013377,803,489,314
S01013378,957,584,373
S01013379,1079,705,374
S01013380,481,389,92
S01013381,733,381,352
S01013382,723,495,228
S01013383,860,366,494
S01013384,1172,680,492
S01013385,726,483,243
S01013386,763,749,14
S01013387,742,331,411
S01013388,761,480,281
S01013389,1073,815,258
S01013390,609,359,250
S01013391,986,768,218
S01013392,386,341,45
S01013393,1082,575,507
S01013394,761,352,409
S01013395,894,182,712
S01013396,382,71,311
S01013397,889,544,345
S01013398,337,304,33
S01013399,446,318,128
S01013400,596,349,247
S01013401,141,127,14
S01013402,76,9,67
S01013403,101,99,2
S01013404,458,355,103
S01013405,707,498,209
S01013406,781,327,454
S01013407,842,460,382
S01013408,791,374,417
S01013409,961,513,448
S01013410,496,136,360
S01013411,758,633,125
S01013412,833,546,287
S01013413,801,578,223
S01013414,669,426,243
S01013415,785,351,434
S01013416,588,228,360
S01013417,722,391,331
S01013418,634,327,307
S01013419,649,627,22
S01013420,822,568,254
S01013421,459,405,54
S01013422,1045,612,433
S01013423,898,685,213
S01013424,910,806,104
S01013425,450,376,74
S01013426,882,513,369
S01013427,232,210,22
S01013428,944,486,458
S01013429,1178,743,435
S01013430,789,639,150
S01013431,912,468,444
S01013432,854,592,262
S01013433,778,610,168
S01013434,514,419,95
S01013435,862,832,30
S01013436,919,583,336
S01013437,710,384,326
S01013438,709,353,356
S01013439,965,957,8
S01013440,1315,1268,47
S01013441,769,720,49
S01013442,914,820,94
S01013443,490,447,43
S01013444,1175,704,471
S01013445,625,565,60
S01013446,741,508,233
S01013447,566,556,10
S01013448,1001,936,65
S01013449,839,827,12
S01013450,885,862,23
S01013451,972,963,9
S01013452,624,574,50
S01013453,983,338,645
S01013454,705,590,115
S01013455,502,331,171
S01013456,1087,670,417
S01013457,1024,560,464
S01013458,895,628,267
S01013459,936,559,377
S01013460,1036,504,532
S01013461,945,538,407
S01013462,971,757,214
S01013463,584,237,347
S01013464,863,723,140
S01013465,867,711,156
S01013466,303,239,64
S01013467,410,344,66
S01013468,653,461,192
S01013469,1018,840,178
S01013470,898,460,438
S01013471,1020,587,433
S01013472,432,365,67
S01013473,272,267,5
S01013474,444,405,39
S01013475,881,821,60
S01013476,679,559,120
S01013477,993,668,325
S01013478,812,661,151
S01013479,1038,594,444
S01013480,657,413,244
S01013481,399,307,92
