"dz_2001","la_name","year","total","none"
"S01002316","City of Edinburgh",2001,276,20
"S01002317","City of Edinburgh",2001,1842,492
"S01002318","City of Edinburgh",2001,477,271
"S01002319","City of Edinburgh",2001,573,377
"S01002320","City of Edinburgh",2001,309,77
"S01002321","City of Edinburgh",2001,460,372
"S01002322","City of Edinburgh",2001,371,156
"S01002323","City of Edinburgh",2001,377,167
"S01002324","City of Edinburgh",2001,376,256
"S01002325","City of Edinburgh",2001,1169,563
"S01002326","City of Edinburgh",2001,577,317
"S01002327","City of Edinburgh",2001,353,73
"S01002328","City of Edinburgh",2001,410,87
"S01002329","City of Edinburgh",2001,275,49
"S01002330","City of Edinburgh",2001,320,92
"S01002331","City of Edinburgh",2001,295,112
"S01002332","City of Edinburgh",2001,321,12
"S01002333","City of Edinburgh",2001,300,27
"S01002334","City of Edinburgh",2001,451,87
"S01002335","City of Edinburgh",2001,439,84
"S01002336","City of Edinburgh",2001,421,49
"S01002337","City of Edinburgh",2001,364,37
"S01002338","City of Edinburgh",2001,260,141
"S01002339","Eilean Siar",2001,258,83
"S01002340","Eilean Siar",2001,384,92
"S01002341","Eilean Siar",2001,247,92
"S01002342","Eilean Siar",2001,316,92
"S01002343","Eilean Siar",2001,305,70
"S01002344","Eilean Siar",2001,274,72
"S01002345","Eilean Siar",2001,459,124
"S01002346","Eilean Siar",2001,483,124
"S01002347","Eilean Siar",2001,318,61
"S01002348","Eilean Siar",2001,409,107
"S01002349","Eilean Siar",2001,489,184
"S01002350","Eilean Siar",2001,433,107
"S01002351","Eilean Siar",2001,297,75
"S01002352","Eilean Siar",2001,419,107
"S01002353","Eilean Siar",2001,296,69
"S01002354","Eilean Siar",2001,322,61
"S01002355","Eilean Siar",2001,385,158
"S01002356","Eilean Siar",2001,487,237
"S01002357","Eilean Siar",2001,293,105
"S01002358","Eilean Siar",2001,232,54
"S01002359","Eilean Siar",2001,413,172
"S01002360","Eilean Siar",2001,329,150
"S01002361","Eilean Siar",2001,317,90
"S01002362","Eilean Siar",2001,352,86
"S01002363","Eilean Siar",2001,508,139
"S01002364","Eilean Siar",2001,487,210
"S01002365","Eilean Siar",2001,228,58
"S01002366","Eilean Siar",2001,353,85
"S01002367","Eilean Siar",2001,488,88
"S01002368","Eilean Siar",2001,477,90
"S01002369","Eilean Siar",2001,225,75
"S01002370","Eilean Siar",2001,289,93
"S01002371","Eilean Siar",2001,353,88
"S01002372","Eilean Siar",2001,324,93
"S01002373","Eilean Siar",2001,427,121
"S01002374","Eilean Siar",2001,424,158
"S01002375","Falkirk",2001,372,108
"S01002376","Falkirk",2001,365,107
"S01002377","Falkirk",2001,375,144
"S01002378","Falkirk",2001,215,26
"S01002379","Falkirk",2001,519,155
"S01002380","Falkirk",2001,328,70
"S01002381","Falkirk",2001,363,88
"S01002382","Falkirk",2001,271,114
"S01002383","Falkirk",2001,191,14
"S01002384","Falkirk",2001,232,67
"S01002385","Falkirk",2001,336,109
"S01002386","Falkirk",2001,392,66
"S01002387","Falkirk",2001,379,70
"S01002388","Falkirk",2001,433,15
"S01002389","Falkirk",2001,372,12
"S01002390","Falkirk",2001,408,47
"S01002391","Falkirk",2001,466,23
"S01002392","Falkirk",2001,677,55
"S01002393","Falkirk",2001,289,51
"S01002394","Falkirk",2001,369,78
"S01002395","Falkirk",2001,296,39
"S01002396","Falkirk",2001,316,71
"S01002397","Falkirk",2001,627,78
"S01002398","Falkirk",2001,372,40
"S01002399","Falkirk",2001,438,179
"S01002400","Falkirk",2001,365,21
"S01002401","Falkirk",2001,438,9
"S01002402","Falkirk",2001,355,129
"S01002403","Falkirk",2001,391,135
"S01002404","Falkirk",2001,439,47
"S01002405","Falkirk",2001,305,25
"S01002406","Falkirk",2001,410,155
"S01002407","Falkirk",2001,282,76
"S01002408","Falkirk",2001,374,135
"S01002409","Falkirk",2001,300,47
"S01002410","Falkirk",2001,296,34
"S01002411","Falkirk",2001,790,125
"S01002412","Falkirk",2001,377,32
"S01002413","Falkirk",2001,282,63
"S01002414","Falkirk",2001,277,143
"S01002415","Falkirk",2001,299,103
"S01002416","Falkirk",2001,228,23
"S01002417","Falkirk",2001,301,53
"S01002418","Falkirk",2001,401,140
"S01002419","Falkirk",2001,267,29
"S01002420","Falkirk",2001,256,94
"S01002421","Falkirk",2001,341,16
"S01002422","Falkirk",2001,259,41
"S01002423","Falkirk",2001,373,140
"S01002424","Falkirk",2001,378,110
"S01002425","Falkirk",2001,407,103
"S01002426","Falkirk",2001,504,247
"S01002427","Falkirk",2001,373,105
"S01002428","Falkirk",2001,221,66
"S01002429","Falkirk",2001,909,629
"S01002430","Falkirk",2001,269,64
"S01002431","Falkirk",2001,422,143
"S01002432","Falkirk",2001,783,69
"S01002433","Falkirk",2001,271,125
"S01002434","Falkirk",2001,435,178
"S01002435","Falkirk",2001,314,85
"S01002436","Falkirk",2001,375,173
"S01002437","Falkirk",2001,379,131
"S01002438","Falkirk",2001,278,93
"S01002439","Falkirk",2001,345,112
"S01002440","Falkirk",2001,571,205
"S01002441","Falkirk",2001,349,54
"S01002442","Falkirk",2001,256,95
"S01002443","Falkirk",2001,345,127
"S01002444","Falkirk",2001,352,187
"S01002445","Falkirk",2001,438,192
"S01002446","Falkirk",2001,529,63
"S01002447","Falkirk",2001,263,88
"S01002448","Falkirk",2001,197,67
"S01002449","Falkirk",2001,218,17
"S01002450","Falkirk",2001,489,218
"S01002451","Falkirk",2001,403,73
"S01002452","Falkirk",2001,243,103
"S01002453","Falkirk",2001,307,59
"S01002454","Falkirk",2001,319,61
"S01002455","Falkirk",2001,224,44
"S01002456","Falkirk",2001,433,207
"S01002457","Falkirk",2001,314,102
"S01002458","Falkirk",2001,371,169
"S01002459","Falkirk",2001,309,134
"S01002460","Falkirk",2001,395,207
"S01002461","Falkirk",2001,161,2
"S01002462","Falkirk",2001,433,187
"S01002463","Falkirk",2001,470,217
"S01002464","Falkirk",2001,244,92
"S01002465","Falkirk",2001,283,23
"S01002466","Falkirk",2001,434,158
"S01002467","Falkirk",2001,228,75
"S01002468","Falkirk",2001,382,181
"S01002469","Falkirk",2001,276,88
"S01002470","Falkirk",2001,348,121
"S01002471","Falkirk",2001,220,71
"S01002472","Falkirk",2001,303,157
"S01002473","Falkirk",2001,421,205
"S01002474","Falkirk",2001,270,112
"S01002475","Falkirk",2001,242,82
"S01002476","Falkirk",2001,420,79
"S01002477","Falkirk",2001,401,155
"S01002478","Falkirk",2001,427,100
"S01002479","Falkirk",2001,314,149
"S01002480","Falkirk",2001,364,186
"S01002481","Falkirk",2001,424,160
"S01002482","Falkirk",2001,462,228
"S01002483","Falkirk",2001,395,234
"S01002484","Falkirk",2001,375,173
"S01002485","Falkirk",2001,356,35
"S01002486","Falkirk",2001,372,200
"S01002487","Falkirk",2001,277,91
"S01002488","Falkirk",2001,363,213
"S01002489","Falkirk",2001,273,154
"S01002490","Falkirk",2001,271,99
"S01002491","Falkirk",2001,243,113
"S01002492","Falkirk",2001,478,116
"S01002493","Falkirk",2001,413,100
"S01002494","Falkirk",2001,266,22
"S01002495","Falkirk",2001,294,141
"S01002496","Falkirk",2001,745,177
"S01002497","Falkirk",2001,445,166
"S01002498","Falkirk",2001,245,14
"S01002499","Falkirk",2001,638,292
"S01002500","Falkirk",2001,301,143
"S01002501","Falkirk",2001,224,42
"S01002502","Falkirk",2001,383,180
"S01002503","Falkirk",2001,277,87
"S01002504","Falkirk",2001,778,260
"S01002505","Falkirk",2001,460,247
"S01002506","Falkirk",2001,336,92
"S01002507","Falkirk",2001,358,183
"S01002508","Falkirk",2001,378,53
"S01002509","Falkirk",2001,502,122
"S01002510","Falkirk",2001,442,89
"S01002511","Falkirk",2001,222,44
"S01002512","Falkirk",2001,309,157
"S01002513","Falkirk",2001,451,129
"S01002514","Falkirk",2001,394,175
"S01002515","Falkirk",2001,322,152
"S01002516","Falkirk",2001,502,150
"S01002517","Falkirk",2001,261,84
"S01002518","Falkirk",2001,394,59
"S01002519","Falkirk",2001,513,308
"S01002520","Falkirk",2001,302,184
"S01002521","Falkirk",2001,286,104
"S01002522","Falkirk",2001,321,35
"S01002523","Falkirk",2001,287,23
"S01002524","Falkirk",2001,318,60
"S01002525","Falkirk",2001,347,154
"S01002526","Falkirk",2001,189,6
"S01002527","Falkirk",2001,301,26
"S01002528","Falkirk",2001,387,43
"S01002529","Falkirk",2001,511,276
"S01002530","Falkirk",2001,325,127
"S01002531","Falkirk",2001,413,125
"S01002532","Falkirk",2001,405,144
"S01002533","Falkirk",2001,320,128
"S01002534","Falkirk",2001,377,120
"S01002535","Falkirk",2001,368,103
"S01002536","Falkirk",2001,357,184
"S01002537","Falkirk",2001,210,82
"S01002538","Falkirk",2001,376,30
"S01002539","Falkirk",2001,416,206
"S01002540","Falkirk",2001,307,172
"S01002541","Falkirk",2001,785,132
"S01002542","Falkirk",2001,292,51
"S01002543","Falkirk",2001,290,159
"S01002544","Falkirk",2001,394,119
"S01002545","Falkirk",2001,382,152
"S01002546","Falkirk",2001,344,88
"S01002547","Falkirk",2001,336,51
"S01002548","Falkirk",2001,513,154
"S01002549","Falkirk",2001,212,8
"S01002550","Falkirk",2001,196,12
"S01002551","Falkirk",2001,264,86
"S01002552","Falkirk",2001,238,78
"S01002553","Falkirk",2001,380,139
"S01002554","Falkirk",2001,216,10
"S01002555","Falkirk",2001,407,140
"S01002556","Falkirk",2001,283,105
"S01002557","Falkirk",2001,365,123
"S01002558","Falkirk",2001,292,106
"S01002559","Falkirk",2001,283,26
"S01002560","Falkirk",2001,229,80
"S01002561","Falkirk",2001,339,87
"S01002562","Falkirk",2001,281,77
"S01002563","Falkirk",2001,400,50
"S01002564","Falkirk",2001,246,17
"S01002565","Falkirk",2001,374,47
"S01002566","Falkirk",2001,267,8
"S01002567","Falkirk",2001,1045,11
"S01002568","Falkirk",2001,389,65
"S01002569","Falkirk",2001,559,115
"S01002570","Falkirk",2001,235,51
"S01002571","Falkirk",2001,362,120
"S01002572","Fife",2001,253,35
"S01002573","Fife",2001,220,49
"S01002574","Fife",2001,558,221
"S01002575","Fife",2001,366,74
"S01002576","Fife",2001,417,49
"S01002577","Fife",2001,491,237
"S01002578","Fife",2001,296,13
"S01002579","Fife",2001,471,43
"S01002580","Fife",2001,338,153
"S01002581","Fife",2001,340,9
"S01002582","Fife",2001,325,140
"S01002583","Fife",2001,454,92
"S01002584","Fife",2001,661,208
"S01002585","Fife",2001,550,177
"S01002586","Fife",2001,227,45
"S01002587","Fife",2001,301,37
"S01002588","Fife",2001,311,28
"S01002589","Fife",2001,339,46
"S01002590","Fife",2001,305,34
"S01002591","Fife",2001,270,113
"S01002592","Fife",2001,418,169
"S01002593","Fife",2001,405,152
"S01002594","Fife",2001,258,13
"S01002595","Fife",2001,284,85
"S01002596","Fife",2001,284,22
"S01002597","Fife",2001,248,95
"S01002598","Fife",2001,456,115
"S01002599","Fife",2001,239,79
"S01002600","Fife",2001,324,25
"S01002601","Fife",2001,292,113
"S01002602","Fife",2001,214,48
"S01002603","Fife",2001,365,158
"S01002604","Fife",2001,393,33
"S01002605","Fife",2001,260,102
"S01002606","Fife",2001,218,60
"S01002607","Fife",2001,355,108
"S01002608","Fife",2001,208,17
"S01002609","Fife",2001,381,153
"S01002610","Fife",2001,381,96
"S01002611","Fife",2001,362,56
"S01002612","Fife",2001,429,61
"S01002613","Fife",2001,403,61
"S01002614","Fife",2001,406,82
"S01002615","Fife",2001,188,28
"S01002616","Fife",2001,230,11
"S01002617","Fife",2001,405,168
"S01002618","Fife",2001,395,206
"S01002619","Fife",2001,309,63
"S01002620","Fife",2001,421,178
"S01002621","Fife",2001,245,15
"S01002622","Fife",2001,2815,41
"S01002623","Fife",2001,549,20
"S01002624","Fife",2001,283,27
"S01002625","Fife",2001,365,20
"S01002626","Fife",2001,363,125
"S01002627","Fife",2001,472,28
"S01002628","Fife",2001,287,26
"S01002629","Fife",2001,422,70
"S01002630","Fife",2001,386,132
"S01002631","Fife",2001,331,32
"S01002632","Fife",2001,243,49
"S01002633","Fife",2001,381,72
"S01002634","Fife",2001,333,63
"S01002635","Fife",2001,258,38
"S01002636","Fife",2001,243,69
"S01002637","Fife",2001,336,110
"S01002638","Fife",2001,315,133
"S01002639","Fife",2001,366,33
"S01002640","Fife",2001,319,54
"S01002641","Fife",2001,356,32
"S01002642","Fife",2001,281,123
"S01002643","Fife",2001,281,124
"S01002644","Fife",2001,316,82
"S01002645","Fife",2001,285,109
"S01002646","Fife",2001,350,115
"S01002647","Fife",2001,403,206
"S01002648","Fife",2001,534,81
"S01002649","Fife",2001,312,136
"S01002650","Fife",2001,283,28
"S01002651","Fife",2001,276,101
"S01002652","Fife",2001,274,34
"S01002653","Fife",2001,353,149
"S01002654","Fife",2001,372,166
"S01002655","Fife",2001,449,226
"S01002656","Fife",2001,442,264
"S01002657","Fife",2001,377,90
"S01002658","Fife",2001,815,307
"S01002659","Fife",2001,463,58
"S01002660","Fife",2001,363,144
"S01002661","Fife",2001,352,80
"S01002662","Fife",2001,454,115
"S01002663","Fife",2001,356,52
"S01002664","Fife",2001,353,26
"S01002665","Fife",2001,323,86
"S01002666","Fife",2001,707,99
"S01002667","Fife",2001,310,145
"S01002668","Fife",2001,223,41
"S01002669","Fife",2001,518,196
"S01002670","Fife",2001,237,18
"S01002671","Fife",2001,519,205
"S01002672","Fife",2001,295,146
"S01002673","Fife",2001,286,114
"S01002674","Fife",2001,340,74
"S01002675","Fife",2001,491,65
"S01002676","Fife",2001,339,80
"S01002677","Fife",2001,524,245
"S01002678","Fife",2001,400,22
"S01002679","Fife",2001,543,276
"S01002680","Fife",2001,565,210
"S01002681","Fife",2001,351,107
"S01002682","Fife",2001,238,98
"S01002683","Fife",2001,261,36
"S01002684","Fife",2001,455,195
"S01002685","Fife",2001,549,285
"S01002686","Fife",2001,1023,118
"S01002687","Fife",2001,536,133
"S01002688","Fife",2001,263,19
"S01002689","Fife",2001,410,22
"S01002690","Fife",2001,240,30
"S01002691","Fife",2001,521,26
"S01002692","Fife",2001,343,60
"S01002693","Fife",2001,169,27
"S01002694","Fife",2001,284,102
"S01002695","Fife",2001,247,19
"S01002696","Fife",2001,409,114
"S01002697","Fife",2001,425,64
"S01002698","Fife",2001,311,86
"S01002699","Fife",2001,226,91
"S01002700","Fife",2001,433,191
"S01002701","Fife",2001,411,12
"S01002702","Fife",2001,306,161
"S01002703","Fife",2001,571,128
"S01002704","Fife",2001,305,97
"S01002705","Fife",2001,361,157
"S01002706","Fife",2001,444,168
"S01002707","Fife",2001,349,142
"S01002708","Fife",2001,453,128
"S01002709","Fife",2001,496,243
"S01002710","Fife",2001,343,62
"S01002711","Fife",2001,363,133
"S01002712","Fife",2001,335,113
"S01002713","Fife",2001,468,270
"S01002714","Fife",2001,410,185
"S01002715","Fife",2001,409,174
"S01002716","Fife",2001,228,12
"S01002717","Fife",2001,412,115
"S01002718","Fife",2001,393,203
"S01002719","Fife",2001,306,100
"S01002720","Fife",2001,319,24
"S01002721","Fife",2001,363,171
"S01002722","Fife",2001,522,163
"S01002723","Fife",2001,378,134
"S01002724","Fife",2001,415,169
"S01002725","Fife",2001,407,107
"S01002726","Fife",2001,352,102
"S01002727","Fife",2001,396,27
"S01002728","Fife",2001,386,127
"S01002729","Fife",2001,493,39
"S01002730","Fife",2001,566,209
"S01002731","Fife",2001,360,137
"S01002732","Fife",2001,346,127
"S01002733","Fife",2001,389,130
"S01002734","Fife",2001,473,210
"S01002735","Fife",2001,805,223
"S01002736","Fife",2001,295,57
"S01002737","Fife",2001,404,120
"S01002738","Fife",2001,275,77
"S01002739","Fife",2001,313,40
"S01002740","Fife",2001,203,21
"S01002741","Fife",2001,543,171
"S01002742","Fife",2001,402,173
"S01002743","Fife",2001,319,177
"S01002744","Fife",2001,251,44
"S01002745","Fife",2001,284,136
"S01002746","Fife",2001,443,137
"S01002747","Fife",2001,270,108
"S01002748","Fife",2001,404,177
"S01002749","Fife",2001,320,144
"S01002750","Fife",2001,387,156
"S01002751","Fife",2001,434,197
"S01002752","Fife",2001,247,96
"S01002753","Fife",2001,254,12
"S01002754","Fife",2001,259,62
"S01002755","Fife",2001,424,228
"S01002756","Fife",2001,428,185
"S01002757","Fife",2001,241,62
"S01002758","Fife",2001,400,204
"S01002759","Fife",2001,383,163
"S01002760","Fife",2001,241,98
"S01002761","Fife",2001,438,221
"S01002762","Fife",2001,317,167
"S01002763","Fife",2001,374,157
"S01002764","Fife",2001,279,141
"S01002765","Fife",2001,480,296
"S01002766","Fife",2001,480,254
"S01002767","Fife",2001,475,66
"S01002768","Fife",2001,378,118
"S01002769","Fife",2001,347,126
"S01002770","Fife",2001,284,106
"S01002771","Fife",2001,351,180
"S01002772","Fife",2001,397,46
"S01002773","Fife",2001,413,171
"S01002774","Fife",2001,387,191
"S01002775","Fife",2001,288,113
"S01002776","Fife",2001,624,213
"S01002777","Fife",2001,541,232
"S01002778","Fife",2001,477,296
"S01002779","Fife",2001,309,177
"S01002780","Fife",2001,461,222
"S01002781","Fife",2001,477,172
"S01002782","Fife",2001,541,272
"S01002783","Fife",2001,782,211
"S01002784","Fife",2001,294,116
"S01002785","Fife",2001,281,107
"S01002786","Fife",2001,340,50
"S01002787","Fife",2001,305,88
"S01002788","Fife",2001,300,41
"S01002789","Fife",2001,302,25
"S01002790","Fife",2001,423,220
"S01002791","Fife",2001,261,126
"S01002792","Fife",2001,950,188
"S01002793","Fife",2001,426,227
"S01002794","Fife",2001,399,129
"S01002795","Fife",2001,260,20
"S01002796","Fife",2001,238,39
"S01002797","Fife",2001,314,29
"S01002798","Fife",2001,241,84
"S01002799","Fife",2001,402,193
"S01002800","Fife",2001,285,19
"S01002801","Fife",2001,391,161
"S01002802","Fife",2001,247,7
"S01002803","Fife",2001,447,132
"S01002804","Fife",2001,304,119
"S01002805","Fife",2001,399,166
"S01002806","Fife",2001,1061,254
"S01002807","Fife",2001,323,155
"S01002808","Fife",2001,375,167
"S01002809","Fife",2001,332,131
