"dz_2001","la_name","year","total","nonwhite"
"S01000658","Angus",2001,578,16
"S01000659","Angus",2001,1366,8
"S01000660","Angus",2001,974,19
"S01000661","Angus",2001,1020,1
"S01000662","Angus",2001,702,2
"S01000663","Angus",2001,702,9
"S01000664","Angus",2001,837,2
"S01000665","Angus",2001,675,7
"S01000666","Angus",2001,683,3
"S01000667","Angus",2001,981,2
"S01000668","Angus",2001,909,9
"S01000669","Angus",2001,785,13
"S01000670","Angus",2001,707,0
"S01000671","Angus",2001,622,12
"S01000672","Angus",2001,628,1
"S01000673","Angus",2001,750,6
"S01000674","Angus",2001,984,1
"S01000675","Angus",2001,722,1
"S01000676","Angus",2001,501,6
"S01000677","Angus",2001,822,1
"S01000678","Angus",2001,1092,5
"S01000679","Angus",2001,750,6
"S01000680","Angus",2001,1042,4
"S01000681","Angus",2001,802,13
"S01000682","Angus",2001,935,9
"S01000683","Angus",2001,525,5
"S01000684","Angus",2001,687,1
"S01000685","Angus",2001,843,6
"S01000686","Angus",2001,703,10
"S01000687","Angus",2001,891,0
"S01000688","Angus",2001,792,1
"S01000689","Angus",2001,611,0
"S01000690","Angus",2001,1001,10
"S01000691","Angus",2001,772,9
"S01000692","Angus",2001,753,5
"S01000693","Angus",2001,872,7
"S01000694","Angus",2001,1080,9
"S01000695","Angus",2001,888,19
"S01000696","Angus",2001,731,6
"S01000697","Angus",2001,1056,16
"S01000698","Angus",2001,642,4
"S01000699","Angus",2001,855,1
"S01000700","Angus",2001,879,10
"S01000701","Angus",2001,1071,7
"S01000702","Angus",2001,522,5
"S01000703","Angus",2001,956,4
"S01000704","Angus",2001,880,5
"S01000705","Angus",2001,1446,10
"S01000706","Angus",2001,989,14
"S01000707","Angus",2001,537,0
"S01000708","Angus",2001,562,2
"S01000709","Angus",2001,1054,6
"S01000710","Angus",2001,1083,6
"S01000711","Argyll and Bute",2001,620,0
"S01000712","Argyll and Bute",2001,595,5
"S01000713","Argyll and Bute",2001,832,4
"S01000714","Argyll and Bute",2001,1126,2
"S01000715","Argyll and Bute",2001,671,5
"S01000716","Argyll and Bute",2001,541,5
"S01000717","Argyll and Bute",2001,870,3
"S01000718","Argyll and Bute",2001,952,3
"S01000719","Argyll and Bute",2001,660,2
"S01000720","Argyll and Bute",2001,1060,7
"S01000721","Argyll and Bute",2001,658,3
"S01000722","Argyll and Bute",2001,985,2
"S01000723","Argyll and Bute",2001,527,2
"S01000724","Argyll and Bute",2001,862,7
"S01000725","Argyll and Bute",2001,633,5
"S01000726","Argyll and Bute",2001,821,1
"S01000727","Argyll and Bute",2001,814,4
"S01000728","Argyll and Bute",2001,768,4
"S01000729","Argyll and Bute",2001,542,4
"S01000730","Argyll and Bute",2001,407,10
"S01000731","Argyll and Bute",2001,547,8
"S01000732","Argyll and Bute",2001,779,2
"S01000733","Argyll and Bute",2001,732,6
"S01000734","Argyll and Bute",2001,851,4
"S01000735","Argyll and Bute",2001,445,3
"S01000736","Argyll and Bute",2001,720,2
"S01000737","Argyll and Bute",2001,511,1
"S01000738","Argyll and Bute",2001,579,2
"S01000739","Argyll and Bute",2001,759,3
"S01000740","Argyll and Bute",2001,902,2
"S01000741","Argyll and Bute",2001,806,5
"S01000742","Argyll and Bute",2001,651,4
"S01000743","Argyll and Bute",2001,726,15
"S01000744","Argyll and Bute",2001,733,6
"S01000745","Argyll and Bute",2001,681,6
"S01000746","Argyll and Bute",2001,904,6
"S01000747","Argyll and Bute",2001,568,5
"S01000748","Argyll and Bute",2001,514,1
"S01000749","Argyll and Bute",2001,791,20
"S01000750","Argyll and Bute",2001,694,2
"S01000751","Argyll and Bute",2001,713,11
"S01000752","Argyll and Bute",2001,992,11
"S01000753","Argyll and Bute",2001,646,9
"S01000754","Argyll and Bute",2001,650,2
"S01000755","Argyll and Bute",2001,829,2
"S01000756","Argyll and Bute",2001,1290,4
"S01000757","Argyll and Bute",2001,838,10
"S01000758","Argyll and Bute",2001,1174,12
"S01000759","Argyll and Bute",2001,861,8
"S01000760","Argyll and Bute",2001,565,8
"S01000761","Argyll and Bute",2001,600,0
"S01000762","Argyll and Bute",2001,670,6
"S01000763","Argyll and Bute",2001,861,11
"S01000764","Argyll and Bute",2001,707,24
"S01000765","Argyll and Bute",2001,1123,9
"S01000766","Argyll and Bute",2001,934,14
"S01000767","Argyll and Bute",2001,596,2
"S01000768","Argyll and Bute",2001,826,5
"S01000769","Argyll and Bute",2001,956,11
"S01000770","Argyll and Bute",2001,730,7
"S01000771","Argyll and Bute",2001,983,20
"S01000772","Argyll and Bute",2001,652,3
"S01000773","Argyll and Bute",2001,962,9
"S01000774","Argyll and Bute",2001,857,0
"S01000775","Argyll and Bute",2001,859,15
"S01000776","Argyll and Bute",2001,620,5
"S01000777","Argyll and Bute",2001,555,5
"S01000778","Argyll and Bute",2001,464,9
"S01000779","Argyll and Bute",2001,793,12
"S01000780","Argyll and Bute",2001,931,2
"S01000781","Argyll and Bute",2001,877,13
"S01000782","Argyll and Bute",2001,712,29
"S01000783","Argyll and Bute",2001,506,1
"S01000784","Argyll and Bute",2001,871,21
"S01000785","Argyll and Bute",2001,734,9
"S01000786","Argyll and Bute",2001,784,10
"S01000787","Argyll and Bute",2001,526,3
"S01000788","Argyll and Bute",2001,705,10
"S01000789","Argyll and Bute",2001,943,1
"S01000790","Argyll and Bute",2001,642,4
"S01000791","Argyll and Bute",2001,630,2
"S01000792","Argyll and Bute",2001,690,4
"S01000793","Argyll and Bute",2001,812,6
"S01000794","Argyll and Bute",2001,998,6
"S01000795","Argyll and Bute",2001,883,1
"S01000796","Argyll and Bute",2001,485,2
"S01000797","Argyll and Bute",2001,476,4
"S01000798","Argyll and Bute",2001,535,1
"S01000799","Argyll and Bute",2001,2889,27
"S01000800","Argyll and Bute",2001,1168,2
"S01000801","Argyll and Bute",2001,639,1
"S01000802","Argyll and Bute",2001,754,4
"S01000803","Argyll and Bute",2001,1294,8
"S01000804","Argyll and Bute",2001,985,5
"S01000805","Argyll and Bute",2001,822,9
"S01000806","Argyll and Bute",2001,982,4
"S01000807","Argyll and Bute",2001,1089,10
"S01000808","Argyll and Bute",2001,892,7
"S01000809","Argyll and Bute",2001,553,2
"S01000810","Argyll and Bute",2001,797,5
"S01000811","Argyll and Bute",2001,1036,10
"S01000812","Argyll and Bute",2001,1214,19
"S01000813","Argyll and Bute",2001,994,11
"S01000814","Argyll and Bute",2001,919,2
"S01000815","Argyll and Bute",2001,544,1
"S01000816","Argyll and Bute",2001,584,12
"S01000817","Argyll and Bute",2001,918,9
"S01000818","Argyll and Bute",2001,805,4
"S01000819","Argyll and Bute",2001,812,3
"S01000820","Argyll and Bute",2001,573,2
"S01000821","Argyll and Bute",2001,883,10
"S01000822","Argyll and Bute",2001,554,2
"S01000823","Argyll and Bute",2001,788,5
"S01000824","Argyll and Bute",2001,684,0
"S01000825","Argyll and Bute",2001,698,4
"S01000826","Argyll and Bute",2001,730,2
"S01000827","Argyll and Bute",2001,894,6
"S01000828","Argyll and Bute",2001,1184,27
"S01000829","Argyll and Bute",2001,1045,0
"S01000830","Argyll and Bute",2001,715,3
"S01000831","Argyll and Bute",2001,882,3
"S01000832","Argyll and Bute",2001,1211,5
"S01000833","Clackmannanshire",2001,867,16
"S01000834","Clackmannanshire",2001,1081,21
"S01000835","Clackmannanshire",2001,702,5
"S01000836","Clackmannanshire",2001,1004,7
"S01000837","Clackmannanshire",2001,973,39
"S01000838","Clackmannanshire",2001,723,10
"S01000839","Clackmannanshire",2001,1389,23
"S01000840","Clackmannanshire",2001,963,3
"S01000841","Clackmannanshire",2001,970,7
"S01000842","Clackmannanshire",2001,834,15
"S01000843","Clackmannanshire",2001,1082,2
"S01000844","Clackmannanshire",2001,832,4
"S01000845","Clackmannanshire",2001,573,10
"S01000846","Clackmannanshire",2001,739,3
"S01000847","Clackmannanshire",2001,1126,6
"S01000848","Clackmannanshire",2001,699,3
"S01000849","Clackmannanshire",2001,539,7
"S01000850","Clackmannanshire",2001,657,8
"S01000851","Clackmannanshire",2001,686,3
"S01000852","Clackmannanshire",2001,863,2
"S01000853","Clackmannanshire",2001,553,0
"S01000854","Clackmannanshire",2001,933,2
"S01000855","Clackmannanshire",2001,778,4
"S01000856","Clackmannanshire",2001,626,7
"S01000857","Clackmannanshire",2001,614,2
"S01000858","Clackmannanshire",2001,937,0
"S01000859","Clackmannanshire",2001,1071,10
"S01000860","Clackmannanshire",2001,1038,0
"S01000861","Clackmannanshire",2001,656,4
"S01000862","Clackmannanshire",2001,559,1
"S01000863","Clackmannanshire",2001,603,6
"S01000864","Clackmannanshire",2001,1328,5
"S01000865","Clackmannanshire",2001,902,10
"S01000866","Clackmannanshire",2001,944,4
"S01000867","Clackmannanshire",2001,862,0
"S01000868","Clackmannanshire",2001,718,5
"S01000869","Clackmannanshire",2001,566,4
"S01000870","Clackmannanshire",2001,1016,37
"S01000871","Clackmannanshire",2001,975,14
"S01000872","Clackmannanshire",2001,810,5
"S01000873","Clackmannanshire",2001,7852,67
"S01000874","Clackmannanshire",2001,724,4
"S01000875","Clackmannanshire",2001,1501,2
"S01000876","Clackmannanshire",2001,744,2
"S01000877","Clackmannanshire",2001,741,5
"S01000878","Clackmannanshire",2001,796,0
"S01000879","Clackmannanshire",2001,876,13
"S01000880","Clackmannanshire",2001,778,0
"S01000881","Clackmannanshire",2001,703,0
"S01000882","Clackmannanshire",2001,939,0
"S01000883","Clackmannanshire",2001,923,5
"S01000884","Clackmannanshire",2001,736,1
"S01000885","Clackmannanshire",2001,524,6
"S01000886","Clackmannanshire",2001,734,10
"S01000887","Clackmannanshire",2001,781,4
"S01000888","Clackmannanshire",2001,724,10
"S01000889","Clackmannanshire",2001,796,4
"S01000890","Clackmannanshire",2001,796,15
"S01000891","Clackmannanshire",2001,925,17
"S01000892","Clackmannanshire",2001,586,14
"S01000893","Clackmannanshire",2001,730,15
"S01000894","Clackmannanshire",2001,523,5
"S01000895","Clackmannanshire",2001,900,4
"S01000896","Clackmannanshire",2001,485,5
"S01000897","Dumfries and Galloway",2001,685,1
"S01000898","Dumfries and Galloway",2001,576,0
"S01000899","Dumfries and Galloway",2001,867,0
"S01000900","Dumfries and Galloway",2001,657,0
"S01000901","Dumfries and Galloway",2001,675,3
"S01000902","Dumfries and Galloway",2001,979,3
"S01000903","Dumfries and Galloway",2001,1252,1
"S01000904","Dumfries and Galloway",2001,903,7
"S01000905","Dumfries and Galloway",2001,701,6
"S01000906","Dumfries and Galloway",2001,565,2
"S01000907","Dumfries and Galloway",2001,773,2
"S01000908","Dumfries and Galloway",2001,773,1
"S01000909","Dumfries and Galloway",2001,934,1
"S01000910","Dumfries and Galloway",2001,870,3
"S01000911","Dumfries and Galloway",2001,966,5
"S01000912","Dumfries and Galloway",2001,754,2
"S01000913","Dumfries and Galloway",2001,722,7
"S01000914","Dumfries and Galloway",2001,855,6
"S01000915","Dumfries and Galloway",2001,1171,4
"S01000916","Dumfries and Galloway",2001,991,3
"S01000917","Dumfries and Galloway",2001,683,6
"S01000918","Dumfries and Galloway",2001,825,11
"S01000919","Dumfries and Galloway",2001,617,1
"S01000920","Dumfries and Galloway",2001,505,3
"S01000921","Dumfries and Galloway",2001,738,0
"S01000922","Dumfries and Galloway",2001,981,7
"S01000923","Dumfries and Galloway",2001,871,0
"S01000924","Dumfries and Galloway",2001,841,1
"S01000925","Dumfries and Galloway",2001,1310,12
"S01000926","Dumfries and Galloway",2001,874,4
"S01000927","Dumfries and Galloway",2001,1010,4
"S01000928","Dumfries and Galloway",2001,979,2
"S01000929","Dumfries and Galloway",2001,511,1
"S01000930","Dumfries and Galloway",2001,729,3
"S01000931","Dumfries and Galloway",2001,708,2
"S01000932","Dumfries and Galloway",2001,1059,5
"S01000933","Dumfries and Galloway",2001,1091,8
"S01000934","Dumfries and Galloway",2001,931,4
"S01000935","Dumfries and Galloway",2001,808,1
"S01000936","Dumfries and Galloway",2001,926,2
"S01000937","Dumfries and Galloway",2001,586,0
"S01000938","Dumfries and Galloway",2001,846,2
"S01000939","Dumfries and Galloway",2001,740,2
"S01000940","Dumfries and Galloway",2001,974,3
"S01000941","Dumfries and Galloway",2001,542,1
"S01000942","Dumfries and Galloway",2001,1080,1
"S01000943","Dumfries and Galloway",2001,845,4
"S01000944","Dumfries and Galloway",2001,917,10
"S01000945","Dumfries and Galloway",2001,760,6
"S01000946","Dumfries and Galloway",2001,946,1
"S01000947","Dumfries and Galloway",2001,881,8
"S01000948","Dumfries and Galloway",2001,904,3
"S01000949","Dumfries and Galloway",2001,740,1
"S01000950","Dumfries and Galloway",2001,940,1
"S01000951","Dumfries and Galloway",2001,816,13
"S01000952","Dumfries and Galloway",2001,807,1
"S01000953","Dumfries and Galloway",2001,1126,10
"S01000954","Dumfries and Galloway",2001,1221,7
"S01000955","Dumfries and Galloway",2001,527,3
"S01000956","Dumfries and Galloway",2001,858,6
"S01000957","Dumfries and Galloway",2001,511,1
"S01000958","Dumfries and Galloway",2001,827,2
"S01000959","Dumfries and Galloway",2001,688,3
"S01000960","Dumfries and Galloway",2001,554,2
"S01000961","Dumfries and Galloway",2001,1065,14
"S01000962","Dumfries and Galloway",2001,827,16
"S01000963","Dumfries and Galloway",2001,850,8
"S01000964","Dumfries and Galloway",2001,1014,2
"S01000965","Dumfries and Galloway",2001,665,1
"S01000966","Dumfries and Galloway",2001,1080,1
"S01000967","Dumfries and Galloway",2001,576,2
"S01000968","Dumfries and Galloway",2001,956,0
"S01000969","Dumfries and Galloway",2001,849,7
"S01000970","Dumfries and Galloway",2001,793,4
"S01000971","Dumfries and Galloway",2001,685,10
"S01000972","Dumfries and Galloway",2001,977,7
"S01000973","Dumfries and Galloway",2001,592,5
"S01000974","Dumfries and Galloway",2001,1122,7
"S01000975","Dumfries and Galloway",2001,646,3
"S01000976","Dumfries and Galloway",2001,494,1
"S01000977","Dumfries and Galloway",2001,960,8
"S01000978","Dumfries and Galloway",2001,755,2
"S01000979","Dumfries and Galloway",2001,828,2
"S01000980","Dumfries and Galloway",2001,752,3
"S01000981","Dumfries and Galloway",2001,830,0
"S01000982","Dumfries and Galloway",2001,595,0
"S01000983","Dumfries and Galloway",2001,559,1
"S01000984","Dumfries and Galloway",2001,800,1
"S01000985","Dumfries and Galloway",2001,710,1
"S01000986","Dumfries and Galloway",2001,922,4
"S01000987","Dumfries and Galloway",2001,627,2
"S01000988","Dumfries and Galloway",2001,665,1
"S01000989","Dumfries and Galloway",2001,833,7
"S01000990","Dumfries and Galloway",2001,884,67
"S01000991","Dumfries and Galloway",2001,507,1
"S01000992","Dumfries and Galloway",2001,1028,14
"S01000993","Dumfries and Galloway",2001,897,7
"S01000994","Dumfries and Galloway",2001,1031,2
"S01000995","Dumfries and Galloway",2001,831,14
"S01000996","Dumfries and Galloway",2001,1262,25
"S01000997","Dumfries and Galloway",2001,992,43
"S01000998","Dumfries and Galloway",2001,744,12
"S01000999","Dumfries and Galloway",2001,696,9
"S01001000","Dumfries and Galloway",2001,531,4
"S01001001","Dumfries and Galloway",2001,723,4
"S01001002","Dumfries and Galloway",2001,673,2
"S01001003","Dumfries and Galloway",2001,929,7
"S01001004","Dumfries and Galloway",2001,653,8
"S01001005","Dumfries and Galloway",2001,895,11
"S01001006","Dumfries and Galloway",2001,771,12
"S01001007","Dumfries and Galloway",2001,1088,7
"S01001008","Dumfries and Galloway",2001,737,12
"S01001009","Dumfries and Galloway",2001,614,8
"S01001010","Dumfries and Galloway",2001,1010,13
"S01001011","Dumfries and Galloway",2001,617,4
"S01001012","Dumfries and Galloway",2001,845,10
"S01001013","Dumfries and Galloway",2001,893,15
"S01001014","Dumfries and Galloway",2001,794,36
"S01001015","Dumfries and Galloway",2001,613,10
"S01001016","Dumfries and Galloway",2001,956,2
"S01001017","Dumfries and Galloway",2001,895,5
"S01001018","Dumfries and Galloway",2001,913,6
"S01001019","Dumfries and Galloway",2001,1062,8
"S01001020","Dumfries and Galloway",2001,523,7
"S01001021","Dumfries and Galloway",2001,1116,4
"S01001022","Dumfries and Galloway",2001,980,13
"S01001023","Dumfries and Galloway",2001,986,6
"S01001024","Dumfries and Galloway",2001,2106,7
"S01001025","Dumfries and Galloway",2001,1019,1
"S01001026","Dumfries and Galloway",2001,998,0
"S01001027","Dumfries and Galloway",2001,964,5
"S01001028","Dumfries and Galloway",2001,783,7
"S01001029","Dumfries and Galloway",2001,995,3
"S01001030","Dumfries and Galloway",2001,741,9
"S01001031","Dumfries and Galloway",2001,949,5
"S01001032","Dumfries and Galloway",2001,733,2
"S01001033","Dumfries and Galloway",2001,716,7
"S01001034","Dumfries and Galloway",2001,823,4
"S01001035","Dumfries and Galloway",2001,543,2
"S01001036","Dumfries and Galloway",2001,641,1
"S01001037","Dumfries and Galloway",2001,879,2
"S01001038","Dumfries and Galloway",2001,801,13
"S01001039","Dumfries and Galloway",2001,549,4
"S01001040","Dumfries and Galloway",2001,613,3
"S01001041","Dumfries and Galloway",2001,828,2
"S01001042","Dumfries and Galloway",2001,1193,17
"S01001043","Dumfries and Galloway",2001,699,5
"S01001044","Dumfries and Galloway",2001,991,2
"S01001045","Dumfries and Galloway",2001,775,2
"S01001046","Dumfries and Galloway",2001,617,1
"S01001047","Dumfries and Galloway",2001,796,2
"S01001048","Dumfries and Galloway",2001,624,8
"S01001049","Dumfries and Galloway",2001,689,5
"S01001050","Dumfries and Galloway",2001,942,2
"S01001051","Dumfries and Galloway",2001,694,2
"S01001052","Dumfries and Galloway",2001,567,6
"S01001053","Dumfries and Galloway",2001,800,7
"S01001054","Dumfries and Galloway",2001,666,2
"S01001055","Dumfries and Galloway",2001,862,4
"S01001056","Dumfries and Galloway",2001,747,6
"S01001057","Dumfries and Galloway",2001,667,4
"S01001058","Dumfries and Galloway",2001,771,2
"S01001059","Dumfries and Galloway",2001,634,5
"S01001060","Dumfries and Galloway",2001,766,0
"S01001061","Dumfries and Galloway",2001,790,1
"S01001062","Dumfries and Galloway",2001,547,3
"S01001063","Dumfries and Galloway",2001,891,11
"S01001064","Dumfries and Galloway",2001,773,8
"S01001065","Dumfries and Galloway",2001,922,18
"S01001066","Dumfries and Galloway",2001,732,8
"S01001067","Dumfries and Galloway",2001,777,2
"S01001068","Dumfries and Galloway",2001,857,3
"S01001069","Dumfries and Galloway",2001,871,9
"S01001070","Dumfries and Galloway",2001,973,12
"S01001071","Dumfries and Galloway",2001,667,2
"S01001072","Dumfries and Galloway",2001,761,3
"S01001073","Dumfries and Galloway",2001,1324,9
"S01001074","Dumfries and Galloway",2001,511,5
"S01001075","Dumfries and Galloway",2001,847,3
"S01001076","Dumfries and Galloway",2001,932,5
"S01001077","Dumfries and Galloway",2001,869,2
"S01001078","Dumfries and Galloway",2001,946,3
"S01001079","Dumfries and Galloway",2001,679,1
"S01001080","Dumfries and Galloway",2001,600,0
"S01001081","Dumfries and Galloway",2001,788,12
"S01001082","Dumfries and Galloway",2001,883,5
"S01001083","Dumfries and Galloway",2001,798,1
"S01001084","Dumfries and Galloway",2001,894,3
"S01001085","Dumfries and Galloway",2001,873,1
"S01001086","Dumfries and Galloway",2001,743,0
"S01001087","Dumfries and Galloway",2001,524,2
"S01001088","Dumfries and Galloway",2001,984,3
"S01001089","Dumfries and Galloway",2001,1261,13
"S01001090","Dundee City",2001,1124,66
"S01001091","Dundee City",2001,662,72
"S01001092","Dundee City",2001,1263,98
"S01001093","Dundee City",2001,1530,182
"S01001094","Dundee City",2001,953,95
"S01001095","Dundee City",2001,1518,197
"S01001096","Dundee City",2001,884,92
"S01001097","Dundee City",2001,767,47
"S01001098","Dundee City",2001,1206,125
"S01001099","Dundee City",2001,1511,116
"S01001100","Dundee City",2001,1145,58
"S01001101","Dundee City",2001,1527,115
"S01001102","Dundee City",2001,265,13
"S01001103","Dundee City",2001,854,181
"S01001104","Dundee City",2001,702,69
"S01001105","Dundee City",2001,923,31
"S01001106","Dundee City",2001,866,47
"S01001107","Dundee City",2001,987,44
"S01001108","Dundee City",2001,1859,102
"S01001109","Dundee City",2001,1403,118
"S01001110","Dundee City",2001,820,87
"S01001111","Dundee City",2001,1708,128
"S01001112","Dundee City",2001,982,11
"S01001113","Dundee City",2001,1073,94
"S01001114","Dundee City",2001,1025,76
"S01001115","Dundee City",2001,1140,44
