"output_area","ALL PEOPLE","Number White Scottish","Number Other White British","Number White Irish","Number Other White","Number Indian","Number Pakistani","Number Bangladeshi","Number Other South Asian","Number Chinese","Number Caribbean","Number African","Number Black Scottish or Other Black","Number Any Mixed Background","Number Other Ethnic Group","Number of people aged 3 and over, who understand, speak, read or write Gaelic and who were born in Scotland","Number of people aged 3 and over, who understand, speak, read or write Gaelic and who were not born in Scotland"
"60QA000332",75,70,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0
"60QA000333",63,60,NA,0,0,0,2,0,0,1,0,0,0,0,0,1,0
"60QA000334",146,143,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000335",163,150,5,2,2,4,0,0,0,0,0,0,0,0,0,7,1
"60QA000336",107,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000337",126,109,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000338",138,125,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000339",120,84,13,1,13,4,2,0,2,0,0,0,0,0,1,0,1
"60QA000340",116,103,9,1,1,0,0,0,0,0,0,0,0,1,1,0,0
"60QA000341",107,97,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"60QA000342",99,92,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0
"60QA000343",106,88,7,0,1,2,0,0,0,6,1,0,0,1,0,2,0
"60QA000344",151,138,5,0,4,4,0,0,0,0,0,0,0,0,0,5,0
"60QA000345",113,97,7,0,4,0,0,0,4,0,0,0,0,0,1,1,1
"60QA000346",86,69,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000347",117,108,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"60QA000348",80,74,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000349",89,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"60QA000350",102,89,7,1,2,3,0,0,0,0,0,0,0,0,0,7,1
"60QA000351",121,105,8,0,0,0,8,0,0,0,0,0,0,0,0,1,2
"60QA000352",108,98,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000353",114,107,3,0,2,0,1,0,0,1,0,0,0,0,0,2,0
"60QA000354",105,98,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"60QA000355",100,76,13,0,9,0,0,0,1,0,0,0,0,1,0,1,0
"60QA000356",164,150,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000357",185,168,9,0,8,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000358",166,132,19,1,12,0,0,0,0,0,0,0,0,1,1,0,3
"60QA000359",159,145,6,1,4,0,0,0,0,0,0,0,0,0,3,1,0
"60QA000360",109,101,3,2,0,3,0,0,0,0,0,0,0,0,0,1,0
"60QA000361",84,78,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000362",100,93,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0
"60QA000363",171,155,10,1,4,0,0,0,0,0,0,0,0,1,0,0,0
"60QA000364",155,140,11,1,3,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000365",140,120,9,0,7,0,0,0,0,0,0,4,0,0,0,1,0
"60QA000366",67,57,4,0,1,4,0,0,0,0,0,0,0,0,1,1,0
"60QA000367",77,68,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000368",57,51,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000369",92,65,17,1,4,1,0,0,0,1,0,0,0,2,1,0,0
"60QA000370",158,145,8,0,5,0,0,0,0,0,0,0,0,0,0,3,0
"60QA000371",111,104,3,0,2,0,0,0,0,0,0,0,0,1,1,1,0
"60QA000372",103,97,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000373",101,87,5,1,2,0,1,3,2,0,0,0,0,0,0,1,0
"60QA000374",119,102,13,0,1,3,0,0,0,0,0,0,0,0,0,0,0
"60QA000375",88,69,7,1,0,0,0,0,0,4,0,7,0,0,0,0,1
"60QA000376",152,141,4,0,2,0,0,0,0,0,0,0,0,5,0,1,0
"60QA000377",122,103,12,0,4,0,0,0,0,0,0,0,0,3,0,0,0
"60QA000378",92,80,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000379",165,130,19,0,7,0,0,0,5,1,0,0,0,2,1,2,0
"60QA000380",70,65,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0
"60QA000381",112,110,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000382",101,93,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000383",144,138,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000384",112,102,4,0,1,3,0,0,0,0,0,0,0,2,0,3,0
"60QA000385",159,147,6,0,3,0,0,0,0,3,0,0,0,0,0,4,0
"60QA000386",162,139,11,0,7,2,0,0,1,0,0,1,0,1,0,2,0
"60QA000387",80,66,8,3,2,0,0,0,0,0,0,1,0,0,0,1,0
"60QA000388",95,68,15,1,11,0,0,0,0,0,0,0,0,0,0,3,0
"60QA000389",90,69,9,0,1,0,0,0,3,0,0,0,0,1,7,0,0
"60QA000390",104,100,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0
"60QA000391",139,114,17,1,2,0,0,0,0,3,0,2,0,0,0,2,0
"60QA000392",117,107,6,1,2,0,0,0,0,0,1,0,0,0,0,0,0
"60QA000393",124,105,14,1,0,0,0,0,0,0,0,4,0,0,0,0,0
"60QA000394",68,59,1,1,0,0,0,0,0,3,0,0,0,1,3,0,0
"60QA000395",187,141,15,5,12,7,0,0,1,1,0,0,0,0,5,2,1
"60QA000396",136,127,3,0,1,0,0,0,2,3,0,0,0,0,0,5,0
"60QA000397",143,129,10,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"60QA000398",82,70,9,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000399",104,93,6,0,0,2,0,0,0,2,0,0,1,0,0,2,0
"60QA000400",194,169,15,0,2,3,3,0,2,0,0,0,0,0,0,3,0
"60QA000401",164,145,10,1,6,2,0,0,0,0,0,0,0,0,0,2,0
"60QA000402",103,86,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000403",133,122,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000404",127,98,13,3,13,0,0,0,0,0,0,0,0,0,0,0,2
"60QA000405",166,118,10,4,15,2,1,6,0,6,1,3,0,0,0,3,1
"60QA000406",124,112,4,0,6,0,0,0,0,0,1,0,0,1,0,1,0
"60QA000407",228,183,20,2,18,0,0,0,0,4,0,0,0,0,1,1,0
"60QA000408",176,148,11,0,14,0,0,0,0,0,0,0,0,2,1,0,0
"60QA000409",182,154,18,0,1,0,0,0,0,5,0,0,0,3,1,0,0
"60QA000410",102,93,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000411",85,81,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0
"60QA000412",101,97,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000413",79,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000414",75,63,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0
"60QA000415",70,66,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000416",128,124,NA,0,3,0,0,0,1,0,0,0,0,0,0,2,0
"60QA000417",65,56,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000418",93,80,7,0,3,0,0,0,2,0,0,0,0,0,1,1,1
"60QA000419",111,96,9,1,4,1,0,0,0,0,0,0,0,0,0,0,0
"60QA000420",64,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000421",98,65,6,0,13,2,0,0,7,0,0,0,0,4,1,0,0
"60QA000422",81,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000423",91,84,6,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000424",114,82,23,0,7,0,0,0,0,0,0,0,1,0,1,1,0
"60QA000425",93,68,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000426",115,81,21,2,3,0,0,0,3,0,0,0,0,0,5,3,0
"60QA000427",160,79,46,0,13,0,0,0,0,0,0,4,0,2,16,0,0
"60QA000428",118,99,4,0,7,0,0,0,0,0,0,4,0,2,2,1,0
"60QA000429",113,93,16,0,2,0,0,0,0,1,0,0,0,1,0,1,0
"60QA000430",112,100,9,1,2,0,0,0,0,0,0,0,0,0,0,2,2
"60QA000431",143,91,33,0,11,0,0,0,3,0,0,0,1,3,1,1,1
"60QA000432",98,57,26,1,11,0,0,0,0,1,0,0,0,2,0,0,1
"60QA000433",209,160,23,2,18,0,0,0,1,2,0,0,0,3,0,1,1
"60QA000434",181,107,42,6,13,6,0,0,1,1,0,0,0,4,1,1,1
"60QA000435",72,67,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000436",104,96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000437",161,103,37,2,11,0,0,0,0,0,0,1,0,0,7,0,0
"60QA000438",143,117,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000439",148,112,27,1,5,0,0,0,0,3,0,0,0,0,0,0,1
"60QA000440",106,87,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000441",140,123,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000442",160,124,22,2,4,0,0,0,8,0,0,0,0,0,0,0,1
"60QA000443",102,75,21,1,0,0,0,0,0,0,0,1,0,3,1,1,0
"60QA000444",169,138,21,1,5,0,0,0,1,3,0,0,0,0,0,0,0
"60QA000445",132,87,25,4,13,0,0,1,1,0,0,0,0,0,1,4,0
"60QA000446",182,139,18,0,23,0,0,0,0,0,0,2,0,0,0,0,0
"60QA000447",125,85,32,1,7,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000448",163,105,26,2,28,0,0,0,0,0,0,0,0,1,1,2,0
"60QA000449",104,80,16,0,6,0,0,0,0,1,0,0,0,1,0,2,0
"60QA000450",133,114,6,0,10,0,0,0,0,0,0,1,0,2,0,4,0
"60QA000451",65,46,8,0,7,1,0,0,0,0,0,0,0,3,0,0,0
"60QA000452",60,51,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0
"60QA000453",94,71,14,1,8,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000454",139,83,25,6,22,0,0,0,0,0,0,0,0,0,3,1,0
"60QA000455",128,109,14,1,2,0,0,0,0,0,1,0,0,1,0,1,0
"60QA000456",135,101,23,1,10,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000457",153,97,44,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000458",116,91,18,1,3,0,0,0,3,0,0,0,0,0,0,0,0
"60QA000459",68,49,12,3,4,0,0,0,0,0,0,0,0,0,0,0,2
"60QA000460",97,83,2,0,6,0,0,1,0,0,1,0,0,3,1,0,0
"60QA000461",131,101,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000462",70,51,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000463",94,87,3,0,2,0,0,0,0,0,1,0,0,1,0,2,0
"60QA000464",107,92,7,0,3,0,0,5,0,0,0,0,0,0,0,2,0
"60QA000465",89,81,4,1,1,0,0,0,0,0,0,0,0,1,1,0,1
"60QA000466",51,42,3,1,5,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000467",59,57,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000468",91,76,10,1,2,0,0,0,0,0,0,1,0,1,0,2,0
"60QA000469",68,60,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0
"60QA000470",79,70,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000471",122,110,6,3,1,0,0,0,0,1,0,0,0,0,1,1,0
"60QA000472",78,56,14,2,2,1,0,0,0,0,3,0,0,0,0,2,1
"60QA000473",59,48,3,3,2,0,0,0,0,0,0,0,0,2,1,4,0
"60QA000474",77,58,11,1,3,0,0,0,1,0,0,3,0,0,0,1,1
"60QA000475",96,89,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"60QA000476",106,94,7,0,1,3,1,0,0,0,0,0,0,0,0,2,0
"60QA000477",72,58,8,3,1,1,0,0,0,0,0,0,0,0,1,0,0
"60QA000478",105,91,10,3,0,0,0,0,0,0,1,0,0,0,0,3,1
"60QA000479",146,115,21,0,8,0,0,0,0,0,0,1,0,0,1,2,1
"60QA000480",71,60,8,1,0,1,0,0,0,0,0,0,0,1,0,4,1
"60QA000481",178,153,5,8,8,0,0,0,0,4,0,0,0,0,0,5,1
"60QA000482",64,61,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"60QA000483",122,110,6,2,0,0,0,0,0,0,0,4,0,0,0,4,0
"60QA000484",115,101,9,0,4,1,0,0,0,0,0,0,0,0,0,4,0
"60QA000485",61,48,7,2,2,1,0,0,0,0,0,0,0,0,1,2,2
"60QA000486",68,48,10,3,2,1,0,0,0,0,0,0,0,1,3,0,1
"60QA000487",90,75,13,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"60QA000488",94,72,14,4,4,0,0,0,0,0,0,0,0,0,0,5,3
"60QA000489",70,54,3,3,9,0,0,0,0,0,0,0,0,1,0,1,0
"60QA000490",62,48,10,1,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000491",73,52,9,0,3,4,0,0,1,2,0,0,0,0,2,0,1
"60QA000492",90,74,7,0,3,3,1,0,0,0,0,0,0,1,1,1,1
"60QA000493",67,61,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"60QA000494",61,42,10,1,4,0,0,0,0,2,0,0,0,0,2,2,2
"60QA000495",103,98,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"60QA000496",83,81,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000497",112,93,8,1,3,3,1,0,1,1,0,0,0,0,1,4,0
"60QA000498",181,109,34,7,15,1,0,0,4,3,0,4,0,2,2,3,3
"60QA000499",129,107,11,1,4,0,0,0,1,0,3,1,0,1,0,4,0
"60QA000500",113,85,20,0,5,0,2,0,0,0,0,0,0,1,0,3,0
"60QA000501",67,61,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000502",63,57,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"60QA000503",77,73,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"60QA000504",58,54,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0
"60QA000505",65,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000506",187,118,34,2,15,1,0,0,1,10,0,2,0,0,4,1,0
"60QA000507",132,117,8,0,2,0,0,0,0,0,0,3,0,1,1,0,0
"60QA000508",82,73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000509",98,80,10,0,2,0,0,0,2,0,0,3,1,0,0,0,1
"60QA000510",141,121,13,0,4,0,0,0,0,0,0,0,2,1,0,0,1
"60QA000511",129,118,3,0,1,0,0,0,5,0,0,0,0,0,2,0,0
"60QA000512",65,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000513",64,61,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"60QA000514",64,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000515",99,83,1,0,3,0,0,0,3,0,0,8,0,1,0,1,0
"60QA000516",86,68,4,0,3,0,0,0,0,2,0,3,0,0,6,1,0
"60QA000517",113,100,9,1,2,0,0,0,0,0,1,0,0,0,0,0,0
"60QA000518",108,93,6,2,5,0,0,0,2,0,0,0,0,0,0,1,1
"60QA000519",123,103,4,2,4,0,4,0,4,0,0,1,0,1,0,1,1
"60QA000520",124,109,5,2,4,0,4,0,0,0,0,0,0,0,0,1,0
"60QA000521",75,65,2,0,2,0,0,0,0,0,0,0,1,1,4,1,0
"60QA000522",168,114,25,13,4,3,0,0,1,2,0,0,0,6,0,3,2
"60QA000523",329,213,62,6,28,6,0,0,1,5,0,2,0,3,3,5,4
"60QA000524",64,48,10,2,4,0,0,0,0,0,0,0,0,0,0,2,2
"60QA000525",162,147,8,1,0,0,0,0,0,1,0,4,0,0,1,0,0
"60QA000526",126,111,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000527",91,85,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000528",119,116,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"60QA000529",126,118,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"60QA000530",98,95,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000531",108,102,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0
"60QA000532",72,69,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000533",105,99,4,0,0,0,0,0,0,1,0,0,0,1,0,6,0
"60QA000534",112,105,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"60QA000535",107,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000536",114,105,4,0,1,0,0,0,0,0,0,4,0,0,0,2,0
"60QA000537",150,140,4,0,1,0,0,0,1,0,0,1,0,2,1,2,0
"60QA000538",119,112,1,3,1,0,2,0,0,0,0,0,0,0,0,1,0
"60QA000539",67,64,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000540",138,125,6,0,4,1,0,0,1,0,1,0,0,0,0,1,0
"60QA000541",91,83,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0
"60QA000542",121,108,5,0,2,3,0,0,2,0,0,0,0,1,0,3,0
"60QA000543",79,75,NA,0,1,0,0,0,0,3,0,0,0,0,0,0,0
"60QA000544",78,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000545",91,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000546",83,82,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000547",87,82,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000548",116,104,9,0,1,1,0,0,1,0,0,0,0,0,0,2,0
"60QA000549",94,75,3,0,0,1,0,0,0,0,5,0,0,9,1,2,0
"60QA000550",67,65,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000551",65,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000552",103,100,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"60QA000553",150,131,13,0,0,0,0,0,0,1,0,5,0,0,0,1,1
"60QA000554",119,109,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"60QA000555",95,89,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000556",98,91,2,0,2,0,0,0,0,0,0,0,1,2,0,0,0
"60QA000557",83,78,NA,1,1,0,0,0,0,0,0,1,0,2,0,0,0
"60QA000558",53,44,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000559",106,87,14,1,3,0,0,0,0,1,0,0,0,0,0,0,0
"60QA000560",55,43,8,1,3,0,0,0,0,0,0,0,0,0,0,0,1
"60QA000561",128,115,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000562",80,67,7,1,4,0,0,0,0,0,0,0,0,1,0,4,0
"60QA000563",118,104,7,0,5,0,0,0,0,2,0,0,0,0,0,3,0
"60QA000564",75,72,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0
"60QA000565",137,123,7,3,2,0,0,0,0,0,0,0,0,1,1,1,0
"60QA000566",107,96,3,4,2,1,0,0,1,0,0,0,0,0,0,3,0
"60QA000567",87,77,4,1,4,0,0,0,0,0,0,0,0,1,0,0,0
"60QA000568",104,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000569",75,69,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0
"60QA000570",83,73,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"60QA000571",157,137,13,2,1,3,0,0,0,0,0,1,0,0,0,3,1
"60QA000572",153,124,13,1,4,2,1,0,4,0,0,0,0,1,3,2,0
"60QA000573",129,112,10,1,0,0,0,0,0,0,0,4,0,0,2,3,0
"60QA000574",169,148,3,4,1,0,0,5,0,0,0,5,0,1,2,0,2
"60QA000575",112,102,4,1,1,2,1,0,0,0,0,1,0,0,0,0,0
"60QA000576",134,106,1,1,11,0,0,4,1,0,0,3,0,2,5,1,0
"60QA000577",128,107,11,3,7,0,0,0,0,0,0,0,0,0,0,3,0
"60QA000578",88,86,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000579",96,73,12,0,1,8,0,0,0,1,0,1,0,0,0,0,0
"60QA000580",70,49,11,0,6,0,0,0,0,0,0,1,2,1,0,0,1
"60QA000581",84,76,5,0,1,0,0,0,2,0,0,0,0,0,0,1,0
"60QA000582",113,105,7,0,0,0,0,0,0,0,0,0,0,1,0,2,0
"60QA000583",113,92,4,1,1,1,0,0,0,0,0,13,0,0,1,0,1
"60QA000584",67,47,11,1,1,0,0,0,0,0,0,7,0,0,0,0,4
"60QA000585",84,69,3,0,7,0,0,0,0,0,0,5,0,0,0,1,0
"60QA000586",66,58,3,1,3,0,0,0,0,0,0,1,0,0,0,2,2
"60QA000587",66,49,4,0,5,0,0,0,0,2,0,6,0,0,0,2,0
"60QA000588",99,82,9,1,3,1,0,0,0,1,0,2,0,0,0,1,0
"60QA000589",73,65,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"60QA000590",78,68,1,0,2,0,0,0,0,0,0,0,0,0,7,1,1
"60QA000591",79,72,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1
"60QA000592",118,111,5,1,0,1,0,0,0,0,0,0,0,0,0,1,1
"60QA000593",110,102,6,0,1,0,0,0,0,0,0,0,0,0,1,2,0
"60QA000594",94,90,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0
"60QA000595",108,102,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"60QA000596",103,89,3,0,4,0,0,2,0,0,0,5,0,0,0,1,0
"60QA000597",77,67,2,0,3,0,0,0,3,0,0,0,0,1,1,0,0
"60QA000598",136,129,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2
"60QA000599",208,191,12,1,1,0,0,0,0,0,0,0,0,0,3,0,1
"60QA000600",100,89,4,0,1,0,0,0,0,0,0,4,1,1,0,1,0
"60QA000601",68,54,2,3,4,0,0,0,0,0,0,4,0,1,0,1,0
"60QA000602",67,55,1,1,1,0,0,0,0,0,0,4,0,4,1,2,1
"60QA000603",64,44,6,1,2,0,0,4,0,0,0,7,0,0,0,0,1
"60QA000604",58,48,1,0,0,0,0,0,0,0,0,5,0,2,2,0,1
"60QA000605",52,35,8,0,0,3,1,0,0,0,0,1,1,0,3,2,0
"60QA000606",82,61,7,1,0,0,0,8,0,0,0,0,0,0,5,1,0
"60QA000607",78,75,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0
"60QA000608",72,65,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000609",69,65,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"60QA000610",58,56,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QA000611",191,173,7,1,0,0,3,0,0,0,1,3,0,1,2,2,4
"60QA000612",139,118,16,0,4,0,0,0,0,0,0,1,0,0,0,2,0
"60QA000613",118,76,8,5,21,0,0,0,0,0,0,2,0,0,6,0,2
"60QA000614",179,161,10,0,3,0,0,0,0,0,0,4,0,1,0,1,0
"60QA000615",85,81,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000616",93,87,3,1,2,0,0,0,0,0,0,0,0,0,0,2,0
"60QA000617",76,69,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QA000618",67,57,4,1,2,0,0,0,0,0,0,0,0,3,0,2,0
"60QA000619",157,129,11,0,2,0,0,0,0,5,0,8,0,1,1,0,2
"60QA000620",106,91,10,1,1,1,0,0,0,0,0,0,0,2,0,1,0
"60QA000621",109,94,3,2,1,0,0,0,0,8,0,0,0,1,0,1,2
"60QA000622",82,74,4,1,0,0,0,0,0,0,1,0,0,1,1,3,1
"60QA000623",100,90,6,1,1,0,0,0,0,2,0,0,0,0,0,0,0
"60QA000624",88,63,13,2,5,0,0,0,5,0,0,0,0,0,0,0,0
"60QA000625",63,55,4,0,0,0,0,0,0,1,0,3,0,0,0,2,0
"60QA000626",68,63,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"60QA000627",97,85,5,0,1,0,4,0,0,0,0,0,0,2,0,1,0
"60QA000628",109,104,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"60QA000629",194,150,24,8,3,2,1,0,0,5,0,0,0,1,0,3,1
"60QA000630",189,127,37,3,11,0,0,0,1,0,2,5,0,3,0,3,2
"60QA000631",58,38,12,2,3,0,0,0,0,0,0,0,0,0,3,0,1
"60QA000632",92,76,8,1,3,2,0,0,0,0,0,0,0,2,0,0,0
"60QA000633",112,83,14,2,2,2,3,4,2,0,0,0,0,0,0,3,1
"60QA000634",180,130,9,1,3,0,0,14,9,2,0,12,0,0,0,0,1
"60QA000635",87,67,5,0,4,1,0,1,1,3,0,4,0,1,0,1,4
"60QA000636",221,151,22,2,5,10,1,5,5,4,0,11,0,1,4,8,3
"60QA000637",160,129,13,1,12,0,0,0,3,2,0,0,0,0,0,4,0
"60QA000638",138,121,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0
"60QA000639",141,110,22,2,2,3,0,0,1,0,0,0,0,0,1,0,0
"60QA000640",89,68,4,0,6,0,0,0,0,1,0,4,0,1,5,0,1
"60QA000641",120,95,19,0,1,0,0,0,0,0,0,1,0,0,4,5,0
"60QA000642",70,51,9,1,5,0,0,0,4,0,0,0,0,0,0,3,0
"60QA000643",57,45,6,1,2,0,0,0,0,0,0,1,0,0,2,3,1
"60QA000644",118,92,9,2,7,1,3,0,0,1,0,1,0,2,0,3,0
"60QA000645",144,95,12,0,11,0,3,21,0,2,0,0,0,0,0,1,0
"60QA000646",148,92,15,1,9,0,5,8,4,0,0,4,2,6,2,2,1
"60QA000647",127,110,7,1,4,0,0,5,0,0,0,0,0,0,0,3,1
"60QA000648",99,66,15,6,7,4,0,0,0,0,0,0,0,1,0,2,0
"60QA000649",98,71,15,1,10,0,0,0,0,0,0,0,0,0,1,1,1
"60QA000650",101,88,7,1,3,0,0,0,0,0,0,0,0,2,0,2,1
"60QA000651",126,78,30,1,13,1,0,3,0,0,0,0,0,0,0,1,0
"60QA000652",456,287,73,4,57,4,2,1,3,9,0,2,0,10,4,7,8
"60QA000653",126,90,20,0,4,6,0,0,2,0,0,0,1,1,2,2,2
"60QA000654",72,49,7,3,9,0,0,0,0,1,0,0,0,0,3,2,1
"60QA000655",89,67,8,2,6,0,0,0,1,3,0,0,0,0,2,0,1
"60QA000656",127,67,34,4,14,1,2,0,0,1,0,0,0,1,3,0,1
"60QA000657",81,68,10,3,0,0,0,0,0,0,0,0,0,0,0,2,3
"60QA000658",123,86,19,2,6,0,2,0,1,0,1,0,0,1,5,5,0
"60QA000659",178,91,27,6,31,2,0,0,0,3,0,7,0,2,9,5,6
"60QA000660",146,94,33,4,8,3,0,0,1,0,0,3,0,0,0,0,1
"60QA000661",107,89,8,4,3,0,0,1,0,0,0,0,0,0,2,5,0
"60QA000662",101,83,10,3,3,1,0,0,0,0,0,0,0,1,0,2,3
"60QA000663",117,86,16,4,5,1,0,0,0,0,0,2,0,1,2,0,3
"60QA000664",71,58,4,1,2,4,0,0,0,2,0,0,0,0,0,2,0
"60QA000665",100,79,12,0,3,0,0,0,0,6,0,0,0,0,0,0,0
"60QA000666",65,46,10,4,2,0,0,0,0,0,0,0,0,3,0,0,0
"60QA000667",102,64,8,2,14,4,3,0,0,1,0,3,0,0,3,2,1
