"dz_2001","la_name","year","total","rest_uk","rest_eu","outside_europe"
"S01004546","North Lanarkshire",2001,966,29,3,6
"S01004547","North Lanarkshire",2001,860,NA,7,13
"S01004548","North Lanarkshire",2001,947,NA,5,4
"S01004549","North Lanarkshire",2001,1454,NA,19,8
"S01004550","North Lanarkshire",2001,702,26,4,8
"S01004551","North Lanarkshire",2001,1888,NA,11,20
"S01004552","North Lanarkshire",2001,881,23,5,6
"S01004553","North Lanarkshire",2001,535,30,2,21
"S01004554","North Lanarkshire",2001,809,NA,9,20
"S01004555","North Lanarkshire",2001,745,NA,3,11
"S01004556","North Lanarkshire",2001,674,NA,5,5
"S01004557","North Lanarkshire",2001,432,NA,2,4
"S01004558","North Lanarkshire",2001,1125,28,15,10
"S01004559","North Lanarkshire",2001,1021,NA,16,24
"S01004560","North Lanarkshire",2001,626,NA,2,5
"S01004561","North Lanarkshire",2001,1044,NA,3,4
"S01004562","North Lanarkshire",2001,862,20,2,7
"S01004563","North Lanarkshire",2001,809,NA,3,4
"S01004564","North Lanarkshire",2001,718,18,3,15
"S01004565","North Lanarkshire",2001,707,NA,2,15
"S01004566","North Lanarkshire",2001,733,26,3,5
"S01004567","North Lanarkshire",2001,506,18,0,9
"S01004568","North Lanarkshire",2001,778,NA,8,16
"S01004569","North Lanarkshire",2001,700,NA,2,4
"S01004570","North Lanarkshire",2001,696,42,1,24
"S01004571","North Lanarkshire",2001,660,26,0,1
"S01004572","North Lanarkshire",2001,739,20,4,15
"S01004573","North Lanarkshire",2001,617,NA,4,1
"S01004574","North Lanarkshire",2001,505,NA,0,3
"S01004575","North Lanarkshire",2001,719,NA,3,8
"S01004576","North Lanarkshire",2001,618,29,1,11
"S01004577","North Lanarkshire",2001,575,17,7,9
"S01004578","North Lanarkshire",2001,941,39,5,18
"S01004579","North Lanarkshire",2001,656,26,3,7
"S01004580","North Lanarkshire",2001,877,22,3,3
"S01004581","North Lanarkshire",2001,1379,NA,2,24
"S01004582","North Lanarkshire",2001,730,NA,1,13
"S01004583","North Lanarkshire",2001,924,32,8,9
"S01004584","North Lanarkshire",2001,590,9,2,5
"S01004585","North Lanarkshire",2001,610,NA,0,3
"S01004586","North Lanarkshire",2001,1118,36,8,42
"S01004587","North Lanarkshire",2001,1133,37,5,18
"S01004588","North Lanarkshire",2001,777,26,4,14
"S01004589","North Lanarkshire",2001,752,NA,7,17
"S01004590","North Lanarkshire",2001,1203,29,1,12
"S01004591","North Lanarkshire",2001,810,31,3,20
"S01004592","North Lanarkshire",2001,652,16,0,3
"S01004593","North Lanarkshire",2001,858,40,7,6
"S01004594","North Lanarkshire",2001,567,17,6,0
"S01004595","North Lanarkshire",2001,1037,NA,7,21
"S01004596","North Lanarkshire",2001,734,NA,4,5
"S01004597","North Lanarkshire",2001,567,NA,6,17
"S01004598","North Lanarkshire",2001,687,15,4,2
"S01004599","North Lanarkshire",2001,1538,125,21,18
"S01004600","North Lanarkshire",2001,1076,NA,6,4
"S01004601","North Lanarkshire",2001,1139,51,7,11
"S01004602","North Lanarkshire",2001,971,43,7,7
"S01004603","North Lanarkshire",2001,906,NA,5,13
"S01004604","North Lanarkshire",2001,751,22,4,11
"S01004605","North Lanarkshire",2001,1025,NA,3,5
"S01004606","North Lanarkshire",2001,862,NA,3,7
"S01004607","North Lanarkshire",2001,625,NA,4,6
"S01004608","North Lanarkshire",2001,1165,21,2,16
"S01004609","North Lanarkshire",2001,589,25,2,2
"S01004610","North Lanarkshire",2001,752,26,5,1
"S01004611","North Lanarkshire",2001,1251,30,1,12
"S01004612","North Lanarkshire",2001,1013,NA,3,8
"S01004613","North Lanarkshire",2001,1744,NA,17,60
"S01004614","North Lanarkshire",2001,826,46,6,17
"S01004615","North Lanarkshire",2001,1201,33,5,7
"S01004616","North Lanarkshire",2001,889,35,2,10
"S01004617","North Lanarkshire",2001,767,33,3,12
"S01004618","North Lanarkshire",2001,658,NA,2,0
"S01004619","North Lanarkshire",2001,583,22,3,3
"S01004620","North Lanarkshire",2001,800,47,7,19
"S01004621","North Lanarkshire",2001,1312,46,5,4
"S01004622","North Lanarkshire",2001,818,22,1,13
"S01004623","North Lanarkshire",2001,979,NA,4,6
"S01004624","North Lanarkshire",2001,1419,NA,4,6
"S01004625","North Lanarkshire",2001,866,NA,7,5
"S01004626","North Lanarkshire",2001,1557,46,14,12
"S01004627","North Lanarkshire",2001,586,25,7,6
"S01004628","North Lanarkshire",2001,596,17,4,2
"S01004629","North Lanarkshire",2001,989,69,10,27
"S01004630","North Lanarkshire",2001,952,NA,4,8
"S01004631","North Lanarkshire",2001,801,NA,2,3
"S01004632","North Lanarkshire",2001,981,27,11,5
"S01004633","North Lanarkshire",2001,593,14,3,2
"S01004634","North Lanarkshire",2001,1294,40,9,40
"S01004635","North Lanarkshire",2001,735,27,1,1
"S01004636","North Lanarkshire",2001,668,NA,7,7
"S01004637","North Lanarkshire",2001,545,16,3,14
"S01004638","North Lanarkshire",2001,605,16,4,3
"S01004639","North Lanarkshire",2001,713,NA,2,5
"S01004640","North Lanarkshire",2001,796,26,3,15
"S01004641","North Lanarkshire",2001,656,NA,1,4
"S01004642","North Lanarkshire",2001,907,NA,11,12
"S01004643","North Lanarkshire",2001,562,12,2,3
"S01004644","North Lanarkshire",2001,740,24,3,8
"S01004645","North Lanarkshire",2001,1162,NA,4,2
"S01004646","North Lanarkshire",2001,775,20,5,2
"S01004647","North Lanarkshire",2001,2073,NA,26,24
"S01004648","North Lanarkshire",2001,1105,NA,2,11
"S01004649","North Lanarkshire",2001,615,14,0,16
"S01004650","North Lanarkshire",2001,856,25,6,4
"S01004651","North Lanarkshire",2001,957,NA,6,4
"S01004652","North Lanarkshire",2001,1084,30,4,21
"S01004653","North Lanarkshire",2001,653,NA,8,8
"S01004654","North Lanarkshire",2001,1209,46,2,9
"S01004655","North Lanarkshire",2001,1035,36,10,12
"S01004656","North Lanarkshire",2001,560,26,0,1
"S01004657","North Lanarkshire",2001,759,NA,2,7
"S01004658","North Lanarkshire",2001,949,36,9,18
"S01004659","North Lanarkshire",2001,517,NA,2,3
"S01004660","North Lanarkshire",2001,757,NA,4,15
"S01004661","North Lanarkshire",2001,707,NA,5,8
"S01004662","North Lanarkshire",2001,978,44,6,10
"S01004663","North Lanarkshire",2001,561,20,2,3
"S01004664","North Lanarkshire",2001,654,NA,1,6
"S01004665","North Lanarkshire",2001,753,NA,2,7
"S01004666","North Lanarkshire",2001,788,31,1,7
"S01004667","North Lanarkshire",2001,704,16,5,8
"S01004668","North Lanarkshire",2001,883,NA,1,12
"S01004669","North Lanarkshire",2001,787,17,3,11
"S01004670","North Lanarkshire",2001,877,NA,5,23
"S01004671","North Lanarkshire",2001,920,NA,6,11
"S01004672","North Lanarkshire",2001,671,NA,2,2
"S01004673","North Lanarkshire",2001,918,NA,4,3
"S01004674","North Lanarkshire",2001,1247,22,7,1
"S01004675","North Lanarkshire",2001,855,32,3,14
"S01004676","North Lanarkshire",2001,778,NA,3,6
"S01004677","North Lanarkshire",2001,908,NA,7,4
"S01004678","North Lanarkshire",2001,1050,32,0,3
"S01004679","North Lanarkshire",2001,495,11,0,14
"S01004680","North Lanarkshire",2001,1041,34,4,12
"S01004681","North Lanarkshire",2001,1185,42,6,34
"S01004682","North Lanarkshire",2001,737,NA,3,9
"S01004683","North Lanarkshire",2001,719,28,13,26
"S01004684","North Lanarkshire",2001,1246,30,4,15
"S01004685","North Lanarkshire",2001,539,9,2,3
"S01004686","North Lanarkshire",2001,747,13,5,3
"S01004687","North Lanarkshire",2001,995,NA,1,8
"S01004688","North Lanarkshire",2001,723,28,6,12
"S01004689","North Lanarkshire",2001,1420,NA,6,24
"S01004690","North Lanarkshire",2001,540,20,2,14
"S01004691","North Lanarkshire",2001,812,25,6,9
"S01004692","North Lanarkshire",2001,697,NA,1,3
"S01004693","North Lanarkshire",2001,815,NA,5,19
"S01004694","North Lanarkshire",2001,627,NA,6,9
"S01004695","North Lanarkshire",2001,793,17,7,16
"S01004696","North Lanarkshire",2001,872,NA,6,1
"S01004697","North Lanarkshire",2001,881,NA,5,7
"S01004698","North Lanarkshire",2001,605,21,1,7
"S01004699","North Lanarkshire",2001,813,NA,1,7
"S01004700","North Lanarkshire",2001,910,17,15,10
"S01004701","North Lanarkshire",2001,705,43,3,16
"S01004702","North Lanarkshire",2001,591,24,5,8
"S01004703","North Lanarkshire",2001,785,27,7,13
"S01004704","North Lanarkshire",2001,636,13,4,4
"S01004705","North Lanarkshire",2001,938,NA,7,15
"S01004706","North Lanarkshire",2001,1440,60,9,18
"S01004707","North Lanarkshire",2001,1012,33,12,6
"S01004708","North Lanarkshire",2001,739,25,4,8
"S01004709","North Lanarkshire",2001,745,22,7,7
"S01004710","North Lanarkshire",2001,861,20,4,1
"S01004711","North Lanarkshire",2001,1217,NA,6,1
"S01004712","North Lanarkshire",2001,570,9,1,3
"S01004713","North Lanarkshire",2001,736,NA,4,7
"S01004714","North Lanarkshire",2001,1074,46,18,9
"S01004715","North Lanarkshire",2001,1509,NA,3,14
"S01004716","North Lanarkshire",2001,894,NA,4,10
"S01004717","North Lanarkshire",2001,897,NA,4,1
"S01004718","North Lanarkshire",2001,972,NA,6,4
"S01004719","North Lanarkshire",2001,1176,30,2,1
"S01004720","North Lanarkshire",2001,1044,26,4,15
"S01004721","North Lanarkshire",2001,622,20,1,12
"S01004722","North Lanarkshire",2001,705,NA,1,1
"S01004723","North Lanarkshire",2001,582,18,2,6
"S01004724","North Lanarkshire",2001,1111,NA,4,3
"S01004725","North Lanarkshire",2001,773,30,4,3
"S01004726","North Lanarkshire",2001,564,16,5,1
"S01004727","North Lanarkshire",2001,872,NA,4,2
"S01004728","North Lanarkshire",2001,1132,49,6,22
"S01004729","North Lanarkshire",2001,657,15,4,4
"S01004730","North Lanarkshire",2001,1492,39,8,10
"S01004731","North Lanarkshire",2001,825,16,4,3
"S01004732","North Lanarkshire",2001,1021,38,2,17
"S01004733","North Lanarkshire",2001,818,12,7,4
"S01004734","North Lanarkshire",2001,544,21,3,7
"S01004735","North Lanarkshire",2001,1274,NA,11,6
"S01004736","North Lanarkshire",2001,720,NA,7,1
"S01004737","North Lanarkshire",2001,745,11,3,2
"S01004738","North Lanarkshire",2001,659,NA,1,3
"S01004739","North Lanarkshire",2001,750,NA,7,8
"S01004740","North Lanarkshire",2001,759,23,7,13
"S01004741","North Lanarkshire",2001,629,NA,1,6
"S01004742","North Lanarkshire",2001,1216,NA,4,4
"S01004743","North Lanarkshire",2001,901,27,4,7
"S01004744","North Lanarkshire",2001,640,20,2,2
"S01004745","North Lanarkshire",2001,822,NA,4,3
"S01004746","North Lanarkshire",2001,1010,21,5,9
"S01004747","North Lanarkshire",2001,785,21,7,8
"S01004748","North Lanarkshire",2001,724,11,2,15
"S01004749","North Lanarkshire",2001,1051,NA,9,3
"S01004750","North Lanarkshire",2001,719,13,3,8
"S01004751","North Lanarkshire",2001,988,29,5,5
"S01004752","North Lanarkshire",2001,1007,NA,0,2
"S01004753","North Lanarkshire",2001,675,41,1,7
"S01004754","North Lanarkshire",2001,683,27,10,5
"S01004755","North Lanarkshire",2001,705,33,3,5
"S01004756","North Lanarkshire",2001,740,20,1,14
"S01004757","North Lanarkshire",2001,920,22,9,3
"S01004758","North Lanarkshire",2001,960,NA,6,9
"S01004759","North Lanarkshire",2001,609,15,4,7
"S01004760","North Lanarkshire",2001,732,NA,5,2
"S01004761","North Lanarkshire",2001,710,28,5,27
"S01004762","North Lanarkshire",2001,664,23,2,7
"S01004763","North Lanarkshire",2001,859,NA,4,19
"S01004764","North Lanarkshire",2001,767,19,3,3
"S01004765","North Lanarkshire",2001,1062,NA,6,5
"S01004766","North Lanarkshire",2001,1310,NA,6,18
"S01004767","North Lanarkshire",2001,691,NA,4,8
"S01004768","North Lanarkshire",2001,1186,38,12,7
"S01004769","North Lanarkshire",2001,568,13,4,3
"S01004770","North Lanarkshire",2001,548,NA,4,6
"S01004771","North Lanarkshire",2001,779,34,8,8
"S01004772","North Lanarkshire",2001,609,NA,4,0
"S01004773","North Lanarkshire",2001,797,26,1,4
"S01004774","North Lanarkshire",2001,987,31,4,11
"S01004775","North Lanarkshire",2001,878,NA,4,9
"S01004776","North Lanarkshire",2001,801,26,4,9
"S01004777","North Lanarkshire",2001,619,14,4,9
"S01004778","North Lanarkshire",2001,727,NA,3,5
"S01004779","North Lanarkshire",2001,780,NA,4,5
"S01004780","North Lanarkshire",2001,686,21,5,15
"S01004781","North Lanarkshire",2001,1198,30,5,11
"S01004782","North Lanarkshire",2001,1290,33,10,34
"S01004783","North Lanarkshire",2001,978,35,4,6
"S01004784","North Lanarkshire",2001,769,NA,6,5
"S01004785","North Lanarkshire",2001,625,21,5,5
"S01004786","North Lanarkshire",2001,609,NA,3,14
"S01004787","North Lanarkshire",2001,1236,NA,16,15
"S01004788","North Lanarkshire",2001,1911,NA,10,16
"S01004789","North Lanarkshire",2001,1157,38,2,18
"S01004790","North Lanarkshire",2001,748,NA,3,15
"S01004791","North Lanarkshire",2001,605,NA,2,2
"S01004792","North Lanarkshire",2001,811,NA,9,10
"S01004793","North Lanarkshire",2001,912,NA,11,54
"S01004794","North Lanarkshire",2001,705,18,6,7
"S01004795","North Lanarkshire",2001,971,30,10,4
"S01004796","North Lanarkshire",2001,769,36,6,10
"S01004797","North Lanarkshire",2001,723,NA,10,9
"S01004798","North Lanarkshire",2001,964,NA,2,10
"S01004799","North Lanarkshire",2001,612,14,5,6
"S01004800","North Lanarkshire",2001,773,NA,2,3
"S01004801","North Lanarkshire",2001,717,NA,2,2
"S01004802","North Lanarkshire",2001,1078,33,18,16
"S01004803","North Lanarkshire",2001,1025,NA,5,4
"S01004804","North Lanarkshire",2001,926,NA,5,1
"S01004805","North Lanarkshire",2001,676,NA,5,5
"S01004806","North Lanarkshire",2001,688,20,14,2
"S01004807","North Lanarkshire",2001,710,22,3,8
"S01004808","North Lanarkshire",2001,909,36,3,14
"S01004809","North Lanarkshire",2001,487,NA,5,6
"S01004810","North Lanarkshire",2001,676,27,5,4
"S01004811","North Lanarkshire",2001,815,NA,2,6
"S01004812","North Lanarkshire",2001,851,NA,2,3
"S01004813","North Lanarkshire",2001,1276,32,6,6
"S01004814","North Lanarkshire",2001,900,18,6,2
"S01004815","North Lanarkshire",2001,1580,NA,7,16
"S01004816","North Lanarkshire",2001,993,41,14,8
"S01004817","North Lanarkshire",2001,870,19,10,2
"S01004818","North Lanarkshire",2001,1005,NA,13,7
"S01004819","North Lanarkshire",2001,698,17,3,5
"S01004820","North Lanarkshire",2001,1306,NA,3,14
"S01004821","North Lanarkshire",2001,1909,NA,6,5
"S01004822","North Lanarkshire",2001,717,NA,7,4
"S01004823","North Lanarkshire",2001,1169,NA,9,2
"S01004824","North Lanarkshire",2001,785,18,1,9
"S01004825","North Lanarkshire",2001,753,23,8,5
"S01004826","North Lanarkshire",2001,1208,NA,15,1
"S01004827","North Lanarkshire",2001,890,31,6,5
"S01004828","North Lanarkshire",2001,1322,NA,3,3
"S01004829","North Lanarkshire",2001,783,NA,0,2
"S01004830","North Lanarkshire",2001,710,NA,1,1
"S01004831","North Lanarkshire",2001,1072,31,1,22
"S01004832","North Lanarkshire",2001,1174,NA,8,20
"S01004833","North Lanarkshire",2001,823,42,10,14
"S01004834","North Lanarkshire",2001,791,27,9,8
"S01004835","North Lanarkshire",2001,989,30,0,13
"S01004836","North Lanarkshire",2001,1105,27,5,44
"S01004837","North Lanarkshire",2001,991,48,5,1
"S01004838","North Lanarkshire",2001,1891,NA,12,12
"S01004839","North Lanarkshire",2001,914,NA,4,6
"S01004840","North Lanarkshire",2001,834,33,13,10
"S01004841","North Lanarkshire",2001,850,NA,3,5
"S01004842","North Lanarkshire",2001,1440,94,23,37
"S01004843","North Lanarkshire",2001,919,41,4,6
"S01004844","North Lanarkshire",2001,879,NA,16,9
"S01004845","North Lanarkshire",2001,964,NA,14,9
"S01004846","North Lanarkshire",2001,927,26,3,3
"S01004847","North Lanarkshire",2001,1009,59,11,8
"S01004848","North Lanarkshire",2001,834,35,4,10
"S01004849","North Lanarkshire",2001,576,NA,3,5
"S01004850","North Lanarkshire",2001,1229,NA,3,10
"S01004851","North Lanarkshire",2001,620,NA,1,4
"S01004852","North Lanarkshire",2001,730,25,3,5
"S01004853","North Lanarkshire",2001,738,39,9,12
"S01004854","North Lanarkshire",2001,984,NA,10,9
"S01004855","North Lanarkshire",2001,645,NA,1,4
"S01004856","North Lanarkshire",2001,1479,NA,15,14
"S01004857","North Lanarkshire",2001,929,NA,5,14
"S01004858","North Lanarkshire",2001,931,NA,4,9
"S01004859","North Lanarkshire",2001,985,38,6,6
"S01004860","North Lanarkshire",2001,1412,36,2,8
"S01004861","North Lanarkshire",2001,824,NA,6,4
"S01004862","North Lanarkshire",2001,691,31,2,8
"S01004863","North Lanarkshire",2001,986,42,5,13
"S01004864","North Lanarkshire",2001,587,24,9,10
"S01004865","North Lanarkshire",2001,686,NA,3,2
"S01004866","North Lanarkshire",2001,954,NA,9,5
"S01004867","North Lanarkshire",2001,800,47,2,15
"S01004868","North Lanarkshire",2001,766,17,1,4
"S01004869","North Lanarkshire",2001,900,NA,4,9
"S01004870","North Lanarkshire",2001,936,NA,6,5
"S01004871","North Lanarkshire",2001,779,28,2,14
"S01004872","North Lanarkshire",2001,863,43,3,10
"S01004873","North Lanarkshire",2001,791,36,2,7
"S01004874","North Lanarkshire",2001,1194,NA,6,16
"S01004875","North Lanarkshire",2001,775,29,6,90
"S01004876","North Lanarkshire",2001,1018,39,11,14
"S01004877","North Lanarkshire",2001,760,41,5,5
"S01004878","North Lanarkshire",2001,857,29,2,11
"S01004879","North Lanarkshire",2001,711,25,0,5
"S01004880","North Lanarkshire",2001,718,29,8,9
"S01004881","North Lanarkshire",2001,795,39,4,6
"S01004882","North Lanarkshire",2001,711,24,5,14
"S01004883","North Lanarkshire",2001,1273,60,10,13
"S01004884","North Lanarkshire",2001,577,29,3,11
"S01004885","North Lanarkshire",2001,616,23,2,11
"S01004886","North Lanarkshire",2001,1020,NA,17,30
"S01004887","North Lanarkshire",2001,428,NA,3,6
"S01004888","North Lanarkshire",2001,640,40,2,20
"S01004889","North Lanarkshire",2001,922,35,8,10
"S01004890","North Lanarkshire",2001,752,NA,10,11
"S01004891","North Lanarkshire",2001,1099,31,9,11
"S01004892","North Lanarkshire",2001,771,34,3,17
"S01004893","North Lanarkshire",2001,906,47,9,12
"S01004894","North Lanarkshire",2001,922,33,6,16
"S01004895","North Lanarkshire",2001,864,37,3,10
"S01004896","North Lanarkshire",2001,958,39,9,5
"S01004897","North Lanarkshire",2001,595,35,2,28
"S01004898","North Lanarkshire",2001,1038,43,8,8
"S01004899","North Lanarkshire",2001,978,40,4,11
"S01004900","North Lanarkshire",2001,1151,57,14,44
"S01004901","North Lanarkshire",2001,785,38,14,10
"S01004902","North Lanarkshire",2001,767,NA,10,12
"S01004903","North Lanarkshire",2001,941,30,9,18
"S01004904","North Lanarkshire",2001,1061,NA,6,13
"S01004905","North Lanarkshire",2001,1072,49,3,11
"S01004906","North Lanarkshire",2001,835,NA,8,10
"S01004907","North Lanarkshire",2001,976,NA,7,8
"S01004908","North Lanarkshire",2001,710,27,3,11
"S01004909","North Lanarkshire",2001,880,51,8,13
"S01004910","North Lanarkshire",2001,870,NA,8,5
"S01004911","North Lanarkshire",2001,1400,110,5,26
"S01004912","North Lanarkshire",2001,748,23,5,7
"S01004913","North Lanarkshire",2001,658,NA,2,6
"S01004914","North Lanarkshire",2001,663,37,8,19
"S01004915","North Lanarkshire",2001,744,27,1,10
"S01004916","North Lanarkshire",2001,783,32,4,8
"S01004917","North Lanarkshire",2001,566,18,2,6
"S01004918","North Lanarkshire",2001,586,28,2,16
"S01004919","North Lanarkshire",2001,685,36,14,13
"S01004920","North Lanarkshire",2001,966,36,11,13
"S01004921","North Lanarkshire",2001,914,19,2,12
"S01004922","North Lanarkshire",2001,701,NA,3,22
"S01004923","North Lanarkshire",2001,961,56,12,22
"S01004924","North Lanarkshire",2001,868,31,5,9
"S01004925","North Lanarkshire",2001,551,31,2,8
"S01004926","North Lanarkshire",2001,950,87,6,50
"S01004927","North Lanarkshire",2001,1190,43,6,15
"S01004928","North Lanarkshire",2001,1350,227,16,32
"S01004929","North Lanarkshire",2001,705,37,5,12
"S01004930","North Lanarkshire",2001,642,NA,3,4
"S01004931","North Lanarkshire",2001,1036,25,4,6
"S01004932","North Lanarkshire",2001,762,NA,2,10
"S01004933","North Lanarkshire",2001,905,41,5,13
"S01004934","North Lanarkshire",2001,930,30,1,5
"S01004935","North Lanarkshire",2001,621,27,7,5
"S01004936","North Lanarkshire",2001,1016,NA,5,15
"S01004937","North Lanarkshire",2001,529,15,8,3
"S01004938","North Lanarkshire",2001,771,27,1,4
"S01004939","North Lanarkshire",2001,605,16,3,6
"S01004940","North Lanarkshire",2001,547,17,6,5
"S01004941","North Lanarkshire",2001,651,21,11,6
"S01004942","North Lanarkshire",2001,1008,33,10,8
"S01004943","North Lanarkshire",2001,1154,NA,10,7
"S01004944","North Lanarkshire",2001,521,25,2,6
"S01004945","North Lanarkshire",2001,682,NA,3,8
"S01004946","Orkney Islands",2001,759,185,9,10
"S01004947","Orkney Islands",2001,1073,115,20,4
"S01004948","Orkney Islands",2001,533,82,4,14
"S01004949","Orkney Islands",2001,566,117,6,9
"S01004950","Orkney Islands",2001,839,74,1,7
"S01004951","Orkney Islands",2001,803,69,5,6
"S01004952","Orkney Islands",2001,1100,65,4,14
"S01004953","Orkney Islands",2001,1085,77,5,13
"S01004954","Orkney Islands",2001,785,65,3,5
