dz_2001,la_name,year,total,white,pakistani,chinese,other
S01000521,Aberdeenshire,2011,945,937,1,0,7
S01000522,Aberdeenshire,2011,665,665,0,0,0
S01000523,Aberdeenshire,2011,851,839,0,0,12
S01000524,Aberdeenshire,2011,706,703,0,0,3
S01000525,Aberdeenshire,2011,1047,1036,0,0,11
S01000526,Aberdeenshire,2011,1000,994,0,1,5
S01000527,Aberdeenshire,2011,685,682,0,0,3
S01000528,Aberdeenshire,2011,946,932,0,1,13
S01000529,Aberdeenshire,2011,805,797,0,2,6
S01000530,Aberdeenshire,2011,486,481,0,0,5
S01000531,Aberdeenshire,2011,574,572,0,0,2
S01000532,Aberdeenshire,2011,788,783,0,0,5
S01000533,Aberdeenshire,2011,715,710,0,0,5
S01000534,Aberdeenshire,2011,760,739,0,11,10
S01000535,Aberdeenshire,2011,1020,1014,0,3,3
S01000536,Aberdeenshire,2011,494,492,0,0,2
S01000537,Aberdeenshire,2011,1056,1052,0,2,2
S01000538,Aberdeenshire,2011,740,729,1,0,10
S01000539,Aberdeenshire,2011,990,978,0,1,11
S01000540,Aberdeenshire,2011,727,717,0,4,6
S01000541,Aberdeenshire,2011,592,581,0,3,8
S01000542,Aberdeenshire,2011,647,643,0,0,4
S01000543,Aberdeenshire,2011,832,830,0,0,2
S01000544,Aberdeenshire,2011,667,663,0,0,4
S01000545,Aberdeenshire,2011,755,744,1,6,4
S01000546,Aberdeenshire,2011,860,860,0,0,0
S01000547,Aberdeenshire,2011,543,542,0,0,1
S01000548,Aberdeenshire,2011,1085,1082,0,0,3
S01000549,Aberdeenshire,2011,1219,1209,0,4,6
S01000550,Aberdeenshire,2011,471,470,0,0,1
S01000551,Aberdeenshire,2011,892,882,0,8,2
S01000552,Aberdeenshire,2011,540,539,0,0,1
S01000553,Aberdeenshire,2011,888,884,0,0,4
S01000554,Aberdeenshire,2011,679,673,1,3,2
S01000555,Aberdeenshire,2011,860,855,1,0,4
S01000556,Aberdeenshire,2011,812,810,0,0,2
S01000557,Aberdeenshire,2011,913,909,0,0,4
S01000558,Aberdeenshire,2011,547,534,0,0,13
S01000559,Aberdeenshire,2011,668,661,0,1,6
S01000560,Aberdeenshire,2011,1086,1079,1,1,5
S01000561,Aberdeenshire,2011,1012,994,5,5,8
S01000562,Aberdeenshire,2011,847,835,1,0,11
S01000563,Aberdeenshire,2011,1145,1128,1,2,14
S01000564,Aberdeenshire,2011,927,913,0,2,12
S01000565,Aberdeenshire,2011,796,790,0,0,6
S01000566,Aberdeenshire,2011,867,851,1,3,12
S01000567,Aberdeenshire,2011,824,819,1,0,4
S01000568,Aberdeenshire,2011,526,519,0,2,5
S01000569,Angus,2011,759,744,0,5,10
S01000570,Angus,2011,892,859,18,8,7
S01000571,Angus,2011,803,791,0,0,12
S01000572,Angus,2011,711,688,7,0,16
S01000573,Angus,2011,538,507,5,21,5
S01000574,Angus,2011,750,731,1,6,12
S01000575,Angus,2011,640,637,1,0,2
S01000576,Angus,2011,542,524,12,0,6
S01000577,Angus,2011,567,562,0,0,5
S01000578,Angus,2011,633,630,0,3,0
S01000579,Angus,2011,884,866,4,1,13
S01000580,Angus,2011,956,931,0,10,15
S01000581,Angus,2011,700,688,8,0,4
S01000582,Angus,2011,648,640,0,0,8
S01000583,Angus,2011,939,921,0,7,11
S01000584,Angus,2011,840,821,3,2,14
S01000585,Angus,2011,1224,1216,2,0,6
S01000586,Angus,2011,722,721,0,1,0
S01000587,Angus,2011,658,651,0,2,5
S01000588,Angus,2011,576,573,0,0,3
S01000589,Angus,2011,709,703,3,0,3
S01000590,Angus,2011,846,836,0,0,10
S01000591,Angus,2011,775,763,0,0,12
S01000592,Angus,2011,875,866,1,0,8
S01000593,Angus,2011,1555,1540,5,2,8
S01000594,Angus,2011,1331,1298,12,4,17
S01000595,Angus,2011,758,743,3,0,12
S01000596,Angus,2011,795,786,1,2,6
S01000597,Angus,2011,965,955,4,2,4
S01000598,Angus,2011,1348,1321,3,2,22
S01000599,Angus,2011,1145,1101,12,3,29
S01000600,Angus,2011,776,763,5,5,3
S01000601,Angus,2011,1232,1216,0,8,8
S01000602,Angus,2011,743,727,1,2,13
S01000603,Angus,2011,1022,1009,0,0,13
S01000604,Angus,2011,976,965,2,5,4
S01000605,Angus,2011,813,807,0,6,0
S01000606,Angus,2011,860,850,5,1,4
S01000607,Angus,2011,752,749,0,0,3
S01000608,Angus,2011,1195,1172,7,3,13
S01000609,Angus,2011,1051,1039,3,3,6
S01000610,Angus,2011,804,781,2,5,16
S01000611,Angus,2011,631,624,1,1,5
S01000612,Angus,2011,1039,1027,7,2,3
S01000613,Angus,2011,1047,1037,0,6,4
S01000614,Angus,2011,678,671,0,0,7
S01000615,Angus,2011,809,799,5,0,5
S01000616,Angus,2011,1442,1438,0,0,4
S01000617,Angus,2011,665,663,2,0,0
S01000618,Angus,2011,815,803,0,4,8
S01000619,Angus,2011,708,697,0,9,2
S01000620,Angus,2011,1169,1158,0,7,4
S01000621,Angus,2011,1082,1072,4,1,5
S01000622,Angus,2011,768,757,4,0,7
S01000623,Angus,2011,769,762,0,6,1
S01000624,Angus,2011,616,605,3,4,4
S01000625,Angus,2011,641,638,1,0,2
S01000626,Angus,2011,804,793,0,1,10
S01000627,Angus,2011,849,847,0,0,2
S01000628,Angus,2011,580,571,5,0,4
S01000629,Angus,2011,911,907,0,0,4
S01000630,Angus,2011,738,736,0,0,2
S01000631,Angus,2011,612,607,3,0,2
S01000632,Angus,2011,539,532,0,0,7
S01000633,Angus,2011,523,521,0,0,2
S01000634,Angus,2011,735,729,0,0,6
S01000635,Angus,2011,643,642,0,1,0
S01000636,Angus,2011,521,513,1,1,6
S01000637,Angus,2011,648,644,0,1,3
S01000638,Angus,2011,589,587,0,1,1
S01000639,Angus,2011,641,635,0,1,5
S01000640,Angus,2011,721,713,0,5,3
S01000641,Angus,2011,814,814,0,0,0
S01000642,Angus,2011,908,896,1,2,9
S01000643,Angus,2011,675,674,0,1,0
S01000644,Angus,2011,711,709,0,0,2
S01000645,Angus,2011,980,971,0,0,9
S01000646,Angus,2011,782,770,4,0,8
S01000647,Angus,2011,777,772,0,1,4
S01000648,Angus,2011,896,878,0,2,16
S01000649,Angus,2011,596,592,0,0,4
S01000650,Angus,2011,712,707,0,0,5
S01000651,Angus,2011,886,876,0,2,8
S01000652,Angus,2011,774,769,4,0,1
S01000653,Angus,2011,994,987,3,0,4
S01000654,Angus,2011,971,960,5,3,3
S01000655,Angus,2011,792,789,0,0,3
S01000656,Angus,2011,799,781,5,1,12
S01000657,Angus,2011,816,806,0,0,10
S01000658,Angus,2011,606,582,9,8,7
S01000659,Angus,2011,1321,1315,0,0,6
S01000660,Angus,2011,1026,1015,7,4,0
S01000661,Angus,2011,822,814,0,4,4
S01000662,Angus,2011,734,720,9,0,5
S01000663,Angus,2011,811,807,3,0,1
S01000664,Angus,2011,851,845,0,1,5
S01000665,Angus,2011,669,657,6,0,6
S01000666,Angus,2011,528,522,0,0,6
S01000667,Angus,2011,987,984,0,0,3
S01000668,Angus,2011,864,857,0,0,7
S01000669,Angus,2011,827,814,2,6,5
S01000670,Angus,2011,669,654,4,0,11
S01000671,Angus,2011,590,578,1,3,8
S01000672,Angus,2011,713,706,0,0,7
S01000673,Angus,2011,721,719,0,0,2
S01000674,Angus,2011,1080,1073,1,1,5
S01000675,Angus,2011,714,709,0,0,5
S01000676,Angus,2011,457,453,1,0,3
S01000677,Angus,2011,877,867,0,0,10
S01000678,Angus,2011,901,889,0,0,12
S01000679,Angus,2011,779,774,0,0,5
S01000680,Angus,2011,967,953,0,2,12
S01000681,Angus,2011,990,968,0,6,16
S01000682,Angus,2011,768,746,1,8,13
S01000683,Angus,2011,546,521,3,4,18
S01000684,Angus,2011,740,716,3,4,17
S01000685,Angus,2011,912,902,0,3,7
S01000686,Angus,2011,770,751,0,12,7
S01000687,Angus,2011,827,814,0,0,13
S01000688,Angus,2011,722,718,0,1,3
S01000689,Angus,2011,648,641,2,0,5
S01000690,Angus,2011,992,965,0,2,25
S01000691,Angus,2011,808,801,0,0,7
S01000692,Angus,2011,750,745,1,0,4
S01000693,Angus,2011,1015,1005,0,0,10
S01000694,Angus,2011,701,694,0,0,7
S01000695,Angus,2011,788,775,5,2,6
S01000696,Angus,2011,774,767,4,0,3
S01000697,Angus,2011,958,945,0,1,12
S01000698,Angus,2011,620,603,6,0,11
S01000699,Angus,2011,630,629,0,0,1
S01000700,Angus,2011,806,797,0,0,9
S01000701,Angus,2011,1017,1008,2,5,2
S01000702,Angus,2011,514,506,0,0,8
S01000703,Angus,2011,739,737,0,1,1
S01000704,Angus,2011,979,968,1,0,10
S01000705,Angus,2011,1146,1141,1,1,3
S01000706,Angus,2011,859,853,0,0,6
S01000707,Angus,2011,625,614,2,0,9
S01000708,Angus,2011,565,561,0,0,4
S01000709,Angus,2011,1023,1007,3,1,12
S01000710,Angus,2011,1108,1093,1,2,12
S01000711,Argyll and Bute,2011,505,503,0,0,2
S01000712,Argyll and Bute,2011,621,611,2,3,5
S01000713,Argyll and Bute,2011,752,745,0,4,3
S01000714,Argyll and Bute,2011,986,977,0,0,9
S01000715,Argyll and Bute,2011,658,657,0,0,1
S01000716,Argyll and Bute,2011,535,522,2,1,10
S01000717,Argyll and Bute,2011,915,896,5,0,14
S01000718,Argyll and Bute,2011,810,805,1,2,2
S01000719,Argyll and Bute,2011,641,634,1,0,6
S01000720,Argyll and Bute,2011,778,773,1,0,4
S01000721,Argyll and Bute,2011,702,699,0,0,3
S01000722,Argyll and Bute,2011,846,844,0,0,2
S01000723,Argyll and Bute,2011,460,459,0,0,1
S01000724,Argyll and Bute,2011,784,779,1,1,3
S01000725,Argyll and Bute,2011,595,592,0,0,3
S01000726,Argyll and Bute,2011,760,749,0,3,8
S01000727,Argyll and Bute,2011,610,607,0,0,3
S01000728,Argyll and Bute,2011,651,645,1,1,4
S01000729,Argyll and Bute,2011,491,489,0,1,1
S01000730,Argyll and Bute,2011,457,454,0,1,2
S01000731,Argyll and Bute,2011,595,592,0,0,3
S01000732,Argyll and Bute,2011,543,534,2,1,6
S01000733,Argyll and Bute,2011,672,671,0,0,1
S01000734,Argyll and Bute,2011,826,821,0,0,5
S01000735,Argyll and Bute,2011,443,438,0,0,5
S01000736,Argyll and Bute,2011,740,736,1,1,2
S01000737,Argyll and Bute,2011,470,467,0,1,2
S01000738,Argyll and Bute,2011,449,444,0,0,5
S01000739,Argyll and Bute,2011,730,725,0,2,3
S01000740,Argyll and Bute,2011,658,653,0,2,3
S01000741,Argyll and Bute,2011,786,781,1,0,4
S01000742,Argyll and Bute,2011,642,635,0,1,6
S01000743,Argyll and Bute,2011,901,879,1,1,20
S01000744,Argyll and Bute,2011,740,731,1,0,8
S01000745,Argyll and Bute,2011,716,713,0,0,3
S01000746,Argyll and Bute,2011,786,772,0,5,9
S01000747,Argyll and Bute,2011,562,554,0,0,8
S01000748,Argyll and Bute,2011,465,458,0,0,7
S01000749,Argyll and Bute,2011,541,536,0,0,5
S01000750,Argyll and Bute,2011,687,683,0,0,4
S01000751,Argyll and Bute,2011,722,710,1,2,9
S01000752,Argyll and Bute,2011,977,970,0,0,7
S01000753,Argyll and Bute,2011,596,585,5,0,6
S01000754,Argyll and Bute,2011,787,784,0,0,3
S01000755,Argyll and Bute,2011,706,699,0,0,7
S01000756,Argyll and Bute,2011,1043,1024,0,5,14
S01000757,Argyll and Bute,2011,770,764,0,0,6
S01000758,Argyll and Bute,2011,1286,1265,4,4,13
S01000759,Argyll and Bute,2011,985,972,0,1,12
S01000760,Argyll and Bute,2011,531,529,0,1,1
S01000761,Argyll and Bute,2011,606,604,0,1,1
S01000762,Argyll and Bute,2011,610,608,1,1,0
S01000763,Argyll and Bute,2011,747,736,0,0,11
S01000764,Argyll and Bute,2011,676,646,6,10,14
S01000765,Argyll and Bute,2011,825,804,4,0,17
S01000766,Argyll and Bute,2011,699,684,5,0,10
S01000767,Argyll and Bute,2011,642,628,5,1,8
S01000768,Argyll and Bute,2011,783,755,5,6,17
S01000769,Argyll and Bute,2011,787,772,1,3,11
S01000770,Argyll and Bute,2011,703,689,8,2,4
S01000771,Argyll and Bute,2011,943,912,4,8,19
S01000772,Argyll and Bute,2011,640,627,1,1,11
S01000773,Argyll and Bute,2011,826,816,0,1,9
S01000774,Argyll and Bute,2011,831,819,1,1,10
S01000775,Argyll and Bute,2011,810,783,0,9,18
S01000776,Argyll and Bute,2011,572,572,0,0,0
S01000777,Argyll and Bute,2011,325,313,0,0,12
S01000778,Argyll and Bute,2011,466,459,1,4,2
S01000779,Argyll and Bute,2011,793,787,0,0,6
S01000780,Argyll and Bute,2011,849,843,0,2,4
S01000781,Argyll and Bute,2011,806,786,1,2,17
S01000782,Argyll and Bute,2011,680,665,6,0,9
S01000783,Argyll and Bute,2011,464,456,0,0,8
S01000784,Argyll and Bute,2011,803,787,6,5,5
S01000785,Argyll and Bute,2011,714,708,0,1,5
S01000786,Argyll and Bute,2011,749,747,0,0,2
S01000787,Argyll and Bute,2011,498,494,0,1,3
S01000788,Argyll and Bute,2011,656,656,0,0,0
S01000789,Argyll and Bute,2011,742,736,0,1,5
S01000790,Argyll and Bute,2011,512,504,0,1,7
S01000791,Argyll and Bute,2011,607,592,1,0,14
S01000792,Argyll and Bute,2011,664,656,0,0,8
S01000793,Argyll and Bute,2011,675,664,2,0,9
S01000794,Argyll and Bute,2011,861,853,1,0,7
S01000795,Argyll and Bute,2011,940,935,0,0,5
S01000796,Argyll and Bute,2011,428,423,0,0,5
S01000797,Argyll and Bute,2011,449,442,0,0,7
S01000798,Argyll and Bute,2011,484,483,0,0,1
S01000799,Argyll and Bute,2011,566,547,0,4,15
S01000800,Argyll and Bute,2011,947,943,0,0,4
S01000801,Argyll and Bute,2011,635,629,1,1,4
S01000802,Argyll and Bute,2011,770,763,0,3,4
S01000803,Argyll and Bute,2011,972,962,0,0,10
S01000804,Argyll and Bute,2011,912,901,1,5,5
S01000805,Argyll and Bute,2011,803,784,0,5,14
S01000806,Argyll and Bute,2011,808,801,0,0,7
S01000807,Argyll and Bute,2011,769,757,0,0,12
S01000808,Argyll and Bute,2011,749,741,0,0,8
S01000809,Argyll and Bute,2011,616,609,0,0,7
S01000810,Argyll and Bute,2011,735,721,0,1,13
S01000811,Argyll and Bute,2011,798,795,0,1,2
S01000812,Argyll and Bute,2011,1347,1332,0,0,15
S01000813,Argyll and Bute,2011,771,760,3,4,4
S01000814,Argyll and Bute,2011,786,760,2,0,24
S01000815,Argyll and Bute,2011,520,512,0,0,8
S01000816,Argyll and Bute,2011,563,551,0,1,11
S01000817,Argyll and Bute,2011,916,907,0,0,9
S01000818,Argyll and Bute,2011,911,881,0,5,25
S01000819,Argyll and Bute,2011,882,876,0,0,6
S01000820,Argyll and Bute,2011,554,548,0,0,6
S01000821,Argyll and Bute,2011,854,836,5,0,13
S01000822,Argyll and Bute,2011,532,523,0,2,7
S01000823,Argyll and Bute,2011,502,497,0,0,5
S01000824,Argyll and Bute,2011,756,754,0,1,1
S01000825,Argyll and Bute,2011,739,733,0,2,4
S01000826,Argyll and Bute,2011,625,624,0,0,1
S01000827,Argyll and Bute,2011,736,728,0,3,5
S01000828,Argyll and Bute,2011,925,915,1,1,8
S01000829,Argyll and Bute,2011,693,690,0,0,3
S01000830,Argyll and Bute,2011,872,868,0,1,3
S01000831,Argyll and Bute,2011,848,840,0,1,7
S01000832,Argyll and Bute,2011,954,947,0,0,7
S01000833,Clackmannanshire,2011,1164,1123,30,1,10
S01000834,Clackmannanshire,2011,980,966,3,6,5
S01000835,Clackmannanshire,2011,774,766,5,0,3
S01000836,Clackmannanshire,2011,785,778,4,1,2
S01000837,Clackmannanshire,2011,984,954,16,6,8
S01000838,Clackmannanshire,2011,623,620,0,0,3
S01000839,Clackmannanshire,2011,1355,1330,14,0,11
S01000840,Clackmannanshire,2011,686,669,0,0,17
S01000841,Clackmannanshire,2011,988,958,19,4,7
S01000842,Clackmannanshire,2011,867,859,5,0,3
S01000843,Clackmannanshire,2011,910,891,13,1,5
S01000844,Clackmannanshire,2011,787,771,10,1,5
S01000845,Clackmannanshire,2011,540,525,6,0,9
S01000846,Clackmannanshire,2011,680,672,1,0,7
S01000847,Clackmannanshire,2011,974,949,6,0,19
S01000848,Clackmannanshire,2011,651,646,0,0,5
S01000849,Clackmannanshire,2011,479,476,0,0,3
S01000850,Clackmannanshire,2011,699,687,6,0,6
S01000851,Clackmannanshire,2011,714,711,0,0,3
S01000852,Clackmannanshire,2011,725,717,1,0,7
S01000853,Clackmannanshire,2011,554,542,10,0,2
S01000854,Clackmannanshire,2011,846,842,1,0,3
S01000855,Clackmannanshire,2011,716,707,7,0,2
S01000856,Clackmannanshire,2011,512,507,0,1,4
S01000857,Clackmannanshire,2011,507,502,0,0,5
S01000858,Clackmannanshire,2011,910,903,5,0,2
S01000859,Clackmannanshire,2011,1129,1111,9,1,8
S01000860,Clackmannanshire,2011,891,880,8,0,3
S01000861,Clackmannanshire,2011,643,635,0,0,8
S01000862,Clackmannanshire,2011,523,522,0,0,1
S01000863,Clackmannanshire,2011,542,542,0,0,0
S01000864,Clackmannanshire,2011,1172,1141,22,1,8
S01000865,Clackmannanshire,2011,1080,1070,0,0,10
S01000866,Clackmannanshire,2011,853,850,1,0,2
S01000867,Clackmannanshire,2011,895,884,7,1,3
S01000868,Clackmannanshire,2011,703,700,0,1,2
S01000869,Clackmannanshire,2011,595,591,0,2,2
S01000870,Clackmannanshire,2011,865,851,10,4,0
S01000871,Clackmannanshire,2011,818,805,7,1,5
S01000872,Clackmannanshire,2011,798,796,0,0,2
S01000873,Clackmannanshire,2011,3097,3028,32,11,26
S01000874,Clackmannanshire,2011,496,494,0,0,2
S01000875,Clackmannanshire,2011,1427,1412,6,0,9
S01000876,Clackmannanshire,2011,681,676,4,0,1
S01000877,Clackmannanshire,2011,675,665,1,1,8
S01000878,Clackmannanshire,2011,554,554,0,0,0
S01000879,Clackmannanshire,2011,945,926,2,1,16
S01000880,Clackmannanshire,2011,787,783,0,4,0
S01000881,Clackmannanshire,2011,642,634,0,0,8
S01000882,Clackmannanshire,2011,887,876,4,3,4
S01000883,Clackmannanshire,2011,813,801,1,2,9
S01000884,Clackmannanshire,2011,590,570,9,2,9
S01000885,Clackmannanshire,2011,480,467,11,2,0
S01000886,Clackmannanshire,2011,649,638,5,5,1
S01000887,Clackmannanshire,2011,723,719,0,1,3
S01000888,Clackmannanshire,2011,661,639,0,12,10
S01000889,Clackmannanshire,2011,686,671,0,5,10
S01000890,Clackmannanshire,2011,748,733,2,7,6
S01000891,Clackmannanshire,2011,924,907,0,2,15
S01000892,Clackmannanshire,2011,541,528,0,0,13
S01000893,Clackmannanshire,2011,625,606,7,0,12
S01000894,Clackmannanshire,2011,493,487,0,0,6
S01000895,Clackmannanshire,2011,916,903,2,0,11
S01000896,Clackmannanshire,2011,485,482,0,0,3
S01000897,Dumfries and Galloway,2011,680,676,0,2,2
S01000898,Dumfries and Galloway,2011,526,522,0,0,4
S01000899,Dumfries and Galloway,2011,829,822,0,0,7
S01000900,Dumfries and Galloway,2011,627,627,0,0,0
S01000901,Dumfries and Galloway,2011,605,599,0,0,6
S01000902,Dumfries and Galloway,2011,943,940,0,1,2
S01000903,Dumfries and Galloway,2011,1014,1005,0,0,9
S01000904,Dumfries and Galloway,2011,696,692,0,0,4
S01000905,Dumfries and Galloway,2011,692,678,0,0,14
S01000906,Dumfries and Galloway,2011,536,536,0,0,0
S01000907,Dumfries and Galloway,2011,734,730,0,0,4
S01000908,Dumfries and Galloway,2011,751,744,0,2,5
S01000909,Dumfries and Galloway,2011,951,935,2,0,14
S01000910,Dumfries and Galloway,2011,842,840,0,0,2
S01000911,Dumfries and Galloway,2011,1034,1027,2,2,3
S01000912,Dumfries and Galloway,2011,653,653,0,0,0
S01000913,Dumfries and Galloway,2011,611,599,0,0,12
S01000914,Dumfries and Galloway,2011,701,693,0,1,7
S01000915,Dumfries and Galloway,2011,900,890,0,1,9
S01000916,Dumfries and Galloway,2011,1046,1037,0,0,9
S01000917,Dumfries and Galloway,2011,677,669,0,0,8
S01000918,Dumfries and Galloway,2011,551,548,0,0,3
S01000919,Dumfries and Galloway,2011,631,625,0,0,6
S01000920,Dumfries and Galloway,2011,597,596,0,0,1
S01000921,Dumfries and Galloway,2011,667,661,0,0,6
S01000922,Dumfries and Galloway,2011,965,960,0,0,5
S01000923,Dumfries and Galloway,2011,862,859,0,0,3
S01000924,Dumfries and Galloway,2011,861,858,0,3,0
S01000925,Dumfries and Galloway,2011,1005,1001,0,0,4
S01000926,Dumfries and Galloway,2011,1010,999,0,0,11
S01000927,Dumfries and Galloway,2011,913,910,0,0,3
S01000928,Dumfries and Galloway,2011,980,978,0,0,2
S01000929,Dumfries and Galloway,2011,481,473,0,0,8
S01000930,Dumfries and Galloway,2011,540,537,0,0,3
S01000931,Dumfries and Galloway,2011,654,650,0,4,0
S01000932,Dumfries and Galloway,2011,1027,1016,1,7,3
S01000933,Dumfries and Galloway,2011,1032,1020,0,7,5
S01000934,Dumfries and Galloway,2011,903,887,1,7,8
S01000935,Dumfries and Galloway,2011,767,756,3,1,7
S01000936,Dumfries and Galloway,2011,856,856,0,0,0
S01000937,Dumfries and Galloway,2011,558,554,2,0,2
S01000938,Dumfries and Galloway,2011,783,779,0,0,4
S01000939,Dumfries and Galloway,2011,739,730,0,2,7
S01000940,Dumfries and Galloway,2011,902,902,0,0,0
S01000941,Dumfries and Galloway,2011,478,478,0,0,0
S01000942,Dumfries and Galloway,2011,1018,1015,0,0,3
S01000943,Dumfries and Galloway,2011,830,824,0,0,6
S01000944,Dumfries and Galloway,2011,837,830,0,4,3
S01000945,Dumfries and Galloway,2011,739,727,0,6,6
S01000946,Dumfries and Galloway,2011,775,771,0,1,3
S01000947,Dumfries and Galloway,2011,687,682,0,0,5
S01000948,Dumfries and Galloway,2011,844,842,0,0,2
S01000949,Dumfries and Galloway,2011,610,608,0,2,0
S01000950,Dumfries and Galloway,2011,825,815,0,0,10
S01000951,Dumfries and Galloway,2011,861,847,0,7,7
S01000952,Dumfries and Galloway,2011,876,875,0,0,1
S01000953,Dumfries and Galloway,2011,874,871,1,0,2
S01000954,Dumfries and Galloway,2011,1116,1106,0,3,7
S01000955,Dumfries and Galloway,2011,627,626,0,1,0
S01000956,Dumfries and Galloway,2011,851,849,0,0,2
S01000957,Dumfries and Galloway,2011,542,542,0,0,0
S01000958,Dumfries and Galloway,2011,797,795,0,2,0
S01000959,Dumfries and Galloway,2011,700,694,0,0,6
S01000960,Dumfries and Galloway,2011,566,563,1,0,2
S01000961,Dumfries and Galloway,2011,843,828,0,5,10
S01000962,Dumfries and Galloway,2011,660,645,0,3,12
S01000963,Dumfries and Galloway,2011,843,836,3,0,4
S01000964,Dumfries and Galloway,2011,989,982,0,0,7
S01000965,Dumfries and Galloway,2011,642,636,0,0,6
S01000966,Dumfries and Galloway,2011,1086,1086,0,0,0
S01000967,Dumfries and Galloway,2011,578,571,2,0,5
S01000968,Dumfries and Galloway,2011,1056,1044,0,2,10
S01000969,Dumfries and Galloway,2011,908,897,0,2,9
S01000970,Dumfries and Galloway,2011,788,787,0,0,1
S01000971,Dumfries and Galloway,2011,729,726,0,0,3
S01000972,Dumfries and Galloway,2011,922,908,2,0,12
S01000973,Dumfries and Galloway,2011,660,654,0,5,1
S01000974,Dumfries and Galloway,2011,1227,1212,3,0,12
S01000975,Dumfries and Galloway,2011,647,646,0,0,1
S01000976,Dumfries and Galloway,2011,507,501,0,0,6
S01000977,Dumfries and Galloway,2011,921,910,0,0,11
S01000978,Dumfries and Galloway,2011,820,811,4,1,4
S01000979,Dumfries and Galloway,2011,703,699,1,0,3
S01000980,Dumfries and Galloway,2011,677,675,0,0,2
S01000981,Dumfries and Galloway,2011,686,684,2,0,0
S01000982,Dumfries and Galloway,2011,736,736,0,0,0
S01000983,Dumfries and Galloway,2011,534,531,0,2,1
S01000984,Dumfries and Galloway,2011,620,617,0,0,3
S01000985,Dumfries and Galloway,2011,714,709,0,0,5
S01000986,Dumfries and Galloway,2011,611,608,0,1,2
S01000987,Dumfries and Galloway,2011,637,628,0,0,9
S01000988,Dumfries and Galloway,2011,565,563,0,0,2
S01000989,Dumfries and Galloway,2011,813,809,0,0,4
S01000990,Dumfries and Galloway,2011,840,799,0,3,38
S01000991,Dumfries and Galloway,2011,435,431,0,0,4
S01000992,Dumfries and Galloway,2011,1095,1058,0,2,35
S01000993,Dumfries and Galloway,2011,843,839,0,0,4
S01000994,Dumfries and Galloway,2011,1104,1097,2,0,5
S01000995,Dumfries and Galloway,2011,778,761,6,5,6
S01000996,Dumfries and Galloway,2011,1122,1058,13,13,38
S01000997,Dumfries and Galloway,2011,891,858,2,12,19
S01000998,Dumfries and Galloway,2011,694,682,5,0,7
S01000999,Dumfries and Galloway,2011,650,638,0,1,11
S01001000,Dumfries and Galloway,2011,576,562,0,0,14
S01001001,Dumfries and Galloway,2011,551,545,0,0,6
S01001002,Dumfries and Galloway,2011,631,623,0,2,6
S01001003,Dumfries and Galloway,2011,828,812,2,1,13
S01001004,Dumfries and Galloway,2011,661,646,0,0,15
S01001005,Dumfries and Galloway,2011,844,821,1,1,21
S01001006,Dumfries and Galloway,2011,702,697,0,0,5
S01001007,Dumfries and Galloway,2011,917,904,0,4,9
S01001008,Dumfries and Galloway,2011,756,733,2,1,20
S01001009,Dumfries and Galloway,2011,614,601,0,0,13
S01001010,Dumfries and Galloway,2011,917,889,0,2,26
S01001011,Dumfries and Galloway,2011,588,582,3,0,3
S01001012,Dumfries and Galloway,2011,744,725,0,0,19
S01001013,Dumfries and Galloway,2011,895,868,14,3,10
S01001014,Dumfries and Galloway,2011,844,789,9,24,22
S01001015,Dumfries and Galloway,2011,515,510,2,0,3
S01001016,Dumfries and Galloway,2011,823,815,0,5,3
S01001017,Dumfries and Galloway,2011,858,843,4,3,8
