"dz_2001","total","non_catholic_christian","catholic_christian","jewish","muslim","none","other"
"S01005599",500,309,54,0,0,114,23
"S01005600",720,322,73,0,3,232,90
"S01005601",710,450,100,0,0,118,42
"S01005602",729,383,86,1,0,217,42
"S01005603",550,274,67,0,0,156,53
"S01005604",559,276,52,0,0,191,40
"S01005605",977,597,123,0,0,200,57
"S01005606",620,357,67,0,0,154,42
"S01005607",626,385,62,0,0,151,28
"S01005608",907,553,98,1,1,209,45
"S01005609",777,465,80,0,5,193,34
"S01005610",581,364,75,0,0,117,25
"S01005611",725,345,79,0,0,234,67
"S01005612",766,401,81,0,0,238,46
"S01005613",742,466,56,1,0,185,34
"S01005614",793,501,73,0,0,197,22
"S01005615",963,539,83,0,3,261,77
"S01005616",658,431,50,0,1,141,35
"S01005617",875,557,105,1,2,173,37
"S01005618",622,366,59,0,1,147,49
"S01005619",605,379,63,0,0,153,10
"S01005620",480,356,26,0,0,73,25
"S01005621",725,403,65,0,10,203,44
"S01005622",924,630,83,0,0,170,41
"S01005623",830,521,76,0,0,179,54
"S01005624",891,573,96,0,0,184,38
"S01005625",887,585,78,0,0,187,37
"S01005626",839,448,124,0,0,209,58
"S01005627",692,439,59,0,0,166,28
"S01005628",940,537,114,0,7,234,48
"S01005629",781,490,103,0,0,162,26
"S01005630",542,293,53,0,0,146,50
"S01005631",758,535,41,0,0,154,28
"S01005632",509,322,53,2,2,116,14
"S01005633",735,409,64,0,0,235,27
"S01005634",796,456,89,0,3,211,37
"S01005635",862,520,110,0,1,193,38
"S01005636",858,557,96,1,0,176,28
"S01005637",996,635,98,0,2,210,51
"S01005638",848,540,102,0,0,174,32
"S01005639",768,538,29,0,0,162,39
"S01005640",536,336,49,0,0,114,37
"S01005641",869,567,40,0,0,207,55
"S01005642",712,459,48,2,0,170,33
"S01005643",628,405,77,0,0,124,22
"S01005644",610,429,44,2,5,118,12
"S01005645",838,459,144,2,1,181,51
"S01005646",802,421,101,3,1,215,61
"S01005647",748,437,121,0,0,158,32
"S01005648",871,571,42,0,3,172,83
"S01005649",920,471,84,1,1,262,101
"S01005650",628,364,51,0,0,161,52
"S01005651",760,431,98,0,1,194,36
"S01005652",717,433,33,1,0,169,81
"S01005653",900,561,66,0,0,235,38
"S01005654",761,467,93,0,0,159,42
"S01005655",883,558,81,0,0,216,28
"S01005656",613,397,47,0,0,136,33
"S01005657",608,370,91,0,5,114,28
"S01005658",886,503,100,1,0,205,77
"S01005659",889,555,118,0,0,187,29
"S01005660",647,411,44,0,0,163,29
"S01005661",639,351,63,0,0,172,53
"S01005662",621,449,46,3,0,110,13
"S01005663",663,439,59,0,0,138,27
"S01005664",592,345,71,0,0,160,16
"S01005665",512,320,62,1,0,95,34
"S01005666",913,607,45,0,1,220,40
"S01005667",778,508,57,0,3,175,35
"S01005668",842,496,82,0,0,211,53
"S01005669",615,388,38,1,0,152,36
"S01005670",683,356,44,2,0,237,44
"S01005671",516,332,33,0,1,126,24
"S01005672",856,507,45,0,5,246,53
"S01005673",643,392,35,0,0,164,52
"S01005674",941,595,57,0,0,240,49
"S01005675",929,500,89,0,1,268,71
"S01005676",876,558,40,0,0,251,27
"S01005677",842,527,34,0,1,248,32
"S01005678",848,530,35,0,0,232,51
"S01005679",880,590,30,0,0,157,103
"S01005680",730,458,47,0,0,162,63
"S01005681",879,608,64,0,8,178,21
"S01005682",656,460,41,0,0,129,26
"S01005683",881,504,32,0,0,255,90
"S01005684",923,561,51,0,1,251,59
"S01005685",667,426,47,0,0,154,40
"S01005686",715,400,30,0,9,146,130
"S01005687",551,365,31,0,0,127,28
"S01005688",812,496,54,0,8,212,42
"S01005689",505,325,20,0,0,123,37
"S01005690",751,513,35,4,5,165,29
"S01005691",622,357,65,0,1,167,32
"S01005692",667,413,35,0,0,187,32
"S01005693",887,484,190,0,1,180,32
"S01005694",598,338,57,0,0,169,34
"S01005695",564,291,96,0,0,123,54
"S01005696",691,373,107,0,1,135,75
"S01005697",640,362,57,2,0,186,33
"S01005698",578,350,67,0,5,139,17
"S01005699",799,475,121,0,1,158,44
"S01005700",582,284,51,0,4,142,101
"S01005701",732,347,118,0,0,229,38
"S01005702",683,385,64,1,0,189,44
"S01005703",629,415,70,0,13,98,33
"S01005704",620,334,109,0,1,144,32
"S01005705",625,451,58,0,0,99,17
"S01005706",772,462,111,0,5,168,26
"S01005707",563,305,62,0,0,136,60
"S01005708",721,404,115,0,3,169,30
"S01005709",812,441,101,0,0,217,53
"S01005710",426,257,47,0,0,102,20
"S01005711",867,549,72,0,0,208,38
"S01005712",566,330,52,0,0,155,29
"S01005713",651,386,100,0,0,135,30
"S01005714",782,485,49,1,0,189,58
"S01005715",795,452,97,2,0,211,33
"S01005716",600,404,38,1,0,135,22
"S01005717",563,321,75,0,0,134,33
"S01005718",794,430,102,0,5,221,36
"S01005719",556,362,33,0,0,150,11
"S01005720",719,441,79,0,9,173,17
"S01005721",792,471,49,0,0,214,58
"S01005722",542,318,65,0,0,130,29
"S01005723",697,433,83,0,0,138,43
"S01005724",715,411,85,0,0,182,37
"S01005725",638,425,34,0,0,153,26
"S01005726",902,461,87,0,0,276,78
"S01005727",572,345,47,0,0,150,30
"S01005728",828,570,43,0,0,164,51
"S01005729",623,422,48,0,0,112,41
"S01005730",743,421,58,1,0,201,62
"S01005731",575,404,41,0,0,104,26
"S01005732",889,620,44,0,9,186,30
"S01005733",771,413,101,0,3,206,48
"S01005734",674,423,61,0,1,159,30
"S01005735",824,498,85,0,0,180,61
"S01005736",767,536,43,0,1,156,31
"S01005737",787,436,59,0,0,231,61
"S01005738",875,588,52,0,1,211,23
"S01005739",1000,543,93,1,2,288,73
"S01005740",732,377,54,0,0,254,47
"S01005741",996,615,83,0,0,224,74
"S01005742",711,483,54,0,1,141,32
"S01005743",668,355,119,0,4,160,30
"S01005744",873,579,79,0,0,180,35
"S01005745",978,625,54,0,5,186,108
"S01005746",903,526,144,0,11,173,49
"S01005747",894,525,118,0,0,196,55
"S01005748",451,300,40,0,0,80,31
"S01005749",857,527,77,0,1,213,39
"S01005750",843,507,108,0,12,172,44
"S01005751",817,474,143,0,1,134,65
"S01005752",810,464,75,0,0,216,55
"S01005753",731,459,98,0,0,138,36
"S01005754",966,574,120,0,5,181,86
"S01005755",834,512,69,0,6,159,88
"S01005756",884,556,84,0,0,201,43
"S01005757",622,392,59,0,0,122,49
"S01005758",853,529,98,1,0,158,67
"S01005759",828,501,60,0,0,170,97
"S01005760",636,365,51,0,2,164,54
"S01005761",682,426,58,0,4,173,21
"S01005762",781,504,33,0,0,176,68
"S01005763",790,425,133,0,1,185,46
"S01005764",611,383,57,0,1,126,44
"S01005765",873,491,115,0,8,214,45
"S01005766",644,391,80,0,17,126,30
"S01005767",728,432,114,0,14,131,37
"S01005768",900,557,87,0,0,173,83
"S01005769",786,455,77,0,9,151,94
"S01005770",642,379,91,0,0,103,69
"S01005771",817,511,80,0,0,200,26
"S01005772",716,480,44,0,9,143,40
"S01005773",860,559,122,0,4,160,15
"S01005774",719,450,83,0,4,160,22
"S01005775",861,499,100,1,0,210,51
"S01005776",713,478,49,1,7,123,55
"S01005777",600,369,79,0,6,129,17
"S01005778",699,451,95,0,0,135,18
"S01005779",716,474,66,0,3,138,35
"S01005780",683,297,143,0,6,199,38
"S01005781",868,523,82,0,2,179,82
"S01005782",802,492,61,0,4,185,60
"S01005783",576,324,96,5,1,123,27
"S01005784",509,247,106,1,6,138,11
"S01005785",826,517,78,0,2,198,31
"S01005786",661,271,133,0,0,213,44
"S01005787",765,278,204,1,1,237,44
"S01005788",537,370,34,0,6,94,33
"S01005789",931,419,222,1,0,246,43
"S01005790",655,233,174,3,7,187,51
"S01005791",507,350,41,0,7,99,10
"S01005792",918,319,238,0,1,285,75
"S01005793",550,244,140,0,4,144,18
"S01005794",972,612,96,0,4,204,56
"S01005795",726,236,175,1,0,223,91
"S01005796",494,302,67,0,2,93,30
"S01005797",799,435,105,0,14,203,42
"S01005798",663,246,186,0,1,169,61
"S01005799",791,323,173,1,3,216,75
"S01005800",694,451,40,0,6,158,39
"S01005801",787,255,226,0,1,249,56
"S01005802",667,502,34,0,2,109,20
"S01005803",667,269,149,2,1,201,45
"S01005804",626,290,166,2,0,137,31
"S01005805",627,219,210,0,8,134,56
"S01005806",698,457,31,0,4,159,47
"S01005807",948,345,198,3,0,337,65
"S01005808",808,321,163,1,1,260,62
"S01005809",587,206,139,0,5,189,48
"S01005810",522,255,134,0,0,99,34
"S01005811",612,243,136,0,1,175,57
"S01005812",660,286,181,0,1,156,36
"S01005813",869,355,202,0,0,237,75
"S01005814",711,289,265,0,0,127,30
"S01005815",958,355,240,0,0,277,86
"S01005816",784,341,154,0,0,227,62
"S01005817",538,254,100,0,0,157,27
"S01005818",755,361,206,1,13,132,42
"S01005819",723,319,230,1,0,97,76
"S01005820",713,243,149,0,0,252,69
"S01005821",527,239,112,0,0,154,22
"S01005822",891,346,163,1,2,313,66
"S01005823",697,297,161,0,0,196,43
"S01005824",747,361,127,1,0,237,21
"S01005825",734,345,154,0,0,199,36
"S01005826",984,462,275,3,17,191,36
"S01005827",790,354,170,0,9,224,33
"S01005828",787,286,192,0,0,249,60
"S01005829",791,399,158,0,5,195,34
"S01005830",925,457,173,0,0,241,54
"S01005831",953,576,111,1,11,204,50
"S01005832",804,291,296,0,5,127,85
"S01005833",719,331,236,0,9,102,41
"S01005834",653,278,138,0,0,205,32
"S01005835",719,336,157,0,1,186,39
"S01005836",724,383,146,0,2,165,28
"S01005837",513,249,104,0,3,139,18
"S01005838",748,449,57,0,4,206,32
"S01005839",884,401,217,0,0,188,78
"S01005840",812,355,182,2,3,222,48
"S01005841",690,267,189,0,0,188,46
"S01005842",616,317,162,0,4,102,31
"S01005843",579,341,32,0,0,181,25
"S01005844",768,335,179,1,0,200,53
"S01005845",549,281,99,0,0,144,25
"S01005846",914,416,199,0,0,241,58
"S01005847",784,286,245,0,0,211,42
"S01005848",622,251,234,0,0,97,40
"S01005849",845,434,249,0,12,113,37
"S01005850",725,455,51,0,0,190,29
"S01005851",760,303,187,0,0,203,67
"S01005852",571,213,136,1,0,177,44
"S01005853",999,478,221,0,4,223,73
"S01005854",864,360,330,0,2,122,50
"S01005855",965,389,348,0,7,167,54
"S01005856",781,313,182,0,8,197,81
"S01005857",708,272,288,0,0,106,42
"S01005858",789,347,238,0,1,146,57
"S01005859",765,309,170,0,0,243,43
"S01005860",778,302,190,0,0,240,46
"S01005861",598,270,132,0,1,158,37
"S01005862",827,365,181,0,0,222,59
"S01005863",938,416,194,2,11,242,73
"S01005864",903,386,189,0,0,260,68
"S01005865",747,465,54,0,4,170,54
"S01005866",773,315,191,3,1,224,39
"S01005867",954,387,328,3,6,192,38
"S01005868",786,345,188,1,8,203,41
"S01005869",731,245,313,0,1,116,56
"S01005870",762,359,178,0,0,165,60
"S01005871",757,319,172,0,0,194,72
"S01005872",800,331,222,0,0,201,46
"S01005873",1036,514,193,0,1,280,48
"S01005874",903,285,361,0,0,162,95
"S01005875",740,320,224,0,0,143,53
"S01005876",885,444,191,0,22,163,65
"S01005877",901,401,193,0,13,255,39
"S01005878",686,355,131,0,0,167,33
"S01005879",675,303,243,0,0,110,19
"S01005880",797,264,349,0,6,124,54
"S01005881",803,318,175,1,5,244,60
"S01005882",575,300,80,38,1,109,47
"S01005883",509,250,102,0,0,118,39
"S01005884",830,412,219,0,7,164,28
"S01005885",681,375,153,1,1,124,27
"S01005886",789,414,167,0,2,180,26
"S01005887",527,225,96,2,0,150,54
"S01005888",622,272,233,0,1,75,41
"S01005889",810,351,229,0,1,181,48
"S01005890",786,396,127,1,9,214,39
"S01005891",634,222,258,0,3,119,32
"S01005892",738,272,283,0,0,131,52
"S01005893",770,346,152,0,0,208,64
"S01005894",638,303,115,0,1,166,53
"S01005895",644,284,164,0,0,171,25
"S01005896",658,359,154,0,0,128,17
"S01005897",796,402,140,0,0,209,45
"S01005898",739,327,134,0,6,205,67
"S01005899",713,329,186,0,15,153,30
"S01005900",663,380,114,0,2,140,27
"S01005901",762,332,184,0,6,177,63
"S01005902",903,483,239,0,15,110,56
"S01005903",918,420,193,0,0,232,73
"S01005904",761,325,160,0,0,197,79
"S01005905",714,369,156,0,11,161,17
"S01005906",943,429,266,0,0,186,62
"S01005907",763,355,233,1,3,140,31
"S01005908",830,346,265,0,9,179,31
"S01005909",548,211,155,0,7,129,46
"S01005910",784,355,185,0,7,195,42
"S01005911",995,438,289,0,7,212,49
"S01005912",846,373,190,1,1,229,52
"S01005913",944,345,330,0,4,201,64
"S01005914",789,364,206,1,6,146,66
"S01005915",733,354,136,1,2,191,49
"S01005916",759,312,162,1,10,210,64
"S01005917",886,402,227,0,0,187,70
"S01005918",932,479,153,1,1,234,64
"S01005919",555,244,163,0,0,110,38
"S01005920",902,425,209,0,1,210,57
"S01005921",623,301,174,0,0,124,24
"S01005922",952,427,216,0,0,267,42
"S01005923",769,305,227,1,0,185,51
"S01005924",666,264,185,0,15,154,48
"S01005925",770,295,211,0,10,195,59
"S01005926",748,335,239,0,0,136,38
"S01005927",848,454,205,0,0,157,32
"S01005928",784,325,266,0,4,146,43
"S01005929",616,284,133,0,5,149,45
"S01005930",650,288,155,1,0,180,26
"S01005931",795,295,233,0,2,227,38
"S01005932",710,313,190,0,1,118,88
"S01005933",808,337,225,1,4,201,40
"S01005934",747,352,194,0,0,173,28
"S01005935",651,338,130,0,2,158,23
"S01005936",883,420,242,0,1,142,78
"S01005937",646,266,179,0,12,157,32
"S01005938",698,337,162,0,1,162,36
"S01005939",772,315,215,0,0,166,76
"S01005940",633,202,264,1,3,118,45
"S01005941",513,234,137,0,0,98,44
"S01005942",845,386,174,2,2,232,49
"S01005943",934,370,201,0,5,310,48
"S01005944",979,469,264,0,0,160,86
"S01005945",868,367,189,1,0,249,62
"S01005946",1012,417,239,0,0,184,172
"S01005947",806,381,234,0,1,133,57
"S01005948",693,245,236,0,0,133,79
"S01005949",711,270,161,2,0,250,28
"S01005950",543,232,127,0,0,141,43
"S01005951",849,372,247,0,0,161,69
"S01005952",937,462,239,0,1,175,60
"S01005953",936,379,303,0,8,152,94
"S01005954",540,196,161,0,0,127,56
"S01005955",517,180,152,0,17,110,58
"S01005956",860,287,314,1,0,217,41
"S01005957",968,411,306,0,0,182,69
"S01005958",593,256,184,1,0,122,30
"S01005959",490,177,149,0,0,87,77
"S01005960",513,261,134,0,0,86,32
"S01005961",800,296,265,0,0,180,59
"S01005962",519,223,169,0,0,87,40
"S01005963",545,213,192,0,0,91,49
"S01005964",744,279,267,0,1,139,58
"S01005965",808,262,225,0,0,228,93
"S01005966",927,324,285,0,0,192,126
"S01005967",957,317,392,0,6,172,70
"S01005968",826,411,175,0,7,207,26
"S01005969",750,308,307,0,0,106,29
"S01005970",797,274,351,2,0,138,32
"S01005971",512,170,234,0,0,64,44
"S01005972",791,260,341,2,0,130,58
"S01005973",789,283,303,0,0,142,61
"S01005974",776,244,371,2,0,110,49
"S01005975",760,203,376,1,2,104,74
"S01005976",786,408,201,1,8,132,36
"S01005977",781,295,346,0,0,105,35
"S01005978",745,336,208,0,1,132,68
"S01005979",950,311,409,1,1,173,55
"S01005980",677,253,266,1,2,118,37
"S01005981",571,219,115,1,5,141,90
"S01005982",638,271,178,1,0,137,51
"S01005983",987,430,351,0,0,166,40
"S01005984",689,303,220,0,7,127,32
"S01005985",829,311,346,0,0,111,61
"S01005986",776,367,201,0,12,139,57
"S01005987",584,265,168,0,0,95,56
"S01005988",558,249,147,0,1,113,48
"S01005989",810,362,273,0,5,145,25
"S01005990",965,346,238,0,0,272,109
"S01005991",714,307,207,0,2,149,49
"S01005992",607,249,189,0,0,111,58
"S01005993",797,358,228,0,6,163,42
"S01005994",943,356,380,0,0,158,49
"S01005995",674,268,187,5,0,126,88
"S01005996",761,317,230,0,0,186,28
"S01005997",674,275,159,0,1,181,58
"S01005998",690,233,208,0,0,174,75
"S01005999",869,413,210,0,5,205,36
"S01006000",792,349,237,0,0,136,70
"S01006001",907,348,350,1,0,146,62
"S01006002",564,284,150,0,0,88,42
"S01006003",668,306,198,0,5,121,38
"S01006004",623,267,151,0,1,171,33
"S01006005",646,218,197,0,0,152,79
"S01006006",808,412,196,2,9,153,36
"S01006007",559,214,171,0,0,111,63
"S01006008",780,276,256,0,0,185,63
"S01006009",579,232,157,0,16,129,45
"S01006010",907,414,225,0,5,237,26
"S01006011",840,395,199,3,0,180,63
"S01006012",878,354,266,0,0,168,90
"S01006013",540,225,165,2,7,99,42
"S01006014",705,283,256,0,2,134,30
"S01006015",744,387,174,0,2,145,36
"S01006016",958,422,263,2,5,237,29
"S01006017",734,258,260,0,0,150,66
"S01006018",852,338,288,1,16,166,43
"S01006019",822,312,272,0,1,200,37
"S01006020",841,436,192,0,0,181,32
"S01006021",901,397,320,0,5,120,59
"S01006022",557,204,196,0,3,113,41
"S01006023",786,365,194,0,2,200,25
"S01006024",849,342,292,0,1,147,67
"S01006025",861,379,332,0,0,118,32
"S01006026",786,321,295,0,0,116,54
"S01006027",691,354,175,0,1,145,16
"S01006028",634,276,175,0,2,135,46
"S01006029",755,307,200,3,0,202,43
"S01006030",962,459,254,1,5,201,42
"S01006031",870,389,289,0,1,155,36
"S01006032",940,435,269,1,0,173,62
"S01006033",700,287,188,0,2,152,71
"S01006034",737,283,194,0,0,167,93
"S01006035",980,438,318,0,5,169,50
"S01006036",809,334,248,0,15,150,62
"S01006037",896,356,287,1,2,198,52
"S01006038",704,370,143,0,7,151,33
"S01006039",833,364,265,1,0,150,53
"S01006040",765,275,235,0,1,195,59
"S01006041",895,385,275,0,1,157,77
"S01006042",842,410,191,1,10,178,52
"S01006043",621,283,170,0,0,133,35
"S01006044",954,420,326,1,0,154,53
"S01006045",662,272,219,0,1,132,38
"S01006046",827,300,278,5,37,140,67
"S01006047",754,337,226,0,0,158,33
"S01006048",830,360,203,0,12,181,74
"S01006049",775,360,239,5,0,139,32
"S01006050",861,330,273,0,4,167,87
"S01006051",959,309,312,2,36,175,125
"S01006052",756,294,239,2,0,171,50
"S01006053",867,442,230,0,0,148,47
"S01006054",733,274,217,0,12,163,67
"S01006055",616,199,182,3,0,204,28
"S01006056",960,486,296,0,0,157,21
"S01006057",488,182,174,0,3,80,49
"S01006058",820,333,286,1,0,129,71
"S01006059",804,383,234,0,10,127,50
"S01006060",634,290,184,0,0,101,59
"S01006061",551,211,148,0,1,119,72
"S01006062",686,293,215,2,0,116,60
"S01006063",614,181,226,0,0,129,78
"S01006064",699,292,158,0,18,154,77
"S01006065",779,306,224,0,3,173,73
"S01006066",837,340,244,0,0,199,54
"S01006067",971,570,98,0,0,250,53
"S01006068",497,260,43,0,1,161,32
"S01006069",736,416,65,1,0,219,35
"S01006070",644,396,49,1,1,181,16
"S01006071",966,532,90,1,0,289,54
"S01006072",637,381,61,0,5,152,38
"S01006073",504,292,59,1,0,132,20
"S01006074",705,403,41,0,1,224,36
"S01006075",983,602,83,0,6,250,42
"S01006076",966,574,90,0,0,261,41
"S01006077",800,345,226,0,0,186,43
"S01006078",997,601,98,0,5,260,33
"S01006079",788,426,135,1,11,153,62
"S01006080",863,524,50,0,1,243,45
"S01006081",775,502,50,0,0,164,59
"S01006082",950,413,266,0,8,198,65
"S01006083",830,516,45,1,1,225,42
"S01006084",825,339,214,0,1,219,52
"S01006085",800,392,157,0,10,183,58
"S01006086",716,325,171,1,0,161,58
"S01006087",743,369,174,0,0,159,41
"S01006088",822,419,188,1,0,184,30
"S01006089",762,375,144,0,6,190,47
"S01006090",899,395,180,0,14,264,46
"S01006091",606,380,42,1,0,168,15
"S01006092",655,288,158,0,0,126,83
"S01006093",602,328,131,0,6,124,13
"S01006094",944,513,179,0,1,196,55
"S01006095",937,470,182,0,7,194,84
"S01006096",641,322,101,3,8,159,48
"S01006097",948,489,183,0,0,234,42
"S01006098",681,354,109,0,4,182,32
"S01006099",578,280,72,0,0,188,38
"S01006100",612,230,82,5,0,220,75
"S01006101",646,359,107,1,5,121,53
"S01006102",781,388,91,1,11,232,58
"S01006103",701,369,113,0,7,184,28
"S01006104",777,421,116,2,5,199,34
"S01006105",706,303,115,0,6,238,44
"S01006106",626,294,52,0,0,214,66
"S01006107",697,334,75,0,0,232,56
"S01006108",944,558,82,0,2,238,64
"S01006109",775,413,112,0,6,209,35
"S01006110",779,428,51,0,0,227,73
"S01006111",799,450,129,0,6,171,43
"S01006112",750,404,74,0,0,203,69
"S01006113",879,542,101,0,4,200,32
"S01006114",722,407,113,0,5,158,39
"S01006115",782,459,85,0,2,200,36
"S01006116",944,525,110,1,9,261,38
"S01006117",826,489,104,0,0,193,40
"S01006118",551,345,43,1,0,128,34
"S01006119",1015,536,118,3,4,302,52
"S01006120",875,372,119,1,2,297,84
"S01006121",500,222,61,0,7,174,36
"S01006122",824,450,142,0,4,195,33
"S01006123",653,227,111,0,0,259,56
"S01006124",632,194,142,0,5,238,53
"S01006125",553,276,42,0,3,202,30
"S01006126",705,210,102,2,23,306,62
"S01006127",644,301,81,3,0,212,47
"S01006128",812,244,133,5,3,373,54
"S01006129",712,431,35,0,1,198,47
"S01006130",562,165,243,0,0,140,14
"S01006131",922,551,75,0,0,267,29
"S01006132",823,289,235,0,0,219,80
"S01006133",584,373,26,1,0,168,16
"S01006134",501,271,71,0,1,139,19
"S01006135",571,235,164,1,0,136,35
"S01006136",975,385,190,0,0,285,115
"S01006137",650,250,98,0,7,252,43
"S01006138",636,381,93,1,5,130,26
"S01006139",410,216,42,0,0,126,26
"S01006140",867,497,93,0,0,212,65
"S01006141",813,316,127,1,3,306,60
"S01006142",657,384,72,0,5,159,37
"S01006143",500,293,54,0,5,113,35
"S01006144",1002,586,80,1,14,274,47
"S01006145",965,589,95,3,4,223,51
"S01006146",849,446,68,0,3,261,71
"S01006147",799,395,64,2,17,278,43
"S01006148",784,476,56,1,5,209,37
"S01006149",1025,646,51,1,4,254,69
"S01006150",928,519,69,2,1,303,34
"S01006151",689,238,102,0,6,277,66
"S01006152",715,392,52,2,0,223,46
"S01006153",603,357,41,0,0,183,22
"S01006154",794,423,111,1,0,218,41
"S01006155",869,483,110,0,7,234,35
"S01006156",576,321,72,0,3,157,23
"S01006157",771,418,72,1,11,236,33
"S01006158",873,488,97,1,0,250,37
"S01006159",808,423,52,1,0,286,46
"S01006160",785,459,72,0,0,221,33
"S01006161",750,452,59,2,0,205,32
"S01006162",649,361,74,1,0,191,22
"S01006163",980,514,76,1,8,293,88
"S01006164",666,394,51,0,0,191,30
"S01006165",861,459,130,0,8,223,41
"S01006166",909,559,80,0,0,234,36
"S01006167",880,431,99,1,0,308,41
"S01006168",783,471,68,0,0,192,52
"S01006169",677,423,48,0,0,185,21
"S01006170",970,598,54,0,0,243,75
"S01006171",906,606,85,0,0,178,37
"S01006172",523,356,49,1,0,98,19
"S01006173",622,338,39,0,0,195,50
"S01006174",585,350,42,0,0,156,37
"S01006175",778,453,63,0,0,208,54
"S01006176",571,362,27,0,0,160,22
"S01006177",660,214,246,0,0,117,83
"S01006178",869,290,400,0,0,127,52
"S01006179",796,205,400,0,1,142,48
"S01006180",817,294,254,0,2,205,62
"S01006181",754,158,338,0,0,177,81
"S01006182",560,143,223,0,1,139,54
"S01006183",714,144,414,0,0,117,39
"S01006184",795,274,297,0,0,175,49
"S01006185",980,417,318,0,0,180,65
"S01006186",862,245,412,2,1,140,62
"S01006187",891,267,309,0,1,201,113
"S01006188",744,259,265,0,5,180,35
"S01006189",780,257,263,0,0,189,71
"S01006190",823,309,307,0,19,131,57
"S01006191",587,228,149,0,7,168,35
"S01006192",790,260,201,0,2,197,130
"S01006193",689,303,234,0,0,105,47
"S01006194",918,324,348,0,10,138,98
"S01006195",769,400,187,0,0,141,41
"S01006196",912,297,389,0,5,157,64
"S01006197",861,297,307,0,0,166,91
"S01006198",537,188,181,1,2,110,55
"S01006199",744,269,247,0,0,124,104
"S01006200",899,392,297,0,0,165,45
"S01006201",1012,440,317,0,5,176,74
"S01006202",703,259,210,0,1,185,48
"S01006203",617,207,268,0,3,109,30
"S01006204",942,399,319,0,1,170,53
"S01006205",713,306,250,0,6,126,25
