"dz_2001","total","employed","unemployed","student","retired","homemaker","sick","inactive_other"
"S01005036",448,259,8,42,108,17,8,6
"S01005037",979,628,71,85,65,30,72,28
"S01005038",559,372,4,29,122,19,10,3
"S01005039",787,493,7,51,198,15,18,5
"S01005040",946,540,101,79,89,24,88,25
"S01005041",627,441,48,48,23,14,36,17
"S01005042",573,363,10,25,150,10,14,1
"S01005043",561,308,36,43,131,21,12,10
"S01005044",708,494,32,25,112,13,28,4
"S01005045",745,524,15,60,108,21,11,6
"S01005046",977,669,26,77,139,28,25,13
"S01005047",1203,801,54,122,112,26,66,22
"S01005048",435,242,2,20,111,15,34,11
"S01005049",686,463,34,75,59,15,30,10
"S01005050",659,391,50,36,74,32,44,32
"S01005051",630,452,16,32,111,5,8,6
"S01005052",674,467,14,45,101,25,11,11
"S01005053",586,362,51,40,46,39,31,17
"S01005054",420,263,21,29,49,22,31,5
"S01005055",591,373,26,38,77,22,41,14
"S01005056",554,376,35,54,54,9,20,6
"S01005057",534,338,34,19,74,16,40,13
"S01005058",724,426,34,124,54,19,45,22
"S01005059",372,239,19,24,58,11,11,10
"S01005060",515,358,17,28,66,15,23,8
"S01005061",789,469,30,37,154,21,71,7
"S01005062",354,209,6,19,102,6,9,3
"S01005063",380,302,10,14,38,5,6,5
"S01005064",524,349,10,36,108,15,3,3
"S01005065",1013,700,42,79,87,26,53,26
"S01005066",564,306,56,37,62,29,45,29
"S01005067",484,373,19,30,38,14,4,6
"S01005068",462,313,19,20,81,8,16,5
"S01005069",419,264,22,24,64,23,17,5
"S01005070",821,511,39,102,114,25,14,16
"S01005071",144,98,9,10,11,8,7,1
"S01005072",475,312,29,33,67,11,20,3
"S01005073",456,290,11,19,113,14,4,5
"S01005074",871,600,16,45,155,30,23,2
"S01005075",313,164,27,23,27,28,33,11
"S01005076",581,375,39,22,75,14,45,11
"S01005077",775,661,17,35,33,17,10,2
"S01005078",531,346,22,28,85,11,30,9
"S01005079",476,306,16,31,72,12,27,12
"S01005080",329,207,13,26,54,7,18,4
"S01005081",483,317,26,21,66,20,27,6
"S01005082",496,358,10,26,72,8,16,6
"S01005083",686,445,25,38,132,14,28,4
"S01005084",468,278,22,34,74,14,33,13
"S01005085",419,273,20,24,75,9,11,7
"S01005086",1187,828,58,72,99,53,56,21
"S01005087",350,222,16,14,73,14,9,2
"S01005088",391,241,8,16,91,13,17,5
"S01005089",514,299,12,22,153,8,16,4
"S01005090",602,376,17,35,136,20,14,4
"S01005091",427,227,7,16,151,16,4,6
"S01005092",470,296,17,15,117,8,12,5
"S01005093",565,354,22,26,111,15,31,6
"S01005094",603,459,8,20,84,16,9,7
"S01005095",1153,766,19,44,248,38,26,12
"S01005096",531,388,14,32,70,13,8,6
"S01005097",600,378,15,37,135,15,13,7
"S01005098",530,331,12,37,107,15,20,8
"S01005099",549,317,9,45,144,12,16,6
"S01005100",678,466,25,38,114,13,16,6
"S01005101",752,498,33,51,126,19,16,9
"S01005102",665,413,13,37,124,19,49,10
"S01005103",909,548,7,48,127,22,32,125
"S01005104",708,382,11,216,54,17,18,10
"S01005105",668,447,27,46,102,20,17,9
"S01005106",404,262,15,25,62,14,18,8
"S01005107",335,242,3,12,62,10,4,2
"S01005108",459,330,13,11,72,16,14,3
"S01005109",1069,742,21,39,188,49,12,18
"S01005110",886,577,25,46,184,13,30,11
"S01005111",392,271,15,21,68,8,9,0
"S01005112",657,446,20,30,119,15,18,9
"S01005113",762,486,23,31,144,24,42,12
"S01005114",711,471,42,30,85,32,34,17
"S01005115",707,490,18,40,91,16,30,22
"S01005116",477,346,8,28,69,9,15,2
"S01005117",724,507,9,32,125,26,21,4
"S01005118",580,373,15,29,120,14,19,10
"S01005119",518,247,12,28,204,12,8,7
"S01005120",501,277,6,37,133,12,34,2
"S01005121",705,478,13,28,144,25,8,9
"S01005122",616,401,17,31,130,13,18,6
"S01005123",527,302,21,21,158,13,10,2
"S01005124",521,339,15,37,83,14,23,10
"S01005125",625,403,29,30,103,15,24,21
"S01005126",463,312,16,24,86,14,5,6
"S01005127",468,290,21,17,64,18,40,18
"S01005128",673,424,22,33,155,22,15,2
"S01005129",703,418,28,48,138,19,40,12
"S01005130",480,272,35,20,73,17,39,24
"S01005131",655,444,22,42,111,16,13,7
"S01005132",526,356,16,26,84,12,21,11
"S01005133",318,204,10,19,58,14,8,5
"S01005134",708,421,25,36,164,25,28,9
"S01005135",573,355,21,33,122,23,13,6
"S01005136",600,426,23,26,87,12,17,9
"S01005137",717,508,20,28,108,18,23,12
"S01005138",880,533,34,46,168,28,50,21
"S01005139",557,419,12,23,79,11,9,4
"S01005140",484,307,11,23,103,19,9,12
"S01005141",645,429,14,18,147,13,14,10
"S01005142",412,242,12,18,121,7,12,0
"S01005143",824,565,23,55,136,15,21,9
"S01005144",872,589,14,35,185,19,20,10
"S01005145",548,358,21,15,126,17,7,4
"S01005146",583,414,20,22,94,19,13,1
"S01005147",716,506,13,29,110,23,23,12
"S01005148",616,420,30,34,85,20,23,4
"S01005149",436,257,10,39,91,10,25,4
"S01005150",495,329,15,29,75,14,24,9
"S01005151",510,299,29,49,77,19,26,11
"S01005152",1151,757,28,97,155,37,63,14
"S01005153",654,454,30,40,85,18,18,9
"S01005154",503,343,13,29,87,10,17,4
"S01005155",524,345,17,26,91,15,28,2
"S01005156",489,294,35,31,80,19,23,7
"S01005157",667,352,45,54,137,22,48,9
"S01005158",539,346,16,35,108,10,21,3
"S01005159",675,398,30,45,129,22,40,11
"S01005160",759,434,45,44,138,29,53,16
"S01005161",718,478,37,78,54,25,41,5
"S01005162",670,372,58,38,108,19,61,14
"S01005163",466,271,26,42,69,20,33,5
"S01005164",646,381,28,62,108,18,39,10
"S01005165",504,297,34,33,83,12,38,7
"S01005166",697,365,58,60,109,26,65,14
"S01005167",474,252,40,48,52,26,47,9
"S01005168",535,374,30,43,48,14,15,11
"S01005169",440,301,14,30,72,8,12,3
"S01005170",604,384,25,57,114,7,13,4
"S01005171",583,308,47,49,93,21,53,12
"S01005172",1041,823,18,80,71,14,25,10
"S01005173",524,342,18,58,55,14,29,8
"S01005174",478,239,29,30,99,16,60,5
"S01005175",757,390,10,216,110,14,12,5
"S01005176",505,257,57,20,61,27,77,6
"S01005177",615,310,91,46,47,22,74,25
"S01005178",740,384,46,51,151,32,61,15
"S01005179",722,497,39,51,73,21,36,5
"S01005180",648,432,23,40,122,10,13,8
"S01005181",676,484,16,62,61,36,10,7
"S01005182",542,276,64,31,67,21,62,21
"S01005183",662,353,53,45,92,38,62,19
"S01005184",607,278,67,49,60,63,67,23
"S01005185",379,227,7,20,90,10,24,1
"S01005186",535,293,26,25,149,10,28,4
"S01005187",738,432,25,61,162,15,39,4
"S01005188",708,421,18,56,168,25,13,7
"S01005189",622,349,43,36,86,23,69,16
"S01005190",664,425,15,57,125,18,17,7
"S01005191",658,352,54,36,84,56,52,24
"S01005192",841,566,26,69,130,19,19,12
"S01005193",582,384,17,41,121,8,10,1
"S01005194",431,268,16,32,78,8,21,8
"S01005195",705,435,16,55,163,10,21,5
"S01005196",549,294,51,44,39,55,50,16
"S01005197",541,300,38,21,118,11,44,9
"S01005198",665,381,22,61,145,20,26,10
"S01005199",617,352,37,50,122,13,35,8
"S01005200",429,290,13,35,71,2,14,4
"S01005201",671,371,54,45,110,22,53,16
"S01005202",628,341,34,47,107,26,64,9
"S01005203",592,347,19,57,130,10,22,7
"S01005204",407,273,9,26,77,3,14,5
"S01005205",832,590,25,74,99,26,11,7
"S01005206",742,465,21,68,146,17,19,6
"S01005207",654,293,46,37,154,31,75,18
"S01005208",417,222,40,45,44,10,40,16
"S01005209",660,412,23,38,119,21,39,8
"S01005210",610,306,35,28,163,13,58,7
"S01005211",502,232,41,36,84,26,64,19
"S01005212",435,278,11,15,102,8,16,5
"S01005213",694,407,36,38,148,24,30,11
"S01005214",714,410,61,51,56,25,90,21
"S01005215",684,375,43,46,132,19,57,12
"S01005216",561,326,42,44,55,31,55,8
"S01005217",673,450,37,54,70,18,31,13
"S01005218",667,341,48,38,125,27,75,13
"S01005219",665,348,47,51,112,37,55,15
"S01005220",527,324,20,33,91,13,35,11
"S01005221",510,310,20,38,102,16,21,3
"S01005222",435,242,28,42,62,23,34,4
"S01005223",531,351,20,28,72,19,35,6
"S01005224",574,415,23,72,44,8,11,1
"S01005225",760,455,29,53,145,25,44,9
"S01005226",393,254,23,42,43,7,14,10
"S01005227",828,465,64,62,88,30,99,20
"S01005228",668,412,16,35,151,22,18,14
"S01005229",929,557,73,68,83,35,87,26
"S01005230",602,375,25,42,99,28,26,7
"S01005231",545,396,23,49,50,10,12,5
"S01005232",774,414,44,41,157,17,87,14
"S01005233",512,261,35,28,93,20,59,16
"S01005234",1101,776,42,95,96,31,45,16
"S01005235",538,367,29,44,47,18,20,13
"S01005236",893,572,43,67,100,24,77,10
"S01005237",720,427,22,73,163,14,16,5
"S01005238",622,370,25,38,139,13,32,5
"S01005239",935,409,73,225,89,27,87,25
"S01005240",663,325,71,54,79,30,79,25
"S01005241",693,421,11,47,164,19,23,8
"S01005242",863,418,97,75,93,27,133,20
"S01005243",836,397,83,67,88,37,129,35
"S01005244",645,400,10,65,137,12,17,4
"S01005245",561,285,42,97,51,19,47,20
"S01005246",702,336,66,59,91,21,101,28
"S01005247",409,144,50,41,34,43,77,20
"S01005248",469,222,31,57,73,14,59,13
"S01005249",713,394,80,93,43,20,68,15
"S01005250",699,349,62,117,42,18,85,26
"S01005251",619,349,47,50,27,43,78,25
"S01005252",367,213,39,24,33,17,35,6
"S01005253",398,278,21,24,29,18,25,3
"S01005254",778,393,49,212,51,17,46,10
"S01005255",546,235,72,50,75,30,64,20
"S01005256",656,458,17,66,80,11,16,8
"S01005257",681,430,25,76,91,20,32,7
"S01005258",755,463,23,65,156,14,26,8
"S01005259",375,168,52,49,38,17,45,6
"S01005260",470,224,40,14,88,23,71,10
"S01005261",468,188,72,40,36,48,74,10
"S01005262",861,513,32,119,148,17,25,7
"S01005263",405,174,59,31,33,33,59,16
"S01005264",468,241,25,29,116,14,35,8
"S01005265",387,172,48,25,46,19,64,13
"S01005266",611,296,33,50,124,22,70,16
"S01005267",750,446,47,54,90,37,63,13
"S01005268",1070,549,97,85,98,28,189,24
"S01005269",656,411,27,43,112,19,40,4
"S01005270",743,477,18,56,141,16,29,6
"S01005271",397,260,12,32,83,7,3,0
"S01005272",403,117,50,46,42,50,75,23
"S01005273",538,334,28,45,101,10,17,3
"S01005274",524,275,26,37,84,25,63,14
"S01005275",461,247,47,41,47,9,61,9
"S01005276",510,276,32,31,103,17,46,5
"S01005277",496,300,24,42,85,20,19,6
"S01005278",602,328,18,41,133,14,57,11
"S01005279",387,244,11,25,78,19,9,1
"S01005280",572,271,48,46,96,31,68,12
"S01005281",544,339,23,50,67,22,34,9
"S01005282",540,250,42,38,81,35,71,23
"S01005283",587,358,16,66,109,23,7,8
"S01005284",474,236,42,23,76,21,67,9
"S01005285",511,326,18,43,74,11,34,5
"S01005286",580,352,19,56,116,23,10,4
"S01005287",797,478,32,87,93,39,46,22
"S01005288",553,283,39,28,115,29,47,12
"S01005289",742,475,44,54,95,19,44,11
"S01005290",455,265,24,35,77,14,32,8
"S01005291",542,382,22,40,65,7,18,8
"S01005292",565,274,47,41,63,29,91,20
"S01005293",552,284,36,28,123,16,54,11
"S01005294",418,253,8,24,99,19,11,4
"S01005295",444,240,34,38,66,23,35,8
"S01005296",619,415,12,68,95,15,4,10
"S01005297",482,277,5,40,127,11,13,9
"S01005298",811,549,28,81,97,28,23,5
"S01005299",411,239,14,29,108,4,13,4
"S01005300",692,477,13,59,106,18,11,8
"S01005301",637,431,16,66,95,16,6,7
"S01005302",762,458,22,42,166,19,43,12
"S01005303",616,334,26,52,135,26,34,9
"S01005304",525,341,23,29,111,8,7,6
"S01005305",550,304,23,30,117,25,36,15
"S01005306",706,532,12,80,46,15,14,7
"S01005307",714,453,21,62,143,21,9,5
"S01005308",376,209,31,18,34,25,45,14
"S01005309",639,351,20,54,135,20,48,11
"S01005310",697,413,23,30,137,14,69,11
"S01005311",656,454,23,48,91,10,21,9
"S01005312",843,585,39,84,75,26,21,13
"S01005313",704,458,24,47,117,13,32,13
"S01005314",356,195,3,27,115,8,4,4
"S01005315",609,361,38,52,51,25,55,27
"S01005316",611,386,25,42,116,9,23,10
"S01005317",431,276,11,30,96,7,5,6
"S01005318",407,215,11,21,111,13,30,6
"S01005319",502,308,14,49,94,12,18,7
"S01005320",451,280,18,35,81,11,17,9
"S01005321",429,244,17,35,89,15,26,3
"S01005322",1355,972,46,92,91,57,80,17
"S01005323",553,316,27,39,102,17,46,6
"S01005324",649,389,30,33,120,14,47,16
"S01005325",1788,1250,64,155,147,58,88,26
"S01005326",670,356,66,41,74,44,67,22
"S01005327",473,298,24,38,44,25,32,12
"S01005328",613,345,64,39,33,26,88,18
"S01005329",512,355,15,42,71,12,13,4
"S01005330",501,263,32,24,102,20,47,13
"S01005331",517,283,43,39,85,6,46,15
"S01005332",398,249,13,30,81,2,17,6
"S01005333",617,392,17,50,127,13,14,4
"S01005334",814,611,16,48,85,15,29,10
"S01005335",397,251,10,39,75,9,11,2
"S01005336",441,285,10,32,80,14,17,3
"S01005337",693,458,19,56,116,18,17,9
"S01005338",422,335,10,42,22,7,4,2
"S01005339",556,335,15,45,104,13,32,12
"S01005340",424,319,9,45,21,14,12,4
"S01005341",486,281,26,35,90,16,33,5
"S01005342",568,332,27,43,112,17,31,6
"S01005343",702,483,21,74,87,16,15,6
"S01005344",529,303,25,32,107,14,40,8
"S01005345",566,395,20,65,61,13,12,0
"S01005346",646,452,23,78,59,13,14,7
"S01005347",548,378,13,47,79,15,13,3
"S01005348",647,411,16,61,88,12,55,4
"S01005349",650,471,17,67,73,5,15,2
"S01005350",551,365,7,58,98,10,12,1
"S01005351",897,573,28,91,129,25,42,9
"S01005352",642,383,20,53,123,21,31,11
"S01005353",731,446,30,55,120,23,43,14
"S01005354",687,454,19,63,122,12,11,6
"S01005355",537,318,32,43,102,14,25,3
"S01005356",502,318,12,30,113,14,12,3
"S01005357",527,303,20,38,110,12,35,9
"S01005358",577,354,29,47,102,15,26,4
"S01005359",669,412,11,49,166,15,12,4
"S01005360",619,365,22,42,160,10,15,5
"S01005361",711,440,18,69,157,11,10,6
"S01005362",545,326,17,24,134,12,24,8
"S01005363",529,346,7,21,110,17,14,14
"S01005364",729,485,18,30,148,20,21,7
"S01005365",681,470,13,36,112,14,24,12
"S01005366",524,323,13,24,130,8,20,6
"S01005367",550,318,25,17,139,8,30,13
"S01005368",473,274,28,23,93,12,36,7
"S01005369",751,395,62,56,149,21,55,13
"S01005370",629,376,26,29,149,20,11,18
"S01005371",721,498,11,27,154,10,17,4
"S01005372",671,419,29,36,130,16,30,11
"S01005373",543,316,25,34,117,5,37,9
"S01005374",670,421,40,30,117,11,33,18
"S01005375",685,417,26,46,141,16,36,3
"S01005376",746,446,36,38,146,12,48,20
"S01005377",613,386,46,26,102,25,19,9
"S01005378",561,304,55,36,72,43,39,12
"S01005379",659,455,25,35,97,14,25,8
"S01005380",487,257,34,21,95,25,45,10
"S01005381",447,230,48,29,72,23,35,10
"S01005382",556,297,42,48,53,56,45,15
"S01005383",456,291,9,22,100,16,13,5
"S01005384",739,495,16,41,159,17,5,6
"S01005385",739,514,23,31,119,22,17,13
"S01005386",478,294,9,15,127,13,14,6
"S01005387",679,422,31,39,132,20,27,8
"S01005388",553,324,14,30,128,19,20,18
"S01005389",561,356,37,34,92,8,23,11
"S01005390",610,394,26,37,95,19,27,12
"S01005391",547,336,17,31,115,17,23,8
"S01005392",613,378,20,20,131,20,30,14
"S01005393",661,431,15,29,147,12,18,9
"S01005394",641,446,21,38,84,23,20,9
"S01005395",743,483,27,52,145,14,12,10
"S01005396",558,348,14,31,128,22,13,2
"S01005397",405,209,14,8,146,11,9,8
"S01005398",725,493,14,23,149,17,18,11
"S01005399",664,396,24,28,147,24,34,11
"S01005400",762,458,59,40,117,31,41,16
"S01005401",601,381,14,22,143,15,18,8
"S01005402",795,536,37,38,122,21,23,18
"S01005403",673,448,28,31,112,13,30,11
"S01005404",740,490,6,37,162,24,17,4
"S01005405",406,253,12,17,94,8,14,8
"S01005406",383,230,21,6,97,10,12,7
"S01005407",1022,674,37,32,220,33,15,11
"S01005408",454,296,31,13,82,7,19,6
"S01005409",520,345,14,37,98,9,9,8
"S01005410",764,527,19,38,128,26,19,7
"S01005411",705,465,17,37,143,18,16,9
"S01005412",677,440,22,37,127,14,24,13
"S01005413",691,434,40,39,115,15,37,11
"S01005414",672,429,21,32,134,22,21,13
"S01005415",664,401,18,32,171,14,20,8
"S01005416",654,412,39,22,114,32,29,6
"S01005417",882,607,31,51,105,27,49,12
"S01005418",824,473,22,41,209,24,32,23
"S01005419",503,301,29,27,109,17,12,8
"S01005420",550,348,11,21,142,11,12,5
"S01005421",667,443,24,38,111,15,25,11
"S01005422",709,302,15,213,150,9,15,5
"S01005423",745,548,25,35,99,8,17,13
"S01005424",629,413,28,56,84,11,28,9
"S01005425",698,358,79,48,98,41,49,25
"S01005426",573,300,82,33,85,20,39,14
"S01005427",569,325,52,53,95,6,25,13
"S01005428",821,440,51,105,142,27,38,18
"S01005429",530,299,27,76,73,9,38,8
"S01005430",416,251,10,22,108,6,11,8
"S01005431",499,313,34,40,65,13,25,9
"S01005432",527,384,23,28,62,14,12,4
"S01005433",670,430,41,52,75,23,37,12
"S01005434",681,405,49,119,59,11,26,12
"S01005435",770,478,22,32,193,23,15,7
"S01005436",703,467,34,46,95,12,33,16
"S01005437",718,495,35,43,95,17,27,6
"S01005438",564,352,30,34,89,20,32,7
"S01005439",547,359,36,26,94,13,14,5
"S01005440",939,651,34,46,144,41,13,10
"S01005441",774,523,43,55,88,29,26,10
"S01005442",1406,978,40,86,193,77,20,12
"S01005443",872,550,25,30,206,26,24,11
"S01005444",1000,643,26,65,187,44,26,9
"S01005445",711,484,18,34,136,14,17,8
"S01005446",550,358,24,42,83,12,25,6
"S01005447",675,441,25,31,143,19,11,5
"S01005448",653,442,18,40,110,20,13,10
"S01005449",724,487,18,44,135,19,13,8
"S01005450",834,421,47,26,273,14,35,18
"S01005451",649,372,24,27,182,23,13,8
"S01005452",614,361,16,29,178,15,10,5
"S01005453",570,353,26,25,118,20,22,6
"S01005454",627,398,22,31,137,14,14,11
"S01005455",665,427,23,32,119,13,44,7
"S01005456",621,419,24,30,106,20,9,13
"S01005457",671,437,47,37,96,13,28,13
"S01005458",510,347,31,31,58,10,26,7
"S01005459",695,492,24,44,96,21,10,8
"S01005460",638,432,17,32,113,25,10,9
"S01005461",567,379,22,17,99,19,18,13
"S01005462",814,501,22,36,179,39,29,8
"S01005463",437,307,15,30,65,11,6,3
"S01005464",480,292,16,35,86,23,21,7
"S01005465",446,315,11,26,71,13,6,4
"S01005466",856,612,25,52,116,25,16,10
"S01005467",377,249,8,19,80,12,8,1
"S01005468",679,480,12,34,112,16,14,11
"S01005469",658,418,16,27,141,25,25,6
"S01005470",503,322,15,26,106,22,7,5
"S01005471",550,384,11,35,85,23,8,4
"S01005472",1044,794,20,45,121,29,22,13
"S01005473",735,515,23,36,113,21,20,7
"S01005474",593,325,19,35,142,20,42,10
"S01005475",724,493,24,38,97,27,31,14
"S01005476",709,488,13,40,83,31,38,16
"S01005477",642,419,15,46,119,23,11,9
"S01005478",564,371,20,25,88,14,36,10
"S01005479",420,221,29,29,86,27,23,5
"S01005480",991,611,32,35,240,32,18,23
"S01005481",492,319,23,29,67,25,20,9
"S01005482",506,329,8,27,88,31,17,6
"S01005483",682,449,25,37,115,33,13,10
"S01005484",398,250,9,13,95,12,14,5
"S01005485",605,371,26,21,117,30,32,8
"S01005486",628,359,30,23,139,25,39,13
"S01005487",527,293,28,26,116,12,38,14
"S01005488",602,372,27,35,92,28,41,7
"S01005489",751,494,26,40,125,26,27,13
"S01005490",495,273,14,25,141,16,15,11
"S01005491",668,419,16,39,124,28,37,5
"S01005492",692,517,12,26,104,14,9,10
"S01005493",516,396,1,21,70,12,7,9
"S01005494",630,477,11,35,68,11,20,8
"S01005495",583,430,5,28,81,14,19,6
"S01005496",793,633,10,33,72,21,17,7
"S01005497",621,474,10,33,79,10,11,4
"S01005498",736,543,23,37,83,17,23,10
"S01005499",475,330,21,29,48,14,22,11
"S01005500",553,420,4,20,77,7,18,7
"S01005501",763,557,25,38,85,19,31,8
"S01005502",636,444,21,26,113,5,20,7
"S01005503",439,332,8,21,58,6,11,3
"S01005504",468,333,13,17,65,9,23,8
"S01005505",451,329,4,22,54,10,21,11
"S01005506",665,525,11,26,56,11,22,14
"S01005507",455,347,15,19,44,8,15,7
"S01005508",556,417,17,14,65,7,22,14
"S01005509",466,376,9,23,29,12,9,8
"S01005510",529,415,4,31,53,13,10,3
"S01005511",460,337,5,40,55,10,8,5
"S01005512",497,367,12,17,68,11,17,5
"S01005513",589,455,12,21,62,19,17,3
"S01005514",461,331,7,22,70,11,15,5
"S01005515",402,268,9,20,68,21,9,7
"S01005516",408,273,4,21,87,15,5,3
"S01005517",718,530,23,40,66,23,32,4
"S01005518",795,605,14,43,94,17,19,3
"S01005519",487,351,10,24,60,17,19,6
"S01005520",696,479,7,12,145,21,18,14
"S01005521",522,340,22,15,112,12,15,6
"S01005522",469,258,12,17,128,16,30,8
"S01005523",610,368,29,26,121,27,29,10
"S01005524",572,333,25,37,123,29,16,9
"S01005525",486,283,22,25,98,23,29,6
"S01005526",485,241,36,35,92,29,41,11
"S01005527",343,161,35,28,55,22,34,8
"S01005528",407,201,19,21,92,21,47,6
"S01005529",671,412,46,34,116,22,39,2
"S01005530",433,185,18,29,92,34,61,14
"S01005531",414,241,12,26,95,11,22,7
"S01005532",589,317,27,37,131,17,47,13
"S01005533",513,239,24,37,155,14,32,12
"S01005534",454,270,16,17,99,12,31,9
"S01005535",625,375,23,43,101,29,46,8
"S01005536",688,448,19,35,125,13,40,8
"S01005537",555,340,21,37,108,14,24,11
"S01005538",624,379,27,31,130,22,27,8
"S01005539",645,390,31,35,128,30,21,10
"S01005540",542,289,48,44,81,30,43,7
"S01005541",485,277,36,37,61,26,39,9
"S01005542",565,325,29,33,114,14,36,14
"S01005543",559,291,32,42,117,30,32,15
"S01005544",512,297,33,33,79,24,37,9
"S01005545",913,558,50,57,145,39,45,19
"S01005546",571,385,17,41,80,22,19,7
"S01005547",749,468,29,47,139,27,28,11
"S01005548",1014,574,32,61,191,43,82,31
"S01005549",1111,721,43,82,171,40,44,10
"S01005550",430,228,10,29,126,25,6,6
"S01005551",658,306,15,31,268,25,8,5
"S01005552",546,283,16,35,179,22,6,5
"S01005553",566,315,18,50,155,18,2,8
"S01005554",474,263,17,31,143,12,7,1
"S01005555",599,363,15,28,154,30,4,5
"S01005556",404,250,8,21,105,10,8,2
"S01005557",542,307,33,43,98,16,30,15
"S01005558",498,272,12,35,157,7,11,4
"S01005559",476,275,45,45,45,19,36,11
"S01005560",451,246,34,29,73,21,36,12
"S01005561",649,428,17,56,115,15,15,3
"S01005562",623,300,13,38,229,22,11,10
"S01005563",556,306,46,40,91,16,42,15
"S01005564",605,357,11,41,163,20,9,4
"S01005565",410,225,13,23,124,10,9,6
"S01005566",370,224,23,23,70,9,15,6
"S01005567",683,397,33,39,129,29,35,21
"S01005568",376,250,17,21,52,11,17,8
"S01005569",540,372,17,44,85,13,6,3
"S01005570",550,340,23,41,106,18,15,7
"S01005571",533,367,16,45,81,14,9,1
"S01005572",556,335,13,31,135,21,10,11
"S01005573",496,295,22,43,88,23,18,7
"S01005574",607,396,21,49,92,18,27,4
"S01005575",524,338,13,40,112,12,4,5
"S01005576",582,321,34,46,123,20,30,8
"S01005577",588,356,14,31,139,28,12,8
"S01005578",676,387,35,55,133,16,41,9
"S01005579",755,479,19,69,129,25,29,5
"S01005580",368,186,7,26,131,6,6,6
"S01005581",534,283,21,34,139,13,34,10
"S01005582",579,337,19,39,131,16,27,10
"S01005583",450,264,14,24,123,9,10,6
"S01005584",414,261,10,28,91,11,6,7
"S01005585",698,352,49,64,111,26,78,18
"S01005586",561,293,39,38,127,12,35,17
"S01005587",792,406,34,133,139,25,41,14
"S01005588",463,201,17,31,145,15,44,10
"S01005589",1121,651,65,110,163,26,70,36
"S01005590",631,234,75,62,95,24,99,42
"S01005591",685,368,52,56,111,20,62,16
"S01005592",343,161,59,21,33,18,35,16
"S01005593",571,298,41,51,88,34,44,15
"S01005594",779,399,74,46,104,28,105,23
"S01005595",592,264,63,54,77,52,57,25
"S01005596",378,185,33,26,66,16,42,10
"S01005597",783,415,62,46,136,24,81,19
"S01005598",801,401,97,43,92,47,89,32
"S01005599",446,235,46,34,62,28,33,8
"S01005600",574,244,87,47,59,44,66,27
"S01005601",525,318,28,38,88,16,34,3
"S01005602",467,230,37,33,78,27,53,9
"S01005603",499,267,47,42,47,31,54,11
"S01005604",347,175,39,21,44,22,36,10
"S01005605",693,418,29,39,131,20,43,13
"S01005606",476,297,25,29,79,9,35,2
"S01005607",514,318,13,43,101,6,26,7
"S01005608",659,440,28,38,110,17,23,3
"S01005609",640,395,38,45,91,25,36,10
"S01005610",401,251,13,26,78,15,12,6
"S01005611",499,245,44,33,48,38,61,30
"S01005612",596,475,14,46,34,17,8,2
"S01005613",558,350,30,35,80,11,45,7
"S01005614",576,342,31,57,91,24,24,7
"S01005615",730,415,36,29,154,28,55,13
"S01005616",466,256,27,32,94,23,26,8
"S01005617",620,292,38,106,113,21,35,15
"S01005618",434,234,26,31,75,15,48,5
"S01005619",423,298,10,26,69,9,7,4
"S01005620",360,204,14,29,86,9,15,3
"S01005621",480,276,39,25,66,30,31,13
"S01005622",608,377,19,39,148,12,9,4
"S01005623",539,322,23,43,104,21,20,6
"S01005624",651,383,21,45,162,23,13,4
"S01005625",638,403,24,51,126,12,17,5
"S01005626",616,386,21,51,101,17,25,15
"S01005627",448,270,14,14,120,10,14,6
"S01005628",791,452,52,51,138,32,54,12
"S01005629",574,334,12,39,162,13,11,3
"S01005630",386,235,17,22,91,6,10,5
"S01005631",523,325,21,30,92,8,29,18
"S01005632",371,243,14,16,74,8,11,5
"S01005633",522,308,22,25,99,21,39,8
"S01005634",564,368,15,35,114,18,9,5
"S01005635",564,345,18,46,124,11,16,4
"S01005636",582,346,13,36,157,5,17,8
"S01005637",792,506,28,66,143,18,21,10
"S01005638",701,413,20,49,182,10,19,8
"S01005639",528,277,43,36,100,27,28,17
"S01005640",517,339,25,36,79,12,21,5
"S01005641",808,538,34,54,119,26,24,13
"S01005642",559,303,10,51,152,22,14,7
"S01005643",436,224,15,34,127,16,15,5
"S01005644",475,231,9,45,161,19,6,4
"S01005645",608,345,12,38,175,21,14,3
"S01005646",544,335,25,25,101,12,33,13
"S01005647",538,306,6,39,150,20,12,5
"S01005648",702,379,29,33,153,20,77,11
"S01005649",792,455,44,55,158,26,45,9
"S01005650",399,237,31,20,54,12,37,8
"S01005651",568,320,38,33,97,16,57,7
"S01005652",522,343,20,29,78,26,17,9
"S01005653",621,362,34,54,111,23,35,2
"S01005654",549,303,20,46,123,18,33,6
"S01005655",785,488,30,37,182,27,14,7
"S01005656",538,284,39,22,115,22,46,10
"S01005657",392,208,15,17,119,14,14,5
"S01005658",624,428,14,38,120,14,4,6
"S01005659",706,438,16,60,159,19,14,0
"S01005660",454,270,34,22,71,17,30,10
"S01005661",468,321,16,33,56,21,15,6
"S01005662",437,270,11,45,89,9,9,4
"S01005663",447,252,19,34,115,16,4,7
"S01005664",416,264,7,43,79,14,6,3
"S01005665",357,215,7,41,73,13,5,3
"S01005666",916,571,42,40,173,35,44,11
"S01005667",565,290,19,32,165,28,21,10
"S01005668",602,362,29,46,92,24,31,18
