dz_2001,total,owned,social,rented,rentfree
S01003692,1022,597,329,88,8
S01003693,550,289,220,40,1
S01003694,986,739,193,46,8
S01003695,919,279,523,112,5
S01003696,1036,680,273,75,8
S01003697,930,887,26,15,2
S01003698,1010,746,189,63,12
S01003699,938,870,18,49,1
S01003700,980,575,320,82,3
S01003701,991,443,450,89,9
S01003702,822,213,530,58,21
S01003703,932,415,496,19,2
S01003704,655,142,484,25,4
S01003705,906,102,760,34,10
S01003706,749,164,544,41,0
S01003707,1078,232,806,40,0
S01003708,964,34,906,23,1
S01003709,804,48,734,19,3
S01003710,1179,573,553,53,0
S01003711,944,125,793,23,3
S01003712,928,370,525,32,1
S01003713,481,115,342,22,2
S01003714,628,337,255,36,0
S01003715,803,392,377,34,0
S01003716,575,30,523,18,4
S01003717,839,108,703,27,1
S01003718,749,252,482,15,0
S01003719,624,503,40,57,24
S01003720,962,615,160,116,71
S01003721,787,522,147,83,35
S01003722,889,473,320,76,20
S01003723,504,389,47,47,21
S01003724,750,414,248,66,22
S01003725,557,365,95,60,37
S01003726,656,414,114,118,10
S01003727,748,353,310,81,4
S01003728,558,382,73,78,25
S01003729,858,486,275,90,7
S01003730,644,162,438,40,4
S01003731,581,267,211,92,11
S01003732,945,732,122,70,21
S01003733,870,387,443,38,2
S01003734,709,458,193,49,9
S01003735,777,606,124,33,14
S01003736,799,485,245,54,15
S01003737,611,412,160,29,10
S01003738,757,624,61,61,11
S01003739,531,350,47,121,13
S01003740,611,380,100,89,42
S01003741,922,665,70,128,59
S01003742,698,529,96,58,15
S01003743,545,326,33,99,87
S01003744,645,497,35,78,35
S01003745,794,490,193,86,25
S01003746,828,616,129,63,20
S01003747,1067,792,126,114,35
S01003748,561,420,86,50,5
S01003749,882,578,216,77,11
S01003750,699,441,56,147,55
S01003751,1005,626,119,228,32
S01003752,846,592,127,98,29
S01003753,1082,758,173,106,45
S01003754,840,484,236,116,4
S01003755,1517,783,449,252,33
S01003756,880,621,109,92,58
S01003757,602,457,52,58,35
S01003758,952,717,55,153,27
S01003759,626,466,37,119,4
S01003760,819,587,74,124,34
S01003761,951,679,145,112,15
S01003762,1088,747,78,163,100
S01003763,880,582,207,73,18
S01003764,864,588,172,93,11
S01003765,648,348,240,37,23
S01003766,727,523,94,109,1
S01003767,733,489,100,123,21
S01003768,627,521,50,36,20
S01003769,941,661,135,126,19
S01003770,819,723,12,69,15
S01003771,754,523,58,99,74
S01003772,600,437,27,116,20
S01003773,683,533,71,45,34
S01003774,723,571,98,37,17
S01003775,909,699,51,128,31
S01003776,695,555,33,94,13
S01003777,1114,927,96,78,13
S01003778,3225,2346,301,496,82
S01003779,499,408,31,48,12
S01003780,983,895,5,76,7
S01003781,1129,932,11,162,24
S01003782,621,381,14,198,28
S01003783,1170,829,143,189,9
S01003784,1655,1461,52,128,14
S01003785,809,692,27,87,3
S01003786,891,790,25,69,7
S01003787,591,536,13,41,1
S01003788,676,567,42,56,11
S01003789,494,463,6,24,1
S01003790,570,328,196,44,2
S01003791,824,554,60,203,7
S01003792,2280,1541,176,548,15
S01003793,542,274,202,58,8
S01003794,639,537,24,76,2
S01003795,648,522,12,101,13
S01003796,673,259,340,67,7
S01003797,925,599,201,123,2
S01003798,846,746,15,68,17
S01003799,756,684,13,58,1
S01003800,621,329,240,27,25
S01003801,816,491,208,100,17
S01003802,781,603,104,73,1
S01003803,732,616,15,89,12
S01003804,620,375,152,89,4
S01003805,1139,548,316,261,14
S01003806,698,403,215,78,2
S01003807,904,811,17,71,5
S01003808,900,498,349,48,5
S01003809,665,431,174,53,7
S01003810,818,716,44,51,7
S01003811,687,610,19,52,6
S01003812,956,562,268,116,10
S01003813,856,747,17,76,16
S01003814,761,674,12,66,9
S01003815,778,492,63,218,5
S01003816,986,844,9,129,4
S01003817,1035,476,483,62,14
S01003818,803,437,284,76,6
S01003819,2446,1996,193,251,6
S01003820,904,596,34,258,16
S01003821,763,548,149,65,1
S01003822,546,336,113,96,1
S01003823,914,623,118,168,5
S01003824,792,376,86,311,19
S01003825,867,196,168,495,8
S01003826,719,451,203,54,11
S01003827,808,604,66,128,10
S01003828,1100,922,52,120,6
S01003829,665,383,212,61,9
S01003830,901,476,383,39,3
S01003831,584,506,17,58,3
S01003832,904,577,76,233,18
S01003833,519,190,153,171,5
S01003834,651,488,93,63,7
S01003835,534,418,10,99,7
S01003836,513,259,51,190,13
S01003837,785,476,169,123,17
S01003838,576,426,114,32,4
S01003839,648,294,250,95,9
S01003840,616,531,20,56,9
S01003841,609,493,58,37,21
S01003842,758,625,71,51,11
S01003843,953,799,33,112,9
S01003844,736,669,13,51,3
S01003845,1121,517,369,223,12
S01003846,754,554,66,95,39
S01003847,606,427,105,67,7
S01003848,669,562,19,84,4
S01003849,1015,295,556,164,0
S01003850,522,401,25,87,9
S01003851,822,754,29,34,5
S01003852,556,475,11,68,2
S01003853,1233,392,333,491,17
S01003854,568,347,133,74,14
S01003855,978,325,584,62,7
S01003856,765,444,158,163,0
S01003857,783,517,68,177,21
S01003858,534,385,122,18,9
S01003859,609,559,11,37,2
S01003860,665,137,505,23,0
S01003861,776,633,22,118,3
S01003862,741,172,559,10,0
S01003863,686,612,26,47,1
S01003864,921,754,102,54,11
S01003865,977,722,156,86,13
S01003866,963,796,58,77,32
S01003867,1329,861,378,76,14
S01003868,691,590,2,82,17
S01003869,692,516,79,80,17
S01003870,1046,822,146,64,14
S01003871,756,610,58,77,11
S01003872,899,709,64,118,8
S01003873,1072,828,82,146,16
S01003874,712,513,18,170,11
S01003875,677,508,11,146,12
S01003876,723,630,17,56,20
S01003877,676,544,8,102,22
S01003878,1089,585,419,74,11
S01003879,778,689,57,26,6
S01003880,867,631,157,70,9
S01003881,887,636,107,122,22
S01003882,500,212,258,26,4
S01003883,535,375,108,49,3
S01003884,766,377,372,16,1
S01003885,654,472,141,39,2
S01003886,519,334,136,42,7
S01003887,926,431,443,45,7
S01003888,1626,1255,122,233,16
S01003889,546,429,79,23,15
S01003890,663,582,22,49,10
S01003891,731,637,40,47,7
S01003892,641,424,179,34,4
S01003893,630,534,12,79,5
S01003894,924,577,93,240,14
S01003895,745,640,60,36,9
S01003896,697,593,24,75,5
S01003897,731,608,72,32,19
S01003898,728,617,57,48,6
S01003899,800,575,165,44,16
S01003900,776,510,54,182,30
S01003901,634,468,96,54,16
S01003902,970,745,133,83,9
S01003903,901,744,24,115,18
S01003904,834,470,139,196,29
S01003905,1166,1019,35,95,17
S01003906,701,456,175,57,13
S01003907,748,349,315,76,8
S01003908,799,504,197,84,14
S01003909,621,572,10,30,9
S01003910,723,407,262,48,6
S01003911,610,510,44,46,10
S01003912,945,727,137,69,12
S01003913,707,577,7,111,12
S01003914,956,774,106,55,21
S01003915,757,467,112,115,63
S01003916,845,729,17,80,19
S01003917,891,598,176,101,16
S01003918,954,660,177,107,10
S01003919,612,382,133,88,9
S01003920,730,463,206,57,4
S01003921,1012,673,225,83,31
S01003922,894,385,471,26,12
S01003923,761,288,450,23,0
S01003924,507,116,375,13,3
S01003925,794,528,216,44,6
S01003926,580,203,347,16,14
S01003927,720,553,90,55,22
S01003928,840,425,371,38,6
S01003929,548,323,198,22,5
S01003930,870,533,229,99,9
S01003931,1144,610,485,44,5
S01003932,820,659,112,40,9
S01003933,690,515,74,59,42
S01003934,1016,726,113,156,21
S01003935,827,490,272,61,4
S01003936,957,833,15,68,41
S01003937,745,285,379,77,4
S01003938,605,438,33,95,39
S01003939,624,485,24,82,33
S01003940,1047,627,372,42,6
S01003941,614,471,34,89,20
S01003942,756,367,244,126,19
S01003943,695,440,174,64,17
S01003944,626,394,149,66,17
S01003945,659,546,36,69,8
S01003946,805,614,110,57,24
S01003947,631,472,56,66,37
S01003948,743,562,17,118,46
S01003949,598,461,55,52,30
S01003950,606,413,145,47,1
S01003951,566,399,110,48,9
S01003952,527,393,9,89,36
S01003953,554,421,70,39,24
S01003954,677,513,55,101,8
S01003955,651,416,121,85,29
S01003956,711,464,178,56,13
S01003957,681,454,164,56,7
S01003958,779,529,146,84,20
S01003959,743,530,69,71,73
S01003960,862,555,184,95,28
S01003961,576,376,151,38,11
S01003962,706,412,243,41,10
S01003963,472,383,28,35,26
S01003964,483,388,9,50,36
S01003965,576,436,41,67,32
S01003966,1005,689,166,101,49
S01003967,534,346,122,41,25
S01003968,864,561,188,68,47
S01003969,737,542,85,69,41
S01003970,620,485,60,55,20
S01003971,721,497,144,56,24
S01003972,785,653,67,44,21
S01003973,442,269,77,54,42
S01003974,847,578,99,98,72
S01003975,829,700,32,90,7
S01003976,769,375,336,42,16
S01003977,491,178,292,19,2
S01003978,494,268,184,36,6
S01003979,561,425,105,20,11
S01003980,643,567,27,27,22
S01003981,540,379,116,38,7
S01003982,777,610,88,70,9
S01003983,683,589,67,19,8
S01003984,590,395,140,45,10
S01003985,743,369,323,50,1
S01003986,550,335,154,38,23
S01003987,654,563,62,24,5
S01003988,480,363,72,28,17
S01003989,913,690,126,79,18
S01003990,515,381,69,25,40
S01003991,622,477,64,74,7
S01003992,982,791,95,91,5
S01003993,667,556,48,43,20
S01003994,729,571,113,38,7
S01003995,1312,1063,94,132,23
S01003996,649,541,39,53,16
S01003997,916,466,396,52,2
S01003998,565,375,143,36,11
S01003999,853,620,177,54,2
S01004000,708,482,189,34,3
S01004001,620,367,221,24,8
S01004002,891,556,199,102,34
S01004003,570,353,185,30,2
S01004004,731,443,246,33,9
S01004005,588,400,129,42,17
S01004006,553,363,162,21,7
S01004007,589,282,246,52,9
S01004008,668,565,42,45,16
S01004009,724,593,65,61,5
S01004010,835,723,48,51,13
S01004011,1260,1068,33,143,16
S01004012,755,640,14,100,1
S01004013,526,456,1,63,6
S01004014,634,539,35,50,10
S01004015,905,789,19,84,13
S01004016,598,580,5,7,6
S01004017,1014,861,28,108,17
S01004018,824,802,15,5,2
S01004019,1060,976,28,54,2
S01004020,805,663,69,70,3
S01004021,1177,1080,57,35,5
S01004022,789,632,40,112,5
S01004023,556,463,33,60,0
S01004024,1019,811,127,81,0
S01004025,858,436,371,50,1
S01004026,607,422,143,42,0
S01004027,785,436,285,63,1
S01004028,739,367,275,95,2
S01004029,879,578,253,48,0
S01004030,660,305,314,39,2
S01004031,577,392,150,31,4
S01004032,396,116,242,36,2
S01004033,821,407,367,42,5
S01004034,736,599,57,75,5
S01004035,728,497,182,47,2
S01004036,630,349,228,47,6
S01004037,660,602,34,22,2
S01004038,678,443,191,44,0
S01004039,368,130,219,16,3
S01004040,642,506,36,92,8
S01004041,650,466,112,70,2
S01004042,576,250,160,164,2
S01004043,730,631,23,68,8
S01004044,674,225,335,112,2
S01004045,596,285,289,22,0
S01004046,541,249,197,93,2
S01004047,688,350,174,164,0
S01004048,994,611,233,148,2
S01004049,1310,1030,196,84,0
S01004050,465,141,307,17,0
S01004051,836,242,579,13,2
S01004052,528,230,268,30,0
S01004053,957,625,291,39,2
S01004054,882,688,149,44,1
S01004055,557,473,66,14,4
S01004056,722,558,139,24,1
S01004057,1591,774,664,150,3
S01004058,923,441,436,35,11
S01004059,549,284,230,30,5
S01004060,468,248,188,29,3
S01004061,793,220,538,34,1
S01004062,839,722,102,14,1
S01004063,610,293,273,41,3
S01004064,621,545,53,22,1
S01004065,946,325,509,108,4
S01004066,560,372,139,48,1
S01004067,829,654,122,51,2
S01004068,723,281,381,59,2
S01004069,448,237,118,93,0
S01004070,596,298,203,91,4
S01004071,869,539,278,52,0
S01004072,977,674,157,135,11
S01004073,785,392,342,48,3
S01004074,801,406,349,42,4
S01004075,440,128,262,50,0
S01004076,626,447,143,35,1
S01004077,842,633,180,27,2
S01004078,768,428,226,111,3
S01004079,665,336,276,53,0
S01004080,821,309,447,64,1
S01004081,649,600,21,28,0
S01004082,1030,992,6,29,3
S01004083,874,297,484,89,4
S01004084,890,380,368,140,2
S01004085,524,166,283,75,0
S01004086,769,341,305,121,2
S01004087,455,252,155,45,3
S01004088,525,285,199,41,0
S01004089,725,475,210,39,1
S01004090,315,138,156,20,1
S01004091,958,580,246,122,10
S01004092,740,286,277,170,7
S01004093,547,132,311,102,2
S01004094,397,83,203,107,4
S01004095,517,342,52,117,6
S01004096,645,629,0,16,0
S01004097,734,448,248,36,2
S01004098,619,544,44,29,2
S01004099,788,741,7,35,5
S01004100,765,575,147,43,0
S01004101,715,481,74,154,6
S01004102,771,643,15,91,22
S01004103,660,581,46,33,0
S01004104,756,707,9,31,9
S01004105,842,703,96,43,0
S01004106,853,628,21,190,14
S01004107,668,636,14,18,0
S01004108,747,625,45,68,9
S01004109,560,523,3,33,1
S01004110,771,564,45,160,2
S01004111,771,662,12,95,2
S01004112,702,605,64,28,5
S01004113,729,625,69,32,3
S01004114,643,365,134,141,3
S01004115,657,556,48,49,4
S01004116,632,527,58,37,10
S01004117,748,581,21,143,3
S01004118,899,417,222,253,7
S01004119,490,379,19,89,3
S01004120,699,630,22,44,3
S01004121,428,216,42,137,33
S01004122,887,696,19,157,15
S01004123,927,644,222,43,18
S01004124,1031,901,19,108,3
S01004125,655,538,84,25,8
S01004126,675,425,172,74,4
S01004127,860,830,9,18,3
S01004128,683,666,1,12,4
S01004129,728,590,97,40,1
S01004130,514,422,67,25,0
S01004131,809,325,409,70,5
S01004132,536,290,194,50,2
S01004133,811,478,286,42,5
S01004134,646,628,3,12,3
S01004135,588,252,270,64,2
S01004136,623,361,215,45,2
S01004137,575,344,45,151,35
S01004138,694,376,276,40,2
S01004139,561,451,84,26,0
S01004140,540,366,150,24,0
S01004141,673,434,209,28,2
S01004142,540,414,87,39,0
S01004143,846,593,208,43,2
S01004144,1301,910,290,88,13
S01004145,626,477,107,36,6
S01004146,813,652,96,59,6
S01004147,707,415,265,17,10
S01004148,927,883,17,24,3
S01004149,789,270,493,17,9
S01004150,512,456,24,25,7
S01004151,1023,487,146,382,8
S01004152,752,374,338,39,1
S01004153,782,455,225,100,2
S01004154,625,489,86,32,18
S01004155,885,272,585,24,4
S01004156,963,445,439,70,9
S01004157,581,535,19,27,0
S01004158,579,383,124,61,11
S01004159,358,183,155,16,4
S01004160,646,444,154,45,3
S01004161,548,334,66,111,37
S01004162,2023,1810,87,114,12
S01004163,662,306,323,32,1
S01004164,860,501,276,79,4
S01004165,969,807,115,44,3
S01004166,735,480,153,88,14
S01004167,664,394,205,60,5
S01004168,615,365,221,28,1
S01004169,738,334,377,23,4
S01004170,734,325,369,34,6
S01004171,633,493,113,23,4
S01004172,756,371,356,23,6
S01004173,606,353,208,41,4
S01004174,721,520,157,39,5
S01004175,540,231,295,14,0
S01004176,632,534,76,17,5
S01004177,494,204,261,28,1
S01004178,566,333,204,27,2
S01004179,490,396,65,25,4
S01004180,900,859,18,22,1
S01004181,798,553,149,92,4
S01004182,928,330,554,43,1
S01004183,1056,848,109,97,2
S01004184,778,432,259,79,8
S01004185,680,264,384,30,2
S01004186,739,343,307,77,12
S01004187,696,388,292,13,3
S01004188,782,313,420,42,7
S01004189,922,894,6,20,2
S01004190,821,458,294,64,5
S01004191,727,473,188,61,5
S01004192,1043,578,402,59,4
S01004193,684,463,164,52,5
S01004194,739,441,228,65,5
S01004195,638,422,160,53,3
S01004196,615,291,278,43,3
S01004197,697,344,302,42,9
S01004198,474,330,58,78,8
S01004199,780,560,145,67,8
S01004200,719,665,23,27,4
S01004201,715,564,74,66,11
S01004202,523,433,66,23,1
S01004203,955,681,180,74,20
S01004204,663,561,82,6,14
S01004205,758,402,306,50,0
S01004206,574,547,15,10,2
S01004207,705,382,294,23,6
S01004208,851,700,82,69,0
S01004209,553,502,15,32,4
S01004210,538,459,46,33,0
S01004211,992,900,23,65,4
S01004212,1668,1306,168,172,22
S01004213,530,502,6,18,4
S01004214,637,591,22,24,0
S01004215,578,534,7,32,5
S01004216,807,614,162,29,2
S01004217,447,244,171,30,2
S01004218,802,478,275,42,7
S01004219,508,260,226,22,0
S01004220,886,702,96,84,4
S01004221,783,462,292,25,4
S01004222,558,249,175,128,6
S01004223,722,184,511,24,3
S01004224,684,320,315,41,8
S01004225,753,260,405,78,10
S01004226,660,344,233,76,7
S01004227,1002,682,228,82,10
S01004228,842,595,144,86,17
S01004229,643,433,174,31,5
S01004230,688,417,231,33,7
S01004231,707,406,247,50,4
S01004232,624,524,75,23,2
S01004233,815,447,119,197,52
S01004234,988,734,62,127,65
S01004235,854,568,48,129,109
S01004236,975,680,206,71,18
S01004237,680,481,132,52,15
S01004238,566,340,48,129,49
S01004239,812,581,107,105,19
S01004240,800,596,39,107,58
S01004241,536,383,98,35,20
S01004242,845,493,27,281,44
S01004243,699,598,40,42,19
S01004244,656,399,201,52,4
S01004245,937,666,125,93,53
S01004246,635,479,41,85,30
S01004247,843,457,308,71,7
S01004248,1036,598,388,28,22
S01004249,916,663,145,103,5
S01004250,1025,758,164,80,23
S01004251,833,668,104,36,25
S01004252,638,543,15,69,11
S01004253,579,457,65,41,16
S01004254,640,535,22,79,4
S01004255,2886,1887,619,367,13
S01004256,1460,1013,261,175,11
S01004257,621,483,8,102,28
S01004258,715,566,11,113,25
S01004259,718,484,174,59,1
S01004260,513,434,41,38,0
S01004261,786,436,284,63,3
S01004262,763,478,60,202,23
S01004263,748,334,356,49,9
S01004264,793,437,274,72,10
S01004265,909,564,167,173,5
S01004266,545,307,182,47,9
S01004267,505,463,9,30,3
S01004268,636,355,168,109,4
S01004269,838,634,109,82,13
S01004270,559,307,161,88,3
S01004271,643,400,170,65,8
S01004272,565,504,9,43,9
S01004273,575,524,27,22,2
S01004274,910,619,55,191,45
S01004275,584,424,130,28,2
S01004276,848,523,141,173,11
S01004277,713,602,76,35,0
S01004278,1207,916,186,96,9
S01004279,819,349,418,50,2
S01004280,925,680,179,48,18
S01004281,706,441,133,116,16
S01004282,880,438,365,75,2
S01004283,702,468,182,48,4
S01004284,902,513,321,65,3
S01004285,474,306,58,106,4
S01004286,578,237,53,280,8
S01004287,641,509,64,63,5
S01004288,661,494,79,80,8
S01004289,543,355,156,25,7
S01004290,1000,752,178,53,17
S01004291,807,640,67,93,7
S01004292,988,229,355,404,0
S01004293,928,741,60,111,16
S01004294,730,558,17,144,11
S01004295,734,487,101,137,9
S01004296,880,674,47,141,18
S01004297,645,350,193,100,2
S01004298,1269,1014,27,178,50
S01004299,520,220,118,178,4
S01004300,568,232,170,155,11
S01004301,774,641,39,77,17
S01004302,669,637,6,19,7
S01004303,626,270,325,29,2
S01004304,798,344,320,132,2
S01004305,647,429,105,109,4
S01004306,597,364,147,85,1
S01004307,679,296,26,325,32
S01004308,965,661,248,53,3
S01004309,887,577,36,272,2
S01004310,709,435,137,131,6
S01004311,1153,604,387,144,18
S01004312,695,447,59,178,11
S01004313,1272,912,51,265,44
S01004314,787,608,112,45,22
S01004315,502,210,151,141,0
S01004316,536,42,50,442,2
S01004317,1104,914,128,57,5
S01004318,495,261,216,13,5
S01004319,888,721,80,69,18
S01004320,824,576,215,24,9
S01004321,777,280,480,17,0
S01004322,967,730,144,62,31
S01004323,657,398,207,50,2
S01004324,797,434,312,36,15
S01004325,1046,866,43,126,11
S01004326,843,722,70,47,4
S01004327,682,603,23,46,10
S01004328,607,474,91,34,8
S01004329,504,364,88,49,3
S01004330,1412,1024,235,142,11
S01004331,575,431,93,46,5
S01004332,625,490,94,28,13
S01004333,578,403,135,25,15
S01004334,925,689,18,129,89
S01004335,535,343,150,31,11
S01004336,995,782,109,88,16
S01004337,740,474,197,62,7
S01004338,769,597,79,85,8
S01004339,950,831,27,88,4
S01004340,537,328,155,50,4
S01004341,558,274,247,37,0
S01004342,764,380,27,355,2
S01004343,635,245,234,154,2
S01004344,744,511,97,127,9
S01004345,1146,720,280,139,7
S01004346,445,312,99,29,5
S01004347,898,770,14,91,23
S01004348,637,456,31,142,8
S01004349,721,557,80,77,7
S01004350,516,417,31,55,13
S01004351,532,332,141,53,6
S01004352,531,441,19,57,14
S01004353,838,576,128,102,32
S01004354,514,326,42,146,0
S01004355,571,435,110,22,4
S01004356,951,660,210,66,15
S01004357,820,803,9,7,1
S01004358,665,590,47,23,5
S01004359,546,353,158,33,2
S01004360,633,356,227,49,1
S01004361,767,572,81,98,16
S01004362,604,245,319,39,1
S01004363,886,182,668,33,3
S01004364,874,297,473,104,0
S01004365,703,342,256,104,1
S01004366,589,372,180,36,1
S01004367,781,433,247,96,5
S01004368,510,213,231,53,13
S01004369,697,428,197,72,0
S01004370,680,605,39,24,12
S01004371,727,328,320,70,9
S01004372,876,699,68,101,8
S01004373,670,290,337,43,0
S01004374,768,411,229,121,7
S01004375,624,315,231,77,1
S01004376,871,422,344,104,1
S01004377,709,404,169,128,8
S01004378,913,622,222,66,3
S01004379,903,433,393,76,1
S01004380,697,248,352,95,2
S01004381,781,469,230,81,1
S01004382,681,401,233,39,8
S01004383,796,535,191,67,3
S01004384,662,378,248,36,0
S01004385,740,539,140,61,0
S01004386,971,813,92,61,5
S01004387,947,594,252,93,8
S01004388,696,196,420,74,6
S01004389,586,462,107,14,3
S01004390,782,407,308,67,0
S01004391,555,489,24,38,4
S01004392,844,539,240,64,1
S01004393,889,549,277,61,2
S01004394,799,359,334,104,2
S01004395,596,223,320,44,9
S01004396,758,385,334,39,0
S01004397,907,839,34,33,1
S01004398,806,589,161,52,4
S01004399,482,224,208,47,3
S01004400,548,305,179,64,0
S01004401,1079,912,143,21,3
S01004402,852,460,258,133,1
S01004403,504,386,63,45,10
S01004404,734,609,65,60,0
S01004405,757,488,249,19,1
S01004406,890,342,490,56,2
S01004407,656,297,304,55,0
S01004408,1400,1191,118,87,4
S01004409,434,302,29,72,31
S01004410,969,520,315,133,1
S01004411,542,339,146,53,4
S01004412,997,667,146,177,7
S01004413,689,340,233,116,0
S01004414,684,269,244,166,5
S01004415,680,277,276,125,2
S01004416,763,512,179,68,4
S01004417,807,296,418,91,2
S01004418,895,544,290,60,1
S01004419,760,461,230,66,3
S01004420,718,630,53,33,2
S01004421,862,245,437,177,3
S01004422,594,319,196,71,8
S01004423,737,486,169,72,10
S01004424,692,271,391,29,1
S01004425,565,488,57,18,2
S01004426,585,467,76,39,3
S01004427,728,370,270,84,4
S01004428,888,447,278,162,1
S01004429,809,346,416,47,0
S01004430,495,308,140,44,3
S01004431,666,241,294,122,9
S01004432,978,564,346,66,2
S01004433,908,637,213,58,0
S01004434,815,462,306,45,2
S01004435,842,625,79,134,4
S01004436,757,447,244,64,2
S01004437,901,473,377,51,0
S01004438,637,284,317,36,0
S01004439,688,325,282,81,0
S01004440,736,376,318,39,3
S01004441,1333,1223,47,59,4
S01004442,846,391,405,44,6
S01004443,711,223,449,39,0
S01004444,900,349,467,76,8
S01004445,779,447,245,84,3
S01004446,807,404,346,57,0
S01004447,729,308,365,55,1
S01004448,546,497,13,36,0
S01004449,805,418,331,44,12
S01004450,833,364,371,93,5
S01004451,855,329,474,52,0
S01004452,651,560,27,64,0
S01004453,955,908,17,28,2
S01004454,1004,577,342,73,12
S01004455,790,689,44,51,6
S01004456,494,422,15,53,4
S01004457,871,456,327,81,7
S01004458,825,311,451,54,9
S01004459,556,381,148,22,5
S01004460,590,546,33,10,1
S01004461,574,472,59,37,6
S01004462,645,577,24,42,2
S01004463,739,604,88,45,2
S01004464,839,412,375,50,2
S01004465,723,644,31,44,4
S01004466,946,766,112,62,6
S01004467,916,419,430,61,6
S01004468,918,782,103,31,2
S01004469,642,251,349,37,5
S01004470,737,699,12,21,5
S01004471,2065,1666,266,105,28
S01004472,666,612,14,36,4
S01004473,1103,1034,16,44,9
S01004474,1048,579,390,73,6
S01004475,489,412,6,61,10
S01004476,735,595,56,76,8
S01004477,1097,903,64,123,7
S01004478,590,324,204,58,4
S01004479,705,621,18,63,3
S01004480,944,465,440,37,2
S01004481,829,507,272,45,5
S01004482,856,450,322,74,10
S01004483,708,331,344,32,1
S01004484,1004,885,24,88,7
S01004485,542,449,6,72,15
S01004486,962,838,62,61,1
S01004487,1043,737,233,66,7
S01004488,678,446,182,48,2
S01004489,923,859,19,45,0
S01004490,658,610,25,12,11
S01004491,794,289,476,28,1
S01004492,921,464,412,45,0
S01004493,927,623,253,39,12
S01004494,883,399,456,26,2
S01004495,696,318,328,44,6
S01004496,635,431,129,64,11
S01004497,826,453,322,50,1
S01004498,702,531,63,107,1
S01004499,610,406,179,21,4
S01004500,712,682,8,17,5
S01004501,721,405,221,95,0
S01004502,730,596,107,27,0
S01004503,648,453,81,101,13
S01004504,694,306,362,24,2
S01004505,560,316,224,20,0
S01004506,522,330,166,26,0
S01004507,706,521,81,94,10
S01004508,697,524,88,70,15
S01004509,1028,861,50,108,9
S01004510,752,693,4,48,7
S01004511,919,752,18,132,17
S01004512,856,795,4,52,5
S01004513,522,412,59,47,4
S01004514,596,496,59,39,2
S01004515,747,419,71,249,8
S01004516,449,370,49,25,5
S01004517,737,424,122,186,5
S01004518,634,511,85,38,0
S01004519,917,593,226,88,10
S01004520,914,698,67,139,10
S01004521,754,696,25,27,6
S01004522,863,803,7,38,15
S01004523,733,662,10,52,9
S01004524,561,537,6,13,5
S01004525,934,823,13,86,12
S01004526,682,622,23,29,8
S01004527,617,445,96,73,3
S01004528,737,487,193,48,9
S01004529,852,642,173,35,2
S01004530,547,496,9,39,3
S01004531,1044,814,182,45,3
S01004532,852,177,652,23,0
S01004533,441,37,403,1,0
S01004534,645,306,311,25,3
S01004535,898,667,170,54,7
S01004536,680,284,368,28,0
S01004537,815,408,379,24,4
S01004538,734,484,197,47,6
S01004539,716,369,325,22,0
S01004540,1151,794,304,41,12
S01004541,840,487,308,42,3
S01004542,790,703,48,39,0
S01004543,811,520,276,12,3
S01004544,1844,1159,440,231,14
S01004545,737,336,315,85,1
S01004546,854,385,420,46,3
S01004547,844,260,560,22,2
S01004548,762,396,308,53,5
S01004549,2087,1608,267,209,3
S01004550,667,82,570,14,1
S01004551,1505,1252,172,75,6
S01004552,810,309,418,82,1
S01004553,534,357,130,44,3
S01004554,726,421,293,12,0
S01004555,614,445,139,24,6
S01004556,674,191,457,26,0
S01004557,430,368,47,13,2
S01004558,924,537,324,58,5
S01004559,954,725,162,58,9
S01004560,588,161,396,29,2
S01004561,957,369,544,42,2
S01004562,541,385,125,29,2
S01004563,793,630,124,35,4
S01004564,594,531,40,20,3
S01004565,902,824,28,49,1
S01004566,694,519,111,64,0
S01004567,475,40,427,8,0
S01004568,693,497,129,53,14
S01004569,734,142,578,13,1
S01004570,626,584,16,24,2
S01004571,635,453,151,26,5
S01004572,722,422,246,41,13
S01004573,596,432,127,30,7
S01004574,487,448,15,22,2
S01004575,665,392,197,61,15
S01004576,560,509,15,32,4
S01004577,617,462,86,56,13
S01004578,851,813,22,13,3
S01004579,605,85,487,33,0
S01004580,827,512,268,43,4
S01004581,1240,748,340,137,15
S01004582,580,473,64,36,7
S01004583,798,223,445,125,5
S01004584,679,315,306,58,0
S01004585,552,283,248,18,3
S01004586,1060,933,34,83,10
S01004587,1217,396,646,171,4
S01004588,628,402,210,14,2
S01004589,783,672,28,78,5
S01004590,839,351,458,29,1
S01004591,558,364,167,26,1
S01004592,637,273,320,39,5
S01004593,955,694,177,80,4
S01004594,491,170,263,52,6
S01004595,1019,870,30,106,13
S01004596,662,169,441,46,6
S01004597,531,494,10,27,0
S01004598,678,466,188,22,2
S01004599,959,654,208,83,14
S01004600,865,402,434,19,10
S01004601,895,464,339,87,5
S01004602,860,812,44,3,1
S01004603,796,270,501,25,0
S01004604,554,303,186,63,2
S01004605,965,396,481,86,2
S01004606,823,475,312,35,1
S01004607,560,325,189,44,2
S01004608,1562,1251,244,61,6
S01004609,562,175,366,17,4
S01004610,697,299,359,35,4
S01004611,1041,589,410,40,2
S01004612,1090,448,576,59,7
S01004613,1699,1319,242,131,7
S01004614,750,488,202,55,5
S01004615,1182,806,283,87,6
