"dz_2001","total","owned","social","rented","rentfree"
"S01000870",872,278,532,25,37
"S01000871",730,527,162,26,15
"S01000872",650,438,167,32,13
"S01000873",806,495,271,12,28
"S01000874",545,178,338,4,25
"S01000875",736,390,299,31,16
"S01000876",744,518,167,48,11
"S01000877",741,292,404,16,29
"S01000878",588,530,44,13,1
"S01000879",846,726,58,48,14
"S01000880",778,738,26,9,5
"S01000881",703,382,281,16,24
"S01000882",939,639,239,42,19
"S01000883",923,597,229,80,17
"S01000884",529,371,126,26,6
"S01000885",524,501,17,2,4
"S01000886",734,465,255,12,2
"S01000887",781,596,168,4,13
"S01000888",724,458,205,44,17
"S01000889",796,567,196,26,7
"S01000890",792,420,309,27,36
"S01000891",853,646,145,24,38
"S01000892",562,506,12,41,3
"S01000893",730,702,16,11,1
"S01000894",523,413,68,26,16
"S01000895",900,754,122,12,12
"S01000896",485,422,14,31,18
"S01000897",685,442,103,106,34
"S01000898",576,380,61,77,58
"S01000899",867,427,323,76,41
"S01000900",657,502,48,57,50
"S01000901",675,265,111,244,55
"S01000902",979,687,135,107,50
"S01000903",958,614,146,114,84
"S01000904",689,468,112,50,59
"S01000905",680,398,59,145,78
"S01000906",536,365,116,31,24
"S01000907",772,454,229,58,31
"S01000908",755,416,250,71,18
"S01000909",918,569,103,142,104
"S01000910",870,459,259,107,45
"S01000911",962,760,68,92,42
"S01000912",749,558,114,58,19
"S01000913",708,424,89,118,77
"S01000914",851,690,9,112,40
"S01000915",921,644,110,128,39
"S01000916",986,609,153,190,34
"S01000917",683,440,83,111,49
"S01000918",638,382,7,182,67
"S01000919",522,303,135,62,22
"S01000920",505,325,68,62,50
"S01000921",709,343,111,176,79
"S01000922",775,516,80,104,75
"S01000923",751,548,145,31,27
"S01000924",841,459,340,23,19
"S01000925",943,583,214,98,48
"S01000926",593,377,197,10,9
"S01000927",988,603,335,28,22
"S01000928",979,631,189,110,49
"S01000929",511,91,367,14,39
"S01000930",601,74,452,14,61
"S01000931",708,323,338,28,19
"S01000932",902,581,196,79,46
"S01000933",857,702,78,61,16
"S01000934",925,476,251,165,33
"S01000935",808,576,153,65,14
"S01000936",926,680,178,20,48
"S01000937",568,358,154,39,17
"S01000938",846,527,267,25,27
"S01000939",740,493,181,47,19
"S01000940",790,678,38,55,19
"S01000941",542,317,170,38,17
"S01000942",891,559,180,88,64
"S01000943",845,808,9,18,10
"S01000944",778,588,97,69,24
"S01000945",755,575,103,61,16
"S01000946",756,447,262,30,17
"S01000947",720,471,143,82,24
"S01000948",720,534,66,66,54
"S01000949",613,543,0,53,17
"S01000950",772,525,107,93,47
"S01000951",700,465,117,98,20
"S01000952",796,545,184,37,30
"S01000953",906,869,6,17,14
"S01000954",862,613,97,122,30
"S01000955",527,472,41,12,2
"S01000956",846,377,417,33,19
"S01000957",506,277,73,94,62
"S01000958",827,549,244,22,12
"S01000959",688,610,15,52,11
"S01000960",525,369,82,50,24
"S01000961",851,693,99,44,15
"S01000962",572,392,107,49,24
"S01000963",744,296,407,21,20
"S01000964",828,587,74,106,61
"S01000965",665,217,419,11,18
"S01000966",1051,592,404,33,22
"S01000967",576,345,168,38,25
"S01000968",932,638,70,131,93
"S01000969",849,581,201,43,24
"S01000970",793,510,241,14,28
"S01000971",685,297,375,5,8
"S01000972",977,942,5,17,13
"S01000973",592,407,163,17,5
"S01000974",842,802,20,8,12
"S01000975",646,442,24,122,58
"S01000976",493,329,8,127,29
"S01000977",758,584,126,27,21
"S01000978",755,430,165,122,38
"S01000979",647,481,73,64,29
"S01000980",746,421,111,160,54
"S01000981",648,555,7,50,36
"S01000982",553,461,8,43,41
"S01000983",553,382,73,66,32
"S01000984",633,405,99,95,34
"S01000985",710,364,311,19,16
"S01000986",504,322,115,40,27
"S01000987",627,468,56,85,18
"S01000988",488,370,38,44,36
"S01000989",833,690,6,85,52
"S01000990",616,390,113,73,40
"S01000991",502,316,21,139,26
"S01000992",856,627,178,24,27
"S01000993",858,702,98,39,19
"S01000994",970,546,293,69,62
"S01000995",831,798,12,21,0
"S01000996",911,709,102,61,39
"S01000997",992,972,5,5,10
"S01000998",621,293,234,61,33
"S01000999",696,650,12,29,5
"S01001000",531,367,112,36,16
"S01001001",546,364,46,94,42
"S01001002",673,605,38,26,4
"S01001003",929,880,8,32,9
"S01001004",653,618,10,14,11
"S01001005",895,803,73,16,3
"S01001006",771,745,2,23,1
"S01001007",788,467,277,21,23
"S01001008",737,550,52,122,13
"S01001009",614,546,6,58,4
"S01001010",780,371,253,117,39
"S01001011",599,302,25,219,53
"S01001012",831,790,13,25,3
"S01001013",771,573,96,80,22
"S01001014",794,292,184,295,23
"S01001015",558,356,137,48,17
"S01001016",935,598,200,90,47
"S01001017",710,445,208,26,31
"S01001018",783,488,196,70,29
"S01001019",979,221,647,75,36
"S01001020",523,302,169,35,17
"S01001021",843,659,89,74,21
"S01001022",771,567,64,113,27
"S01001023",984,546,21,309,108
"S01001024",799,587,161,13,38
"S01001025",915,805,21,70,19
"S01001026",823,633,148,30,12
"S01001027",851,718,113,10,10
"S01001028",757,383,329,22,23
"S01001029",747,253,445,11,38
"S01001030",741,690,1,41,9
"S01001031",949,542,367,21,19
"S01001032",733,284,409,16,24
"S01001033",716,251,421,11,33
"S01001034",823,188,548,9,78
"S01001035",543,257,247,23,16
"S01001036",538,246,262,18,12
"S01001037",879,425,400,11,43
"S01001038",669,594,22,52,1
"S01001039",549,335,14,136,64
"S01001040",613,464,58,71,20
"S01001041",526,479,0,26,21
"S01001042",865,836,0,24,5
"S01001043",699,672,5,12,10
"S01001044",988,662,107,160,59
"S01001045",567,541,10,13,3
"S01001046",499,275,79,131,14
"S01001047",662,580,13,42,27
"S01001048",615,585,12,15,3
"S01001049",689,409,253,11,16
"S01001050",942,543,123,194,82
"S01001051",694,404,265,9,16
"S01001052",567,258,281,14,14
"S01001053",794,604,112,54,24
"S01001054",666,365,201,74,26
"S01001055",756,506,203,34,13
"S01001056",747,461,231,32,23
"S01001057",638,336,61,156,85
"S01001058",771,552,151,45,23
"S01001059",634,197,419,5,13
"S01001060",766,440,299,17,10
"S01001061",776,478,161,100,37
"S01001062",547,395,22,82,48
"S01001063",787,616,93,57,21
"S01001064",770,551,130,74,15
"S01001065",753,540,57,114,42
"S01001066",732,484,53,150,45
"S01001067",777,422,30,274,51
"S01001068",849,545,17,174,113
"S01001069",871,569,86,142,74
"S01001070",813,543,49,138,83
"S01001071",632,438,71,49,74
"S01001072",741,302,67,322,50
"S01001073",989,676,100,131,82
"S01001074",511,249,5,171,86
"S01001075",817,508,267,15,27
"S01001076",783,451,74,172,86
"S01001077",769,502,50,128,89
"S01001078",814,435,152,195,32
"S01001079",501,225,20,136,120
"S01001080",540,372,127,32,9
"S01001081",557,343,110,67,37
"S01001082",879,635,166,55,23
"S01001083",798,482,225,45,46
"S01001084",876,659,167,36,14
"S01001085",873,465,364,12,32
"S01001086",743,282,435,4,22
"S01001087",517,274,201,1,41
"S01001088",984,456,399,67,62
"S01001089",929,603,182,84,60
"S01001090",938,649,25,244,20
"S01001091",638,302,75,239,22
"S01001092",920,368,97,448,7
"S01001093",846,309,114,405,18
"S01001094",951,811,16,106,18
"S01001095",705,94,85,519,7
"S01001096",884,359,98,417,10
"S01001097",637,561,7,52,17
"S01001098",699,639,11,34,15
"S01001099",860,243,205,401,11
"S01001100",905,398,275,186,46
"S01001101",980,222,80,665,13
"S01001102",261,51,155,51,4
"S01001103",854,490,34,323,7
"S01001104",702,198,237,257,10
"S01001105",850,820,5,17,8
"S01001106",743,728,4,8,3
"S01001107",987,458,247,250,32
"S01001108",644,136,206,289,13
"S01001109",816,203,312,291,10
"S01001110",820,256,204,347,13
"S01001111",963,320,256,381,6
"S01001112",787,529,34,205,19
"S01001113",982,268,427,247,40
"S01001114",902,188,506,166,42
"S01001115",811,374,333,84,20
"S01001116",483,308,140,18,17
"S01001117",514,224,205,78,7
"S01001118",633,477,117,26,13
"S01001119",935,531,145,241,18
"S01001120",653,498,57,88,10
"S01001121",783,362,279,129,13
"S01001122",561,321,86,135,19
"S01001123",906,803,42,45,16
"S01001124",641,417,170,29,25
"S01001125",402,220,138,34,10
"S01001126",923,847,39,27,10
"S01001127",805,591,118,81,15
"S01001128",737,720,3,12,2
"S01001129",956,473,404,44,35
"S01001130",836,509,260,38,29
"S01001131",512,292,114,88,18
"S01001132",735,575,95,48,17
"S01001133",906,462,158,275,11
"S01001134",982,910,17,45,10
"S01001135",403,87,280,12,24
"S01001136",760,296,265,178,21
"S01001137",769,245,274,224,26
"S01001138",913,416,185,292,20
"S01001139",729,436,232,22,39
"S01001140",972,517,320,92,43
"S01001141",452,111,263,64,14
"S01001142",921,823,9,75,14
"S01001143",739,689,7,21,22
"S01001144",674,332,306,16,20
"S01001145",598,330,228,15,25
"S01001146",916,909,5,0,2
"S01001147",664,210,145,297,12
"S01001148",711,654,22,24,11
"S01001149",673,475,101,89,8
"S01001150",726,287,377,29,33
"S01001151",559,162,362,11,24
"S01001152",977,543,331,53,50
"S01001153",740,599,117,15,9
"S01001154",761,724,9,20,8
"S01001155",627,602,7,11,7
"S01001156",772,330,176,254,12
"S01001157",862,852,3,7,0
"S01001158",573,309,228,16,20
"S01001159",721,634,55,28,4
"S01001160",593,306,234,15,38
"S01001161",582,509,51,14,8
"S01001162",865,734,48,63,20
"S01001163",675,229,292,139,15
"S01001164",589,291,253,25,20
"S01001165",781,373,194,191,23
"S01001166",284,68,144,56,16
"S01001167",902,881,5,12,4
"S01001168",675,384,29,253,9
"S01001169",960,335,489,70,66
"S01001170",829,282,486,18,43
"S01001171",634,491,80,51,12
"S01001172",663,266,223,144,30
"S01001173",892,451,396,14,31
"S01001174",618,313,96,184,25
"S01001175",890,361,437,33,59
"S01001176",735,596,119,12,8
"S01001177",707,323,286,58,40
"S01001178",862,491,309,28,34
"S01001179",982,964,3,14,1
"S01001180",713,257,236,198,22
"S01001181",894,884,4,3,3
"S01001182",908,524,311,41,32
"S01001183",874,269,471,80,54
"S01001184",907,827,5,57,18
"S01001185",583,577,1,3,2
"S01001186",818,782,1,34,1
"S01001187",914,412,432,23,47
"S01001188",784,343,250,161,30
"S01001189",984,614,292,54,24
"S01001190",731,725,4,2,0
"S01001191",669,394,215,21,39
"S01001192",997,352,458,126,61
"S01001193",865,804,40,14,7
"S01001194",934,912,9,13,0
"S01001195",971,717,215,19,20
"S01001196",981,422,333,165,61
"S01001197",545,289,211,22,23
"S01001198",695,388,253,24,30
"S01001199",976,426,493,18,39
"S01001200",866,260,545,15,46
"S01001201",660,288,331,13,28
"S01001202",605,310,253,11,31
"S01001203",795,380,348,19,48
"S01001204",830,809,4,15,2
"S01001205",767,693,21,31,22
"S01001206",747,377,269,92,9
"S01001207",852,363,439,20,30
"S01001208",626,100,493,14,19
"S01001209",600,561,15,23,1
"S01001210",866,390,425,14,37
"S01001211",957,816,110,18,13
"S01001212",595,212,338,13,32
"S01001213",900,224,590,36,50
"S01001214",723,381,284,32,26
"S01001215",805,767,10,12,16
"S01001216",963,506,419,20,18
"S01001217",922,311,561,25,25
"S01001218",759,714,7,38,0
"S01001219",556,527,0,20,9
"S01001220",546,341,175,9,21
"S01001221",536,476,27,21,12
"S01001222",747,136,554,20,37
"S01001223",782,743,10,27,2
"S01001224",938,328,545,11,54
"S01001225",974,944,15,10,5
"S01001226",483,249,178,40,16
"S01001227",752,670,31,46,5
"S01001228",806,689,89,9,19
"S01001229",762,720,23,18,1
"S01001230",786,210,527,15,34
"S01001231",736,454,232,30,20
"S01001232",637,622,1,10,4
"S01001233",991,402,535,22,32
"S01001234",397,162,210,10,15
"S01001235",851,416,385,19,31
"S01001236",933,433,415,51,34
"S01001237",575,444,98,20,13
"S01001238",715,290,349,32,44
"S01001239",557,111,385,24,37
"S01001240",810,554,212,23,21
"S01001241",793,447,297,28,21
"S01001242",919,696,183,29,11
"S01001243",252,9,216,8,19
"S01001244",700,601,33,61,5
"S01001245",813,186,577,25,25
"S01001246",975,675,231,46,23
"S01001247",659,479,136,25,19
"S01001248",876,829,10,36,1
"S01001249",700,410,247,26,17
"S01001250",974,691,237,27,19
"S01001251",721,277,381,21,42
"S01001252",642,471,137,27,7
"S01001253",674,31,594,23,26
"S01001254",702,385,280,17,20
"S01001255",947,464,409,31,43
"S01001256",747,469,247,22,9
"S01001257",805,371,372,43,19
"S01001258",538,58,435,35,10
"S01001259",785,652,95,28,10
"S01001260",659,97,519,27,16
"S01001261",933,294,544,19,76
"S01001262",876,850,5,18,3
"S01001263",511,369,121,16,5
"S01001264",511,488,11,12,0
"S01001265",594,569,3,18,4
"S01001266",766,662,74,24,6
"S01001267",988,602,341,10,35
"S01001268",764,741,11,6,6
"S01001269",507,391,13,85,18
"S01001270",817,109,629,3,76
"S01001271",748,147,541,9,51
"S01001272",666,423,189,22,32
"S01001273",701,331,318,22,30
"S01001274",734,321,360,8,45
"S01001275",632,228,371,8,25
"S01001276",508,387,28,68,25
"S01001277",685,390,262,11,22
"S01001278",503,386,75,21,21
"S01001279",729,187,496,1,45
"S01001280",608,269,292,6,41
"S01001281",835,370,410,6,49
"S01001282",735,559,162,10,4
"S01001283",491,304,160,4,23
"S01001284",790,472,282,4,32
"S01001285",644,336,267,34,7
"S01001286",528,299,190,12,27
"S01001287",901,365,479,19,38
"S01001288",922,466,404,9,43
"S01001289",629,415,151,36,27
"S01001290",549,327,215,0,7
"S01001291",421,245,149,5,22
"S01001292",948,440,417,37,54
"S01001293",787,464,279,19,25
"S01001294",769,345,360,23,41
"S01001295",905,507,340,18,40
"S01001296",694,324,330,7,33
"S01001297",790,480,261,18,31
"S01001298",867,560,236,42,29
"S01001299",916,542,321,5,48
"S01001300",980,784,16,142,38
"S01001301",632,264,339,1,28
"S01001302",694,610,59,9,16
"S01001303",580,562,1,16,1
"S01001304",722,646,4,50,22
"S01001305",693,466,190,24,13
"S01001306",701,291,370,14,26
"S01001307",879,582,254,22,21
"S01001308",988,327,609,2,50
"S01001309",679,242,393,6,38
"S01001310",747,259,427,8,53
"S01001311",606,373,223,4,6
"S01001312",770,254,440,19,57
"S01001313",673,389,221,25,38
"S01001314",724,609,82,30,3
"S01001315",941,872,40,10,19
"S01001316",981,259,631,13,78
"S01001317",932,651,241,22,18
"S01001318",553,426,73,42,12
"S01001319",649,394,229,3,23
"S01001320",935,412,464,18,41
"S01001321",545,400,6,105,34
"S01001322",783,512,51,163,57
"S01001323",623,427,168,11,17
"S01001324",946,170,685,12,79
"S01001325",731,185,492,12,42
"S01001326",985,627,327,7,24
"S01001327",775,356,369,6,44
"S01001328",823,294,469,6,54
"S01001329",603,260,311,6,26
"S01001330",979,975,2,0,2
"S01001331",869,494,344,5,26
"S01001332",908,500,374,9,25
"S01001333",843,296,490,4,53
"S01001334",881,358,458,9,56
"S01001335",985,468,467,15,35
"S01001336",920,528,344,12,36
"S01001337",772,714,39,12,7
"S01001338",814,268,489,11,46
"S01001339",677,516,118,17,26
"S01001340",766,355,373,10,28
"S01001341",829,373,400,12,44
"S01001342",852,541,282,10,19
"S01001343",990,587,348,23,32
"S01001344",833,724,87,12,10
"S01001345",595,306,226,42,21
"S01001346",694,630,51,8,5
"S01001347",770,744,11,2,13
"S01001348",730,400,272,25,33
"S01001349",719,562,8,103,46
"S01001350",730,260,436,10,24
"S01001351",504,467,11,24,2
"S01001352",873,726,94,23,30
"S01001353",679,658,10,6,5
"S01001354",779,542,165,56,16
"S01001355",766,586,104,61,15
"S01001356",635,612,6,5,12
"S01001357",658,317,268,35,38
"S01001358",873,510,309,22,32
"S01001359",710,693,8,9,0
"S01001360",854,646,142,50,16
"S01001361",558,433,102,15,8
"S01001362",622,605,13,0,4
"S01001363",595,417,94,74,10
"S01001364",880,590,207,59,24
"S01001365",644,279,357,1,7
"S01001366",951,940,3,5,3
"S01001367",696,552,129,7,8
"S01001368",1005,889,11,84,21
"S01001369",960,637,280,19,24
"S01001370",723,653,35,20,15
"S01001371",552,404,103,22,23
"S01001372",773,751,18,3,1
"S01001373",557,380,117,47,13
"S01001374",601,528,68,0,5
"S01001375",674,652,15,2,5
"S01001376",712,476,120,89,27
"S01001377",805,346,431,2,26
"S01001378",600,514,57,15,14
"S01001379",998,592,354,15,37
"S01001380",825,517,261,15,32
"S01001381",858,666,175,6,11
"S01001382",567,146,360,12,49
"S01001383",662,295,268,79,20
"S01001384",950,470,448,13,19
"S01001385",785,455,258,37,35
"S01001386",872,506,304,32,30
"S01001387",860,618,212,7,23
"S01001388",910,190,657,19,44
"S01001389",510,303,202,0,5
"S01001390",854,744,87,18,5
"S01001391",828,557,225,30,16
"S01001392",520,87,384,3,46
"S01001393",536,499,21,10,6
"S01001394",545,270,162,108,5
"S01001395",964,703,157,84,20
"S01001396",747,468,231,23,25
"S01001397",827,177,588,12,50
"S01001398",916,892,9,6,9
"S01001399",902,230,602,3,67
"S01001400",927,255,622,8,42
"S01001401",699,269,401,9,20
"S01001402",928,914,6,7,1
"S01001403",990,962,8,5,15
"S01001404",610,607,0,0,3
"S01001405",863,841,1,8,13
"S01001406",607,482,59,48,18
"S01001407",845,657,152,12,24
"S01001408",848,481,330,14,23
"S01001409",899,552,316,19,12
"S01001410",976,827,127,9,13
"S01001411",578,471,35,43,29
"S01001412",946,418,495,8,25
"S01001413",763,741,1,16,5
"S01001414",668,380,253,10,25
"S01001415",796,483,194,85,34
"S01001416",685,442,191,33,19
"S01001417",1034,971,33,24,6
"S01001418",944,890,27,20,7
"S01001419",746,670,48,21,7
"S01001420",596,532,16,20,28
"S01001421",839,594,191,35,19
"S01001422",549,495,14,29,11
"S01001423",808,720,34,52,2
"S01001424",1085,597,430,29,29
"S01001425",980,566,339,51,24
"S01001426",733,672,51,9,1
"S01001427",930,896,12,22,0
"S01001428",1014,600,369,22,23
"S01001429",616,394,190,10,22
"S01001430",985,944,18,14,9
"S01001431",1027,1005,8,8,6
"S01001432",731,719,1,10,1
"S01001433",917,894,7,15,1
"S01001434",974,935,17,7,15
"S01001435",1007,990,1,16,0
"S01001436",986,958,4,15,9
"S01001437",894,852,4,29,9
"S01001438",620,591,1,11,17
"S01001439",784,762,6,7,9
"S01001440",980,947,8,25,0
"S01001441",829,811,11,4,3
"S01001442",744,738,2,4,0
"S01001443",954,902,19,32,1
"S01001444",1015,983,2,25,5
"S01001445",749,701,35,12,1
"S01001446",912,866,26,8,12
"S01001447",795,763,8,21,3
"S01001448",714,699,1,10,4
"S01001449",602,592,4,2,4
"S01001450",805,783,5,7,10
"S01001451",702,679,5,16,2
"S01001452",797,754,21,13,9
"S01001453",886,882,4,0,0
"S01001454",963,924,27,6,6
"S01001455",798,704,66,22,6
"S01001456",626,600,8,15,3
"S01001457",930,897,7,21,5
"S01001458",974,932,4,29,9
"S01001459",918,893,14,4,7
"S01001460",706,695,8,2,1
"S01001461",915,898,14,0,3
"S01001462",914,872,25,17,0
"S01001463",510,497,0,9,4
"S01001464",917,878,6,28,5
"S01001465",640,614,14,4,8
"S01001466",775,754,3,16,2
"S01001467",898,895,3,0,0
"S01001468",653,629,6,13,5
"S01001469",832,791,19,17,5
"S01001470",1009,985,13,10,1
"S01001471",735,709,3,18,5
"S01001472",876,808,62,4,2
"S01001473",766,620,86,33,27
"S01001474",950,729,167,45,9
"S01001475",579,558,2,19,0
"S01001476",1059,1017,25,15,2
"S01001477",1060,1046,0,11,3
"S01001478",695,688,3,4,0
"S01001479",643,507,103,15,18
"S01001480",532,529,0,3,0
"S01001481",998,958,12,19,9
"S01001482",772,308,433,16,15
"S01001483",906,877,11,18,0
"S01001484",855,835,12,8,0
"S01001485",731,704,5,17,5
"S01001486",772,719,38,4,11
"S01001487",678,316,334,8,20
"S01001488",941,917,12,12,0
"S01001489",705,674,12,15,4
"S01001490",881,579,243,51,8
"S01001491",902,881,12,6,3
"S01001492",988,559,383,27,19
"S01001493",841,782,54,5,0
"S01001494",892,571,266,32,23
"S01001495",612,586,12,12,2
"S01001496",910,867,35,6,2
"S01001497",762,419,286,47,10
"S01001498",770,761,7,1,1
"S01001499",1038,877,140,7,14
"S01001500",733,326,369,26,12
"S01001501",834,820,3,6,5
"S01001502",912,891,18,2,1
"S01001503",911,901,4,6,0
"S01001504",932,650,247,23,12
"S01001505",1013,1001,5,7,0
"S01001506",591,505,39,42,5
"S01001507",962,922,6,13,21
"S01001508",1005,989,4,5,7
"S01001509",941,507,386,28,20
"S01001510",594,386,152,31,25
"S01001511",624,610,6,5,3
"S01001512",761,239,474,9,39
"S01001513",868,128,690,9,41
"S01001514",836,723,93,10,10
"S01001515",729,691,17,8,13
"S01001516",691,457,212,16,6
"S01001517",873,448,351,37,37
"S01001518",1014,479,487,25,23
"S01001519",955,897,28,25,5
"S01001520",712,532,172,4,4
"S01001521",1025,888,71,29,37
"S01001522",995,626,327,20,22
"S01001523",801,783,12,5,1
"S01001524",963,620,295,19,29
"S01001525",844,555,283,1,5
"S01001526",645,603,27,13,2
"S01001527",863,508,325,18,12
"S01001528",1014,959,34,13,8
"S01001529",661,528,101,21,11
"S01001530",883,416,432,23,12
"S01001531",898,739,73,63,23
"S01001532",587,557,11,10,9
"S01001533",848,830,4,14,0
"S01001534",705,692,5,8,0
"S01001535",851,702,117,10,22
"S01001536",842,325,492,9,16
"S01001537",619,269,324,10,16
"S01001538",892,777,73,20,22
"S01001539",814,806,3,5,0
"S01001540",838,776,15,24,23
"S01001541",878,730,126,16,6
"S01001542",740,639,83,9,9
