dz_2011,total,owned,social,rented,rentfree
S01009109,956,909,15,25,7
S01009110,805,609,167,28,1
S01009111,1056,898,50,102,6
S01009112,560,532,7,21,0
S01009113,632,586,8,35,3
S01009114,902,748,131,20,3
S01009115,904,757,100,40,7
S01009116,788,661,91,19,17
S01009117,765,539,175,48,3
S01009118,632,587,31,14,0
S01009119,917,504,374,30,9
S01009120,737,530,175,32,0
S01009121,1083,766,255,58,4
S01009122,1414,1042,256,93,23
S01009123,400,266,101,32,1
S01009124,989,745,191,39,14
S01009125,893,622,224,39,8
S01009126,792,310,435,47,0
S01009127,718,265,430,19,4
S01009128,941,318,505,114,4
S01009129,621,241,345,30,5
S01009130,733,466,244,22,1
S01009131,790,392,279,119,0
S01009132,962,706,140,109,7
S01009133,742,423,221,97,1
S01009134,1006,732,191,76,7
S01009135,565,431,20,112,2
S01009136,1083,912,28,119,24
S01009137,1423,1279,24,102,18
S01009138,1001,773,83,144,1
S01009139,578,213,260,105,0
S01009140,700,374,237,87,2
S01009141,618,183,318,115,2
S01009142,828,408,137,278,5
S01009143,600,255,292,48,5
S01009144,1409,1040,158,208,3
S01009145,1831,1256,346,218,11
S01009146,1203,621,365,211,6
S01009147,1639,1020,402,208,9
S01009148,762,417,325,16,4
S01009149,867,617,107,128,15
S01009150,747,147,585,8,7
S01009151,890,522,234,129,5
S01009152,841,283,313,237,8
S01009153,762,462,32,260,8
S01009154,899,700,31,151,17
S01009155,691,573,19,91,8
S01009156,1411,1252,41,101,17
S01009157,921,735,117,65,4
S01009158,848,608,158,69,13
S01009159,659,205,424,30,0
S01009160,618,312,226,70,10
S01009161,884,359,384,129,12
S01009162,709,345,229,125,10
S01009163,525,384,74,64,3
S01009164,974,627,286,54,7
S01009165,720,308,324,80,8
S01009166,959,420,477,57,5
S01009167,750,369,366,15,0
S01009168,1080,929,21,122,8
S01009169,875,452,388,33,2
S01009170,677,389,208,79,1
S01009171,1846,1444,278,109,15
S01009172,1036,952,20,57,7
S01009173,1471,1337,40,83,11
S01009174,93,83,2,8,0
S01009175,1784,1661,43,72,8
S01009176,1448,1358,21,65,4
S01009177,817,472,289,50,6
S01009178,845,435,353,56,1
S01009179,855,569,217,58,11
S01009180,984,629,296,49,10
S01009181,1450,1054,348,41,7
S01009182,1171,999,114,43,15
S01009183,1028,974,22,25,7
S01009184,1211,612,523,59,17
S01009185,1132,598,465,57,12
S01009186,979,685,242,41,11
S01009187,1121,993,57,60,11
S01009188,1363,955,350,48,10
S01009189,1538,1104,393,38,3
S01009190,1060,949,48,62,1
S01009191,801,757,23,21,0
S01009192,862,762,48,49,3
S01009193,676,552,73,46,5
S01009194,900,835,28,26,11
S01009195,1011,898,31,74,8
S01009196,693,508,140,43,2
S01009197,2143,1928,104,100,11
S01009198,814,717,71,22,4
S01009199,858,749,75,26,8
S01009200,1352,1164,123,59,6
S01009201,679,482,152,45,0
S01009202,582,527,31,24,0
S01009203,633,287,314,30,2
S01009204,1106,633,429,43,1
S01009205,1142,1021,26,87,8
S01009206,1039,950,22,63,4
S01009207,875,835,4,31,5
S01009208,631,503,81,40,7
S01009209,1222,1073,52,86,11
S01009210,836,597,162,69,8
S01009211,749,472,212,61,4
S01009212,897,565,291,35,6
S01009213,836,494,306,34,2
S01009214,1199,960,183,49,7
S01009215,1096,677,348,64,7
S01009216,1086,692,327,59,8
S01009217,793,312,435,46,0
S01009218,1122,762,258,84,18
S01009219,736,468,230,33,5
S01009220,648,344,255,45,4
S01009221,634,416,183,30,5
S01009222,664,375,233,45,11
S01009223,556,367,149,25,15
S01009224,994,612,327,41,14
S01009225,749,509,210,24,6
S01009226,1201,672,452,65,12
S01009227,645,405,170,59,11
S01009228,772,381,302,80,9
S01009229,913,683,160,60,10
S01009230,882,701,56,112,13
S01009231,958,807,79,56,16
S01009232,684,222,431,26,5
S01009233,762,555,167,27,13
S01009234,1193,425,687,75,6
S01009235,921,474,397,44,6
S01009236,698,601,82,9,6
S01009237,725,659,19,34,13
S01009238,994,669,280,40,5
S01009239,866,462,362,41,1
S01009240,672,198,445,24,5
S01009241,895,411,454,25,5
S01009242,886,752,115,17,2
S01009243,1187,888,182,112,5
S01009244,809,747,16,31,15
S01009245,830,704,72,50,4
S01009246,1023,667,294,53,9
S01009247,1224,754,378,83,9
S01009248,688,566,98,22,2
S01009249,1108,595,423,84,6
S01009250,770,514,212,44,0
S01009251,553,394,143,14,2
S01009252,478,461,10,7,0
S01009253,733,403,287,37,6
S01009254,951,373,529,41,8
S01009255,769,341,246,178,4
S01009256,634,455,125,52,2
S01009257,640,407,119,111,3
S01009258,1546,1276,87,177,6
S01009259,1080,938,92,45,5
S01009260,2049,1532,274,233,10
S01009261,795,327,407,58,3
S01009262,849,392,400,56,1
S01009263,1218,905,182,129,2
S01009264,778,594,115,56,13
S01009265,791,544,187,51,9
S01009266,1098,812,176,99,11
S01009267,790,601,78,101,10
S01009268,1002,684,225,92,1
S01009269,1607,932,570,98,7
S01009270,735,433,247,45,10
S01009271,885,844,8,33,0
S01009272,896,476,375,42,3
S01009273,838,733,43,42,20
S01009274,826,685,76,48,17
S01009275,579,450,11,91,27
S01009276,1029,877,114,31,7
S01009277,756,706,6,39,5
S01009278,836,687,84,62,3
S01009279,1089,852,134,95,8
S01009280,898,344,501,47,6
S01009281,933,383,471,69,10
S01009282,1358,1042,150,148,18
S01009283,602,434,92,71,5
S01009284,822,770,17,25,10
S01009285,906,826,20,60,0
S01009286,975,897,17,52,9
S01009287,846,762,21,59,4
S01009288,969,745,36,160,28
S01009289,871,793,30,40,8
S01009290,646,636,3,5,2
S01009291,1185,1005,27,135,18
S01009292,511,319,142,47,3
S01009293,1000,848,87,63,2
S01009294,993,941,11,39,2
S01009295,710,673,11,22,4
S01009296,991,852,80,56,3
S01009297,1622,1470,67,80,5
S01009298,1238,648,413,168,9
S01009299,1110,773,162,171,4
S01009300,605,380,131,94,0
S01009301,1011,465,395,147,4
S01009302,903,349,416,136,2
S01009303,717,617,29,62,9
S01009304,1191,841,261,88,1
S01009305,994,718,149,116,11
S01009306,1314,796,220,291,7
S01009307,1263,802,113,343,5
S01009308,1120,553,167,396,4
S01009309,726,433,77,215,1
S01009310,891,791,21,72,7
S01009311,1009,539,409,55,6
S01009312,991,668,86,229,8
S01009313,666,362,225,68,11
S01009314,907,793,45,61,8
S01009315,673,442,182,43,6
S01009316,940,828,30,64,18
S01009317,910,841,35,30,4
S01009318,951,890,11,36,14
S01009319,981,909,28,37,7
S01009320,956,766,157,30,3
S01009321,1099,1025,21,45,8
S01009322,861,715,78,62,6
S01009323,1390,1184,104,92,10
S01009324,590,397,125,54,14
S01009325,975,898,30,44,3
S01009326,466,296,121,49,0
S01009327,646,498,127,17,4
S01009328,1256,1128,0,128,0
S01009330,130,50,70,6,4
S01009331,1321,1193,0,128,0
S01009332,802,754,18,29,1
S01009333,893,614,124,153,2
S01009334,636,325,255,54,2
S01009335,772,467,244,60,1
S01009336,655,250,338,66,1
S01009337,938,488,387,57,6
S01009338,1981,1456,352,166,7
S01009339,1139,469,586,81,3
S01009340,872,503,293,74,2
S01009341,939,563,285,82,9
S01009342,853,582,201,67,3
S01009343,574,462,51,61,0
S01009344,763,426,252,82,3
S01009345,1214,908,146,152,8
S01009346,6248,5283,393,557,15
S01009347,6415,5424,395,570,26
S01009348,6345,5347,420,563,15
S01009349,1037,941,14,73,9
S01009350,177,154,5,18,0
S01009351,97,64,27,6,0
S01009352,75,75,0,0,0
S01009353,6695,5697,393,588,17
S01009354,7285,6224,407,630,24
S01009355,1021,939,19,53,10
S01009356,963,905,13,41,4
S01009357,678,566,3,104,5
S01009358,455,451,0,4,0
S01009359,1243,1114,25,95,9
S01009360,835,702,38,90,5
S01009361,856,726,65,58,7
S01009362,1176,1073,12,89,2
S01009363,952,670,197,79,6
S01009364,860,699,80,80,1
S01009365,825,653,77,92,3
S01009366,879,637,161,70,11
S01009367,749,462,189,94,4
S01009368,1028,724,237,64,3
S01009369,961,736,154,63,8
S01009370,828,628,147,43,10
S01009371,526,380,84,57,5
S01009372,642,429,151,62,0
S01009373,956,542,307,102,5
S01009374,986,645,273,63,5
S01009375,797,498,239,57,3
S01009376,867,577,238,51,1
S01009377,971,629,99,243,0
S01009378,1261,719,420,120,2
S01009379,981,726,181,74,0
S01009380,710,495,21,188,6
S01009381,724,524,87,108,5
S01009382,1379,723,402,235,19
S01009383,989,582,229,173,5
S01009384,560,474,33,52,1
S01009385,738,592,88,56,2
S01009386,1155,632,409,108,6
S01009387,949,606,256,83,4
S01009388,1232,380,683,165,4
S01009389,980,679,110,187,4
S01009390,777,739,4,27,7
S01009391,873,795,0,78,0
S01009392,578,521,0,57,0
S01009393,950,886,10,49,5
S01009394,891,649,10,226,6
S01009395,1040,983,4,48,5
S01009396,736,683,11,39,3
S01009397,703,627,3,68,5
S01009398,1157,968,27,156,6
S01009399,1004,883,32,87,2
S01009400,920,809,44,61,6
S01009401,953,866,24,60,3
S01009402,809,761,3,38,7
S01009403,751,651,47,49,4
S01009404,609,348,197,61,3
S01009405,749,586,98,46,19
S01009406,904,643,160,98,3
S01009407,502,391,78,30,3
S01009408,839,679,75,76,9
S01009409,782,549,170,54,9
S01009410,877,401,406,66,4
S01009411,1368,812,432,113,11
S01009412,848,482,335,27,4
S01009413,1267,900,271,91,5
S01009414,802,607,137,56,2
S01009415,1167,720,260,178,9
S01009416,610,540,51,14,5
S01009417,1474,1263,105,93,13
S01009418,1325,840,345,125,15
S01009419,2054,1608,313,119,14
S01009420,763,244,489,28,2
S01009421,722,341,358,23,0
S01009422,2191,1782,252,138,19
S01009423,1337,1164,68,93,12
S01009424,683,537,106,38,2
S01009425,840,605,158,74,3
S01009426,1029,404,547,72,6
S01009427,608,310,253,32,13
S01009428,621,334,246,39,2
S01009429,827,388,375,57,7
S01009430,737,387,267,75,8
S01009431,2056,1492,356,185,23
S01009432,1093,534,504,50,5
S01009433,824,376,396,50,2
S01009434,543,287,231,19,6
S01009435,998,391,559,45,3
S01009436,828,486,280,58,4
S01009437,936,584,292,53,7
S01009438,1144,575,515,49,5
S01009439,1132,560,526,44,2
S01009440,853,422,368,55,8
S01009441,938,311,566,58,3
S01009442,1303,991,132,155,25
S01009443,2788,2280,221,269,18
S01009444,893,801,41,48,3
S01009445,1068,749,257,55,7
S01009446,1577,922,446,186,23
S01009447,760,466,219,70,5
S01009448,716,524,138,46,8
S01009449,678,445,189,37,7
S01009450,671,248,359,64,0
S01009451,1270,598,554,110,8
S01009452,786,334,362,84,6
S01009453,1004,552,343,100,9
S01009454,1081,873,58,132,18
S01009455,1349,1132,56,138,23
S01009456,851,490,253,94,14
S01009457,745,573,46,111,15
S01009458,661,464,106,90,1
S01009459,1090,625,298,163,4
S01009460,854,261,519,68,6
S01009461,763,675,71,17,0
S01009462,1270,1057,161,45,7
S01009463,1047,829,172,37,9
S01009464,842,719,63,49,11
S01009465,1284,1088,152,43,1
S01009466,797,753,6,29,9
S01009467,841,736,52,51,2
S01009468,748,473,214,49,12
S01009469,791,638,81,68,4
S01009470,1643,1402,89,114,38
S01009471,659,206,364,86,3
S01009472,1197,581,494,115,7
S01009473,1041,311,386,342,2
S01009474,900,454,357,89,0
S01009475,276,231,14,31,0
S01009476,1340,1162,29,117,32
S01009477,984,681,148,144,11
S01009478,964,485,212,243,24
S01009479,994,593,192,200,9
S01009480,1155,921,73,152,9
S01009481,895,580,69,239,7
S01009482,584,347,29,202,6
S01009483,724,532,14,175,3
S01009484,1150,777,229,129,15
S01009485,786,448,238,92,8
S01009486,799,565,147,75,12
S01009487,1179,796,282,88,13
S01009488,971,758,155,52,6
S01009489,836,443,301,89,3
S01009490,853,348,446,55,4
S01009491,677,422,217,23,15
S01009492,881,546,284,45,6
S01009493,1951,1746,28,128,49
S01009494,1224,1029,20,160,15
S01009495,871,782,7,78,4
S01009496,785,500,198,78,9
S01009497,1116,867,150,97,2
S01009498,643,611,12,18,2
S01009499,796,586,171,36,3
S01009500,857,378,415,56,8
S01009501,760,418,297,39,6
S01009502,971,498,416,54,3
S01009503,976,611,273,88,4
S01009504,840,404,390,43,3
S01009505,951,335,530,80,6
S01009506,1110,469,555,83,3
S01009507,1122,675,393,53,1
S01009508,1197,484,621,87,5
S01009509,1088,561,433,86,8
S01009510,808,761,25,19,3
S01009511,906,848,18,34,6
S01009512,996,935,11,47,3
S01009513,913,823,40,45,5
S01009514,846,796,13,36,1
S01009515,833,465,328,31,9
S01009516,1103,777,224,96,6
S01009517,81,56,21,0,4
S01009518,2173,1876,75,211,11
S01009519,899,672,175,50,2
S01009520,2912,2470,148,278,16
S01009521,970,493,408,68,1
S01009522,1232,571,475,183,3
S01009523,749,355,329,60,5
S01009524,855,381,298,173,3
S01009525,532,285,133,112,2
S01009526,650,330,23,294,3
S01009527,850,487,133,223,7
S01009528,798,403,243,144,8
S01009529,1040,677,263,95,5
S01009530,874,794,32,41,7
S01009531,901,499,296,102,4
S01009532,975,418,479,71,7
S01009533,933,397,338,187,11
S01009534,856,207,550,98,1
S01009535,897,274,548,75,0
S01009536,548,303,205,39,1
S01009537,599,357,188,47,7
S01009538,944,418,389,128,9
S01009539,979,712,219,46,2
S01009540,969,505,372,88,4
S01009541,1202,815,119,251,17
S01009542,1072,492,447,119,14
S01009543,934,658,123,143,10
S01009544,1012,518,226,256,12
S01009545,1114,793,218,87,16
S01009546,728,408,287,29,4
S01009547,979,564,293,106,16
S01009548,1023,606,265,131,21
S01009549,1308,1060,140,100,8
S01009550,569,481,47,40,1
S01009551,675,485,58,131,1
S01009552,1739,1292,329,107,11
S01009553,1051,558,407,73,13
S01009554,818,402,328,85,3
S01009555,883,607,133,128,15
S01009556,918,507,298,113,0
S01009557,959,439,353,164,3
S01009558,673,319,245,108,1
S01009559,1220,691,361,167,1
S01009560,814,398,240,176,0
S01009561,634,327,181,121,5
S01009562,1093,785,166,132,10
S01009563,931,632,148,144,7
S01009564,681,525,91,62,3
S01009565,588,362,130,95,1
S01009566,1700,1351,180,159,10
S01009567,959,618,170,155,16
S01009568,882,634,161,86,1
S01009569,1019,709,166,137,7
S01009570,665,382,157,126,0
S01009571,769,319,301,148,1
S01009572,1030,471,375,182,2
S01009573,743,360,268,113,2
S01009574,1433,1026,227,169,11
S01009575,827,509,221,95,2
S01009576,1370,1224,35,91,20
S01009577,841,628,131,64,18
S01009578,1064,557,371,136,0
S01009579,284,169,103,12,0
S01009580,1161,1056,36,63,6
S01009581,756,554,121,72,9
S01009582,592,403,100,81,8
S01009583,812,510,192,107,3
S01009584,537,430,23,76,8
S01009585,1216,863,214,137,2
S01009586,1069,746,220,93,10
S01009587,907,671,156,70,10
S01009588,977,724,183,65,5
S01009589,1169,837,241,77,14
S01009590,888,840,25,23,0
S01009591,906,830,12,61,3
S01009592,1088,970,57,55,6
S01009593,690,591,52,35,12
S01009594,623,596,4,21,2
S01009595,823,668,72,80,3
S01009596,1014,614,318,78,4
S01009597,1117,419,582,113,3
S01009598,721,208,484,29,0
S01009599,1173,758,299,112,4
S01009600,996,450,408,134,4
S01009601,884,511,249,118,6
S01009602,770,712,23,31,4
S01009603,696,482,188,24,2
S01009604,689,441,184,62,2
S01009605,961,531,352,70,8
S01009606,780,682,26,72,0
S01009607,528,478,18,28,4
S01009608,606,419,133,52,2
S01009609,1082,865,78,127,12
S01009610,1054,758,178,104,14
S01009611,432,360,12,49,11
S01009612,597,421,142,31,3
S01009613,684,626,19,36,3
S01009614,645,510,25,87,23
S01009615,641,558,55,20,8
S01009616,1710,1376,209,113,12
S01009617,781,737,10,30,4
S01009618,953,554,267,131,1
S01009619,718,422,229,66,1
S01009620,934,467,382,76,9
S01009621,768,468,189,99,12
S01009622,836,282,467,78,9
S01009623,742,454,218,57,13
S01009624,876,523,294,47,12
S01009625,1672,1093,463,105,11
S01009626,838,342,440,51,5
S01009627,944,545,358,34,7
S01009628,597,306,259,29,3
S01009629,1666,1141,396,124,5
S01009630,811,350,385,67,9
S01009631,754,299,330,121,4
S01009632,667,240,306,119,2
S01009633,755,266,418,69,2
S01009634,714,328,305,81,0
S01009635,1209,742,246,208,13
S01009636,904,379,299,214,12
S01009637,921,548,282,83,8
S01009638,781,288,404,85,4
S01009639,949,840,37,63,9
S01009640,845,503,226,106,10
S01009641,859,482,223,137,17
S01009642,1012,684,147,165,16
S01009643,837,725,81,26,5
S01009644,562,318,209,35,0
S01009645,875,552,235,71,17
S01009646,726,510,192,20,4
S01009647,562,288,227,37,10
S01009648,1244,733,419,82,10
S01009649,1450,1007,347,85,11
S01009650,755,720,13,15,7
S01009651,913,666,98,125,24
S01009652,1063,912,31,98,22
S01009653,781,688,27,53,13
S01009654,583,452,69,58,4
S01009655,986,551,394,29,12
S01009656,811,373,365,62,11
S01009657,951,665,242,35,9
S01009658,1171,795,300,72,4
S01009659,607,394,185,20,8
S01009660,1052,608,389,50,5
S01009661,1754,1486,101,135,32
S01009662,885,689,124,60,12
S01009663,775,586,92,83,14
S01009664,1119,868,73,134,44
S01009665,1364,1089,151,97,27
S01009666,1170,893,122,130,25
S01009667,523,457,26,21,19
S01009668,586,513,25,44,4
S01009669,590,443,43,95,9
S01009670,777,590,129,49,9
S01009671,905,652,95,134,24
S01009672,1252,814,300,129,9
S01009673,864,644,147,71,2
S01009674,1140,906,97,122,15
S01009675,882,717,74,78,13
S01009676,1366,1013,154,145,54
S01009677,778,574,30,140,34
S01009678,591,446,81,58,6
S01009679,1146,687,313,137,9
S01009680,1254,832,280,131,11
S01009681,673,458,159,45,11
S01009682,856,647,92,109,8
S01009683,765,618,64,74,9
S01009684,1366,1095,54,193,24
S01009685,945,676,144,102,23
S01009686,1355,760,284,303,8
S01009687,1039,714,124,192,9
S01009688,1216,470,548,191,7
S01009689,605,312,116,165,12
S01009690,786,490,126,164,6
S01009691,760,646,42,63,9
S01009692,1208,1009,73,117,9
S01009693,900,789,29,72,10
S01009694,1157,980,63,84,30
S01009695,967,775,60,108,24
S01009696,1011,791,66,125,29
S01009697,798,642,55,93,8
S01009698,689,507,26,140,16
S01009699,562,400,55,86,21
S01009700,649,399,89,145,16
S01009701,745,553,91,73,28
S01009702,631,436,67,99,29
S01009703,834,563,207,54,10
S01009704,1068,847,104,106,11
S01009705,732,440,225,61,6
S01009706,804,481,178,130,15
S01009707,477,377,5,90,5
S01009708,716,554,87,69,6
S01009709,794,582,105,101,6
S01009710,660,490,78,85,7
S01009711,968,628,231,95,14
S01009712,663,487,50,108,18
S01009713,887,626,127,120,14
S01009714,915,722,88,95,10
S01009715,638,391,59,151,37
S01009716,1238,749,136,329,24
S01009717,1062,476,246,319,21
S01009718,908,407,299,192,10
S01009719,960,518,252,187,3
S01009720,872,421,221,217,13
S01009721,668,119,6,537,6
S01009722,831,217,58,546,10
S01009723,722,156,70,487,9
S01009724,1072,242,314,505,11
S01009725,1063,340,85,635,3
S01009726,557,140,23,387,7
S01009727,1530,1023,228,246,33
S01009728,727,624,22,76,5
S01009729,936,819,13,88,16
S01009730,1653,1119,223,276,35
S01009731,971,705,38,207,21
S01009732,1316,554,55,685,22
S01009733,687,571,12,95,9
S01009734,1356,1064,46,215,31
S01009735,823,664,3,149,7
S01009736,988,270,49,653,16
S01009737,782,277,171,331,3
S01009738,420,263,38,116,3
S01009739,761,310,117,326,8
S01009740,770,446,206,111,7
S01009741,583,73,74,435,1
S01009742,495,348,10,111,26
S01009743,1186,974,63,123,26
S01009744,829,713,23,79,14
S01009745,1168,976,67,108,17
S01009746,802,537,30,191,44
S01009747,989,698,102,174,15
S01009748,703,589,57,53,4
S01009749,954,787,97,61,9
S01009750,752,499,156,84,13
S01009751,1001,615,265,103,18
S01009752,886,708,22,132,24
S01009753,833,659,84,84,6
S01009754,1500,1125,158,197,20
S01009755,660,556,41,59,4
S01009756,879,748,59,68,4
S01009757,804,703,50,49,2
S01009758,967,770,105,79,13
S01009759,1176,145,1006,24,1
S01009760,1108,301,735,72,0
S01009761,2442,2160,102,172,8
S01009762,1053,203,815,34,1
S01009763,432,399,11,19,3
S01009764,1153,628,449,75,1
S01009765,1079,678,317,82,2
S01009766,836,720,27,85,4
S01009767,2205,1733,331,141,0
S01009768,786,401,302,83,0
S01009769,1373,938,263,166,6
S01009770,830,729,10,87,4
S01009771,888,815,15,56,2
S01009772,2167,1972,45,150,0
S01009773,161,146,4,11,0
S01009774,97,89,0,8,0
S01009775,797,281,438,78,0
S01009776,1117,222,851,40,4
S01009777,590,219,209,162,0
S01009778,1079,378,642,49,10
S01009779,743,145,563,33,2
S01009780,1331,425,850,52,4
S01009781,799,253,529,17,0
S01009782,1067,500,497,68,2
S01009783,741,272,432,37,0
S01009784,944,180,733,30,1
S01009785,1096,273,788,35,0
S01009786,1096,375,668,53,0
S01009787,867,339,485,42,1
S01009788,1200,791,331,73,5
S01009789,1145,699,359,76,11
S01009790,981,653,265,61,2
S01009791,772,304,398,66,4
S01009792,423,366,31,24,2
S01009793,943,805,46,90,2
S01009794,483,445,5,27,6
S01009795,990,913,24,48,5
S01009796,1777,1497,85,188,7
S01009797,928,844,19,65,0
S01009798,1025,822,151,52,0
S01009799,1453,480,887,82,4
S01009800,1233,637,479,113,4
S01009801,1255,540,645,66,4
S01009802,1022,542,433,44,3
S01009803,1132,547,462,115,8
S01009804,1524,1228,104,188,4
S01009805,956,471,372,96,17
S01009806,1128,717,245,165,1
S01009807,920,586,199,130,5
S01009808,1319,452,716,139,12
S01009809,1037,634,216,176,11
S01009810,977,382,503,85,7
S01009811,1249,676,449,112,12
S01009812,856,547,222,81,6
S01009813,1102,261,734,98,9
S01009814,1118,808,236,70,4
S01009815,998,717,103,172,6
S01009816,1097,844,100,147,6
S01009817,837,608,178,40,11
S01009818,926,867,22,22,15
S01009819,966,780,110,74,2
S01009820,958,712,176,67,3
S01009821,755,677,34,40,4
S01009822,802,592,128,80,2
S01009823,1020,556,331,127,6
S01009824,1132,669,374,84,5
S01009825,1252,747,412,86,7
S01009826,774,409,309,54,2
S01009827,854,470,307,74,3
S01009828,1264,594,601,61,8
S01009829,1137,689,207,235,6
S01009830,918,620,114,177,7
S01009831,1164,871,28,265,0
S01009832,1085,743,158,174,10
S01009833,594,451,61,80,2
S01009834,1187,593,507,84,3
S01009835,608,184,398,26,0
S01009836,951,725,144,71,11
S01009837,977,558,355,52,12
