dz_2011,total,white,pakistani,chinese,other
S01011824,1001,999,0,0,2
S01011825,535,526,0,0,9
S01011826,744,737,2,0,5
S01011827,603,601,0,1,1
S01011828,909,908,0,0,1
S01011829,541,540,0,1,0
S01011830,844,825,0,1,18
S01011831,1079,1064,0,3,12
S01011832,838,830,0,0,8
S01011833,1016,1005,0,0,11
S01011834,801,788,0,4,9
S01011835,685,675,4,0,6
S01011836,1104,1094,0,0,10
S01011837,963,950,0,4,9
S01011838,1250,1229,1,0,20
S01011839,1064,1047,0,5,12
S01011840,1255,1239,0,0,16
S01011841,1612,1584,0,4,24
S01011842,1320,1314,1,0,5
S01011843,1233,1216,0,1,16
S01011844,1070,1060,0,1,9
S01011845,857,852,0,0,5
S01011846,869,860,0,0,9
S01011847,429,426,0,1,2
S01011848,842,833,1,1,7
S01011849,813,797,6,3,7
S01011850,1123,1109,0,0,14
S01011851,898,889,0,2,7
S01011852,1012,999,1,2,10
S01011853,954,943,0,4,7
S01011854,1090,1071,1,1,17
S01011855,1273,1257,1,4,11
S01011856,695,686,0,0,9
S01011857,1489,1464,1,2,22
S01011858,1096,1091,0,0,5
S01011859,1069,1055,2,3,9
S01011860,894,879,1,1,13
S01011861,851,845,0,1,5
S01011862,1132,1108,10,4,10
S01011863,1148,1139,0,2,7
S01011864,787,780,0,0,7
S01011865,670,660,1,4,5
S01011866,1268,1254,0,0,14
S01011867,1297,1287,0,1,9
S01011868,1025,1017,0,0,8
S01011869,1021,984,0,0,37
S01011870,864,851,0,4,9
S01011871,1179,1170,0,0,9
S01011872,1053,1044,0,0,9
S01011873,812,803,0,2,7
S01011874,839,835,0,1,3
S01011875,1078,1068,0,2,8
S01011876,1056,1051,1,0,4
S01011877,775,759,0,0,16
S01011878,1688,1614,3,38,33
S01011879,801,800,0,0,1
S01011880,1247,1227,0,5,15
S01011881,871,865,0,2,4
S01011882,941,934,0,0,7
S01011883,1984,1888,3,53,40
S01011884,778,771,0,4,3
S01011885,766,759,0,0,7
S01011886,1335,1325,0,1,9
S01011887,745,734,1,3,7
S01011888,1321,1294,7,2,18
S01011889,1052,1046,0,1,5
S01011890,918,901,2,1,14
S01011891,1260,1220,5,7,28
S01011892,1193,1161,7,6,19
S01011893,1082,1054,7,0,21
S01011894,1069,1043,0,2,24
S01011895,1172,1155,6,0,11
S01011896,964,949,0,1,14
S01011897,1131,1121,0,0,10
S01011898,1043,1009,6,3,25
S01011899,985,960,5,5,15
S01011900,735,706,0,15,14
S01011901,1119,1095,4,0,20
S01011902,1146,1112,6,4,24
S01011903,925,907,0,4,14
S01011904,956,940,1,4,11
S01011905,909,872,6,16,15
S01011906,329,322,3,4,0
S01011907,841,818,0,12,11
S01011908,566,540,0,10,16
S01011909,867,852,1,6,8
S01011910,1183,1154,5,4,20
S01011911,713,709,0,0,4
S01011912,833,812,0,6,15
S01011913,858,835,0,0,23
S01011914,991,955,16,1,19
S01011915,908,881,3,0,24
S01011916,943,927,2,0,14
S01011917,620,616,1,0,3
S01011918,895,874,0,1,20
S01011919,1144,1073,9,4,58
S01011920,684,669,8,1,6
S01011921,594,586,1,5,2
S01011922,882,862,2,8,10
S01011923,1088,1053,6,5,24
S01011924,934,913,1,2,18
S01011925,921,880,4,30,7
S01011926,817,811,5,0,1
S01011927,613,608,0,0,5
S01011928,788,782,0,3,3
S01011929,692,680,0,2,10
S01011930,709,699,0,3,7
S01011931,679,649,4,10,16
S01011932,343,335,1,3,4
S01011933,1534,1368,23,12,131
S01011934,970,913,16,1,40
S01011935,1038,935,7,7,89
S01011936,766,746,2,1,17
S01011937,667,602,3,5,57
S01011938,472,463,0,0,9
S01011939,1010,951,17,9,33
S01011940,944,844,8,16,76
S01011941,1131,1050,5,14,62
S01011942,930,865,1,1,63
S01011943,1483,1387,15,17,64
S01011944,509,499,0,1,9
S01011945,1482,1464,6,6,6
S01011946,935,922,3,2,8
S01011947,602,601,0,0,1
S01011948,1159,1124,6,1,28
S01011949,966,957,0,1,8
S01011950,954,945,1,0,8
S01011951,833,822,0,0,11
S01011952,914,910,0,1,3
S01011953,925,913,0,0,12
S01011954,590,583,2,0,5
S01011955,1128,1116,0,1,11
S01011956,1108,1088,0,0,20
S01011957,1083,1061,7,0,15
S01011958,2026,2014,0,2,10
S01011959,893,884,5,0,4
S01011960,1192,1170,0,1,21
S01011961,1161,1142,0,0,19
S01011962,1069,1056,2,2,9
S01011963,818,801,2,2,13
S01011964,1086,1081,0,0,5
S01011965,984,964,7,1,12
S01011966,842,801,16,2,23
S01011967,1155,1129,4,0,22
S01011968,1395,1334,9,8,44
S01011969,1689,1675,0,0,14
S01011970,1835,1819,1,2,13
S01011971,667,660,0,0,7
S01011972,1743,1733,0,0,10
S01011973,656,648,0,0,8
S01011974,851,841,1,2,7
S01011975,452,451,0,1,0
S01011976,990,983,0,0,7
S01011977,1280,1269,0,0,11
S01011978,1204,1193,0,0,11
S01011979,1276,1259,2,1,14
S01011980,508,506,0,1,1
S01011981,1153,1141,6,0,6
S01011982,1501,1479,0,1,21
S01011983,1165,1159,0,0,6
S01011984,678,660,3,3,12
S01011985,718,713,0,0,5
S01011986,1019,1006,0,2,11
S01011987,1150,1141,0,3,6
S01011988,731,724,0,3,4
S01011989,866,851,2,0,13
S01011990,750,737,4,0,9
S01011991,973,967,2,0,4
S01011992,1113,1072,13,4,24
S01011993,1010,960,9,4,37
S01011994,844,835,0,2,7
S01011995,1020,1011,2,1,6
S01011996,730,725,0,0,5
S01011997,1170,1159,3,0,8
S01011998,946,938,0,1,7
S01011999,621,618,0,0,3
S01012000,562,552,0,0,10
S01012001,876,861,1,3,11
S01012002,767,761,0,0,6
S01012003,856,850,0,0,6
S01012004,1707,1692,2,3,10
S01012005,1507,1492,5,3,7
S01012006,1130,1085,1,18,26
S01012007,968,958,1,0,9
S01012008,1379,1352,5,0,22
S01012009,725,720,0,1,4
S01012010,1513,1487,0,1,25
S01012011,1458,1420,3,3,32
S01012012,647,643,0,0,4
S01012013,742,739,0,0,3
S01012014,1845,1835,0,0,10
S01012015,1376,1367,0,0,9
S01012016,852,839,1,5,7
S01012017,561,555,0,0,6
S01012018,876,864,2,1,9
S01012019,921,899,4,0,18
S01012020,970,946,5,0,19
S01012021,821,812,3,0,6
S01012022,1080,1068,0,0,12
S01012023,673,666,1,0,6
S01012024,1151,1140,2,1,8
S01012025,690,686,0,1,3
S01012026,932,883,33,10,6
S01012027,2264,2188,32,13,31
S01012028,1089,1071,5,3,10
S01012029,1499,1481,11,1,6
S01012030,1302,1273,10,6,13
S01012031,553,547,3,2,1
S01012032,353,349,0,0,4
S01012033,917,912,4,0,1
S01012034,978,972,0,0,6
S01012035,1153,1140,2,2,9
S01012036,1140,1134,0,0,6
S01012037,1247,1223,5,2,17
S01012038,1273,1246,0,3,24
S01012039,1165,1150,0,3,12
S01012040,696,682,1,5,8
S01012041,1253,1244,1,2,6
S01012042,1257,1248,0,0,9
S01012043,926,911,0,3,12
S01012044,998,984,0,0,14
S01012045,1229,1199,1,8,21
S01012046,834,818,1,0,15
S01012047,1081,1069,0,0,12
S01012048,831,803,5,0,23
S01012049,732,714,0,5,13
S01012050,1172,1154,0,4,14
S01012051,497,482,6,4,5
S01012052,951,941,0,0,10
S01012053,964,956,1,4,3
S01012054,1252,1229,0,6,17
S01012055,947,943,0,0,4
S01012056,994,974,0,3,17
S01012057,773,743,19,1,10
S01012058,901,885,7,3,6
S01012059,986,974,7,0,5
S01012060,960,954,0,1,5
S01012061,1580,1525,30,11,14
S01012062,1011,971,10,8,22
S01012063,681,666,2,2,11
S01012064,892,851,10,0,31
S01012065,686,670,0,1,15
S01012066,852,820,13,12,7
S01012067,666,658,0,0,8
S01012068,788,764,12,5,7
S01012069,619,611,0,1,7
S01012070,1090,996,6,49,39
S01012071,1165,1097,6,13,49
S01012072,1188,1140,15,1,32
S01012073,786,742,10,16,18
S01012074,639,610,11,4,14
S01012075,1000,993,0,3,4
S01012076,936,920,0,0,16
S01012077,1177,1156,6,0,15
S01012078,977,962,7,0,8
S01012079,1253,1230,2,0,21
S01012080,1085,1031,5,0,49
S01012081,737,727,2,1,7
S01012082,1002,985,10,0,7
S01012083,1119,1112,1,0,6
S01012084,678,671,0,0,7
S01012085,777,775,0,1,1
S01012086,918,912,0,0,6
S01012087,815,811,0,0,4
S01012088,645,621,6,12,6
S01012089,842,829,9,1,3
S01012090,1102,1078,5,3,16
S01012091,772,760,1,0,11
S01012092,635,624,5,0,6
S01012093,535,525,1,0,9
S01012094,875,846,6,2,21
S01012095,1463,1436,2,4,21
S01012096,871,869,0,1,1
S01012097,695,691,0,0,4
S01012098,977,974,0,0,3
S01012099,1066,1043,0,1,22
S01012100,1711,1684,6,2,19
S01012101,931,913,5,0,13
S01012102,899,875,2,6,16
S01012103,1054,1027,1,9,17
S01012104,924,895,4,7,18
S01012105,1606,1549,3,6,48
S01012106,1222,1183,5,0,34
S01012107,692,657,12,1,22
S01012108,1045,1029,0,2,14
S01012109,1198,1129,9,2,58
S01012110,852,845,0,1,6
S01012111,1274,1245,0,0,29
S01012112,1035,1031,0,0,4
S01012113,1292,1247,5,23,17
S01012114,1520,1475,1,22,22
S01012115,765,757,2,0,6
S01012116,680,664,0,1,15
S01012117,724,716,0,0,8
S01012118,1100,1065,7,1,27
S01012119,900,884,4,8,4
S01012120,583,565,0,2,16
S01012121,953,927,10,0,16
S01012122,866,862,0,1,3
S01012123,731,676,36,3,16
S01012124,636,608,1,9,18
S01012125,1009,986,1,2,20
S01012126,945,895,14,11,25
S01012127,1258,1162,7,22,67
S01012128,704,657,3,15,29
S01012129,915,896,5,1,13
S01012130,1222,1197,1,3,21
S01012131,1509,1302,12,90,105
S01012132,852,784,9,7,52
S01012133,1128,1019,6,47,56
S01012134,1375,1301,17,17,40
S01012135,1171,1138,2,2,29
S01012136,908,810,12,4,82
S01012137,848,814,0,12,22
S01012138,1037,966,15,31,25
S01012139,1163,1138,5,17,3
S01012140,883,857,7,13,6
S01012141,1267,1236,1,9,21
S01012142,952,935,4,0,13
S01012143,1302,1262,9,13,18
S01012144,1046,1013,9,6,18
S01012145,1135,1097,14,2,22
S01012146,1138,1104,4,3,27
S01012147,1028,1010,5,12,1
S01012148,756,745,6,2,3
S01012149,967,891,21,9,46
S01012150,778,756,5,0,17
S01012151,1013,999,4,0,10
S01012152,1039,1011,9,2,17
S01012153,772,717,5,5,45
S01012154,759,723,1,0,35
S01012155,859,822,9,3,25
S01012156,1173,1127,18,6,22
S01012157,1088,1032,12,4,40
S01012158,1764,1669,35,17,43
S01012159,503,502,0,0,1
S01012160,960,938,2,0,20
S01012161,532,508,5,4,15
S01012162,1035,972,11,7,45
S01012163,868,802,11,9,46
S01012164,1242,1138,27,16,61
S01012165,921,897,5,0,19
S01012166,799,780,1,2,16
S01012167,681,673,0,2,6
S01012168,1025,998,2,0,25
S01012169,851,841,0,3,7
S01012170,1291,1273,3,8,7
S01012171,1180,1160,2,7,11
S01012172,943,916,8,8,11
S01012173,817,766,14,5,32
S01012174,1092,1037,18,13,24
S01012175,1031,957,13,10,51
S01012176,1365,1266,28,3,68
S01012177,833,770,13,1,49
S01012178,951,923,1,7,20
S01012179,765,728,9,1,27
S01012180,732,710,1,3,18
S01012181,1232,1188,5,3,36
S01012182,1424,1328,35,22,39
S01012183,2115,1953,53,45,64
S01012184,787,740,12,9,26
S01012185,783,713,6,40,24
S01012186,887,879,0,4,4
S01012187,884,869,3,2,10
S01012188,672,669,0,0,3
S01012189,802,785,6,0,11
S01012190,805,803,0,0,2
S01012191,1063,1041,11,3,8
S01012192,454,426,0,6,22
S01012193,769,754,5,0,10
S01012194,869,860,1,7,1
S01012195,895,879,5,3,8
S01012196,573,540,1,12,20
S01012197,1059,1049,3,3,4
S01012198,1156,1145,0,3,8
S01012199,879,865,5,0,9
S01012200,647,636,5,0,6
S01012201,1113,1099,0,0,14
S01012202,585,570,3,3,9
S01012203,964,940,2,5,17
S01012204,789,781,0,1,7
S01012205,888,867,3,6,12
S01012206,965,961,0,0,4
S01012207,1231,1227,0,0,4
S01012208,1418,1394,6,0,18
S01012209,1066,1050,5,0,11
S01012210,790,784,5,0,1
S01012211,1169,1146,6,0,17
S01012212,1141,1139,0,0,2
S01012213,1205,1202,0,1,2
S01012214,800,798,0,0,2
S01012215,986,984,0,0,2
S01012216,1319,1312,0,3,4
S01012217,560,535,0,4,21
S01012218,604,597,1,0,6
S01012219,931,918,0,4,9
S01012220,964,946,1,8,9
S01012221,709,699,0,0,10
S01012222,1233,1204,5,8,16
S01012223,808,794,0,0,14
S01012224,1037,1019,0,8,10
S01012225,1301,1272,4,8,17
S01012226,833,830,0,3,0
S01012227,907,900,0,2,5
S01012228,802,793,0,1,8
S01012229,837,817,7,1,12
S01012230,1064,1038,10,5,11
S01012231,831,789,21,5,16
S01012232,1183,1168,4,0,11
S01012233,953,915,21,1,16
S01012234,1530,1496,7,6,21
S01012235,905,887,0,4,14
S01012236,864,840,13,2,9
S01012237,892,858,13,5,16
S01012238,604,595,0,4,5
S01012239,586,580,0,3,3
S01012240,842,832,1,1,8
S01012241,719,699,13,0,7
S01012242,891,879,0,0,12
S01012243,956,940,5,3,8
S01012244,1092,1083,0,0,9
S01012245,1361,1349,0,3,9
S01012246,1093,1083,1,0,9
S01012247,742,734,1,4,3
S01012248,942,922,1,0,19
S01012249,1001,992,0,1,8
S01012250,867,861,2,0,4
S01012251,1121,1103,0,8,10
S01012252,1188,1172,1,3,12
S01012253,958,934,0,6,18
S01012254,922,913,1,0,8
S01012255,924,909,0,2,13
S01012256,1453,1443,1,0,9
S01012257,1214,1196,5,0,13
S01012258,1793,1781,0,0,12
S01012259,837,831,2,1,3
S01012260,1541,1529,0,0,12
S01012261,1335,1326,0,0,9
S01012262,1961,1943,1,0,17
S01012263,782,771,2,1,8
S01012264,472,463,2,0,7
S01012265,1185,1178,0,3,4
S01012266,1280,1277,0,1,2
S01012267,1133,1125,0,0,8
S01012268,1558,1518,0,2,38
S01012269,1002,992,2,0,8
S01012270,898,884,1,1,12
S01012271,1536,1517,2,0,17
S01012272,903,892,4,0,7
S01012273,1025,1016,1,1,7
S01012274,1157,1148,0,1,8
S01012275,807,763,5,7,32
S01012276,1524,1502,0,4,18
S01012277,1367,1345,1,1,20
S01012278,1253,1218,2,5,28
S01012279,1245,1227,1,0,17
S01012280,1113,1108,0,1,4
S01012281,948,929,0,3,16
S01012282,1241,1197,9,8,27
S01012283,1047,1020,6,4,17
S01012284,779,752,1,6,20
S01012285,607,597,0,0,10
S01012286,1257,1232,3,3,19
S01012287,1395,1334,6,12,43
S01012288,1149,1118,1,12,18
S01012289,1219,1172,0,6,41
S01012290,671,660,0,0,11
S01012291,865,829,0,8,28
S01012292,1359,1316,0,4,39
S01012293,1098,1052,5,11,30
S01012294,1062,1043,0,6,13
S01012295,754,719,7,7,21
S01012296,1210,1198,0,0,12
S01012297,1169,1155,0,0,14
S01012298,1440,1430,0,0,10
S01012299,621,614,0,0,7
S01012300,1251,1239,0,6,6
S01012301,1022,1008,0,1,13
S01012302,767,764,0,0,3
S01012303,979,971,0,0,8
S01012304,1213,1205,1,0,7
S01012305,906,899,0,3,4
S01012306,898,881,5,7,5
S01012307,897,890,0,0,7
S01012308,1009,997,2,0,10
S01012309,941,934,1,2,4
S01012310,1619,1594,6,9,10
S01012311,889,884,0,1,4
S01012312,1008,998,0,1,9
S01012313,860,853,1,0,6
S01012314,945,937,0,3,5
S01012315,844,832,0,8,4
S01012316,693,689,0,0,4
S01012317,499,493,1,3,2
S01012318,792,787,0,0,5
S01012319,1119,1111,2,0,6
S01012320,848,846,0,0,2
S01012321,1236,1224,4,0,8
S01012322,1181,1171,1,1,8
S01012323,1391,1369,4,1,17
S01012324,1058,1054,0,0,4
S01012325,904,899,0,1,4
S01012326,930,922,7,0,1
S01012327,962,950,0,2,10
S01012328,810,807,1,0,2
S01012329,993,983,0,0,10
S01012330,690,686,0,0,4
S01012331,1171,1161,0,0,10
S01012332,1275,1265,0,0,10
S01012333,1413,1402,0,0,11
S01012334,949,945,0,0,4
S01012335,1896,1874,1,2,19
S01012336,864,854,0,0,10
S01012337,1014,996,0,0,18
S01012338,865,848,3,1,13
S01012339,1000,983,3,1,13
S01012340,1133,1131,1,0,1
S01012341,949,945,0,0,4
S01012342,999,995,0,0,4
S01012343,1077,1059,0,3,15
S01012344,1137,1125,0,1,11
S01012345,785,777,0,0,8
S01012346,1348,1336,0,5,7
S01012347,688,678,2,6,2
S01012348,1196,1174,7,9,6
S01012349,1143,1135,0,0,8
S01012350,1194,1186,0,0,8
S01012351,1015,1007,3,0,5
S01012352,1217,1208,0,2,7
S01012353,826,811,4,0,11
S01012354,1057,1049,0,2,6
S01012355,1147,1135,0,1,11
S01012356,1137,1130,5,0,2
S01012357,1000,988,6,0,6
S01012358,851,845,0,0,6
S01012359,917,908,0,2,7
S01012360,808,788,0,0,20
S01012361,885,878,0,2,5
S01012362,1240,1220,0,1,19
S01012363,1211,1185,4,5,17
S01012364,830,828,0,1,1
S01012365,1176,1170,2,1,3
S01012366,1035,1030,1,0,4
S01012367,1075,1071,1,0,3
S01012368,873,862,0,0,11
S01012369,1124,1121,1,0,2
S01012370,1413,1394,1,0,18
S01012371,1153,1136,1,4,12
S01012372,1119,1110,0,0,9
S01012373,1296,1285,0,2,9
S01012374,920,913,1,0,6
S01012375,1290,1277,0,0,13
S01012376,963,945,1,0,17
S01012377,705,675,0,7,23
S01012378,682,672,0,4,6
S01012379,600,593,0,0,7
S01012380,1406,1394,0,0,12
S01012381,1093,1053,0,5,35
S01012382,1101,1099,1,0,1
S01012383,1100,1093,2,0,5
S01012384,573,568,0,0,5
S01012385,760,754,0,0,6
S01012386,1188,1169,4,0,15
S01012387,936,921,1,10,4
S01012388,704,687,1,0,16
S01012389,983,977,0,0,6
S01012390,769,767,0,0,2
S01012391,1541,1507,10,6,18
S01012392,864,845,7,3,9
S01012393,1326,1287,20,3,16
S01012394,995,982,0,1,12
S01012395,848,819,1,4,24
S01012396,879,863,0,0,16
S01012397,845,826,1,0,18
S01012398,1058,1004,1,26,27
S01012399,873,844,3,0,26
S01012400,925,883,6,10,26
S01012401,917,888,5,9,15
S01012402,460,453,0,3,4
S01012403,1025,1022,1,1,1
S01012404,1343,1327,0,0,16
S01012405,726,719,0,2,5
S01012406,732,729,1,0,2
S01012407,1102,1094,0,0,8
S01012408,850,846,0,1,3
S01012409,1131,1127,0,0,4
S01012410,1339,1334,0,0,5
S01012411,1377,1372,1,0,4
S01012412,646,640,1,3,2
S01012413,1027,1021,0,2,4
S01012414,693,682,0,0,11
S01012415,810,808,0,1,1
S01012416,559,558,0,0,1
S01012417,636,631,0,0,5
S01012418,788,775,3,0,10
S01012419,1104,1099,0,1,4
S01012420,1094,1076,1,0,17
S01012421,1022,1010,0,1,11
S01012422,1269,1259,1,1,8
S01012423,1031,1021,0,1,9
S01012424,950,940,3,0,7
S01012425,626,625,0,0,1
S01012426,625,624,1,0,0
S01012427,811,808,0,0,3
S01012428,865,849,2,4,10
S01012429,558,552,0,0,6
S01012430,1038,1029,1,0,8
S01012431,1099,1093,0,1,5
S01012432,802,798,0,0,4
S01012433,790,782,2,2,4
S01012434,841,838,1,1,1
S01012435,891,884,0,4,3
S01012436,900,893,1,1,5
S01012437,811,803,1,4,3
S01012438,1078,1071,1,2,4
S01012439,953,947,0,4,2
S01012440,943,933,2,3,5
S01012441,971,961,0,1,9
S01012442,1000,979,6,4,11
S01012443,746,743,0,0,3
S01012444,1508,1464,24,3,17
S01012445,100,100,0,0,0
S01012446,687,686,0,0,1
S01012447,998,991,0,0,7
S01012448,927,904,7,0,16
S01012449,709,703,0,0,6
S01012450,981,964,5,1,11
S01012451,916,907,4,0,5
S01012452,743,734,0,4,5
S01012453,1053,1038,0,0,15
S01012454,1084,1079,0,1,4
S01012455,612,593,0,5,14
S01012456,984,969,0,3,12
S01012457,1318,1291,6,3,18
S01012458,895,858,0,8,29
S01012459,885,861,0,4,20
S01012460,830,803,0,2,25
S01012461,607,603,0,0,4
S01012462,858,845,0,10,3
S01012463,857,852,3,0,2
S01012464,625,623,0,0,2
S01012465,872,866,3,2,1
S01012466,1060,1042,3,1,14
S01012467,1269,1253,2,0,14
S01012468,866,862,0,0,4
S01012469,1089,1077,0,4,8
S01012470,962,956,0,0,6
S01012471,835,820,0,0,15
S01012472,823,818,2,0,3
S01012473,691,664,3,6,18
S01012474,812,802,0,5,5
S01012475,724,719,0,0,5
S01012476,1119,1115,0,0,4
S01012477,798,795,0,1,2
S01012478,840,836,0,0,4
S01012479,1019,1014,0,2,3
S01012480,756,737,2,3,14
S01012481,803,763,7,10,23
S01012482,889,883,0,1,5
S01012483,881,843,2,23,13
S01012484,1188,1157,3,6,22
S01012485,1423,1389,0,5,29
S01012486,874,866,0,1,7
S01012487,612,600,0,7,5
S01012488,903,899,0,1,3
S01012489,1234,1204,5,13,12
S01012490,1192,1160,5,12,15
S01012491,721,701,5,10,5
S01012492,953,937,1,6,9
S01012493,776,767,0,0,9
S01012494,1471,1460,2,3,6
S01012495,1121,1117,0,0,4
S01012496,765,765,0,0,0
S01012497,604,600,0,4,0
S01012498,943,942,0,0,1
S01012499,1329,1321,3,1,4
S01012500,558,553,1,0,4
S01012501,1006,1006,0,0,0
S01012502,1043,1037,0,2,4
S01012503,637,632,0,4,1
S01012504,713,706,2,0,5
S01012505,1090,1074,0,1,15
S01012506,493,488,1,1,3
S01012507,946,940,0,2,4
S01012508,825,822,0,3,0
S01012509,541,533,0,5,3
S01012510,1070,1047,2,5,16
S01012511,787,783,0,0,4
S01012512,899,874,1,1,23
S01012513,550,543,0,0,7
S01012514,810,799,0,1,10
S01012515,820,810,1,0,9
S01012516,668,653,3,1,11
S01012517,1030,986,7,13,24
S01012518,871,849,4,2,16
S01012519,759,730,0,13,16
S01012520,826,815,2,1,8
S01012521,766,743,0,11,12
S01012522,946,936,0,8,2
S01012523,1076,1060,0,1,15
S01012524,980,966,0,4,10
S01012525,951,942,0,1,8
S01012526,949,937,4,5,3
S01012527,625,621,0,0,4
S01012528,823,810,1,0,12
S01012529,858,845,0,5,8
S01012530,1097,1086,1,1,9
S01012531,1106,1079,4,1,22
S01012532,1164,1163,0,0,1
S01012533,864,838,6,1,19
S01012534,952,937,0,0,15
S01012535,892,889,0,0,3
S01012536,817,814,0,0,3
S01012537,1096,1087,0,1,8
S01012538,1264,1258,0,0,6
S01012539,801,789,0,1,11
S01012540,1023,1016,0,1,6
S01012541,1192,1186,0,0,6
S01012542,1283,1275,0,0,8
S01012543,686,678,0,0,8
S01012544,980,974,1,0,5
S01012545,615,605,0,1,9
S01012546,941,937,0,0,4
S01012547,746,732,0,5,9
S01012548,1058,1050,0,1,7
S01012549,806,803,0,0,3
S01012550,1007,997,5,0,5
S01012551,1145,1132,5,2,6
S01012552,964,960,1,0,3
S01012553,827,817,0,9,1
S01012554,886,867,0,4,15
S01012555,541,538,0,1,2
S01012556,545,545,0,0,0
S01012557,812,808,1,0,3
S01012558,746,739,0,0,7
S01012559,1058,1045,0,4,9
S01012560,1101,1094,1,1,5
S01012561,1154,1142,1,2,9
S01012562,1140,1118,1,8,13
S01012563,758,741,8,0,9
S01012564,886,879,0,2,5
S01012565,1007,992,1,3,11
S01012566,769,747,8,2,12
S01012567,1124,1115,1,2,6
S01012568,1044,1035,0,2,7
S01012569,876,853,10,0,13
S01012570,734,725,1,1,7
S01012571,809,803,2,0,4
S01012572,572,564,5,0,3
S01012573,838,823,1,2,12
S01012574,1295,1282,5,0,8
S01012575,793,786,5,2,0
S01012576,1218,1208,0,5,5
S01012577,994,982,0,6,6
S01012578,1497,1467,12,10,8
S01012579,824,814,0,2,8
S01012580,753,745,0,1,7
S01012581,1240,1228,2,3,7
S01012582,1022,1014,0,0,8
S01012583,689,684,0,0,5
S01012584,739,734,0,0,5
S01012585,1552,1534,3,6,9
S01012586,941,933,1,1,6
S01012587,1028,1021,0,0,7
S01012588,739,736,2,0,1
S01012589,805,803,0,0,2
S01012590,1076,1070,0,0,6
S01012591,1198,1190,0,0,8
S01012592,696,688,2,0,6
S01012593,1198,1190,0,0,8
S01012594,664,660,3,1,0
S01012595,798,790,1,3,4
S01012596,788,784,0,0,4
S01012597,386,370,7,0,9
S01012598,746,739,5,0,2
S01012599,718,701,8,0,9
S01012600,692,676,6,1,9
S01012601,889,874,3,2,10
S01012602,701,687,5,2,7
S01012603,650,646,1,0,3
S01012604,849,833,3,0,13
S01012605,915,908,1,1,5
S01012606,352,348,1,0,3
S01012607,737,734,0,0,3
S01012608,1026,1024,0,0,2
S01012609,968,964,0,0,4
S01012610,1255,1239,7,2,7
S01012611,885,879,3,2,1
S01012612,1189,1146,23,5,15
S01012613,1231,1227,3,0,1
S01012614,1121,1096,12,3,10
S01012615,1053,1043,5,0,5
S01012616,1038,1035,0,0,3
S01012617,839,832,1,0,6
S01012618,696,694,0,0,2
S01012619,723,710,5,5,3
S01012620,958,949,0,4,5
S01012621,909,899,0,4,6
S01012622,844,833,7,1,3
S01012623,865,850,1,3,11
S01012624,777,769,1,0,7
S01012625,698,692,0,0,6
S01012626,850,845,0,2,3
S01012627,635,633,0,0,2
S01012628,1599,1586,0,2,11
S01012629,333,328,0,0,5
S01012630,823,817,0,0,6
S01012631,1101,1079,1,9,12
S01012632,726,721,3,0,2
S01012633,989,981,0,2,6
S01012634,1305,1295,0,2,8
S01012635,2056,2036,0,7,13
S01012636,1543,1516,5,0,22
S01012637,1083,1071,3,1,8
S01012638,1032,1022,0,4,6
S01012639,1572,1557,5,0,10
S01012640,1375,1358,1,2,14
S01012641,1105,1082,5,0,18
S01012642,1668,1622,3,0,43
S01012643,573,565,0,0,8
S01012644,772,741,13,0,18
S01012645,1315,1277,18,0,20
S01012646,1260,1240,5,1,14
S01012647,1144,1119,5,0,20
S01012648,678,676,0,0,2
S01012649,887,876,0,5,6
S01012650,794,766,25,0,3
S01012651,822,816,0,0,6
S01012652,1045,1033,5,0,7
S01012653,987,975,0,2,10
S01012654,922,910,2,2,8
S01012655,1381,1373,0,3,5
S01012656,970,968,0,0,2
S01012657,991,970,5,8,8
S01012658,938,919,7,0,12
S01012659,785,778,3,4,0
S01012660,728,718,0,0,10
S01012661,921,913,1,1,6
S01012662,921,917,0,0,4
S01012663,935,925,2,0,8
S01012664,1045,1027,0,2,16
S01012665,811,808,2,0,1
S01012666,741,735,0,0,6
S01012667,686,681,0,0,5
S01012668,1116,1097,16,0,3
S01012669,1002,987,5,4,6
S01012670,696,693,0,3,0
S01012671,1482,1481,0,1,0
S01012672,839,831,0,0,8
S01012673,927,916,2,1,8
S01012674,731,721,3,0,7
S01012675,1046,1031,4,0,11
S01012676,1042,1036,0,0,6
S01012677,583,580,0,1,2
S01012678,727,722,1,1,3
S01012679,791,773,1,0,17
S01012680,557,555,0,0,2
S01012681,831,826,0,1,4
S01012682,864,860,1,0,3
S01012683,908,904,0,1,3
S01012684,458,454,3,0,1
S01012685,1195,1189,1,0,5
S01012686,1243,1237,1,2,3
S01012687,1350,1349,0,0,1
S01012688,891,874,1,9,7
S01012689,593,589,0,0,4
S01012690,532,531,0,0,1
S01012691,1055,1034,9,5,7
S01012692,1031,1021,4,0,6
S01012693,905,894,1,5,5
S01012694,639,631,2,1,5
S01012695,830,810,17,0,3
S01012696,861,700,29,27,105
S01012697,509,507,0,0,2
S01012698,969,966,0,2,1
S01012699,1045,1037,0,1,7
S01012700,900,879,7,1,13
S01012701,1127,1076,12,14,25
S01012702,684,664,7,4,9
S01012703,723,702,0,12,9
S01012704,772,770,0,1,1
S01012705,780,728,28,8,16
S01012706,993,984,1,0,8
S01012707,898,862,26,1,9
S01012708,915,903,7,0,5
