dz_2011,total,employed,unemployed,student,retired,homemaker,sick,inactive_other
S01012192,405,243,5,46,61,22,21,7
S01012193,536,414,9,36,24,21,20,12
S01012194,589,469,8,52,23,23,10,4
S01012195,693,477,16,43,73,31,39,14
S01012196,414,321,4,33,19,14,18,5
S01012197,820,484,23,64,105,40,81,23
S01012198,832,555,24,50,53,30,97,23
S01012199,722,451,17,50,76,36,72,20
S01012200,501,301,14,42,51,28,50,15
S01012201,857,534,19,64,100,46,66,28
S01012202,454,287,9,34,53,22,33,16
S01012203,797,568,13,51,81,28,43,13
S01012204,607,446,11,70,32,26,13,9
S01012205,755,571,6,74,41,20,25,18
S01012206,767,569,11,52,59,22,36,18
S01012207,902,556,25,49,139,26,89,18
S01012208,1014,579,44,55,159,40,102,35
S01012209,784,433,28,47,127,38,92,19
S01012210,497,274,14,16,111,24,42,16
S01012211,862,523,33,59,114,52,61,20
S01012212,1014,712,21,106,89,45,32,9
S01012213,967,636,21,85,120,34,55,16
S01012214,646,407,9,63,101,33,18,15
S01012215,869,625,17,90,76,28,21,12
S01012216,1016,720,16,91,97,47,25,20
S01012217,428,200,33,28,54,34,54,25
S01012218,550,292,34,33,79,32,51,29
S01012219,716,312,32,34,187,29,86,36
S01012220,620,283,27,25,122,18,100,45
S01012221,621,296,24,26,136,25,87,27
S01012222,932,484,45,48,152,60,106,37
S01012223,606,283,39,26,96,46,86,30
S01012224,882,482,41,43,143,45,87,41
S01012225,858,427,49,45,161,37,87,52
S01012226,682,437,20,41,71,30,62,21
S01012227,720,432,33,42,77,44,69,23
S01012228,626,388,21,51,66,19,57,24
S01012229,673,503,12,35,57,27,25,14
S01012230,838,608,11,50,82,40,30,17
S01012231,631,458,4,65,44,34,17,9
S01012232,890,656,4,87,69,34,30,10
S01012233,678,481,15,62,72,32,9,7
S01012234,987,709,18,74,77,55,38,16
S01012235,648,435,15,66,63,34,24,11
S01012236,700,430,22,42,104,34,42,26
S01012237,645,405,6,49,110,56,10,9
S01012238,442,247,20,26,68,14,47,20
S01012239,436,248,32,21,60,30,34,11
S01012240,561,313,23,27,86,39,60,13
S01012241,550,363,11,48,70,37,10,11
S01012242,676,479,9,47,91,33,8,9
S01012243,740,453,12,65,122,53,26,9
S01012244,795,547,7,31,94,54,39,23
S01012245,989,654,12,48,141,60,45,29
S01012246,681,522,7,34,48,46,12,12
S01012247,515,357,15,19,61,35,18,10
S01012248,584,431,19,33,52,25,16,8
S01012249,735,507,20,29,86,56,23,14
S01012250,634,448,12,20,77,44,11,22
S01012251,843,511,38,32,133,39,57,33
S01012252,893,568,31,23,123,67,44,37
S01012253,711,480,22,30,104,22,32,21
S01012254,636,451,15,31,86,30,12,11
S01012255,568,398,16,14,83,27,13,17
S01012256,615,428,9,27,80,52,8,11
S01012257,851,564,18,34,134,47,29,25
S01012258,798,535,15,29,138,47,17,17
S01012259,641,387,14,24,158,31,17,10
S01012260,614,389,23,30,112,23,22,15
S01012261,351,236,9,15,64,16,5,6
S01012262,714,484,16,27,110,37,19,21
S01012263,541,317,28,22,100,26,36,12
S01012264,214,122,9,9,49,9,10,6
S01012265,897,552,32,47,140,50,46,30
S01012266,735,462,17,27,150,28,28,23
S01012267,597,398,17,28,87,30,23,14
S01012268,845,537,17,42,144,37,40,28
S01012269,655,441,13,32,124,21,14,10
S01012270,625,397,22,26,92,26,42,20
S01012271,828,617,18,34,60,56,21,22
S01012272,527,368,10,32,63,27,18,9
S01012273,496,341,14,21,70,20,22,8
S01012274,848,605,30,44,89,24,34,22
S01012275,514,333,22,47,57,12,23,20
S01012276,1122,766,39,56,142,32,56,31
S01012277,874,584,24,46,104,32,55,29
S01012278,885,507,28,96,148,13,54,39
S01012279,813,558,32,43,95,25,29,31
S01012280,816,499,42,43,119,45,35,33
S01012281,739,468,18,42,130,28,33,20
S01012282,840,438,9,170,154,21,34,14
S01012283,660,428,16,33,96,25,40,22
S01012284,553,326,22,40,94,22,25,24
S01012285,530,354,11,39,85,11,17,13
S01012286,822,520,36,42,89,45,55,35
S01012287,986,389,61,210,143,55,89,39
S01012288,744,396,42,78,88,56,46,38
S01012289,690,394,6,33,160,33,45,19
S01012290,420,271,9,23,74,19,13,11
S01012291,582,404,13,29,59,25,30,22
S01012292,753,443,16,38,157,31,47,21
S01012293,460,312,7,27,57,23,20,14
S01012294,768,546,20,27,61,39,48,27
S01012295,211,138,5,17,15,11,13,12
S01012296,419,299,11,21,33,24,19,12
S01012297,409,303,7,18,42,20,7,12
S01012298,625,434,13,32,84,26,23,13
S01012299,409,279,10,16,46,34,14,10
S01012300,862,530,21,43,129,48,65,26
S01012301,705,475,16,24,87,58,29,16
S01012302,525,333,17,23,76,40,23,13
S01012303,638,412,20,28,73,42,45,18
S01012304,839,545,28,40,100,63,32,31
S01012305,644,402,17,24,113,37,34,17
S01012306,602,340,23,28,139,27,19,26
S01012307,709,433,19,37,122,37,38,23
S01012308,595,410,13,33,82,26,24,7
S01012309,722,425,19,27,133,49,46,23
S01012310,1031,636,31,41,172,66,46,39
S01012311,692,396,22,36,143,38,31,26
S01012312,766,502,22,32,118,49,18,25
S01012313,600,380,16,19,96,56,21,12
S01012314,636,362,35,32,110,34,38,25
S01012315,544,308,24,25,120,29,22,16
S01012316,505,275,21,21,96,25,41,26
S01012317,318,182,10,15,57,24,22,8
S01012318,634,395,32,33,56,50,43,25
S01012319,561,359,20,23,84,38,19,18
S01012320,542,319,16,29,87,40,29,22
S01012321,569,366,18,19,89,30,27,20
S01012322,793,503,34,23,131,58,28,16
S01012323,688,438,10,22,135,39,33,11
S01012324,711,431,15,35,113,57,47,13
S01012325,456,248,10,14,103,31,38,12
S01012326,680,420,26,33,122,30,37,12
S01012327,710,418,30,26,130,39,51,16
S01012328,639,398,16,23,135,33,22,12
S01012329,763,517,18,19,113,51,22,23
S01012330,539,334,15,19,116,32,11,12
S01012331,589,357,7,19,159,22,16,9
S01012332,701,485,15,19,103,44,22,13
S01012333,697,431,12,33,133,46,29,13
S01012334,725,449,20,19,145,41,24,27
S01012335,1117,825,27,51,129,45,22,18
S01012336,654,415,22,18,137,26,19,17
S01012337,699,393,18,24,157,28,52,27
S01012338,497,301,17,17,113,19,15,15
S01012339,578,393,16,19,104,19,14,13
S01012340,478,331,4,22,77,23,9,12
S01012341,617,418,12,24,92,35,23,13
S01012342,629,428,11,25,91,34,22,18
S01012343,674,468,19,31,85,40,19,12
S01012344,660,448,20,27,83,31,34,17
S01012345,542,371,18,22,85,15,20,11
S01012346,637,425,13,28,96,41,20,14
S01012347,495,306,9,33,96,24,18,9
S01012348,642,397,17,33,121,39,26,9
S01012349,889,564,20,38,164,43,38,22
S01012350,841,521,27,37,138,46,49,23
S01012351,701,453,18,33,109,33,33,22
S01012352,815,551,13,34,134,31,26,26
S01012353,600,373,17,21,124,19,23,23
S01012354,684,388,20,26,142,48,34,26
S01012355,716,441,30,38,104,54,28,21
S01012356,814,513,21,39,162,39,22,18
S01012357,696,448,15,34,111,40,29,19
S01012358,623,412,13,19,95,39,32,13
S01012359,693,376,50,25,96,42,62,42
S01012360,532,267,41,36,63,47,50,28
S01012361,664,348,48,36,69,47,82,34
S01012362,729,324,71,39,76,76,80,63
S01012363,926,523,49,32,176,26,73,47
S01012364,637,413,26,17,104,22,40,15
S01012365,966,658,19,31,194,18,34,12
S01012366,716,468,29,30,106,16,40,27
S01012367,841,514,18,27,194,33,46,9
S01012368,671,421,16,23,123,28,41,19
S01012369,881,538,30,33,170,31,51,28
S01012370,916,540,27,36,204,32,55,22
S01012371,853,529,39,32,145,23,54,31
S01012372,796,504,28,27,139,25,50,23
S01012373,952,585,24,46,198,34,46,19
S01012374,720,477,26,52,104,20,28,13
S01012375,947,560,41,46,187,38,48,27
S01012376,624,429,13,40,87,24,19,12
S01012377,485,304,15,21,66,35,30,14
S01012378,570,392,8,26,83,35,11,15
S01012379,416,285,15,17,56,17,16,10
S01012380,1044,690,35,56,142,41,39,41
S01012381,748,479,16,30,149,22,39,13
S01012382,833,571,11,46,129,27,36,13
S01012383,832,515,22,41,175,31,30,18
S01012384,373,252,11,17,59,10,15,9
S01012385,590,433,6,29,78,15,19,10
S01012386,790,463,54,41,87,67,47,31
S01012387,684,472,22,35,86,32,24,13
S01012388,472,356,7,13,51,17,16,12
S01012389,557,422,9,19,42,25,24,16
S01012390,461,337,11,17,50,20,20,6
S01012391,660,512,4,30,53,41,10,10
S01012392,434,330,4,25,45,15,10,5
S01012393,841,629,17,51,66,44,16,18
S01012394,748,535,27,40,52,53,13,28
S01012395,600,418,9,21,77,29,34,12
S01012396,675,460,10,26,116,20,25,18
S01012397,634,402,18,22,108,36,30,18
S01012398,732,513,16,16,95,31,39,22
S01012399,643,436,20,23,75,30,38,21
S01012400,643,444,24,17,86,34,28,10
S01012401,736,511,33,36,60,26,44,26
S01012402,255,215,2,13,12,9,3,1
S01012403,713,535,6,33,68,29,24,18
S01012404,836,583,18,29,92,50,37,27
S01012405,436,349,4,16,34,16,7,10
S01012406,489,345,7,20,66,31,10,10
S01012407,628,474,15,22,56,24,22,15
S01012408,536,382,14,15,55,33,28,9
S01012409,728,515,16,29,78,38,38,14
S01012410,889,658,19,45,70,41,30,26
S01012411,919,634,32,35,99,60,38,21
S01012412,465,305,14,22,44,36,34,10
S01012413,755,482,23,8,142,37,39,24
S01012414,578,399,23,10,78,33,19,16
S01012415,544,373,10,13,62,43,9,34
S01012416,377,256,8,10,56,23,8,16
S01012417,460,259,21,17,91,29,27,16
S01012418,669,388,28,28,105,47,47,26
S01012419,802,485,35,30,118,62,41,31
S01012420,828,453,38,34,147,58,64,34
S01012421,756,435,27,38,125,55,47,29
S01012422,990,572,39,47,142,69,82,39
S01012423,799,509,28,43,112,28,50,29
S01012424,653,362,33,35,111,41,46,25
S01012425,466,179,31,24,102,38,59,33
S01012426,477,225,34,23,93,32,56,14
S01012427,599,309,51,24,80,49,58,28
S01012428,688,371,39,32,109,53,41,43
S01012429,377,180,15,22,78,19,50,13
S01012430,754,441,29,32,129,40,39,44
S01012431,794,466,31,39,129,55,42,32
S01012432,615,320,22,28,150,30,43,22
S01012433,628,338,27,27,104,44,52,36
S01012434,603,326,31,24,102,47,46,27
S01012435,661,358,30,26,122,44,56,25
S01012436,725,390,56,33,93,51,70,32
S01012437,602,352,27,31,89,30,51,22
S01012438,456,230,42,30,54,45,37,18
S01012439,654,394,35,38,76,46,41,24
S01012440,411,269,6,25,53,24,22,12
S01012441,735,486,19,50,91,39,32,18
S01012442,533,314,27,31,76,41,26,18
S01012443,500,302,19,26,58,43,35,17
S01012444,855,462,22,60,146,41,96,28
S01012445,81,45,1,11,17,7,0,0
S01012446,528,332,17,34,73,19,39,14
S01012447,723,472,19,45,112,38,22,15
S01012448,355,230,8,25,48,23,16,5
S01012449,430,254,18,24,82,22,21,9
S01012450,626,423,26,33,69,29,28,18
S01012451,671,305,11,39,187,29,78,22
S01012452,516,280,8,30,137,25,18,18
S01012453,611,349,11,45,135,33,20,18
S01012454,868,526,19,60,179,35,28,21
S01012455,447,249,8,29,93,49,7,12
S01012456,815,479,20,65,148,62,25,16
S01012457,828,460,17,55,195,54,23,24
S01012458,673,365,12,59,151,57,13,16
S01012459,647,434,15,38,92,34,21,13
S01012460,672,414,24,35,126,30,26,17
S01012461,560,294,21,28,138,29,36,14
S01012462,720,337,47,29,187,28,56,36
S01012463,762,394,41,57,62,53,132,23
S01012464,516,303,42,51,32,43,29,16
S01012465,767,417,33,61,54,42,130,30
S01012466,767,416,33,47,156,39,43,33
S01012467,908,489,49,48,188,46,61,27
S01012468,647,384,25,30,124,22,46,16
S01012469,741,447,19,51,134,41,31,18
S01012470,760,368,29,32,199,38,68,26
S01012471,580,333,15,41,134,31,10,16
S01012472,640,347,6,46,162,35,27,17
S01012473,532,342,11,44,79,27,19,10
S01012474,579,297,16,36,122,30,57,21
S01012475,522,267,7,27,155,19,31,16
S01012476,802,421,37,42,171,39,68,24
S01012477,662,440,11,52,96,29,22,12
S01012478,593,355,15,27,95,34,47,20
S01012479,823,572,26,61,78,41,31,14
S01012480,145,83,15,10,23,3,8,3
S01012481,616,333,62,51,76,27,34,33
S01012482,616,309,42,59,122,20,47,17
S01012483,559,272,26,60,92,27,48,34
S01012484,888,516,27,65,180,37,44,19
S01012485,863,467,22,56,199,52,56,11
S01012486,500,246,9,29,146,29,32,9
S01012487,474,279,21,18,66,22,38,30
S01012488,755,447,32,35,129,30,63,19
S01012489,818,392,70,40,113,65,90,48
S01012490,822,369,69,64,141,39,99,41
S01012491,525,228,54,26,60,57,66,34
S01012492,724,271,61,55,136,50,102,49
S01012493,542,241,25,34,145,14,61,22
S01012494,1092,558,41,124,181,52,95,41
S01012495,810,419,39,38,149,37,86,42
S01012496,621,286,34,48,97,41,76,39
S01012497,468,193,33,26,77,34,71,34
S01012498,657,266,79,30,76,63,93,50
S01012499,814,486,43,53,76,53,63,40
S01012500,460,217,33,20,75,47,43,25
S01012501,631,243,60,43,68,71,85,61
S01012502,677,273,64,37,72,83,85,63
S01012503,529,234,41,22,79,49,79,25
S01012504,461,225,34,18,90,26,48,20
S01012505,817,428,40,42,139,40,89,39
S01012506,344,193,8,16,82,15,23,7
S01012507,716,379,41,34,131,34,69,28
S01012508,600,304,27,32,139,30,47,21
S01012509,425,265,9,14,81,17,31,8
S01012510,839,581,31,44,93,33,46,11
S01012511,621,388,23,44,86,29,40,11
S01012512,635,340,39,52,86,49,46,23
S01012513,447,338,9,26,44,13,14,3
S01012514,589,481,14,18,29,23,6,18
S01012515,553,264,39,32,116,31,49,22
S01012516,461,281,19,18,71,27,33,12
S01012517,672,439,28,30,95,27,32,21
S01012518,577,337,11,32,138,17,32,10
S01012519,607,361,23,37,117,20,38,11
S01012520,574,365,13,38,107,22,19,10
S01012521,579,335,23,40,109,23,34,15
S01012522,698,411,11,62,134,38,27,15
S01012523,792,453,32,50,178,35,33,11
S01012524,790,473,15,53,179,25,34,11
S01012525,775,482,19,57,134,32,39,12
S01012526,697,402,11,57,164,29,23,11
S01012527,523,274,15,36,125,22,30,21
S01012528,576,326,40,32,67,35,44,32
S01012529,701,401,23,48,140,36,39,14
S01012530,826,467,21,41,215,31,39,12
S01012531,626,353,28,37,114,31,49,14
S01012532,830,551,20,53,95,46,43,22
S01012533,622,332,26,27,131,20,57,29
S01012534,698,388,31,35,121,30,71,22
S01012535,703,381,33,34,104,38,88,25
S01012536,651,373,29,29,78,43,76,23
S01012537,927,455,39,153,122,47,76,35
S01012538,753,396,50,23,137,41,78,28
S01012539,640,373,22,29,106,43,49,18
S01012540,798,433,38,45,93,67,89,33
S01012541,747,463,31,49,73,50,54,27
S01012542,934,503,26,48,136,61,135,25
S01012543,528,342,22,30,67,32,24,11
S01012544,432,234,19,15,63,43,38,20
S01012545,393,208,24,14,60,27,38,22
S01012546,720,405,41,63,94,53,40,24
S01012547,588,337,22,33,111,32,29,24
S01012548,659,395,18,34,121,44,31,16
S01012549,638,331,46,37,95,53,60,16
S01012550,785,448,40,59,102,54,61,21
S01012551,932,609,21,94,115,55,24,14
S01012552,727,444,20,66,118,42,23,14
S01012553,625,443,22,49,55,23,17,16
S01012554,546,351,21,43,59,40,19,13
S01012555,425,303,11,29,33,30,13,6
S01012556,463,316,6,51,52,20,13,5
S01012557,644,364,14,59,136,41,21,9
S01012558,610,347,33,51,80,41,43,15
S01012559,619,312,27,23,129,43,64,21
S01012560,797,454,27,38,158,46,57,17
S01012561,879,484,37,50,182,46,58,22
S01012562,734,411,44,43,122,37,49,28
S01012563,578,343,12,37,114,43,14,15
S01012564,670,409,13,56,128,34,19,11
S01012565,640,366,15,52,137,32,19,19
S01012566,639,339,47,31,119,23,49,31
S01012567,741,427,55,29,101,41,55,33
S01012568,758,416,17,57,176,52,25,15
S01012569,518,306,9,37,112,33,11,10
S01012570,608,386,24,28,72,37,37,24
S01012571,576,332,36,22,62,45,52,27
S01012572,448,294,22,15,50,24,31,12
S01012573,649,439,17,40,70,45,23,15
S01012574,915,614,22,42,135,49,34,19
S01012575,620,407,15,31,100,36,14,17
S01012576,703,457,9,37,142,31,19,8
S01012577,744,475,16,46,124,36,28,19
S01012578,983,610,22,51,198,46,43,13
S01012579,542,350,20,36,62,33,24,17
S01012580,562,385,15,31,42,46,26,17
S01012581,1004,406,40,30,128,57,192,151
S01012582,503,314,8,32,81,20,36,12
S01012583,552,313,24,30,99,25,40,21
S01012584,479,309,12,21,77,20,28,12
S01012585,1035,598,49,45,151,88,76,28
S01012586,796,358,20,36,75,35,150,122
S01012587,585,403,7,28,55,47,31,14
S01012588,517,351,7,24,49,38,34,14
S01012589,651,353,24,29,79,54,90,22
S01012590,795,401,27,34,133,50,100,50
S01012591,842,422,45,31,150,48,99,47
S01012592,334,233,9,19,27,22,16,8
S01012593,698,505,6,52,52,31,38,14
S01012594,574,374,10,29,81,23,41,16
S01012595,702,409,22,41,101,39,59,31
S01012596,515,234,34,21,86,43,56,41
S01012597,254,128,11,8,42,20,34,11
S01012598,561,366,10,65,63,30,17,10
S01012599,557,344,19,42,90,25,25,12
S01012600,566,407,13,67,35,25,13,6
S01012601,666,487,8,59,61,19,21,11
S01012602,515,270,27,36,90,30,45,17
S01012603,552,284,26,34,88,23,68,29
S01012604,686,383,19,55,116,46,44,23
S01012605,546,328,16,43,78,30,35,16
S01012606,206,176,5,5,6,10,3,1
S01012607,603,367,22,54,63,26,55,16
S01012608,814,452,22,42,138,46,81,33
S01012609,693,371,36,31,106,37,68,44
S01012610,879,455,39,60,117,60,101,47
S01012611,740,465,18,71,68,47,45,26
S01012612,893,498,42,83,115,55,67,33
S01012613,940,563,41,68,94,57,78,39
S01012614,752,464,10,68,95,34,61,20
S01012615,766,483,29,52,114,48,32,8
S01012616,574,362,9,32,76,25,52,18
S01012617,251,186,2,16,25,13,5,4
S01012618,519,340,11,40,50,36,27,15
S01012619,523,310,20,26,72,27,53,15
S01012620,779,481,13,63,155,29,22,16
S01012621,746,433,12,53,163,27,33,25
S01012622,696,419,29,36,92,33,52,35
S01012623,665,354,25,29,113,31,78,35
S01012624,626,350,23,41,118,27,46,21
S01012625,575,312,31,30,101,18,52,31
S01012626,572,377,14,31,78,28,37,7
S01012627,477,285,28,22,49,37,35,21
S01012628,415,243,19,19,56,25,38,15
S01012629,242,147,2,25,46,7,12,3
S01012630,603,344,18,29,139,16,42,15
S01012631,747,407,40,29,82,47,98,44
S01012632,406,281,15,21,41,17,22,9
S01012633,692,413,22,35,98,41,55,28
S01012634,921,541,28,47,133,56,73,43
S01012635,1039,682,27,53,120,45,79,33
S01012636,535,338,19,34,68,37,28,11
S01012637,800,392,57,23,107,86,74,61
S01012638,783,471,35,24,113,62,54,24
S01012639,1033,578,57,39,147,68,102,42
S01012640,1019,530,64,44,140,81,101,59
S01012641,570,326,23,15,98,32,59,17
S01012642,1157,612,67,31,181,88,112,66
S01012643,409,201,25,18,63,36,41,25
S01012644,395,178,13,17,98,30,42,17
S01012645,706,460,34,26,76,38,37,35
S01012646,687,448,29,32,73,44,38,23
S01012647,246,171,3,22,14,13,17,6
S01012648,543,279,46,23,52,42,63,38
S01012649,626,361,20,23,98,48,55,21
S01012650,602,397,15,53,62,25,31,19
S01012651,596,302,44,19,95,46,62,28
S01012652,818,547,9,68,97,40,43,14
S01012653,681,364,54,31,65,61,74,32
S01012654,681,434,17,32,88,41,54,15
S01012655,921,492,42,41,127,52,123,44
S01012656,715,364,31,31,132,47,84,26
S01012657,652,414,17,23,107,28,38,25
S01012658,762,498,19,49,103,24,50,19
S01012659,382,288,10,16,31,15,12,10
S01012660,555,289,24,34,84,36,59,29
S01012661,716,425,21,40,105,39,70,16
S01012662,786,434,35,34,101,48,107,27
S01012663,690,434,30,33,104,21,50,18
S01012664,731,454,23,31,110,22,68,23
S01012665,682,296,29,33,98,53,116,57
S01012666,698,335,34,30,124,41,96,38
S01012667,542,250,43,20,75,45,74,35
S01012668,851,429,60,42,114,54,100,52
S01012669,842,533,23,67,115,33,52,19
S01012670,562,352,10,44,65,34,43,14
S01012671,891,455,43,37,116,66,121,53
S01012672,544,246,36,20,85,34,89,34
S01012673,829,371,61,47,97,83,115,55
S01012674,553,208,41,29,73,59,90,53
S01012675,805,423,50,36,99,57,87,53
S01012676,659,414,34,26,59,41,58,27
S01012677,450,248,20,15,67,24,55,21
S01012678,580,426,18,44,30,23,27,12
S01012679,419,209,20,15,72,21,65,17
S01012680,190,111,1,16,33,8,18,3
S01012681,520,346,19,35,50,28,29,13
S01012682,630,390,13,37,111,25,44,10
S01012683,673,391,37,50,62,45,53,35
S01012684,323,213,8,15,29,22,29,7
S01012685,862,516,42,47,91,50,88,28
S01012686,913,559,25,70,140,33,58,28
S01012687,1103,650,12,88,216,70,39,28
S01012688,702,398,33,53,108,34,49,27
S01012689,479,276,10,35,75,45,22,16
S01012690,405,273,11,36,36,25,18,6
S01012691,770,507,8,66,117,42,21,9
S01012692,728,467,16,57,92,32,37,27
S01012693,707,491,12,60,70,56,11,7
S01012694,437,300,8,22,39,24,31,13
S01012695,553,345,12,31,46,24,76,19
S01012696,496,338,9,33,48,34,20,14
S01012697,389,283,6,18,40,20,16,6
S01012698,832,547,23,61,97,41,44,19
S01012699,730,445,24,53,84,58,45,21
S01012700,695,448,14,63,69,47,36,18
S01012701,951,598,22,70,151,51,41,18
S01012702,345,193,15,17,54,19,41,6
S01012703,515,356,17,19,34,36,32,21
S01012704,516,266,34,20,60,41,66,29
S01012705,526,417,9,33,16,25,14,12
S01012706,744,422,41,41,65,49,91,35
S01012707,759,553,17,69,60,30,22,8
S01012708,750,358,41,39,111,50,108,43
S01012709,564,282,23,40,87,41,63,28
S01012710,677,345,25,30,102,42,96,37
S01012711,955,467,40,39,148,60,137,64
S01012712,803,464,15,66,163,45,32,18
S01012713,919,493,27,64,212,47,50,26
S01012714,576,338,8,52,126,26,21,5
S01012715,734,397,25,34,120,40,82,36
S01012716,911,565,10,87,152,37,41,19
S01012717,737,455,28,33,115,24,59,23
S01012718,555,337,8,42,88,20,43,17
S01012719,677,363,35,67,102,16,54,40
S01012720,535,310,27,55,67,18,40,18
S01012721,566,313,15,33,103,21,62,19
S01012722,907,393,48,50,125,62,167,62
S01012723,657,298,38,31,84,47,114,45
S01012724,581,319,12,31,110,23,53,33
S01012725,715,422,16,57,98,31,57,34
S01012726,715,373,21,42,153,37,62,27
S01012727,738,310,45,36,113,64,116,54
S01012728,765,298,69,39,82,91,113,73
S01012729,806,496,25,43,116,35,67,24
S01012730,501,284,19,31,47,33,70,17
S01012731,636,307,33,33,102,47,75,39
S01012732,707,431,27,34,61,39,86,29
S01012733,160,116,4,8,9,9,8,6
S01012734,83,53,4,2,10,4,7,3
S01012735,499,273,20,22,75,22,67,20
S01012736,1022,666,41,47,87,35,95,51
S01012737,966,655,21,42,87,37,84,40
S01012738,469,246,18,42,52,29,59,23
S01012739,95,69,2,6,7,5,6,0
S01012740,64,32,3,3,10,4,10,2
S01012741,536,419,11,49,20,17,10,10
S01012742,811,540,17,88,107,30,20,9
S01012743,789,506,17,70,124,27,29,16
S01012744,604,438,15,69,30,27,22,3
S01012745,673,383,22,45,106,36,47,34
S01012746,851,581,27,64,75,46,42,16
S01012747,960,552,32,79,137,54,82,24
S01012748,635,258,45,30,70,69,88,75
S01012749,619,303,41,29,73,57,69,47
S01012750,591,306,42,33,65,39,72,34
S01012751,1073,527,48,47,217,48,130,56
S01012752,522,276,25,25,45,45,72,34
S01012753,382,179,23,18,34,39,63,26
S01012754,713,363,38,44,77,56,88,47
S01012755,455,203,36,24,64,27,63,38
S01012756,774,421,28,49,135,29,87,25
S01012757,397,188,19,22,57,25,59,27
S01012758,504,263,31,25,87,26,56,16
S01012759,631,291,56,38,92,40,82,32
S01012760,675,268,47,40,104,47,126,43
S01012761,814,413,48,59,101,35,112,46
S01012762,712,407,26,46,104,30,73,26
S01012763,532,288,25,37,54,28,67,33
S01012764,737,409,41,46,74,41,100,26
S01012765,474,226,39,26,59,36,57,31
S01012766,585,257,51,39,81,37,83,37
S01012767,711,458,19,68,72,38,39,17
S01012768,773,536,18,70,57,23,52,17
S01012769,384,256,12,34,25,23,24,10
S01012770,580,343,17,22,88,23,59,28
S01012771,668,367,31,45,85,33,74,33
S01012772,905,462,55,49,101,56,138,44
S01012773,957,497,51,66,111,46,131,55
S01012774,699,376,30,43,91,30,97,32
S01012775,535,277,17,26,82,33,69,31
S01012776,735,395,45,28,78,49,94,46
S01012777,424,268,10,11,38,26,51,20
S01012778,563,245,36,26,59,51,100,46
S01012779,492,242,36,15,23,57,74,45
S01012780,557,240,33,20,51,70,90,53
S01012781,482,310,12,32,49,21,43,15
S01012782,689,294,52,41,93,59,96,54
S01012783,745,331,56,37,86,65,118,52
S01012784,696,350,31,34,108,33,99,41
S01012785,578,240,26,26,112,35,99,40
S01012786,654,230,41,22,141,43,120,57
S01012787,283,127,13,18,35,20,46,24
S01012788,784,413,46,35,65,62,104,59
S01012789,847,477,33,49,102,42,96,48
S01012790,381,234,5,31,76,17,12,6
S01012791,687,398,9,51,159,24,33,13
S01012792,795,445,22,38,155,25,75,35
S01012793,673,315,36,69,106,25,79,43
S01012794,193,124,2,7,36,5,14,5
S01012795,896,354,59,71,137,76,134,65
S01012796,410,149,39,35,59,33,64,31
S01012797,461,183,51,29,44,41,75,38
S01012798,625,386,7,40,120,40,25,7
S01012799,861,546,11,56,151,37,40,20
S01012800,637,418,7,45,99,30,27,11
S01012801,203,129,2,15,45,6,3,3
S01012802,501,299,5,64,64,48,13,8
S01012803,731,517,9,87,51,32,23,12
S01012804,639,329,32,49,91,37,67,34
S01012805,772,395,34,55,131,61,64,32
S01012806,814,413,30,32,67,43,196,33
S01012807,519,323,11,40,61,53,18,13
S01012808,657,385,15,62,123,28,28,16
S01012809,651,411,19,44,92,26,35,24
S01012810,637,359,27,29,76,33,84,29
S01012811,701,405,20,43,120,43,46,24
S01012812,748,472,28,51,79,37,52,29
S01012813,835,517,13,76,149,30,25,25
S01012814,621,487,14,21,43,21,25,10
S01012815,485,358,9,26,34,16,29,13
S01012816,334,206,10,14,55,11,20,18
S01012817,238,186,5,11,10,10,9,7
S01012818,623,482,12,41,32,19,30,7
S01012819,920,451,34,49,134,40,166,46
S01012820,494,352,17,34,27,28,23,13
S01012821,316,188,15,15,34,22,30,12
S01012822,569,282,26,22,80,30,91,38
S01012823,274,216,1,7,5,11,20,14
S01012824,689,401,11,36,78,32,99,32
S01012825,516,227,25,16,82,28,114,24
S01012826,425,209,37,16,39,47,49,28
S01012827,302,131,26,12,41,23,44,25
S01012828,438,310,9,21,15,24,43,16
S01012829,575,239,29,24,83,58,100,42
S01012830,530,269,28,30,70,38,66,29
S01012831,594,285,24,19,128,28,73,37
S01012832,460,246,23,33,52,46,41,19
S01012833,778,331,41,38,106,76,117,69
S01012834,604,299,16,35,99,36,92,27
S01012835,738,377,21,47,134,23,110,26
S01012836,47,23,3,4,2,6,8,1
S01012837,759,354,62,39,48,88,110,58
S01012838,669,249,78,20,51,79,129,63
S01012839,618,454,16,45,36,17,35,15
S01012840,339,246,4,39,21,11,14,4
S01012841,647,444,10,64,65,20,34,10
S01012842,857,572,22,77,61,38,72,15
S01012843,812,541,10,79,108,27,35,12
S01012844,749,500,11,102,81,31,16,8
S01012845,715,437,15,60,109,25,44,25
S01012846,740,355,29,26,144,28,120,38
S01012847,620,398,20,29,72,23,51,27
S01012848,447,290,12,32,46,24,31,12
S01012849,700,359,20,32,131,41,85,32
S01012850,757,342,24,25,170,40,112,44
S01012851,783,399,16,39,163,32,100,34
S01012852,827,551,12,63,124,23,34,20
S01012853,794,445,13,60,158,17,76,25
S01012854,823,582,14,59,87,23,34,24
S01012855,792,520,24,43,103,24,58,20
