output_area,total,white,nonwhite
60RG000387,159,158,1
60RG000388,128,122,6
60RG000389,190,187,3
60RG000390,187,187,0
60RG000391,111,111,0
60RG000392,128,128,0
60RG000393,194,194,0
60RG000394,182,179,3
60RG000395,85,82,3
60RG000396,99,98,1
60RG000397,104,104,0
60RG000398,169,169,0
60RG000399,173,173,0
60RG000400,128,128,0
60RG000401,145,145,0
60RG000402,116,116,0
60RG000403,122,121,1
60RG000404,124,124,0
60RG000405,125,125,0
60RG000406,121,121,0
60RG000407,156,156,0
60RG000408,146,143,3
60RG000409,165,165,0
60RG000410,192,191,1
60RG000411,88,88,0
60RG000412,132,132,0
60RG000413,150,150,0
60RG000414,154,154,0
60RG000415,115,113,2
60RG000416,135,135,0
60RG000417,70,70,0
60RG000418,101,101,0
60RG000419,89,88,1
60RG000420,193,192,1
60RG000421,198,197,1
60RG000422,175,175,0
60RG000423,137,130,7
60RG000424,158,156,2
60RG000425,115,115,0
60RG000426,124,119,5
60RG000427,115,115,0
60RG000428,179,177,2
60RG000429,138,138,0
60RG000430,141,130,11
60RG000431,82,81,1
60RG000432,69,65,4
60RG000433,114,114,0
60RG000434,91,88,3
60RG000435,72,72,0
60RG000436,56,56,0
60RG000437,96,96,0
60RG000438,127,127,0
60RG000439,86,86,0
60RG000440,143,143,0
60RG000441,100,100,0
60RG000442,153,153,0
60RG000443,237,237,0
60RG000444,124,124,0
60RG000445,155,154,1
60RG000446,120,120,0
60RG000447,245,241,4
60RG000448,191,191,0
60RG000449,158,158,0
60RG000450,187,187,0
60RG000451,77,70,7
60RG000452,162,162,0
60RG000453,99,94,5
60RG000454,141,141,0
60RG000455,115,115,0
60RG000456,154,153,1
60RG000457,166,166,0
60RG000458,137,128,9
60RG000459,151,146,5
60RG000460,116,116,0
60RG000461,410,405,5
60RG000462,126,126,0
60RG000463,190,189,1
60RG000464,158,158,0
60RG000465,108,107,1
60RG000466,160,160,0
60RG000467,115,115,0
60RG000468,125,125,0
60RG000469,174,172,2
60RG000470,92,92,0
60RG000471,148,148,0
60RG000472,153,152,1
60RG000473,155,155,0
60RG000474,156,155,1
60RG000475,91,91,0
60RG000476,135,135,0
60RG000477,152,152,0
60RG000478,196,195,1
60RG000479,156,155,1
60RG000480,99,99,0
60RG000481,55,55,0
60RG000482,141,139,2
60RG000483,204,204,0
60RG000484,117,117,0
60RG000485,111,111,0
60RG000486,182,182,0
60RG000487,175,175,0
60RG000488,87,87,0
60RG000489,121,121,0
60RG000490,76,75,1
60RG000491,67,66,1
60RG000492,82,81,1
60RG000493,100,100,0
60RG000494,109,109,0
60RG000495,104,104,0
60RG000496,130,130,0
60RG000497,110,110,0
60RG000498,82,82,0
60RG000499,138,138,0
60RG000500,175,175,0
60RG000501,116,116,0
60RG000502,117,117,0
60RG000503,57,57,0
60RG000504,82,82,0
60RG000505,66,66,0
60RG000506,115,115,0
60RG000507,227,227,0
60RG000508,141,139,2
60RG000509,86,80,6
60RG000510,72,72,0
60RG000511,90,90,0
60RG000512,69,67,2
60RG000513,124,124,0
60RG000514,150,150,0
60RG000515,204,202,2
60RG000516,71,71,0
60RG000517,85,85,0
60RG000518,105,104,1
60RG000519,111,111,0
60RG000520,75,75,0
60RG000521,112,110,2
60RG000522,135,131,4
60RG000523,152,149,3
60RG000524,203,203,0
60RG000525,110,110,0
60RG000526,129,129,0
60RG000527,122,120,2
60RG000528,63,62,1
60RG000529,143,141,2
60RG000530,57,57,0
60RG000531,126,125,1
60RG000532,209,208,1
60RG000533,69,66,3
60RG000534,161,161,0
60RG000535,124,124,0
60RG000536,104,104,0
60RG000537,66,66,0
60RG000538,71,71,0
60RG000539,107,107,0
60RG000540,160,159,1
60RG000541,53,49,4
60RG000542,56,56,0
60RG000543,70,70,0
60RG000544,70,70,0
60RG000545,137,136,1
60RG000546,55,55,0
60RG000547,96,95,1
60RG000548,279,273,6
60RG000549,78,78,0
60RG000550,105,105,0
60RG000551,104,95,9
60RG000552,142,141,1
60RG000553,76,76,0
60RG000554,146,145,1
60RG000555,51,51,0
60RG000556,99,99,0
60RG000557,111,111,0
60RG000558,150,149,1
60RG000559,69,65,4
60RG000560,145,145,0
60RG000561,76,74,2
60RG000562,140,140,0
60RG000563,63,60,3
60RG000564,114,107,7
60RG000565,82,82,0
60RG000566,100,96,4
60RG000567,256,245,11
60RG000568,195,195,0
60RG000569,76,72,4
60RG000570,157,153,4
60RG000571,73,73,0
60RG000572,126,123,3
60RG000573,146,145,1
60RG000574,121,119,2
60RG000575,76,75,1
60RG000576,203,201,2
60RG000577,116,116,0
60RG000578,147,145,2
60RG000579,144,142,2
60RG000580,137,133,4
60RG000581,113,113,0
60RG000582,85,85,0
60RG000583,138,138,0
60RG000584,105,103,2
60RG000585,125,125,0
60RG000586,121,117,4
60RG000587,99,98,1
60RG000588,85,83,2
60RG000589,68,66,2
60RG000590,189,188,1
60RG000591,89,89,0
60RG000592,78,78,0
60RG000593,57,57,0
60RG000594,181,179,2
60RG000595,123,123,0
60RG000596,170,166,4
60RG000597,69,69,0
60RG000598,283,264,19
60RG000599,191,179,12
60RG000600,74,72,2
60RG000601,185,150,35
60RG000602,81,73,8
60RG000603,138,127,11
60RG000604,212,191,21
60RG000605,126,125,1
60RG000606,74,73,1
60RG000607,78,78,0
60RG000608,109,108,1
60RG000609,95,85,10
60RG000610,107,107,0
60RG000611,118,112,6
60RG000612,69,69,0
60RG000613,156,152,4
60RG000614,101,101,0
60RG000615,157,153,4
60RG000616,126,126,0
60RG000617,80,80,0
60RG000618,66,66,0
60RG000619,123,121,2
60RG000620,143,138,5
60RG000621,153,140,13
60RG000622,99,93,6
60RG000623,148,146,2
60RG000624,147,145,2
60RG000625,152,151,1
60RG000626,128,124,4
60RG000627,111,111,0
60RG000628,153,147,6
60RG000629,110,107,3
60RG000630,118,113,5
60RG000631,173,172,1
60RG000632,60,58,2
60RG000633,87,87,0
60RG000634,54,53,1
60RG000635,125,125,0
60RG000636,122,121,1
60RG000637,80,79,1
60RG000638,91,89,2
60RG000639,114,114,0
60RG000640,79,79,0
60RG000641,98,98,0
60RG000642,159,158,1
60RG000643,86,81,5
60RG000644,89,88,1
60RG000645,73,71,2
60RG000646,89,86,3
60RG000647,296,277,19
60RG000648,112,105,7
60RG000649,102,99,3
60RG000650,87,87,0
60RG000651,190,182,8
60RG000652,240,233,7
60RG000653,67,58,9
60RG000654,189,189,0
60RG000655,170,170,0
60RG000656,159,159,0
60RG000657,159,159,0
60RG000658,128,128,0
60RG000659,73,72,1
60RG000660,89,89,0
60RG000661,96,96,0
60RG000662,103,100,3
60RG000663,68,65,3
60RG000664,73,72,1
60RG000665,227,227,0
60RG000666,73,73,0
60RG000667,98,97,1
60RG000668,180,178,2
60RG000669,122,113,9
60RG000670,82,80,2
60RG000671,86,86,0
60RG000672,96,95,1
60RG000673,70,70,0
60RG000674,134,134,0
60RG000675,85,84,1
60RG000676,93,93,0
60RG000677,119,119,0
60RG000678,134,133,1
60RG000679,54,54,0
60RG000680,150,150,0
60RG000681,156,156,0
60RG000682,131,131,0
60RG000683,85,85,0
60RG000684,97,97,0
60RG000685,104,98,6
60RG000686,106,106,0
60RG000687,127,127,0
60RG000688,183,183,0
60RG000689,65,65,0
60RG000690,73,73,0
60RG000691,128,123,5
60RG000692,407,360,47
60RG000693,477,452,25
60RG000694,576,543,33
60QG000001,51,51,0
60QG000002,191,191,0
60QG000003,82,82,0
60QG000004,160,160,0
60QG000005,90,90,0
60QG000006,129,129,0
60QG000007,133,133,0
60QG000008,77,77,0
60QG000009,101,97,4
60QG000010,108,108,0
60QG000011,115,115,0
60QG000012,137,137,0
60QG000013,116,116,0
60QG000014,144,144,0
60QG000015,109,109,0
60QG000016,50,49,1
60QG000017,95,95,0
60QG000018,130,130,0
60QG000019,100,100,0
60QG000020,145,145,0
60QG000021,53,53,0
60QG000022,100,100,0
60QG000023,88,88,0
60QG000024,120,120,0
60QG000025,106,106,0
60QG000026,104,104,0
60QG000027,86,86,0
60QG000028,70,70,0
60QG000029,52,52,0
60QG000030,95,95,0
60QG000031,137,135,2
60QG000032,105,103,2
60QG000033,173,168,5
60QG000034,174,174,0
60QG000035,152,152,0
60QG000036,190,190,0
60QG000037,67,67,0
60QG000038,161,157,4
60QG000039,160,160,0
60QG000040,131,131,0
60QG000041,156,155,1
60QG000042,154,153,1
60QG000043,108,108,0
60QG000044,116,114,2
60QG000045,134,129,5
60QG000046,118,118,0
60QG000047,120,113,7
60QG000048,106,106,0
60QG000049,113,111,2
60QG000050,170,170,0
60QG000051,99,99,0
60QG000052,133,133,0
60QG000053,233,233,0
60QG000054,96,96,0
60QG000055,75,75,0
60QG000056,112,112,0
60QG000057,104,104,0
60QG000058,188,188,0
60QG000059,125,125,0
60QG000060,77,76,1
60QG000061,60,60,0
60QG000062,79,78,1
60QG000063,115,111,4
60QG000064,128,127,1
60QG000065,104,104,0
60QG000066,153,153,0
60QG000067,148,148,0
60QG000068,109,109,0
60QG000069,53,53,0
60QG000070,102,102,0
60QG000071,80,80,0
60QG000072,156,156,0
60QG000073,66,65,1
60QG000074,136,135,1
60QG000075,93,92,1
60QG000076,151,151,0
60QG000077,92,92,0
60QG000078,75,75,0
60QG000079,92,92,0
60QG000080,105,104,1
60QG000081,76,76,0
60QG000082,50,49,1
60QG000083,69,69,0
60QG000084,66,66,0
60QG000085,203,201,2
60QG000086,149,146,3
60QG000087,159,159,0
60QG000088,198,198,0
60QG000089,146,146,0
60QG000090,158,158,0
60QG000091,95,90,5
60QG000092,77,77,0
60QG000093,93,93,0
60QG000094,93,93,0
60QG000095,106,106,0
60QG000096,74,74,0
60QG000097,97,97,0
60QG000098,86,86,0
60QG000099,134,134,0
60QG000100,187,185,2
60QG000101,104,101,3
60QG000102,258,254,4
60QG000103,95,95,0
60QG000104,113,113,0
60QG000105,126,125,1
60QG000106,144,143,1
60QG000107,168,168,0
60QG000108,73,73,0
60QG000109,176,176,0
60QG000110,142,142,0
60QG000111,175,175,0
60QG000112,114,113,1
60QG000113,113,110,3
60QG000114,150,150,0
60QG000115,115,106,9
60QG000116,88,86,2
60QG000117,128,120,8
60QG000118,114,114,0
60QG000119,126,125,1
60QG000120,183,183,0
60QG000121,180,180,0
60QG000122,170,170,0
60QG000123,162,162,0
60QG000124,200,200,0
60QG000125,194,181,13
60QG000126,125,123,2
60QG000127,97,97,0
60QG000128,83,81,2
60QG000129,155,154,1
60QG000130,126,126,0
60QG000131,168,168,0
60QG000132,155,155,0
60QG000133,96,96,0
60QG000134,81,81,0
60QG000135,105,105,0
60QG000136,108,103,5
60QG000137,152,149,3
60QG000138,146,145,1
60QG000139,167,167,0
60QG000140,129,129,0
60QG000141,139,139,0
60QG000142,94,94,0
60QG000143,146,146,0
60QG000144,78,77,1
60QG000145,125,122,3
60QG000146,140,140,0
60QG000147,134,134,0
60QG000148,126,126,0
60QG000149,95,95,0
60QG000150,119,119,0
60QG000151,107,106,1
60QG000152,198,198,0
60QG000153,164,164,0
60QG000154,133,133,0
60QG000155,194,193,1
60QG000156,104,104,0
60QG000157,145,145,0
60QG000158,76,76,0
60QG000159,148,148,0
60QG000160,82,82,0
60QG000161,66,66,0
60QG000162,68,68,0
60QG000163,82,79,3
60QG000164,104,101,3
60QG000165,56,56,0
60QG000166,120,120,0
60QG000167,63,63,0
60QG000168,142,141,1
60QG000169,99,99,0
60QG000170,125,125,0
60QG000171,117,117,0
60QG000172,90,90,0
60QG000173,120,120,0
60QG000174,83,82,1
60QG000175,138,138,0
60QG000176,95,95,0
60QG000177,172,168,4
60QG000178,139,137,2
60QG000179,64,64,0
60QG000180,152,152,0
60QG000181,116,116,0
60QG000182,142,141,1
60QG000183,89,89,0
60QG000184,108,103,5
60QG000185,143,140,3
60QG000186,127,127,0
60QG000187,111,109,2
60QG000188,104,104,0
60QG000189,130,129,1
60QG000190,95,95,0
60QG000191,133,132,1
60QG000192,87,87,0
60QG000193,101,101,0
60QG000194,95,94,1
60QG000195,145,145,0
60QG000196,117,117,0
60QG000197,67,67,0
60QG000198,167,167,0
60QG000199,91,90,1
60QG000200,153,152,1
60QG000201,112,112,0
60QG000202,108,108,0
60QG000203,129,127,2
60QG000204,105,103,2
60QG000205,156,156,0
60QG000206,132,132,0
60QG000207,124,118,6
60QG000208,136,136,0
60QG000209,149,149,0
60QG000210,116,116,0
60QG000211,88,86,2
60QG000212,154,154,0
60QG000213,130,130,0
60QG000214,73,73,0
60QG000215,111,111,0
60QG000216,82,82,0
60QG000217,111,111,0
60QG000218,204,204,0
60QG000219,209,209,0
60QG000220,170,150,20
60QG000221,138,130,8
60QG000222,125,125,0
60QG000223,111,111,0
60QG000224,60,60,0
60QG000225,56,56,0
60QG000226,119,118,1
60QG000227,78,78,0
60QG000228,211,206,5
60QG000229,126,125,1
60QG000230,149,149,0
60QG000231,160,160,0
60QG000232,98,98,0
60QG000233,104,103,1
60QG000234,95,95,0
60QG000235,114,114,0
60QG000236,120,119,1
60QG000237,74,74,0
60QG000238,53,53,0
60QG000239,148,148,0
60QG000240,100,98,2
60QG000241,143,143,0
60QG000242,161,161,0
60QG000243,235,235,0
60QG000244,134,134,0
60QG000245,128,128,0
60QG000246,110,110,0
60QG000247,168,168,0
60QG000248,112,112,0
60QG000249,127,127,0
60QG000250,84,84,0
60QG000251,136,131,5
60QG000252,88,88,0
60QG000253,79,79,0
60QG000254,236,230,6
60QG000255,85,85,0
60QG000256,111,110,1
60QG000257,88,88,0
60QG000258,86,86,0
60QG000259,82,82,0
60QG000260,217,216,1
60QG000261,138,138,0
60QG000262,102,102,0
60QG000263,176,176,0
60QG000264,90,90,0
60QG000265,84,84,0
60QG000266,139,139,0
60QG000267,123,123,0
60QG000268,95,95,0
60QG000269,78,78,0
60QG000270,69,69,0
60QG000271,87,86,1
60QG000272,147,136,11
60QG000273,123,122,1
60QG000274,152,152,0
60QG000275,104,104,0
60QG000276,106,106,0
60QG000277,150,150,0
60QG000278,88,88,0
60QG000279,208,208,0
60QG000280,158,158,0
60QG000281,76,76,0
60QG000282,175,175,0
60QG000283,112,112,0
60QG000284,126,126,0
60QG000285,140,140,0
60QG000286,127,124,3
60QG000287,164,163,1
60QG000288,117,115,2
60QG000289,72,72,0
60QG000290,92,91,1
60QG000291,127,126,1
60QG000292,100,99,1
60QG000293,124,121,3
60QG000294,134,132,2
60QG000295,96,93,3
60QG000296,119,116,3
60QG000297,50,49,1
60QG000298,71,71,0
60QG000299,69,69,0
60QG000300,122,122,0
60QG000301,103,103,0
60QG000302,88,88,0
60QG000303,84,84,0
60QG000304,101,101,0
60QG000305,116,116,0
60QG000306,86,86,0
60QG000307,97,97,0
60QG000308,100,100,0
60QG000309,91,90,1
60QG000310,96,95,1
60QG000311,104,104,0
60QG000312,65,65,0
60QG000313,142,142,0
60QG000314,88,88,0
60QG000315,84,84,0
60QG000316,121,121,0
60QG000317,94,92,2
60QG000318,60,56,4
60QG000319,58,58,0
60QG000320,63,63,0
60QG000321,102,102,0
60QG000322,81,81,0
60QG000323,108,106,2
60QG000324,108,106,2
60QG000325,94,94,0
60QG000326,65,65,0
60QG000327,115,115,0
60QG000328,90,90,0
60QG000329,173,172,1
60QG000330,88,85,3
60QG000331,64,63,1
60QG000332,73,73,0
60QG000333,64,64,0
60QG000334,79,77,2
60QG000335,111,111,0
60QG000336,135,135,0
60QG000337,94,94,0
60QG000338,103,103,0
60QG000339,83,83,0
60QG000340,73,73,0
60QG000341,120,120,0
60QG000342,95,95,0
60QG000343,63,62,1
60QG000344,142,138,4
60QG000345,116,116,0
60QG000346,88,88,0
60QG000347,117,110,7
60QG000348,225,216,9
60QG000349,95,95,0
60QG000350,116,115,1
60QG000351,79,76,3
60QG000352,119,119,0
60QG000353,85,85,0
60QG000354,99,99,0
60QG000355,92,92,0
60QG000356,75,75,0
60QG000357,216,214,2
60QG000358,315,311,4
60QG000359,140,140,0
60QG000360,91,91,0
60QG000361,87,87,0
60QG000362,214,213,1
60QG000363,98,97,1
60QG000364,92,92,0
60QG000365,232,228,4
60QG000366,72,72,0
60QG000367,239,239,0
60QG000368,91,89,2
60QG000369,132,128,4
60QG000370,98,98,0
60QG000371,82,82,0
60QG000372,157,157,0
60QG000373,115,115,0
60QG000374,145,145,0
60QG000375,220,219,1
60QG000376,195,194,1
60QG000377,148,148,0
60QG000378,117,117,0
60QG000379,153,153,0
60QG000380,112,112,0
60QG000381,109,105,4
60QG000382,110,110,0
60QG000383,186,181,5
60QG000384,123,123,0
60QG000385,117,116,1
60QG000386,98,98,0
60QG000387,58,58,0
60QG000388,67,67,0
60QG000389,163,162,1
60QG000390,146,145,1
60QG000391,93,93,0
60QG000392,138,138,0
60QG000393,123,123,0
60QG000394,107,107,0
60QG000395,137,137,0
60QG000396,166,165,1
60QG000397,136,136,0
60QG000398,169,169,0
60QG000399,84,84,0
60QG000400,104,104,0
60QG000401,216,213,3
60QG000402,157,151,6
60QG000403,168,168,0
60QG000404,85,85,0
60QG000405,130,129,1
60QG000406,98,97,1
60QG000407,98,98,0
60QG000408,95,91,4
60QG000409,114,112,2
60QG000410,131,130,1
60QG000411,91,91,0
60QG000412,159,156,3
60QG000413,95,94,1
60QG000414,83,83,0
60QG000415,82,82,0
60QG000416,102,102,0
60QG000417,80,80,0
60QG000418,87,87,0
60QG000419,136,136,0
60QG000420,106,106,0
60QG000421,90,90,0
60QG000422,200,200,0
60QG000423,69,69,0
60QG000424,93,92,1
60QG000425,95,94,1
60QG000426,176,176,0
60QG000427,138,137,1
60QG000428,71,70,1
60QG000429,62,62,0
60QG000430,63,63,0
60QG000431,119,119,0
60QG000432,71,71,0
60QG000433,160,160,0
60QG000434,111,111,0
60QG000435,81,81,0
60QG000436,145,145,0
60QG000437,190,190,0
60QG000438,147,147,0
60QG000439,171,171,0
60QG000440,162,162,0
60QG000441,76,76,0
60QG000442,65,65,0
60QG000443,166,165,1
60QG000444,121,121,0
60QG000445,136,135,1
60QG000446,179,173,6
60QG000447,128,124,4
60QG000448,114,114,0
60QG000449,94,94,0
60QG000450,192,192,0
60QG000451,171,171,0
60QG000452,189,188,1
60QG000453,179,179,0
60QG000454,109,109,0
60QG000455,137,136,1
60QG000456,119,119,0
60QG000457,119,119,0
60QG000458,136,136,0
60QG000459,116,116,0
60QG000460,67,67,0
60QG000461,160,160,0
60QG000462,125,124,1
60QG000463,140,140,0
60QG000464,126,122,4
60QG000465,98,98,0
60QG000466,110,110,0
60QG000467,50,50,0
60QG000468,112,112,0
60QG000469,161,156,5
60QG000470,106,106,0
60QG000471,107,106,1
60QG000472,75,75,0
60QG000473,85,85,0
60QG000474,122,122,0
60QG000475,94,88,6
60QG000476,129,129,0
60QG000477,135,133,2
60QG000478,64,64,0
60QG000479,64,63,1
60QG000480,61,61,0
60QG000481,57,57,0
60QG000482,107,107,0
60QG000483,124,124,0
60QG000484,129,129,0
60QG000485,60,59,1
60QG000486,134,126,8
60QG000487,140,139,1
60QG000488,118,118,0
60QG000489,163,160,3
60QG000490,109,109,0
60QG000491,71,71,0
60QG000492,201,200,1
60QG000493,79,79,0
60QG000494,84,84,0
60QG000495,85,84,1
60QG000496,174,174,0
60QG000497,98,98,0
60QG000498,86,86,0
60QG000499,89,89,0
60QG000500,75,75,0
60QG000501,63,63,0
60QG000502,92,92,0
60QG000503,110,110,0
60QG000504,81,81,0
60QG000505,180,180,0
60QG000506,61,61,0
60QG000507,67,66,1
60QG000508,159,158,1
60QG000509,72,66,6
60QG000510,141,141,0
60QG000511,156,156,0
60QG000512,97,96,1
60QG000513,106,106,0
60QG000514,157,157,0
60QG000515,123,123,0
60QG000516,135,135,0
60QG000517,192,191,1
60QG000518,160,160,0
60QG000519,135,135,0
60QG000520,102,102,0
60QG000521,109,109,0
60QG000522,127,124,3
60QG000523,84,84,0
60QG000524,90,90,0
60QG000525,82,82,0
60QG000526,123,119,4
60QG000527,132,132,0
60QG000528,107,107,0
60QG000529,102,102,0
60QG000530,95,95,0
60QG000531,93,92,1
60QG000532,114,114,0
60QG000533,181,181,0
60QG000534,170,170,0
60QG000535,132,132,0
60QG000536,119,119,0
60QG000537,91,91,0
60QG000538,105,105,0
60QG000539,189,186,3
60QG000540,162,162,0
60QG000541,151,149,2
60QG000542,158,157,1
60QG000543,118,118,0
60QG000544,94,94,0
60QG000545,115,105,10
60QG000546,109,109,0
60QG000547,102,102,0
60QG000548,134,134,0
60QG000549,61,61,0
60QG000550,51,51,0
60QG000551,102,101,1
60QG000552,89,89,0
60QG000553,197,195,2
60QG000554,88,88,0
60QG000555,170,168,2
60QG000556,124,122,2
60QG000557,171,171,0
60QG000558,80,79,1
60QG000559,123,123,0
60QG000560,166,165,1
60QG000561,103,103,0
60QG000562,115,115,0
60QG000563,120,120,0
60QG000564,125,124,1
60QG000565,108,105,3
60QG000566,65,63,2
60QG000567,78,78,0
60QG000568,116,116,0
60QG000569,71,71,0
60QG000570,96,96,0
60QG000571,103,101,2
60QG000572,57,57,0
60QG000573,151,151,0
60QG000574,121,121,0
60QG000575,238,238,0
60QG000576,76,72,4
60QG000577,135,133,2
60QG000578,105,103,2
60QG000579,158,150,8
60QG000580,184,184,0
60QG000581,65,65,0
60QG000582,124,124,0
60QG000583,104,104,0
60QG000584,97,92,5
60QG000585,111,111,0
60QG000586,149,149,0
60QG000587,53,53,0
60QG000588,156,155,1
60QG000589,107,107,0
60QG000590,202,202,0
60QG000591,140,140,0
60QG000592,141,140,1
60QG000593,74,73,1
60QG000594,66,66,0
60QG000595,91,91,0
60QG000596,100,99,1
60QG000597,137,135,2
60QG000598,115,115,0
60QG000599,123,122,1
60QG000600,151,151,0
60QG000601,136,136,0
60QG000602,125,125,0
60QG000603,249,249,0
60QG000604,103,100,3
60QG000605,169,168,1
60QG000606,135,134,1
60QG000607,99,99,0
60QG000608,129,129,0
60QG000609,185,185,0
60QG000610,169,168,1
60QG000611,156,156,0
60QG000612,127,122,5
60QG000613,156,156,0
60QG000614,68,68,0
60QG000615,96,96,0
60QG000616,138,138,0
60QG000617,125,125,0
60QG000618,113,111,2
60QG000619,108,108,0
60QG000620,72,72,0
60QG000621,69,61,8
60QG000622,197,194,3
60QG000623,130,125,5
60QG000624,126,123,3
60QG000625,100,100,0
60QG000626,104,95,9
60QG000627,89,89,0
60QG000628,100,100,0
60QG000629,196,196,0
60QG000630,142,138,4
60QG000631,130,129,1
60QG000632,161,161,0
60QG000633,117,117,0
60QG000634,64,64,0
60QG000635,88,88,0
60QG000636,88,88,0
60QG000637,150,150,0
60QG000638,177,174,3
60QG000639,149,149,0
60QG000640,114,113,1
60QG000641,194,194,0
60QG000642,154,153,1
60QG000643,168,168,0
60QG000644,150,150,0
60QG000645,99,99,0
60QG000646,155,155,0
60QG000647,88,88,0
60QG000648,98,97,1
60QG000649,136,136,0
60QG000650,120,120,0
60QG000651,166,166,0
60QG000652,56,56,0
60QG000653,79,79,0
60QG000654,85,85,0
60QG000655,75,75,0
60QG000656,127,126,1
60QG000657,109,109,0
60QG000658,90,90,0
60QG000659,108,107,1
60QG000660,55,55,0
60QG000661,172,172,0
60QG000662,95,95,0
60QG000663,112,110,2
60QG000664,61,61,0
60QG000665,130,126,4
60QG000666,136,135,1
60QG000667,133,133,0
60QG000668,156,156,0
60QG000669,79,79,0
60QG000670,81,81,0
60QG000671,103,103,0
60QG000672,76,76,0
60QG000673,130,128,2
60QG000674,177,177,0
60QG000675,126,126,0
60QG000676,125,125,0
60QG000677,120,120,0
60QG000678,95,91,4
60QG000679,110,110,0
60QG000680,66,66,0
60QG000681,85,85,0
60QG000682,83,83,0
60QG000683,72,72,0
60QG000684,57,57,0
60QG000685,72,72,0
60QG000686,113,113,0
60QG000687,57,57,0
60QG000688,89,89,0
60QG000689,66,66,0
60QG000690,61,61,0
60QG000691,109,109,0
60QG000692,138,138,0
60QG000693,100,99,1
60QG000694,101,101,0
60QG000695,70,66,4
60QG000696,89,89,0
60QG000697,114,113,1
60QG000698,128,128,0
60QG000699,71,71,0
60QG000700,149,149,0
60QG000701,77,73,4
60QG000702,123,122,1
60QG000703,92,92,0
60QG000704,124,123,1
60QG000705,58,57,1
60QG000706,114,114,0
60QG000707,97,97,0
60QG000708,65,65,0
60QG000709,61,59,2
60QG000710,54,52,2
60QG000711,62,60,2
60QG000712,62,62,0
60QG000713,56,56,0
60QG000714,52,52,0
60QG000715,58,58,0
60QG000716,67,67,0
60QG000717,81,81,0
60QG000718,122,119,3
60QG000719,78,77,1
60QG000720,246,246,0
60QG000721,125,124,1
60QG000722,124,124,0
60QG000723,111,111,0
60QG000724,145,139,6
60QG000725,108,108,0
60QG000726,115,115,0
60QG000727,184,184,0
60QG000728,80,78,2
60QG000729,76,76,0
60QG000730,59,59,0
60QG000731,63,63,0
60QG000732,104,104,0
60QG000733,187,187,0
60QG000734,90,90,0
60QG000735,68,68,0
60QG000736,100,100,0
60QG000737,91,91,0
60QG000738,76,76,0
60QG000739,165,165,0
60QG000740,154,150,4
60QG000741,94,89,5
