"output_area","total","pensioner","student","other"
"60QA000930",60,6,0,54
"60QA000931",38,9,0,29
"60QA000932",67,2,1,64
"60QA000933",59,25,0,34
"60QA000934",54,14,0,40
"60QA000935",47,18,0,29
"60QA000936",60,20,0,40
"60QA000937",39,22,0,17
"60QA000938",67,30,0,37
"60QA000939",71,8,0,63
"60QA000940",46,41,0,5
"60QA000941",44,6,0,38
"60QA000942",43,3,0,40
"60QA000943",57,21,0,36
"60QA000944",37,3,0,34
"60QA000945",45,13,0,32
"60QA000946",56,31,0,25
"60QA000947",50,23,0,27
"60QA000948",71,64,0,7
"60QA000949",68,19,0,49
"60QA000950",67,15,0,52
"60QA000951",56,19,0,37
"60QA000952",41,5,0,36
"60QA000953",46,17,0,29
"60QA000954",42,9,0,33
"60QA000955",75,31,0,44
"60QA000956",43,15,0,28
"60QA000957",47,5,0,42
"60QA000958",47,15,0,32
"60QA000959",54,21,0,33
"60QA000960",49,20,0,29
"60QA000961",43,11,0,32
"60QA000962",66,26,0,40
"60QA000963",44,14,0,30
"60QA000964",49,10,0,39
"60QA000965",49,48,0,1
"60QA000966",44,0,0,44
"60QA000967",40,8,0,32
"60QA000968",48,13,0,35
"60QA000969",51,16,0,35
"60QA000970",48,15,0,33
"60QA000971",42,17,0,25
"60QA000972",50,14,0,36
"60QA000973",49,14,0,35
"60QA000974",42,17,0,25
"60QA000975",45,6,0,39
"60QA000976",57,3,0,54
"60QA000977",72,15,1,56
"60QA000978",30,5,0,25
"60QA000979",26,11,0,15
"60QA000980",56,21,0,35
"60QA000981",47,11,0,36
"60QA000982",44,18,0,26
"60QA000983",44,11,0,33
"60QA000984",39,19,0,20
"60QA000985",44,14,0,30
"60QA000986",44,6,0,38
"60QA000987",50,11,0,39
"60QA000988",27,9,0,18
"60QA000989",40,15,0,25
"60QA000990",64,12,0,52
"60QA000991",50,17,0,33
"60QA000992",43,15,0,28
"60QA000993",39,9,0,30
"60QA000994",55,8,0,47
"60QA000995",50,13,0,37
"60QA000996",39,6,0,33
"60QA000997",54,8,0,46
"60QA000998",41,7,1,33
"60QA000999",46,14,0,32
"60QA001000",46,9,0,37
"60QA001001",52,10,0,42
"60QA001002",44,6,0,38
"60QA001003",50,6,0,44
"60QA001004",45,10,0,35
"60QA001005",40,8,0,32
"60QA001006",54,12,0,42
"60QA001007",49,9,0,40
"60QA001008",31,5,0,26
"60QA001009",49,5,0,44
"60QA001010",48,0,0,48
"60QA001011",33,2,0,31
"60QA001012",39,6,0,33
"60QA001013",56,3,0,53
"60QA001014",46,4,0,42
"60QA001015",45,5,0,40
"60QA001016",48,2,0,46
"60QA001017",43,3,0,40
"60QA001018",46,4,0,42
"60QA001019",49,7,0,42
"60QA001020",43,11,0,32
"60QA001021",49,11,0,38
"60QA001022",59,7,0,52
"60QA001023",25,7,0,18
"60QA001024",42,21,0,21
"60QA001025",43,3,0,40
"60QA001026",45,3,0,42
"60QA001027",67,4,0,63
"60QA001028",50,36,0,14
"60QA001029",62,6,0,56
"60QA001030",73,5,0,68
"60QA001031",54,8,0,46
"60QA001032",39,7,0,32
"60QA001033",39,7,0,32
"60QA001034",49,5,0,44
"60QA001035",44,3,0,41
"60QA001036",66,6,0,60
"60QA001037",53,48,0,5
"60QA001038",67,21,0,46
"60QA001039",49,8,0,41
"60QA001040",49,7,0,42
"60QA001041",44,19,0,25
"60QA001042",47,8,0,39
"60QA001043",75,15,0,60
"60QA001044",28,2,0,26
"60QA001045",20,1,0,19
"60QA001046",42,5,0,37
"60QA001047",43,3,0,40
"60QA001048",49,4,0,45
"60QA001049",78,0,0,78
"60QA001050",72,4,0,68
"60QA001051",72,3,0,69
"60QA001052",64,4,0,60
"60QA001053",75,12,0,63
"60QA001054",66,11,0,55
"60QA001055",53,3,0,50
"60QA001056",42,1,0,41
"60QA001057",75,21,0,54
"60QA001058",58,6,0,52
"60QA001059",55,9,0,46
"60QA001060",64,13,0,51
"60QA001061",44,12,0,32
"60QA001062",49,23,0,26
"60QA001063",83,17,0,66
"60QA001064",58,5,1,52
"60QA001065",52,7,0,45
"60QA001066",49,13,0,36
"60QA001067",47,10,0,37
"60QA001068",56,21,0,35
"60QA001069",20,1,0,19
"60QA001070",75,12,0,63
"60QA001071",35,14,0,21
"60QA001072",42,33,0,9
"60QA001073",51,4,0,47
"60QA001074",58,7,0,51
"60QA001075",48,14,0,34
"60QA001076",38,9,0,29
"60QA001077",56,31,0,25
"60QA001078",88,34,0,54
"60QA001079",58,5,0,53
"60QA001080",59,5,0,54
"60QA001081",40,1,0,39
"60QA001082",44,8,0,36
"60QA001083",48,11,0,37
"60QA001084",41,14,0,27
"60QA001085",65,9,0,56
"60QA001086",64,10,0,54
"60QA001087",52,2,0,50
"60QA001088",46,2,0,44
"60QA001089",52,4,0,48
"60QA001090",42,13,0,29
"60QA001091",75,4,0,71
"60QA001092",47,10,0,37
"60QA001093",47,1,0,46
"60QA001094",47,9,0,38
"60QA001095",53,2,0,51
"60QA001096",57,8,0,49
"60QA001097",66,3,0,63
"60QA001098",71,0,1,70
"60QA001099",51,1,0,50
"60QA001100",79,2,0,77
"60QA001101",59,5,0,54
"60QA001102",52,5,0,47
"60QA001103",69,47,0,22
"60QA001104",52,47,0,5
"60QA001105",73,49,0,24
"60QA001106",60,9,1,50
"60QA001107",41,2,0,39
"60QA001108",62,15,0,47
"60QA001109",63,21,0,42
"60QA001110",65,2,0,63
"60QA001111",59,12,0,47
"60QA001112",91,3,0,88
"60QA001113",59,2,0,57
"60QA001114",58,2,0,56
"60QA001115",59,0,0,59
"60QA001116",58,0,0,58
"60QA001117",46,1,0,45
"60QA001118",57,1,0,56
"60QA001119",41,1,0,40
"60QA001120",29,1,0,28
"60QA001121",58,25,0,33
"60QA001122",42,11,0,31
"60QA001123",43,13,0,30
"60QA001124",52,15,0,37
"60QA001125",50,27,0,23
"60QA001126",48,22,0,26
"60QA001127",40,14,0,26
"60QA001128",72,27,0,45
"60QA001129",48,26,0,22
"60QA001130",49,24,0,25
"60QA001131",47,12,0,35
"60QA001132",48,11,0,37
"60QA001133",45,11,0,34
"60QA001134",54,23,0,31
"60QA001135",74,21,0,53
"60QA001136",41,12,0,29
"60QA001137",67,31,0,36
"60QA001138",57,17,0,40
"60QA001139",50,21,0,29
"60QA001140",58,20,0,38
"60QA001141",42,9,0,33
"60QA001142",57,1,0,56
"60QA001143",67,13,0,54
"60QA001144",41,4,0,37
"60QA001145",57,1,0,56
"60QA001146",46,16,0,30
"60QA001147",41,15,0,26
"60QA001148",47,12,0,35
"60QA001149",77,21,0,56
"60QA001150",53,15,0,38
"60QA001151",67,16,0,51
"60QA001152",58,17,1,40
"60QA001153",32,12,0,20
"60QA001154",61,18,0,43
"60QA001155",66,24,0,42
"60QA001156",65,21,0,44
"60QA001157",76,27,0,49
"60QA001158",64,22,0,42
"60QA001159",61,17,0,44
"60QA001160",72,1,0,71
"60QA001161",50,11,0,39
"60QA001162",46,10,0,36
"60QA001163",62,29,0,33
"60QA001164",59,19,0,40
"60QA001165",51,5,0,46
"60QA001166",79,41,0,38
"60QA001167",62,19,0,43
"60QA001168",40,12,0,28
"60QA001169",60,24,0,36
"60QA001170",43,10,0,33
"60QA001171",46,14,0,32
"60QA001172",47,18,0,29
"60QA001173",42,10,1,31
"60QA001174",53,15,0,38
"60QA001175",34,6,0,28
"60QA001176",45,14,2,29
"60QA001177",33,8,0,25
"60QA001178",65,4,0,61
"60QA001179",36,8,0,28
"60QA001180",57,23,0,34
"60QA001181",47,3,0,44
"60QA001182",41,16,0,25
"60QA001183",45,13,0,32
"60QA001184",49,12,0,37
"60QA001185",40,8,0,32
"60QA001186",36,5,0,31
"60QA001187",50,2,0,48
"60QA001188",26,9,0,17
"60QA001189",31,10,0,21
"60QA001190",49,14,0,35
"60QA001191",56,11,0,45
"60QA001192",41,9,0,32
"60QA001193",41,5,0,36
"60QA001194",48,6,0,42
"60QA001195",51,9,0,42
"60QA001196",42,2,0,40
"60QA001197",61,9,0,52
"60QA001198",56,10,0,46
"60QA001199",77,23,0,54
"60QA001200",70,3,0,67
"60QA001201",77,3,0,74
"60QA001202",74,2,0,72
"60QA001203",74,13,0,61
"60QA001204",90,16,1,73
"60QA001205",47,4,0,43
"60QA001206",55,6,0,49
"60QA001207",47,7,0,40
"60QA001208",76,22,0,54
"60QA001209",60,1,0,59
"60QA001210",45,18,0,27
"60QA001211",41,11,0,30
"60QA001212",45,3,0,42
"60QA001213",49,5,0,44
"60QA001214",51,5,0,46
"60QA001215",62,8,0,54
"60QA001216",62,5,0,57
"60QA001217",43,14,0,29
"60QA001218",38,1,0,37
"60QA001219",68,8,0,60
"60QA001220",30,15,0,15
"60QA001221",51,3,0,48
"60QA001222",31,11,0,20
"60QA001223",97,6,0,91
"60QA001224",52,6,0,46
"60QA001225",68,0,0,68
"60QA001226",75,1,0,74
"60QA001227",76,7,0,69
"60QA001228",64,14,0,50
"60QA001229",47,11,0,36
"60QA001230",73,17,0,56
"60QA001231",63,14,0,49
"60QA001232",81,4,0,77
"60QA001233",71,6,0,65
"60QA001234",77,10,0,67
"60QA001235",65,12,0,53
"60QA001236",58,13,0,45
"60QA001237",53,11,0,42
"60QA001238",44,13,0,31
"60QA001239",42,17,0,25
"60QA001240",47,8,0,39
"60QA001241",76,14,0,62
"60QA001242",45,12,0,33
"60QA001243",42,8,0,34
"60QA001244",78,19,0,59
"60QA001245",58,15,0,43
"60QA001246",59,25,0,34
"60QA001247",70,25,1,44
"60QA001248",43,16,0,27
"60QA001249",52,4,0,48
"60QA001250",45,6,0,39
"60QA001251",48,25,0,23
"60QA001252",45,14,0,31
"60QA001253",56,9,0,47
"60QA001254",70,15,0,55
"60QA001255",75,25,0,50
"60QA001256",52,2,0,50
"60QA001257",38,8,0,30
"60QA001258",44,16,0,28
"60QA001259",45,12,0,33
"60QA001260",56,20,0,36
"60QA001261",50,17,0,33
"60QA001262",57,18,0,39
"60QA001263",47,12,0,35
"60QA001264",61,23,0,38
"60QA001265",41,20,0,21
"60QA001266",50,15,0,35
"60QA001267",52,20,0,32
"60QA001268",78,27,0,51
"60QA001269",48,14,0,34
"60QA001270",42,8,0,34
"60QA001271",46,10,0,36
"60QA001272",66,9,0,57
"60QA001273",57,9,0,48
"60QA001274",55,3,0,52
"60QA001275",47,8,0,39
"60QA001276",43,2,0,41
"60QA001277",52,9,0,43
"60QA001278",56,12,0,44
"60QA001279",41,9,0,32
"60QA001280",66,14,0,52
"60QA001281",54,14,0,40
"60QA001282",21,2,0,19
"60QA001283",72,20,0,52
"60QA001284",76,16,0,60
"60QA001285",79,7,11,61
"60QA001286",33,2,4,27
"60QA001287",33,1,4,28
"60QA001288",56,0,14,42
"60QA001289",53,0,8,45
"60QA001290",36,6,0,30
"60QA001291",35,12,3,20
"60QA001292",42,11,0,31
"60QA001293",38,16,0,22
"60QA001294",29,1,1,27
"60QA001295",24,6,0,18
"60QA001296",47,8,2,37
"60QA001297",24,2,2,20
"60QA001298",45,8,0,37
"60QA001299",64,11,2,51
"60QA001300",59,23,0,36
"60QA001301",22,3,0,19
"60QA001302",33,9,0,24
"60QA001303",59,29,0,30
"60QA001304",61,14,0,47
"60QA001305",27,9,0,18
"60QA001306",22,1,0,21
"60QA001307",40,9,1,30
"60QA001308",25,3,0,22
"60QA001309",24,4,0,20
"60QA001310",46,15,0,31
"60QA001311",29,2,0,27
"60QA001312",28,2,0,26
"60QA001313",38,9,1,28
"60QA001314",36,1,0,35
"60QA001315",57,5,0,52
"60QA001316",32,2,0,30
"60QA001317",25,3,0,22
"60QA001318",42,1,0,41
"60QA001319",27,7,0,20
"60QA001320",74,6,0,68
"60QA001321",28,11,0,17
"60QA001322",36,4,0,32
"60QA001323",71,1,0,70
"60QA001324",48,3,0,45
"60QA001325",22,0,3,19
"60QA001326",33,3,0,30
"60QA001327",36,4,0,32
"60QA001328",31,8,0,23
"60QA001329",49,33,0,16
"60QA001330",37,12,0,25
"60QA001331",48,14,0,34
"60QA001332",26,8,0,18
"60QA001333",26,8,0,18
"60QA001334",27,15,0,12
"60QA001335",66,15,0,51
"60QA001336",56,7,1,48
"60QA001337",36,15,0,21
"60QA001338",25,0,0,25
"60QA001339",23,2,0,21
"60QA001340",51,9,0,42
"60QA001341",23,0,0,23
"60QA001342",48,4,1,43
"60QA001343",48,9,0,39
"60QA001344",47,9,0,38
"60QA001345",36,12,0,24
"60QA001346",30,5,0,25
"60QA001347",30,6,0,24
"60QA001348",21,4,0,17
"60QA001349",21,3,0,18
"60QA001350",39,4,0,35
"60QA001351",26,2,0,24
"60QA001352",67,11,0,56
"60QA001353",31,4,0,27
"60QA001354",38,6,0,32
"60QA001355",70,5,2,63
"60QA001356",74,15,0,59
"60QA001357",45,8,0,37
"60QA001358",46,11,0,35
"60QA001359",67,12,0,55
"60QA001360",39,9,1,29
"60QA001361",42,5,0,37
"60QA001362",40,2,1,37
"60QA001363",37,12,0,25
"60QA001364",29,3,0,26
"60QA001365",56,10,0,46
"60QA001366",41,7,0,34
"60QA001367",52,13,0,39
"60QA001368",50,10,0,40
"60QA001369",48,5,0,43
"60QA001370",48,3,0,45
"60QA001371",43,2,0,41
"60QA001372",46,3,2,41
"60QA001373",34,4,1,29
"60QA001374",55,22,0,33
"60QA001375",78,27,1,50
"60QA001376",52,10,0,42
"60QA001377",30,10,0,20
"60QA001378",23,5,0,18
"60QA001379",54,12,1,41
"60QA001380",49,19,0,30
"60QA001381",60,23,0,37
"60QA001382",67,2,1,64
"60QA001383",28,7,0,21
"60QA001384",50,20,0,30
"60QA001385",31,2,1,28
"60QA001386",32,8,0,24
"60QA001387",66,1,0,65
"60QA001388",42,13,0,29
"60QA001389",21,4,0,17
"60QA001390",36,7,0,29
"60QA001391",24,6,0,18
"60QA001392",27,5,0,22
"60QA001393",28,0,0,28
"60QA001394",44,5,0,39
"60QA001395",70,3,0,67
"60QA001396",68,11,1,56
"60QA001397",33,1,3,29
"60QA001398",36,0,4,32
"60QA001399",49,10,0,39
"60QA001400",34,6,1,27
"60QA001401",49,28,0,21
"60QA001402",80,34,4,42
"60QA001403",47,4,1,42
"60QA001404",66,18,0,48
"60QA001405",50,8,1,41
"60QA001406",45,14,1,30
"60QA001407",32,4,5,23
"60QA001408",41,4,1,36
"60QA001409",26,3,1,22
"60QA001410",85,8,6,71
"60QA001411",28,0,0,28
"60QA001412",24,1,0,23
"60QA001413",33,0,0,33
"60QA001414",35,4,0,31
"60QA001415",55,16,1,38
"60QA001416",32,2,1,29
"60QA001417",67,10,5,52
"60QA001418",34,1,1,32
"60QA001419",28,3,0,25
"60QA001420",63,11,0,52
"60QA001421",33,2,0,31
"60QA001422",48,5,0,43
"60QA001423",65,3,0,62
"60QA001424",50,14,4,32
"60QA001425",51,15,0,36
"60QA001426",55,25,0,30
"60QA001427",59,14,0,45
"60QA001428",47,11,0,36
"60QA001429",53,2,0,51
"60QA001430",44,5,0,39
"60QA001431",49,4,0,45
"60QA001432",52,6,0,46
"60QA001433",62,20,0,42
"60QA001434",86,80,0,6
"60QA001435",55,48,0,7
"60QA001436",47,9,0,38
"60QA001437",51,18,0,33
"60QA001438",44,5,0,39
"60QA001439",53,3,2,48
"60QA001440",34,2,2,30
"60QA001441",52,25,0,27
"60QA001442",46,21,0,25
"60QA001443",50,5,0,45
"60QA001444",33,1,0,32
"60QA001445",71,23,0,48
"60QA001446",25,3,0,22
"60QA001447",40,24,0,16
"60QA001448",61,29,0,32
"60QA001449",38,11,0,27
"60QA001450",43,19,0,24
"60QA001451",26,1,0,25
"60QA001452",84,6,0,78
"60QA001453",51,5,0,46
"60QA001454",49,5,0,44
"60QA001455",61,1,0,60
"60QA001456",39,0,0,39
"60QA001457",56,4,0,52
"60QA001458",26,0,0,26
"60QA001459",34,12,0,22
"60QA001460",63,7,0,56
"60QA001461",46,9,0,37
"60QA001462",37,3,0,34
"60QA001463",84,0,8,76
"60QA001464",32,0,2,30
"60QA001465",61,8,0,53
"60QA001466",36,6,0,30
"60QA001467",47,2,7,38
"60QA001468",40,6,1,33
"60QA001469",71,33,0,38
"60QA001470",77,26,1,50
"60QA001471",48,4,4,40
"60QA001472",49,1,2,46
"60QA001473",103,5,2,96
"60QA001474",60,37,1,22
"60QA001475",73,29,3,41
"60QA001476",81,7,3,71
"60QA001477",48,1,6,41
"60QA001478",59,5,4,50
"60QA001479",46,0,3,43
"60QA001480",47,5,6,36
"60QA001481",82,5,7,70
"60QA001482",75,24,0,51
"60QA001483",55,18,1,36
"60QA001484",62,11,3,48
"60QA001485",86,21,0,65
"60QA001486",47,14,0,33
"60QA001487",32,4,0,28
"60QA001488",80,0,23,57
"60QA001489",57,7,0,50
"60QA001490",79,19,0,60
"60QA001491",65,11,0,54
"60QA001492",46,41,0,5
"60QA001493",33,1,3,29
"60QA001494",63,3,7,53
"60QA001495",56,0,12,44
"60QA001496",68,2,6,60
"60QA001497",30,11,0,19
"60QA001498",60,14,0,46
"60QA001499",58,7,1,50
"60QA001500",85,66,0,19
"60QA001501",41,9,1,31
"60QA001502",51,1,0,50
"60QA001503",57,1,0,56
"60QA001504",56,2,4,50
"60QA001505",48,1,1,46
"60QA001506",25,2,0,23
"60QA001507",57,5,0,52
"60QA001508",36,1,0,35
"60QA001509",52,2,0,50
"60QA001510",46,1,0,45
"60QA001511",67,3,0,64
"60QA001512",52,1,1,50
"60QA001513",33,6,0,27
"60QA001514",54,1,5,48
"60QA001515",41,0,4,37
"60QA001516",69,1,6,62
"60QA001517",40,6,2,32
"60QA001518",52,2,0,50
"60QA001519",34,4,1,29
"60QA001520",74,2,1,71
"60QA001521",49,3,2,44
"60QA001522",82,2,4,76
"60QA001523",60,2,4,54
"60QA001524",61,1,2,58
"60QA001525",70,0,6,64
"60QA001526",47,0,1,46
"60QA001527",41,0,4,37
"60QA001528",44,1,9,34
"60QA001529",54,19,0,35
"60QA001530",50,1,6,43
"60QA001531",52,1,2,49
"60QA001532",38,0,1,37
"60QA001533",48,0,7,41
"60QA001534",46,0,2,44
"60QA001535",67,1,0,66
"60QA001536",49,0,0,49
"60QA001537",46,24,0,22
"60QA001538",38,15,0,23
"60QA001539",90,61,0,29
"60QA001540",139,13,0,126
"60QA001541",65,7,0,58
"60QA001542",67,4,0,63
"60QA001543",64,14,0,50
"60QA001544",38,14,0,24
"60QA001545",54,19,0,35
"60QA001546",36,9,0,27
"60QA001547",46,14,0,32
"60QA001548",51,25,0,26
"60QA001549",36,9,0,27
"60QA001550",51,32,0,19
"60QA001551",63,16,0,47
"60QA001552",28,13,0,15
"60QA001553",69,26,0,43
"60QA001554",30,12,0,18
"60QA001555",46,13,0,33
"60QA001556",37,18,0,19
"60QA001557",37,9,0,28
"60QA001558",49,13,0,36
"60QA001559",62,6,0,56
"60QA001560",36,4,0,32
"60QA001561",40,1,0,39
"60QA001562",46,3,1,42
"60QA001563",49,4,2,43
"60QA001564",75,6,0,69
"60QA001565",55,10,1,44
"60QA001566",68,3,1,64
"60QA001567",31,8,0,23
"60QA001568",57,4,1,52
"60QA001569",45,7,0,38
"60QA001570",52,7,1,44
"60QA001571",31,5,1,25
"60QA001572",55,5,0,50
"60QA001573",89,9,3,77
"60QA001574",81,2,3,76
"60QA001575",62,5,3,54
"60QA001576",58,11,1,46
"60QA001577",55,5,2,48
"60QA001578",54,14,0,40
"60QA001579",69,5,2,62
"60QA001580",45,3,1,41
"60QA001581",80,2,5,73
"60QA001582",39,4,0,35
"60QA001583",38,3,2,33
"60QA001584",63,13,0,50
"60QA001585",70,2,7,61
"60QA001586",74,60,0,14
"60QA001587",36,9,0,27
"60QA001588",65,14,3,48
"60QA001589",46,6,0,40
"60QA001590",46,7,0,39
"60QA001591",36,8,3,25
"60QA001592",93,49,0,44
"60QA001593",81,62,0,19
"60QA001594",55,12,0,43
"60QA001595",62,23,0,39
"60QA001596",67,24,0,43
"60QA001597",53,16,0,37
"60QA001598",51,17,0,34
"60QA001599",84,51,0,33
"60QA001600",95,37,1,57
"60QA001601",46,8,0,38
"60QA001602",49,9,0,40
"60QA001603",37,1,0,36
"60QA001604",35,3,0,32
"60QA001605",85,16,0,69
"60QA001606",38,1,0,37
"60QA001607",45,14,0,31
"60QA001608",60,4,0,56
"60QA001609",57,3,0,54
"60QA001610",100,52,0,48
"60QA001611",50,9,0,41
"60QA001612",55,8,0,47
"60QA001613",54,4,3,47
"60QA001614",53,0,2,51
"60QA001615",64,1,8,55
"60QA001616",53,2,5,46
"60QA001617",53,1,1,51
"60QA001618",57,13,3,41
"60QA001619",31,1,2,28
"60QA001620",60,3,0,57
"60QA001621",47,6,2,39
"60QA001622",64,5,8,51
"60QA001623",57,11,3,43
"60QA001624",48,3,2,43
"60QA001625",50,0,0,50
"60QA001626",45,25,0,20
"60QA001627",80,2,0,78
"60QA001628",41,3,2,36
"60QA001629",113,5,26,82
"60QA001630",84,1,16,67
"60QA001631",69,18,5,46
"60QA001632",54,12,1,41
"60QA001633",49,11,0,38
"60QA001634",56,5,0,51
"60QA001635",44,7,0,37
"60QA001636",68,6,3,59
"60QA001637",51,14,4,33
"60QA001638",28,7,1,20
"60QA001639",54,14,1,39
"60QA001640",65,15,4,46
"60QA001641",35,11,1,23
"60QA001642",51,21,0,30
"60QA001643",52,4,0,48
"60QA001644",36,1,0,35
"60QA001645",56,6,2,48
"60QA001646",40,3,1,36
"60QA001647",84,10,0,74
"60QA001648",50,7,4,39
"60QA001649",39,4,8,27
"60QA001650",40,5,5,30
"60QA001651",78,4,20,54
"60QA001652",50,0,11,39
"60QA001653",41,3,4,34
"60QA001654",71,8,5,58
"60QA001655",38,6,1,31
"60QA001656",45,1,2,42
"60QA001657",44,2,2,40
"60QA001658",55,1,4,50
"60QA001659",54,8,1,45
"60QA001660",42,0,6,36
"60QA001661",39,4,6,29
"60QA001662",59,2,0,57
"60QA001663",67,5,1,61
"60QA001664",82,3,8,71
"60QA001665",63,2,3,58
"60QA001666",31,0,3,28
"60QA001667",56,5,5,46
"60QA001668",48,4,3,41
"60QA001669",52,6,6,40
"60QA001670",50,9,4,37
"60QA001671",43,4,1,38
"60QA001672",32,5,0,27
"60QA001673",69,5,4,60
"60QA001674",54,0,0,54
"60QA001675",57,0,1,56
"60QA001676",40,12,0,28
"60QA001677",60,7,0,53
"60QA001678",44,7,0,37
"60QA001679",44,4,2,38
"60QA001680",39,1,4,34
"60QA001681",59,4,3,52
"60QA001682",81,14,1,66
"60QA001683",62,7,2,53
"60QA001684",22,6,0,16
"60QA001685",52,7,0,45
"60QA001686",42,9,2,31
"60QA001687",85,7,9,69
"60QA001688",87,3,8,76
"60QA001689",90,5,2,83
"60QA001690",96,50,2,44
"60QA001691",48,2,6,40
"60QA001692",39,2,1,36
"60QA001693",88,5,8,75
"60QA001694",39,13,3,23
"60QA001695",56,2,5,49
"60QA001696",90,9,6,75
"60QA001697",45,24,0,21
"60QA001698",59,55,0,4
"60QA001699",48,6,0,42
"60QA001700",42,28,0,14
"60QA001701",63,24,0,39
"60QA001702",48,14,0,34
"60QA001703",52,21,0,31
"60QA001704",45,12,0,33
"60QA001705",37,8,0,29
"60QA001706",48,8,0,40
"60QA001707",76,70,0,6
"60QA001708",61,11,0,50
"60QA001709",46,2,0,44
"60QA001710",54,4,0,50
"60QA001711",36,5,0,31
"60QA001712",50,18,0,32
"60QA001713",46,12,1,33
"60QA001714",37,16,0,21
"60QA001715",47,10,0,37
"60QA001716",35,6,0,29
"60QA001717",28,6,0,22
"60QA001718",61,2,0,59
"60QA001719",46,5,0,41
"60QA001720",90,27,1,62
"60QA001721",37,7,0,30
"60QA001722",71,14,0,57
"60QA001723",22,4,0,18
"60QA001724",33,0,0,33
"60QA001725",36,2,0,34
"60QA001726",61,10,0,51
"60QA001727",52,1,0,51
"60QA001728",50,2,0,48
"60QA001729",29,1,0,28
"60QA001730",49,2,0,47
"60QA001731",58,4,0,54
"60QA001732",76,5,0,71
"60QA001733",26,5,0,21
"60QA001734",40,9,0,31
"60QA001735",49,43,0,6
"60QA001736",121,3,0,118
"60QA001737",56,9,0,47
"60QA001738",37,6,0,31
"60QA001739",65,2,0,63
"60QA001740",49,4,0,45
"60QA001741",56,3,0,53
"60QA001742",49,1,0,48
"60QA001743",50,0,0,50
"60QA001744",88,0,1,87
"60QA001745",42,13,0,29
"60QA001746",56,9,0,47
"60QA001747",42,2,0,40
"60QA001748",46,0,0,46
"60QA001749",38,1,0,37
"60QA001750",57,17,0,40
"60QA001751",24,11,0,13
"60QA001752",35,6,0,29
"60QA001753",46,4,0,42
"60QA001754",58,8,0,50
"60QA001755",34,4,0,30
"60QA001756",59,4,1,54
"60QA001757",34,0,1,33
"60QA001758",57,21,0,36
"60QA001759",24,9,0,15
"60QA001760",69,5,0,64
"60QA001761",43,42,0,1
"60QA001762",42,3,0,39
"60QA001763",47,0,0,47
"60QA001764",75,1,0,74
"60QA001765",40,2,0,38
"60QA001766",49,0,0,49
"60QA001767",51,0,0,51
"60QA001768",55,4,0,51
"60QA001769",47,1,0,46
"60QA001770",56,3,0,53
"60QA001771",44,6,0,38
"60QA001772",37,2,0,35
"60QA001773",98,6,0,92
"60QA001774",58,2,0,56
"60QA001775",34,1,0,33
"60QA001776",89,2,0,87
"60QA001777",26,0,0,26
"60QA001778",27,2,0,25
"60QA001779",56,2,0,54
"60QA001780",64,1,0,63
"60QA001781",52,2,0,50
"60QA001782",57,1,0,56
"60QA001783",68,4,0,64
"60QA001784",57,3,0,54
"60QA001785",34,0,0,34
"60QA001786",46,3,0,43
"60QA001787",51,7,1,43
"60QA001788",42,4,0,38
"60QA001789",22,1,0,21
"60QA001790",38,0,0,38
"60QA001791",35,2,0,33
"60QA001792",52,0,0,52
"60QA001793",94,4,0,90
"60QA001794",32,11,0,21
"60QA001795",49,15,0,34
"60QA001796",51,23,0,28
"60QA001797",32,12,0,20
"60QA001798",34,7,0,27
"60QA001799",59,13,0,46
"60QA001800",88,12,0,76
"60QA001801",70,14,0,56
"60QA001802",53,11,0,42
"60QA001803",66,14,0,52
"60QA001804",55,12,0,43
"60QA001805",44,8,0,36
"60QA001806",30,2,0,28
"60QA001807",61,10,0,51
"60QA001808",33,3,0,30
"60QA001809",79,22,0,57
"60QA001810",42,17,0,25
"60QA001811",44,17,0,27
"60QA001812",58,21,0,37
"60QA001813",39,17,0,22
"60QA001814",51,5,0,46
"60QA001815",34,7,0,27
"60QA001816",39,4,0,35
"60QA001817",76,14,0,62
"60QA001818",56,13,0,43
"60QA001819",46,5,1,40
"60QA001820",44,1,5,38
"60QA001821",98,5,1,92
"60QA001822",46,8,0,38
"60QA001823",43,11,0,32
"60QA001824",88,9,0,79
"60QA001825",60,4,0,56
"60QA001826",53,1,0,52
"60QA001827",53,0,1,52
"60QA001828",47,0,0,47
"60QA001829",33,3,0,30
"60QA001830",64,1,0,63
"60QA001831",42,0,0,42
"60QA001832",70,14,0,56
"60QA001833",30,3,0,27
"60QA001834",36,0,0,36
"60QA001835",62,4,1,57
"60QA001836",42,0,0,42
"60QA001837",67,3,0,64
"60QA001838",56,8,0,48
"60QA001839",61,27,0,34
"60QA001840",70,1,0,69
"60QA001841",39,1,0,38
"60QA001842",34,6,0,28
"60QA001843",41,5,0,36
"60QA001844",48,3,0,45
"60QA001845",51,1,0,50
"60QA001846",50,2,0,48
"60QA001847",61,1,0,60
"60QA001848",51,0,0,51
"60QA001849",63,0,0,63
"60QA001850",48,0,0,48
"60QA001851",56,3,0,53
"60QA001852",63,1,0,62
"60QA001853",55,5,0,50
"60QA001854",43,3,0,40
"60QA001855",22,1,0,21
"60QA001856",50,0,0,50
"60QA001857",26,0,0,26
"60QA001858",47,8,0,39
"60QA001859",78,27,0,51
"60QA001860",52,7,0,45
"60QA001861",30,2,0,28
