"output_area","total","non_catholic_christian","catholic_christian","jewish","muslim","none","other"
"60QT001175",146,85,9,0,0,48,4
"60QT001176",106,52,6,0,0,43,5
"60QT001177",88,55,7,0,0,25,1
"60QT001178",112,60,4,0,0,44,4
"60QT001179",131,67,14,0,0,44,6
"60QT001180",181,100,11,0,0,63,7
"60QT001181",133,98,1,0,0,34,0
"60QT001182",62,33,3,0,0,25,1
"60QT001183",109,66,5,0,0,33,5
"60QT001184",62,36,0,0,3,19,4
"60QT001185",109,67,6,0,0,34,2
"60QT001186",109,62,3,0,0,38,6
"60QT001187",95,66,4,0,0,22,3
"60QT001188",139,68,6,1,0,54,10
"60QT001189",71,16,8,0,0,45,2
"60QT001190",122,73,10,0,0,32,7
"60QT001191",157,97,18,0,0,30,12
"60QT001192",128,72,3,0,0,29,24
"60QT001193",72,48,1,0,0,23,0
"60QT001194",209,69,10,0,0,112,18
"60QT001195",119,55,4,0,0,45,15
"60QT001196",113,82,0,0,0,29,2
"60QT001197",115,74,10,0,0,30,1
"60QT001198",95,63,4,0,0,28,0
"60QT001199",65,27,1,0,0,31,6
"60QT001200",111,45,2,0,0,58,6
"60QT001201",100,60,5,0,0,26,9
"60QT001202",96,60,2,0,0,29,5
"60QT001203",99,54,4,0,0,35,6
"60QT001204",85,51,1,0,0,28,5
"60QT001205",100,49,1,0,0,41,9
"60QT001206",114,70,2,0,3,34,5
"60QT001207",121,66,1,0,0,40,14
"60QT001208",102,66,2,0,0,28,6
"60QT001209",105,67,0,0,0,31,7
"60QT001210",110,66,5,0,0,33,6
"60QT001211",202,116,3,0,0,69,14
"60QT001212",109,71,3,0,0,30,5
"60QT001213",68,41,1,0,1,22,3
"60QT001214",70,48,2,0,0,8,12
"60QT001215",89,59,4,0,0,24,2
"60QT001216",93,69,4,0,0,16,4
"60QT001217",136,71,1,0,0,59,5
"60QT001218",59,30,6,0,0,22,1
"60QT001219",98,65,4,0,1,24,4
"60QT001220",153,100,2,0,0,43,8
"60QT001221",90,71,1,4,0,12,2
"60QT001222",84,47,0,0,0,29,8
"60QT001223",143,92,3,0,0,39,9
"60QT001224",177,106,1,0,0,57,13
"60QT001225",104,71,6,0,0,19,8
"60QT001226",73,48,3,0,0,21,1
"60QT001227",90,59,9,0,0,16,6
"60QT001228",67,38,3,0,0,22,4
"60QT001229",62,45,6,0,0,3,8
"60QT001230",110,67,7,0,0,34,2
"60QT001231",102,63,15,0,0,16,8
"60QT001232",103,63,4,0,0,33,3
"60QT001233",60,30,2,0,0,28,0
"60QT001234",110,40,5,0,0,64,1
"60QT001235",96,22,7,0,0,64,3
"60QT001236",123,65,12,0,3,34,9
"60QT001237",57,26,5,0,1,22,3
"60QT001238",154,104,10,0,0,34,6
"60QT001239",53,29,3,0,0,16,5
"60QT001240",157,75,18,0,0,58,6
"60QT001241",80,43,6,0,0,28,3
"60QT001242",57,46,1,0,0,9,1
"60QT001243",153,99,0,0,0,50,4
"60QT001244",124,64,5,0,0,48,7
"60QT001245",59,35,5,0,0,14,5
"60QT001246",92,55,8,0,0,23,6
"60QT001247",152,83,8,0,0,55,6
"60QT001248",145,61,8,0,0,67,9
"60QT001249",89,52,6,0,0,28,3
"60QT001250",53,34,4,0,0,14,1
"60QT001251",114,84,6,0,0,19,5
"60QT001252",128,108,3,0,0,16,1
"60QT001253",75,43,6,0,0,25,1
"60QT001254",116,77,11,0,0,23,5
"60QT001255",116,53,17,0,0,31,15
"60QT001256",134,99,15,0,0,8,12
"60QT001257",90,63,9,0,0,17,1
"60QT001258",74,23,5,0,0,41,5
"60QT001259",66,42,1,0,0,15,8
"60QT001260",97,83,3,0,0,6,5
"60QT001261",59,33,5,1,0,13,7
"60QT001262",78,51,3,0,0,24,0
"60QT001263",106,60,4,0,6,32,4
"60QT001264",146,103,8,0,0,33,2
"60QT001265",104,85,4,0,0,9,6
"60QT001266",86,51,3,0,0,19,13
"60QT001267",105,71,5,1,0,18,10
"60QT001268",139,84,13,0,3,25,14
"60QT001269",58,33,3,0,0,17,5
"60QT001270",87,53,2,0,0,23,9
"60QT001271",153,102,14,0,0,34,3
"60QT001272",162,91,3,0,0,57,11
"60QT001273",96,58,5,0,0,33,0
"60QT001274",98,64,3,0,0,22,9
"60QT001275",101,69,2,1,0,26,3
"60QT001276",133,61,7,0,0,45,20
"60QT001277",87,41,4,0,0,35,7
"60QT001278",81,58,2,0,0,18,3
"60QT001279",119,87,7,0,0,23,2
"60QT001280",52,36,3,0,0,9,4
"60QT001281",95,68,2,0,0,23,2
"60QT001282",96,51,5,0,0,29,11
"60QT001283",97,64,2,1,0,27,3
"60QT001284",65,41,5,0,0,14,5
"60QT001285",50,25,2,0,0,19,4
"60QT001286",53,35,4,0,0,13,1
"60QT001287",136,97,3,0,0,29,7
"60QT001288",76,55,0,0,0,17,4
"60QT001289",138,95,6,0,0,29,8
"60QT001290",108,69,9,0,0,26,4
"60QT001291",82,57,1,0,0,21,3
"60QT001292",157,86,4,0,0,59,8
"60QT001293",143,53,13,0,0,68,9
"60QT001294",133,71,12,0,0,47,3
"60QT001295",98,65,5,0,3,22,3
"60QT001296",138,99,1,0,0,29,9
"60QT001297",139,107,2,0,0,28,2
"60QT001298",71,38,5,1,0,21,6
"60QT001299",114,90,3,0,0,17,4
"60QT001300",140,104,2,0,0,25,9
"60QT001301",115,85,8,0,0,20,2
"60QT001302",102,47,2,0,0,47,6
"60QT001303",82,49,6,0,0,19,8
"60QT001304",77,61,5,0,0,11,0
"60QT001305",89,50,4,0,0,26,9
"60QT001306",127,88,4,0,0,34,1
"60QT001307",86,51,6,0,3,24,2
"60QT001308",81,38,5,0,0,33,5
"60QT001309",59,35,1,0,0,18,5
"60QT001310",83,58,5,0,0,13,7
"60QT001311",151,99,1,0,0,39,12
"60QT001312",107,55,7,0,0,38,7
"60QT001313",111,48,9,0,0,45,9
"60QT001314",91,40,9,0,0,36,6
"60QT001315",70,31,2,0,0,24,13
"60QT001316",119,86,9,0,0,20,4
"60QT001317",91,70,8,2,0,7,4
"60QT001318",64,47,8,0,0,9,0
"60QT001319",72,55,2,0,0,14,1
"60QT001320",88,49,2,0,0,33,4
"60QT001321",105,53,8,0,0,30,14
"60QT001322",109,56,24,0,0,22,7
"60QT001323",198,157,11,0,0,25,5
"60QT001324",133,77,17,0,0,38,1
"60QT001325",126,38,29,0,0,46,13
"60QT001326",131,30,30,0,0,64,7
"60QT001327",84,44,12,0,0,26,2
"60QT001328",80,45,2,0,0,29,4
"60QT001329",88,58,1,0,0,26,3
"60QT001330",62,31,1,0,0,25,5
"60QT001331",65,37,1,0,0,15,12
"60QT001332",87,59,0,0,0,27,1
"60QT001333",72,52,2,0,0,10,8
"60QT001334",80,37,4,0,0,32,7
"60QT001335",144,76,13,0,0,44,11
"60QT001336",116,80,3,0,0,32,1
"60QT001337",58,40,2,0,0,7,9
"60QT001338",115,87,7,0,0,18,3
"60QT001339",73,41,3,0,0,24,5
"60QT001340",95,46,1,0,0,40,8
"60QT001341",134,63,13,0,0,44,14
"60QT001342",74,43,2,0,0,24,5
"60QT001343",62,45,3,0,1,12,1
"60QT001344",125,73,1,0,0,41,10
"60QT001345",176,121,3,0,0,43,9
"60QT001346",122,77,7,0,0,33,5
"60QT001347",121,71,8,0,0,38,4
"60QT001348",79,51,5,0,0,21,2
"60QT001349",165,84,19,0,0,47,15
"60QT001350",125,58,4,0,0,38,25
"60QT001351",116,66,2,0,0,41,7
"60QT001352",52,27,1,0,0,18,6
"60QT001353",61,42,0,0,0,17,2
"60QT001354",101,72,4,0,0,21,4
"60QT001355",111,60,2,0,0,47,2
"60QT001356",79,45,6,0,0,22,6
"60QT001357",86,60,0,0,0,25,1
"60QT001358",71,47,2,0,0,22,0
"60QT001359",119,82,4,0,0,27,6
"60QT001360",78,50,4,0,0,22,2
"60QT001361",109,81,2,0,0,20,6
"60QT001362",97,66,21,0,0,8,2
"60QT001363",83,29,10,0,0,37,7
"60QT001364",115,65,13,0,0,30,7
"60QT001365",51,32,3,0,0,14,2
"60QT001366",87,53,1,0,0,23,10
"60QT001367",78,35,15,0,0,27,1
"60QT001368",56,35,10,0,0,8,3
"60QT001369",160,98,39,0,1,18,4
"60QT001370",73,37,13,0,0,15,8
"60QT001371",122,76,15,0,0,22,9
"60QT001372",110,60,17,0,0,27,6
"60QT001373",105,59,22,0,0,18,6
"60QT001374",81,38,21,0,0,21,1
"60QT001375",64,44,2,0,0,16,2
"60QT001376",59,36,5,0,0,15,3
"60QT001377",112,55,28,0,0,16,13
"60QT001378",73,50,3,0,0,14,6
"60QT001379",181,88,12,0,5,66,10
"60QT001380",62,31,4,0,0,25,2
"60QT001381",163,65,14,0,0,74,10
"60QT001382",197,85,19,0,2,72,19
"60QT001383",56,43,2,0,0,11,0
"60QT001384",106,62,9,0,0,29,6
"60QT001385",97,66,1,0,1,26,3
"60QT001386",71,39,6,0,0,23,3
"60QT001387",53,35,2,0,0,9,7
"60QT001388",86,48,4,1,1,29,3
"60QT001389",103,77,5,0,0,20,1
"60QT001390",77,63,10,0,0,4,0
"60QT001391",89,63,3,1,0,21,1
"60QT001392",68,52,0,0,0,14,2
"60QT001393",145,75,11,0,0,48,11
"60QT001394",90,67,1,0,0,15,7
"60QT001395",150,79,8,0,0,46,17
"60QT001396",53,37,0,0,0,11,5
"60QT001397",102,56,6,0,0,37,3
"60QT001398",73,47,5,0,0,19,2
"60QT001399",127,66,10,0,0,37,14
"60QT001400",101,41,15,0,0,45,0
"60QT001401",83,47,4,0,0,32,0
"60QT001402",128,78,3,1,0,36,10
"60QT001403",203,101,3,0,0,86,13
"60QT001404",97,61,4,0,0,27,5
"60QT001405",141,51,7,0,0,76,7
"60QT001406",68,40,10,0,0,16,2
"60QT001407",111,46,4,0,0,49,12
"60QT001408",85,41,1,0,2,31,10
"60QT001409",147,88,11,0,0,42,6
"60QT001410",108,65,13,0,1,29,0
"60QT001411",108,72,6,0,0,23,7
"60QT001412",108,75,5,0,0,27,1
"60QT001413",143,93,11,0,3,24,12
"60QT001414",62,29,8,0,0,24,1
"60QT001415",160,97,7,0,0,51,5
"60QT001416",118,67,12,0,0,34,5
"60QT001417",71,39,1,0,0,29,2
"60QT001418",143,106,5,0,0,25,7
"60QT001419",60,36,1,0,0,21,2
"60QT001420",261,181,3,0,0,67,10
"60QT001421",107,86,1,0,0,16,4
"60QT001422",133,94,2,0,0,30,7
"60QT001423",102,83,3,0,0,10,6
"60QT001424",95,71,2,0,0,13,9
"60QT001425",119,84,1,1,0,32,1
"60QT001426",81,60,2,0,0,16,3
"60QT001427",179,95,1,0,0,68,15
"60QT001428",69,43,1,0,0,22,3
"60QT001429",126,88,6,0,0,24,8
"60QT001430",99,58,7,0,0,25,9
"60QT001431",135,78,1,0,0,48,8
"60QT001432",104,46,4,0,0,37,17
"60QT001433",88,45,1,0,0,42,0
"60QT001434",151,86,13,0,0,32,20
"60QT001435",158,98,8,0,0,45,7
"60QT001436",136,71,5,0,0,55,5
"60QT001437",213,119,11,0,0,69,14
"60QT001438",173,119,13,0,0,34,7
"60QT001439",188,118,10,0,0,53,7
"60QT001440",101,64,2,0,0,33,2
"60QT001441",84,54,4,0,3,17,6
"60QT001442",115,67,8,0,0,33,7
"60QT001443",73,41,7,0,0,22,3
"60QT001444",122,59,13,0,0,45,5
"60QT001445",119,81,2,0,0,34,2
"60QT001446",82,54,7,0,0,21,0
"60QT001447",113,59,6,0,3,38,7
"60QT001448",145,101,7,0,0,33,4
"60QT001449",91,55,3,0,0,25,8
"60QT001450",129,81,15,0,0,27,6
"60QT001451",82,51,3,0,0,26,2
"60QT001452",77,44,2,0,0,25,6
"60QT001453",182,104,23,0,0,37,18
"60QT001454",67,48,4,0,0,15,0
"60QT001455",102,51,3,0,0,43,5
"60QT001456",102,54,19,0,0,29,0
"60QT001457",115,54,17,0,0,38,6
"60QT001458",153,84,20,0,0,41,8
"60QT001459",72,55,6,0,0,8,3
"60QT001460",137,82,9,0,0,37,9
"60QT001461",58,46,0,0,0,11,1
"60QT001462",97,56,15,0,0,20,6
"60QT001463",135,75,18,0,0,30,12
"60QT001464",219,135,6,0,0,68,10
"60QT001465",136,40,59,0,0,24,13
"60QT001466",89,22,47,0,0,17,3
"60QT001467",122,76,7,0,0,34,5
"60QT001468",91,52,7,0,0,27,5
"60QT001469",261,144,10,0,0,85,22
"60QT001470",166,109,4,0,0,44,9
"60QT001471",118,63,6,0,0,40,9
"60QT001472",167,110,5,0,0,41,11
"60QT001473",168,103,10,1,0,48,6
"60QT001474",114,73,6,1,0,31,3
"60QT001475",107,61,11,0,0,30,5
"60QT001476",74,56,4,0,0,13,1
"60QT001477",200,123,17,0,0,53,7
"60QT001478",110,90,1,0,0,17,2
"60QT001479",216,154,7,0,0,44,11
"60QT001480",180,127,5,0,0,34,14
"60QT001481",102,78,3,0,0,18,3
"60QT001482",129,71,2,0,0,42,14
"60QT001483",141,95,6,0,0,32,8
"60QT001484",77,60,3,0,0,9,5
"60QT001485",231,124,12,0,2,85,8
"60QT001486",116,82,3,0,0,28,3
"60QT001487",130,84,6,0,0,34,6
"60QT001488",112,57,6,0,0,38,11
"60QT001489",72,40,2,0,0,25,5
"60QT001490",218,144,5,0,0,65,4
"60QT001491",85,54,3,0,1,27,0
"60QT001492",182,107,6,0,0,61,8
"60QT001493",156,107,2,0,0,40,7
"60QT001494",128,70,15,0,0,41,2
"60QT001495",186,109,9,0,0,61,7
"60QT001496",125,72,3,0,0,38,12
"60QT001497",146,89,7,1,0,42,7
"60QT001498",101,79,4,0,0,15,3
"60QT001499",107,59,7,2,0,35,4
"60QT001500",112,56,5,0,0,39,12
"60QT001501",116,78,3,0,0,32,3
"60QT001502",102,72,5,0,0,16,9
"60QT001503",101,43,5,0,0,40,13
"60QT001504",95,63,7,0,0,24,1
"60QT001505",99,45,2,0,0,43,9
"60QT001506",120,65,6,0,0,41,8
"60QT001507",202,139,5,0,0,50,8
"60QT001508",120,70,10,0,0,34,6
"60QT001509",141,84,4,0,0,40,13
"60QT001510",127,72,4,0,0,40,11
"60QT001511",145,75,10,0,0,49,11
"60QT001512",98,60,6,0,0,23,9
"60QT001513",126,72,6,0,0,41,7
"60QT001514",108,64,3,0,0,35,6
"60QT001515",80,59,5,0,0,13,3
"60QT001516",129,85,3,0,0,28,13
"60QT001517",85,43,4,1,0,31,6
"60QT001518",119,62,9,0,0,29,19
"60QT001519",112,78,6,0,0,17,11
"60QT001520",95,68,1,0,0,24,2
"60QT001521",107,74,4,0,0,27,2
"60QT001522",100,64,6,1,0,20,9
"60QT001523",87,66,3,0,0,15,3
"60QT001524",85,66,0,0,0,17,2
"60QT001525",93,52,5,0,0,30,6
"60QT001526",116,83,5,0,0,27,1
"60QT001527",102,77,5,0,0,13,7
"60QT001528",104,79,3,0,0,17,5
"60QT001529",125,84,5,0,0,30,6
"60QT001530",107,78,3,0,0,23,3
"60QT001531",135,72,4,0,0,53,6
"60QT001532",86,40,3,0,0,37,6
"60QT001533",105,39,8,0,0,52,6
"60QT001534",128,81,2,0,0,38,7
"60QT001535",73,51,1,0,0,18,3
"60QT001536",164,127,6,0,0,24,7
"60QT001537",67,28,7,0,0,24,8
"60QT001538",109,63,17,0,0,25,4
"60QT001539",98,44,15,0,0,34,5
"60QT001540",85,49,7,0,0,26,3
"60QT001541",51,33,16,0,0,1,1
"60QT001542",245,94,51,0,0,84,16
"60QT001543",69,40,7,0,0,21,1
"60QT001544",199,124,35,0,0,38,2
"60QT001545",109,61,28,0,0,19,1
"60QT001546",93,56,19,0,0,17,1
"60QT001547",100,59,0,0,0,36,5
"60QT001548",81,58,4,1,0,14,4
"60QT001549",204,130,17,0,0,44,13
"60QT001550",252,146,19,0,0,75,12
"60QT001551",86,42,13,0,0,23,8
"60QT001552",115,61,15,0,0,30,9
"60QT001553",134,73,16,0,0,40,5
"60QT001554",67,28,4,0,0,30,5
"60QT001555",126,84,8,0,0,26,8
"60QT001556",103,64,5,0,0,24,10
"60QT001557",69,48,2,0,0,15,4
"60QT001558",105,68,8,0,0,28,1
"60QT001559",144,89,8,0,0,39,8
"60QT001560",114,68,6,0,0,29,11
"60QT001561",103,54,10,0,0,34,5
"60QT001562",126,52,15,0,0,53,6
"60QT001563",81,50,3,0,0,24,4
"60QT001564",76,25,4,0,0,31,16
"60QT001565",66,25,4,0,0,34,3
"60QT001566",167,102,9,0,0,51,5
"60QT001567",77,40,7,0,0,27,3
"60QT001568",68,32,8,0,0,24,4
"60QT001569",88,53,2,3,0,27,3
"60QT001570",132,75,9,0,0,37,11
"60QT001571",83,34,3,0,2,42,2
"60QT001572",160,92,11,0,0,48,9
"60QT001573",173,93,10,0,4,44,22
"60QT001574",146,74,10,0,0,52,10
"60QT001575",74,31,10,0,0,25,8
"60QT001576",137,83,11,0,0,31,12
"60QT001577",206,120,11,0,0,66,9
"60QT001578",80,52,2,0,0,18,8
"60QT001579",122,75,10,0,0,35,2
"60QT001580",202,96,15,0,0,73,18
"60QT001581",73,40,11,0,0,20,2
"60QT001582",102,37,11,0,0,43,11
"60QT001583",136,91,12,0,0,31,2
"60QT001584",158,78,11,0,0,60,9
"60QT001585",174,88,15,0,8,57,6
"60QT001586",53,38,1,0,0,12,2
"60QT001587",115,79,3,0,0,28,5
"60QT001588",119,85,14,0,0,13,7
"60QT001589",97,66,6,0,0,19,6
"60QT001590",114,81,12,0,1,19,1
"60QT001591",99,62,1,0,0,31,5
"60QT001592",120,80,4,0,0,27,9
"60QT001593",111,53,8,0,0,43,7
"60QT001594",102,53,15,0,0,27,7
"60QT001595",71,45,2,0,0,23,1
"60QT001596",176,93,19,1,0,56,7
"60QT001597",199,120,10,0,0,55,14
"60QT001598",99,56,7,0,0,27,9
"60QT001599",117,86,6,0,0,21,4
"60QT001600",131,74,19,1,0,30,7
"60QT001601",69,41,3,0,0,22,3
"60QT001602",106,66,7,0,0,27,6
"60QT001603",61,32,5,0,0,19,5
"60QT001604",115,68,10,0,0,34,3
"60QT001605",64,41,14,0,0,9,0
"60QT001606",101,57,10,0,0,29,5
"60QT001607",72,37,11,0,0,16,8
"60QT001608",113,53,12,0,0,46,2
"60QT001609",120,39,14,0,0,41,26
"60QT001610",80,46,10,0,7,13,4
"60QT001611",185,86,16,1,0,62,20
"60QT001612",81,41,5,0,3,30,2
"60QT001613",170,80,10,0,1,74,5
"60QT001614",153,85,6,0,0,53,9
"60QT001615",102,64,13,0,0,20,5
"60QT001616",86,15,7,0,0,51,13
"60QT001617",89,59,2,0,0,24,4
"60QT001618",106,58,8,0,0,36,4
"60QT001619",88,42,13,0,0,23,10
"60QT001620",69,34,5,0,0,28,2
"60QT001621",97,63,3,0,0,18,13
"60QT001622",155,89,8,0,0,48,10
"60QT001623",159,90,5,0,0,55,9
"60QT001624",140,63,10,0,0,54,13
"60QT001625",61,30,4,0,0,21,6
"60QT001626",90,37,10,0,0,35,8
"60QT001627",137,80,5,0,0,50,2
"60QT001628",86,48,8,0,0,30,0
"60QT001629",174,89,10,0,5,26,44
"60QT001630",79,55,2,0,0,19,3
"60QT001631",108,92,2,0,0,11,3
"60QT001632",131,80,11,0,0,36,4
"60QT001633",140,107,3,0,0,24,6
"60QT001634",63,58,0,0,0,5,0
"60QT001635",57,32,5,0,0,17,3
"60QT001636",179,115,10,0,0,52,2
"60QT001637",54,37,6,0,0,11,0
"60QT001638",123,71,5,0,0,38,9
"60QT001639",130,71,7,0,0,51,1
"60QT001640",139,105,3,0,0,29,2
"60QT001641",98,53,6,1,1,36,1
"60QT001642",89,50,4,0,0,26,9
"60QT001643",84,36,5,0,0,31,12
"60QT001644",101,46,9,0,0,44,2
"60QT001645",147,66,21,0,0,48,12
"60QT001646",224,78,24,0,0,101,21
"60QT001647",155,88,13,0,0,47,7
"60QT001648",137,75,5,0,0,50,7
"60QT001649",107,62,6,0,0,32,7
"60QT001650",86,40,7,0,0,33,6
"60QT001651",171,70,4,0,0,54,43
"60QT001652",109,44,2,0,0,59,4
"60QT001653",104,70,3,0,0,28,3
"60QT001654",134,97,5,1,0,24,7
"60QT001655",178,140,3,0,2,15,18
"60QT001656",128,79,7,0,0,40,2
"60QT001657",93,52,6,0,0,32,3
"60QT001658",121,80,10,0,0,27,4
"60QT001659",87,57,4,0,0,17,9
"60QT001660",133,82,14,0,0,33,4
"60QT001661",54,32,1,0,0,15,6
"60QT001662",100,60,2,0,0,36,2
"60QT001663",110,82,7,0,0,14,7
"60QT001664",176,120,2,0,0,44,10
"60QT001665",134,105,3,0,0,21,5
"60QT001666",86,70,3,0,0,11,2
"60QT001667",166,97,6,0,1,58,4
"60QT001668",105,52,5,0,0,39,9
"60QT001669",84,58,10,0,0,14,2
"60QT001670",130,90,4,0,0,29,7
"60QT001671",59,34,3,0,0,16,6
"60QT001672",101,82,5,0,0,13,1
"60QT001673",56,17,2,0,1,26,10
"60QT001674",149,95,16,0,0,32,6
"60QT001675",64,42,2,0,0,17,3
"60QT001676",156,119,8,0,0,23,6
"60QT001677",125,74,11,0,0,36,4
"60QT001678",79,55,3,0,0,16,5
"60QT001679",216,136,2,0,4,56,18
"60QT001680",118,77,7,0,0,25,9
"60QT001681",108,55,8,0,0,39,6
"60QT001682",141,72,13,0,0,48,8
"60QT001683",63,30,3,0,0,23,7
"60QT001684",129,57,7,0,0,55,10
"60QT001685",74,37,5,0,0,30,2
"60QT001686",65,56,1,0,0,4,4
"60QT001687",104,70,5,0,0,29,0
"60QT001688",136,100,3,0,1,27,5
"60QT001689",167,138,2,0,0,24,3
"60QT001690",87,55,3,0,0,23,6
"60QT001691",108,84,4,0,0,17,3
"60QT001692",142,80,11,4,0,38,9
"60QT001693",82,37,7,0,0,30,8
"60QT001694",151,91,7,0,0,41,12
"60QT001695",81,32,8,0,0,22,19
"60QT001696",191,129,5,0,0,44,13
"60QT001697",131,89,8,0,0,29,5
"60QT001698",165,119,0,0,0,45,1
"60QT001699",171,88,6,0,0,62,15
"60QT001700",71,41,1,0,0,28,1
"60QT001701",99,77,2,0,0,17,3
"60QT001702",100,65,1,0,0,23,11
"60QT001703",205,157,6,0,1,33,8
"60QT001704",112,87,3,0,0,17,5
"60QT001705",76,60,4,0,0,10,2
"60QT001706",144,81,2,0,0,46,15
"60QT001707",56,50,1,0,0,5,0
"60QT001708",62,58,1,0,0,2,1
"60QT001709",208,126,10,0,5,58,9
"60QT001710",132,84,4,0,0,41,3
"60QT001711",76,46,3,0,0,21,6
"60QT001712",88,66,5,0,0,12,5
"60QT001713",82,56,0,0,0,25,1
"60QT001714",109,65,5,0,0,31,8
"60QT001715",99,58,8,0,0,24,9
"60QT001716",167,64,10,0,0,71,22
"60QT001717",245,154,4,0,0,74,13
"60QT001718",203,115,1,0,0,64,23
"60QT001719",107,60,7,0,0,30,10
"60QT001720",136,86,7,0,0,35,8
"60QT001721",118,76,3,0,0,36,3
"60QT001722",281,184,17,0,0,60,20
"60QT001723",161,116,0,0,0,40,5
"60QT001724",409,254,25,0,0,112,18
"60QT001725",285,169,23,0,0,85,8
"60QT001726",81,59,8,0,0,12,2
"60QT001727",131,63,10,0,0,52,6
"60QT001728",106,63,7,0,0,36,0
"60QT001729",89,50,4,0,0,33,2
"60QT001730",128,62,5,0,0,53,8
"60QT001731",182,106,21,0,0,48,7
"60QT001732",79,43,2,0,0,32,2
"60QT001733",63,25,6,0,0,24,8
"60QT001734",101,53,8,0,0,34,6
"60QT001735",164,71,24,0,4,53,12
"60QT001736",106,88,2,0,0,14,2
"60QT001737",63,46,4,0,0,12,1
"60QT001738",115,67,12,0,0,29,7
"60QT001739",120,50,9,0,0,45,16
"60QT001740",107,67,12,0,0,26,2
"60QT001741",135,79,15,0,0,33,8
"60QT001742",97,54,4,0,0,23,16
"60QT001743",132,90,3,0,0,31,8
"60QT001744",95,48,6,0,0,37,4
"60QT001745",99,58,5,0,0,35,1
"60QT001746",71,42,12,0,0,9,8
"60QT001747",113,80,10,0,0,15,8
"60QT001748",100,47,6,0,0,37,10
"60QT001749",174,74,20,0,0,68,12
"60QT001750",105,70,7,0,0,22,6
"60QT001751",140,80,12,0,0,46,2
"60QU000001",66,37,9,0,0,19,1
"60QU000002",136,98,12,0,0,20,6
"60QU000003",353,123,54,0,0,28,148
"60QU000004",139,74,24,0,0,27,14
"60QU000005",67,39,13,0,0,13,2
"60QU000006",109,53,33,0,0,16,7
"60QU000007",170,90,30,0,0,42,8
"60QU000008",162,88,30,0,0,40,4
"60QU000009",199,99,49,0,0,37,14
"60QU000010",133,68,41,0,0,24,0
"60QU000011",154,79,31,0,0,34,10
"60QU000012",194,79,60,0,0,39,16
"60QU000013",148,83,29,0,1,33,2
"60QU000014",146,69,39,0,0,27,11
"60QU000015",115,76,7,0,0,28,4
"60QU000016",137,100,12,0,0,22,3
"60QU000017",155,102,24,0,0,20,9
"60QU000018",157,85,14,0,0,50,8
"60QU000019",151,75,25,0,0,35,16
"60QU000020",69,39,6,0,0,16,8
"60QU000021",72,59,3,0,0,6,4
"60QU000022",223,129,18,0,0,73,3
"60QU000023",160,99,7,0,5,47,2
"60QU000024",114,69,18,0,0,22,5
"60QU000025",153,88,31,0,0,20,14
"60QU000026",127,75,38,0,0,8,6
"60QU000027",85,58,7,0,0,18,2
"60QU000028",194,131,22,0,0,36,5
"60QU000029",84,61,6,0,0,16,1
"60QU000030",123,70,16,0,0,36,1
"60QU000031",74,54,2,0,0,16,2
"60QU000032",85,43,16,0,0,25,1
"60QU000033",129,89,15,0,0,22,3
"60QU000034",124,74,14,0,3,30,3
"60QU000035",52,40,4,0,0,7,1
"60QU000036",118,71,21,0,0,26,0
"60QU000037",111,68,20,0,0,20,3
"60QU000038",182,104,39,0,0,30,9
"60QU000039",129,73,32,0,0,22,2
"60QU000040",162,94,34,0,0,25,9
"60QU000041",185,97,46,0,0,31,11
"60QU000042",148,90,33,0,0,22,3
"60QU000043",66,37,19,0,0,7,3
"60QU000044",167,74,42,0,0,41,10
"60QU000045",150,81,43,0,0,20,6
"60QU000046",66,56,6,0,0,4,0
"60QU000047",145,57,55,0,0,27,6
"60QU000048",119,73,19,0,0,23,4
"60QU000049",109,53,19,0,0,24,13
"60QU000050",186,107,41,0,0,27,11
"60QU000051",173,77,54,0,0,33,9
"60QU000052",110,81,10,0,0,18,1
"60QU000053",176,90,42,0,0,36,8
"60QU000054",116,42,46,0,0,27,1
"60QU000055",183,81,41,0,0,16,45
"60QU000056",180,103,32,0,0,23,22
"60QU000057",129,65,40,0,0,22,2
"60QU000058",108,62,35,0,0,11,0
"60QU000059",140,89,39,0,0,12,0
"60QU000060",138,72,38,0,0,15,13
"60QU000061",97,50,29,0,0,16,2
"60QU000062",133,45,69,0,0,16,3
"60QU000063",117,66,29,0,0,20,2
"60QU000064",111,51,38,0,0,14,8
"60QU000065",101,54,19,0,0,12,16
"60QU000066",96,50,23,0,0,13,10
"60QU000067",101,45,44,0,0,11,1
"60QU000068",113,65,36,0,0,9,3
"60QU000069",99,46,31,0,0,20,2
"60QU000070",113,51,33,0,0,24,5
"60QU000071",92,58,13,0,0,18,3
"60QU000072",127,73,32,0,0,18,4
"60QU000073",79,37,18,0,0,24,0
"60QU000074",80,34,18,0,0,24,4
"60QU000075",125,66,23,0,0,35,1
"60QU000076",104,57,22,0,0,12,13
"60QU000077",60,23,20,0,0,15,2
"60QU000078",119,56,43,0,0,20,0
"60QU000079",84,41,22,0,0,18,3
"60QU000080",78,42,23,0,0,10,3
"60QU000081",85,38,28,0,0,14,5
"60QU000082",134,68,37,0,0,25,4
"60QU000083",135,77,27,0,0,17,14
"60QU000084",130,74,32,0,0,20,4
"60QU000085",127,43,47,0,0,31,6
"60QU000086",109,61,30,0,0,16,2
"60QU000087",131,49,39,0,0,33,10
