"output_area","total","pensioner","student","other"
"S00116561",54,13,0,41
"S00116562",41,9,0,32
"S00116563",42,6,0,36
"S00116564",53,13,0,40
"S00116565",47,15,0,32
"S00116566",42,1,1,40
"S00116567",43,2,8,33
"S00116568",62,4,16,42
"S00116569",58,1,8,49
"S00116570",66,0,21,45
"S00116571",63,9,5,49
"S00116572",54,2,1,51
"S00116573",90,16,1,73
"S00116574",88,12,5,71
"S00116575",59,3,2,54
"S00116576",50,3,0,47
"S00116577",45,1,3,41
"S00116578",54,4,3,47
"S00116579",45,3,2,40
"S00116580",54,1,15,38
"S00116581",59,2,11,46
"S00116582",73,1,12,60
"S00116583",72,0,21,51
"S00116584",64,1,4,59
"S00116585",46,2,0,44
"S00116586",80,21,0,59
"S00116587",47,0,8,39
"S00116588",57,0,13,44
"S00116589",28,1,13,14
"S00116590",36,7,12,17
"S00116591",77,0,15,62
"S00116592",69,3,11,55
"S00116593",83,1,21,61
"S00116594",36,2,12,22
"S00116595",60,0,18,42
"S00116596",61,4,7,50
"S00116597",60,28,15,17
"S00116598",45,2,13,30
"S00116599",55,1,12,42
"S00116600",24,0,3,21
"S00116601",56,1,12,43
"S00116602",59,7,3,49
"S00116603",89,11,0,78
"S00116604",57,10,3,44
"S00116605",47,0,12,35
"S00116606",64,1,2,61
"S00116607",69,2,13,54
"S00116608",47,0,1,46
"S00116609",54,4,4,46
"S00116610",42,0,3,39
"S00116611",73,1,8,64
"S00116612",70,0,8,62
"S00116613",57,1,1,55
"S00116614",48,0,6,42
"S00116615",60,0,5,55
"S00116616",51,0,8,43
"S00116617",92,4,7,81
"S00116618",61,0,4,57
"S00116619",49,1,3,45
"S00116620",68,1,3,64
"S00116621",40,1,2,37
"S00116622",53,1,2,50
"S00116623",46,1,6,39
"S00116624",54,0,7,47
"S00116625",51,0,3,48
"S00116626",52,8,6,38
"S00116627",77,3,15,59
"S00116628",54,2,8,44
"S00116629",104,4,4,96
"S00116630",37,0,4,33
"S00116631",69,1,13,55
"S00116632",42,1,7,34
"S00116633",78,1,21,56
"S00116634",50,4,8,38
"S00116635",67,5,5,57
"S00116636",53,3,0,50
"S00116637",78,16,0,62
"S00116638",68,2,7,59
"S00116639",52,3,3,46
"S00116640",46,3,6,37
"S00116641",38,1,3,34
"S00116642",39,2,5,32
"S00116643",76,2,21,53
"S00116644",55,14,1,40
"S00116645",47,10,2,35
"S00116646",82,1,8,73
"S00116647",41,1,0,40
"S00116648",65,1,3,61
"S00116649",48,0,2,46
"S00116650",43,1,1,41
"S00116651",39,0,18,21
"S00116652",43,6,6,31
"S00116653",64,14,0,50
"S00116654",66,18,0,48
"S00116655",63,20,0,43
"S00116656",65,11,0,54
"S00116657",63,7,10,46
"S00116658",64,7,4,53
"S00116659",43,3,6,34
"S00116660",74,1,19,54
"S00116661",76,3,16,57
"S00116662",74,21,0,53
"S00116663",63,24,1,38
"S00116664",71,32,0,39
"S00116665",66,22,2,42
"S00116666",59,4,5,50
"S00116667",34,0,3,31
"S00116668",51,0,14,37
"S00116669",71,0,19,52
"S00116670",55,0,7,48
"S00116671",45,0,4,41
"S00116672",56,0,6,50
"S00116673",54,0,6,48
"S00116674",66,1,5,60
"S00116675",74,0,22,52
"S00116676",51,0,14,37
"S00116677",66,0,11,55
"S00116678",76,0,14,62
"S00116679",77,0,4,73
"S00116680",47,2,1,44
"S00116681",44,2,7,35
"S00116682",59,0,5,54
"S00116683",58,1,8,49
"S00116684",84,34,0,50
"S00116685",71,7,1,63
"S00116686",68,8,1,59
"S00116687",76,0,3,73
"S00116688",35,8,0,27
"S00116689",65,1,9,55
"S00116690",68,2,7,59
"S00116691",36,1,1,34
"S00116692",47,22,0,25
"S00116693",49,21,0,28
"S00116694",41,9,0,32
"S00116695",40,4,2,34
"S00116696",70,47,0,23
"S00116697",71,22,0,49
"S00116698",61,2,4,55
"S00116699",36,4,0,32
"S00116700",60,0,4,56
"S00116701",66,3,4,59
"S00116702",62,10,0,52
"S00116703",70,8,4,58
"S00116704",34,4,2,28
"S00116705",78,20,0,58
"S00116706",61,6,0,55
"S00116707",59,2,5,52
"S00116708",35,0,3,32
"S00116709",70,1,1,68
"S00116710",44,12,0,32
"S00116711",71,18,0,53
"S00116712",50,8,0,42
"S00116713",66,9,0,57
"S00116714",76,0,3,73
"S00116715",48,12,0,36
"S00116716",64,11,6,47
"S00116717",53,21,1,31
"S00116718",46,2,2,42
"S00116719",80,9,5,66
"S00116720",58,15,0,43
"S00116721",53,28,1,24
"S00116722",43,6,0,37
"S00116723",48,7,3,38
"S00116724",62,10,5,47
"S00116725",46,1,4,41
"S00116726",63,11,9,43
"S00116727",58,5,6,47
"S00116728",45,9,3,33
"S00116729",70,12,3,55
"S00116730",56,6,2,48
"S00116731",51,3,3,45
"S00116732",63,4,11,48
"S00116733",71,10,3,58
"S00116734",43,6,4,33
"S00116735",70,5,18,47
"S00116736",29,2,2,25
"S00116737",57,5,3,49
"S00116738",65,10,5,50
"S00116739",42,4,5,33
"S00116740",52,1,9,42
"S00116741",69,10,8,51
"S00116742",61,5,3,53
"S00116743",50,19,0,31
"S00116744",47,12,0,35
"S00116745",85,6,0,79
"S00116746",36,3,5,28
"S00116747",81,3,5,73
"S00116748",22,1,3,18
"S00116749",70,8,0,62
"S00116750",48,12,0,36
"S00116751",33,5,0,28
"S00116752",42,5,2,35
"S00116753",37,6,1,30
"S00116754",106,2,28,76
"S00116755",38,4,4,30
"S00116756",54,2,13,39
"S00116757",56,6,9,41
"S00116758",43,1,6,36
"S00116759",47,5,12,30
"S00116760",45,4,0,41
"S00116761",31,3,1,27
"S00116762",73,34,1,38
"S00116763",35,11,0,24
"S00116764",54,4,3,47
"S00116765",55,2,4,49
"S00116766",53,4,3,46
"S00116767",57,7,2,48
"S00116768",59,38,1,20
"S00116769",43,10,1,32
"S00116770",37,3,1,33
"S00116771",34,1,0,33
"S00116772",25,1,0,24
"S00116773",50,10,2,38
"S00116774",54,7,2,45
"S00116775",29,4,3,22
"S00116776",52,4,3,45
"S00116777",36,11,1,24
"S00116778",55,9,0,46
"S00116779",59,16,2,41
"S00116780",47,19,0,28
"S00116781",65,6,0,59
"S00116782",75,4,3,68
"S00116783",39,3,0,36
"S00116784",39,7,1,31
"S00116785",37,5,0,32
"S00116786",46,10,1,35
"S00116787",22,3,0,19
"S00116788",36,11,0,25
"S00116789",53,2,0,51
"S00116790",78,3,1,74
"S00116791",87,22,1,64
"S00116792",70,19,0,51
"S00116793",44,12,0,32
"S00116794",80,27,0,53
"S00116795",69,25,0,44
"S00116796",30,1,4,25
"S00116797",68,2,2,64
"S00116798",70,19,0,51
"S00116799",36,3,0,33
"S00116800",22,3,0,19
"S00116801",57,10,0,47
"S00116802",52,8,3,41
"S00116803",68,1,5,62
"S00116804",63,2,6,55
"S00116805",111,46,2,63
"S00116806",55,12,0,43
"S00116807",49,11,1,37
"S00116808",27,9,1,17
"S00116809",44,33,0,11
"S00116810",75,20,0,55
"S00116811",35,8,0,27
"S00116812",64,11,0,53
"S00116813",54,14,0,40
"S00116814",28,1,0,27
"S00116815",50,17,0,33
"S00116816",51,19,0,32
"S00116817",43,0,0,43
"S00116818",36,4,0,32
"S00116819",37,2,1,34
"S00116820",77,5,0,72
"S00116821",35,1,0,34
"S00116822",43,1,0,42
"S00116823",63,3,0,60
"S00116824",71,5,0,66
"S00116825",44,5,0,39
"S00116826",25,7,0,18
"S00116827",56,18,0,38
"S00116828",34,10,0,24
"S00116829",48,2,0,46
"S00116830",48,4,0,44
"S00116831",42,6,0,36
"S00116832",33,10,0,23
"S00116833",43,5,0,38
"S00116834",49,2,1,46
"S00116835",41,6,0,35
"S00116836",48,2,0,46
"S00116837",47,9,0,38
"S00116838",42,4,0,38
"S00116839",49,2,0,47
"S00116840",61,7,0,54
"S00116841",41,4,0,37
"S00116842",56,23,0,33
"S00116843",41,15,0,26
"S00116844",34,9,0,25
"S00116845",46,9,0,37
"S00116846",38,7,0,31
"S00116847",48,18,0,30
"S00116848",55,5,0,50
"S00116849",49,10,0,39
"S00116850",28,6,0,22
"S00116851",60,5,0,55
"S00116852",37,3,0,34
"S00116853",38,14,0,24
"S00116854",48,9,0,39
"S00116855",89,7,0,82
"S00116856",37,1,0,36
"S00116857",70,7,1,62
"S00116858",87,27,0,60
"S00116859",64,1,0,63
"S00116860",58,1,0,57
"S00116861",34,3,0,31
"S00116862",76,1,0,75
"S00116863",29,9,0,20
"S00116864",64,6,0,58
"S00116865",67,0,0,67
"S00116866",64,9,0,55
"S00116867",67,2,0,65
"S00116868",40,25,0,15
"S00116869",61,48,0,13
"S00116870",55,13,0,42
"S00116871",49,12,0,37
"S00116872",43,3,0,40
"S00116873",41,9,0,32
"S00116874",65,20,4,41
"S00116875",76,1,3,72
"S00116876",84,11,4,69
"S00116877",53,8,0,45
"S00116878",52,4,0,48
"S00116879",65,2,1,62
"S00116880",52,1,0,51
"S00116881",71,4,0,67
"S00116882",67,5,6,56
"S00116883",37,3,1,33
"S00116884",46,4,0,42
"S00116885",52,2,0,50
"S00116886",66,0,1,65
"S00116887",39,7,0,32
"S00116888",55,1,1,53
"S00116889",67,1,0,66
"S00116890",29,2,0,27
"S00116891",82,6,0,76
"S00116892",58,7,0,51
"S00116893",42,0,0,42
"S00116894",78,1,0,77
"S00116895",37,1,0,36
"S00116896",45,2,0,43
"S00116897",44,2,0,42
"S00116898",41,3,0,38
"S00116899",78,8,0,70
"S00116900",42,0,0,42
"S00116901",45,3,0,42
"S00116902",34,7,0,27
"S00116903",52,10,0,42
"S00116904",30,12,0,18
"S00116905",59,13,0,46
"S00116906",61,16,0,45
"S00116907",78,20,0,58
"S00116908",25,6,0,19
"S00116909",64,8,0,56
"S00116910",33,7,0,26
"S00116911",48,4,0,44
"S00116912",38,4,0,34
"S00116913",36,2,0,34
"S00116914",49,9,0,40
"S00116915",61,4,0,57
"S00116916",53,3,0,50
"S00116917",76,11,1,64
"S00116918",45,2,0,43
"S00116919",40,13,0,27
"S00116920",36,6,0,30
"S00116921",57,6,0,51
"S00116922",65,7,0,58
"S00116923",32,8,0,24
"S00116924",44,2,0,42
"S00116925",54,3,0,51
"S00116926",35,7,0,28
"S00116927",40,2,0,38
"S00116928",29,4,0,25
"S00116929",52,27,1,24
"S00116930",47,10,1,36
"S00116931",63,26,1,36
"S00116932",49,9,1,39
"S00116933",29,0,1,28
"S00116934",90,26,4,60
"S00116935",54,1,8,45
"S00116936",63,5,9,49
"S00116937",66,10,7,49
"S00116938",46,3,10,33
"S00116939",60,5,2,53
"S00116940",126,8,16,102
"S00116941",81,3,11,67
"S00116942",30,1,5,24
"S00116943",46,1,9,36
"S00116944",43,2,0,41
"S00116945",81,27,2,52
"S00116946",37,7,0,30
"S00116947",64,18,2,44
"S00116948",45,10,0,35
"S00116949",49,9,0,40
"S00116950",25,4,2,19
"S00116951",62,4,7,51
"S00116952",91,8,2,81
"S00116953",36,2,4,30
"S00116954",56,14,1,41
"S00116955",49,19,0,30
"S00116956",36,11,0,25
"S00116957",45,1,0,44
"S00116958",50,1,0,49
"S00116959",46,10,0,36
"S00116960",47,6,0,41
"S00116961",45,2,0,43
"S00116962",52,5,0,47
"S00116963",87,2,0,85
"S00116964",49,2,0,47
"S00116965",89,4,1,84
"S00116966",53,4,0,49
"S00116967",40,3,0,37
"S00116968",49,1,2,46
"S00116969",35,9,0,26
"S00116970",70,14,0,56
"S00116971",72,14,0,58
"S00116972",39,8,0,31
"S00116973",50,7,2,41
"S00116974",37,6,0,31
"S00116975",29,2,0,27
"S00116976",54,7,1,46
"S00116977",54,3,0,51
"S00116978",54,6,0,48
"S00116979",44,0,0,44
"S00116980",78,6,0,72
"S00116981",30,3,0,27
"S00116982",35,1,0,34
"S00116983",30,1,0,29
"S00116984",45,5,0,40
"S00116985",43,6,0,37
"S00116986",54,2,0,52
"S00116987",43,8,0,35
"S00116988",44,3,0,41
"S00116989",42,3,0,39
"S00116990",52,3,0,49
"S00116991",39,0,4,35
"S00116992",82,9,2,71
"S00116993",60,17,0,43
"S00116994",40,27,0,13
"S00116995",35,8,0,27
"S00116996",66,9,0,57
"S00116997",48,17,0,31
"S00116998",42,16,0,26
"S00116999",63,14,0,49
"S00117000",36,8,0,28
"S00117001",55,13,0,42
"S00117002",30,8,0,22
"S00117003",56,1,0,55
"S00117004",55,6,0,49
"S00117005",55,15,0,40
"S00117006",44,5,0,39
"S00117007",61,11,3,47
"S00117008",52,6,0,46
"S00117009",39,14,0,25
"S00117010",61,7,3,51
"S00117011",53,8,3,42
"S00117012",82,11,1,70
"S00117013",60,11,0,49
"S00117014",79,6,5,68
"S00117015",59,3,0,56
"S00117016",43,3,2,38
"S00117017",49,1,0,48
"S00117018",39,2,1,36
"S00117019",54,2,0,52
"S00117020",46,0,4,42
"S00117021",53,5,2,46
"S00117022",39,10,0,29
"S00117023",60,7,0,53
"S00117024",30,6,0,24
"S00117025",48,3,0,45
"S00117026",35,8,1,26
"S00117027",53,1,0,52
"S00117028",47,9,0,38
"S00117029",50,18,0,32
"S00117030",52,13,0,39
"S00117031",47,21,0,26
"S00117032",60,0,4,56
"S00117033",28,5,0,23
"S00117034",57,13,0,44
"S00117035",34,7,0,27
"S00117036",36,5,0,31
"S00117037",21,0,0,21
"S00117038",59,0,0,59
"S00117039",43,0,0,43
"S00117040",41,0,0,41
"S00117041",77,2,0,75
"S00117042",53,3,0,50
"S00117043",51,13,0,38
"S00117044",64,9,0,55
"S00117045",73,23,0,50
"S00117046",87,16,0,71
"S00117047",74,6,0,68
"S00117048",44,2,0,42
"S00117049",42,11,0,31
"S00117050",49,8,0,41
"S00117051",46,2,0,44
"S00117052",24,0,0,24
"S00117053",50,2,0,48
"S00117054",38,3,0,35
"S00117055",62,4,1,57
"S00117056",61,4,0,57
"S00117057",74,9,0,65
"S00117058",69,8,0,61
"S00117059",36,0,1,35
"S00117060",43,0,0,43
"S00117061",55,1,1,53
"S00117062",40,4,0,36
"S00117063",40,6,0,34
"S00117064",58,4,2,52
"S00117065",40,1,0,39
"S00117066",49,10,1,38
"S00117067",39,3,1,35
"S00117068",46,11,0,35
"S00117069",66,25,2,39
"S00117070",24,0,0,24
"S00117071",32,4,0,28
"S00117072",95,44,0,51
"S00117073",42,17,0,25
"S00117074",38,11,0,27
"S00117075",53,12,0,41
"S00117076",28,0,0,28
"S00117077",40,15,0,25
"S00117078",46,33,0,13
"S00117079",95,14,2,79
"S00117080",72,22,0,50
"S00117081",46,5,0,41
"S00117082",39,7,0,32
"S00117083",32,7,0,25
"S00117084",51,3,0,48
"S00117085",49,18,0,31
"S00117086",40,0,0,40
"S00117087",44,13,0,31
"S00117088",34,9,4,21
"S00117089",106,42,6,58
"S00117090",53,15,1,37
"S00117091",32,15,1,16
"S00117092",62,5,2,55
"S00117093",41,2,0,39
"S00117094",87,6,0,81
"S00117095",90,8,0,82
"S00117096",74,14,6,54
"S00117097",68,6,2,60
"S00117098",50,3,0,47
"S00117099",50,5,1,44
"S00117100",47,4,2,41
"S00117101",56,5,2,49
"S00117102",66,0,13,53
"S00117103",60,2,7,51
"S00117104",61,1,9,51
"S00117105",63,5,5,53
"S00117106",31,5,4,22
"S00117107",55,4,5,46
"S00117108",32,4,0,28
"S00117109",46,7,5,34
"S00117110",31,3,3,25
"S00117111",49,5,2,42
"S00117112",84,17,3,64
"S00117113",58,6,1,51
"S00117114",45,5,1,39
"S00117115",54,5,4,45
"S00117116",75,5,1,69
"S00117117",23,0,0,23
"S00117118",66,4,0,62
"S00117119",65,7,1,57
"S00117120",59,8,1,50
"S00117121",53,2,0,51
"S00117122",42,2,0,40
"S00117123",56,6,0,50
"S00117124",47,5,0,42
"S00117125",69,2,0,67
"S00117126",44,9,0,35
"S00117127",50,3,0,47
"S00117128",65,8,0,57
"S00117129",42,15,0,27
"S00117130",61,20,0,41
"S00117131",53,23,0,30
"S00117132",44,8,0,36
"S00117133",40,11,1,28
"S00117134",61,23,0,38
"S00117135",36,2,0,34
"S00117136",61,4,0,57
"S00117137",48,15,0,33
"S00117138",77,9,0,68
"S00117139",43,5,0,38
"S00117140",63,13,1,49
"S00117141",54,10,0,44
"S00117142",50,5,0,45
"S00117143",40,4,0,36
"S00117144",32,1,1,30
"S00117145",48,2,1,45
"S00117146",37,4,1,32
"S00117147",68,5,0,63
"S00117148",48,7,0,41
"S00117149",57,6,0,51
"S00117150",60,18,1,41
"S00117151",33,3,0,30
"S00117152",45,10,0,35
"S00117153",72,6,0,66
"S00117154",64,0,3,61
"S00117155",40,3,1,36
"S00117156",53,4,1,48
"S00117157",49,6,0,43
"S00117158",39,8,0,31
"S00117159",64,5,1,58
"S00117160",48,9,0,39
"S00117161",43,12,0,31
"S00117162",52,20,0,32
"S00117163",44,12,0,32
"S00117164",43,6,2,35
"S00117165",41,9,0,32
"S00117166",55,22,0,33
"S00117167",31,10,0,21
"S00117168",28,8,0,20
"S00117169",63,14,0,49
"S00117170",63,17,0,46
"S00117171",46,14,0,32
"S00117172",45,18,0,27
"S00117173",46,14,0,32
"S00117174",32,6,0,26
"S00117175",62,28,0,34
"S00117176",32,4,0,28
"S00117177",44,11,0,33
"S00117178",42,1,0,41
"S00117179",62,11,0,51
"S00117180",50,11,0,39
"S00117181",51,6,0,45
"S00117182",49,7,0,42
"S00117183",53,17,0,36
"S00117184",49,13,1,35
"S00117185",48,18,0,30
"S00117186",26,3,0,23
"S00117187",44,3,0,41
"S00117188",51,7,0,44
"S00117189",79,37,0,42
"S00117190",40,10,0,30
"S00117191",63,23,0,40
"S00117192",50,11,0,39
"S00117193",49,26,0,23
"S00117194",32,14,0,18
"S00117195",37,14,0,23
"S00117196",49,16,0,33
"S00117197",69,2,0,67
"S00117198",30,5,0,25
"S00117199",48,1,0,47
"S00117200",51,1,1,49
"S00117201",41,2,0,39
"S00117202",26,0,0,26
"S00117203",33,1,0,32
"S00117204",32,3,1,28
"S00117205",60,8,1,51
"S00117206",38,10,0,28
"S00117207",54,1,0,53
"S00117208",47,3,0,44
"S00117209",36,7,0,29
"S00117210",57,13,0,44
"S00117211",46,3,0,43
"S00117212",56,2,0,54
"S00117213",49,5,0,44
"S00117214",31,6,0,25
"S00117215",41,7,0,34
"S00117216",52,0,3,49
"S00117217",42,0,0,42
"S00117218",35,3,0,32
"S00117219",40,6,0,34
"S00117220",52,1,0,51
"S00117221",43,5,0,38
"S00117222",47,6,1,40
"S00117223",49,2,7,40
"S00117224",53,1,0,52
"S00117225",27,1,1,25
"S00117226",52,3,0,49
"S00117227",60,7,0,53
"S00117228",73,8,0,65
"S00117229",36,3,0,33
"S00117230",55,4,1,50
"S00117231",53,11,4,38
"S00117232",74,13,2,59
"S00117233",53,2,4,47
"S00117234",69,1,8,60
"S00117235",47,0,6,41
"S00117236",72,2,3,67
"S00117237",42,2,1,39
"S00117238",59,4,2,53
"S00117239",38,4,1,33
"S00117240",76,30,0,46
"S00117241",42,3,2,37
"S00117242",47,8,1,38
"S00117243",44,12,0,32
"S00117244",59,11,0,48
"S00117245",50,18,0,32
"S00117246",31,9,0,22
"S00117247",36,9,1,26
"S00117248",44,10,0,34
"S00117249",55,19,0,36
"S00117250",38,3,0,35
"S00117251",64,5,1,58
"S00117252",31,8,0,23
"S00117253",39,15,0,24
"S00117254",68,23,0,45
"S00117255",33,10,0,23
"S00117256",34,5,3,26
"S00117257",55,3,0,52
"S00117258",40,1,5,34
"S00117259",47,6,0,41
"S00117260",77,0,3,74
"S00117261",35,0,0,35
"S00117262",51,1,0,50
"S00117263",76,0,2,74
"S00117264",76,2,4,70
"S00117265",49,2,3,44
"S00117266",43,8,0,35
"S00117267",47,1,2,44
"S00117268",44,7,2,35
"S00117269",75,38,0,37
"S00117270",27,5,3,19
"S00117271",39,5,1,33
"S00117272",48,3,0,45
"S00117273",39,0,2,37
"S00117274",53,2,0,51
"S00117275",27,1,0,26
"S00117276",38,5,0,33
"S00117277",30,1,1,28
"S00117278",45,4,0,41
"S00117279",38,3,1,34
"S00117280",36,11,0,25
"S00117281",55,15,0,40
"S00117282",78,14,0,64
"S00117283",47,12,0,35
"S00117284",56,18,0,38
"S00117285",55,13,0,42
"S00117286",47,6,0,41
"S00117287",30,2,1,27
"S00117288",60,20,0,40
"S00117289",63,6,2,55
"S00117290",45,5,0,40
"S00117291",33,2,0,31
"S00117292",62,8,0,54
"S00117293",28,14,0,14
"S00117294",60,13,0,47
"S00117295",37,3,1,33
"S00117296",73,1,0,72
"S00117297",44,3,0,41
"S00117298",49,5,0,44
"S00117299",30,3,1,26
"S00117300",64,1,0,63
"S00117301",94,33,0,61
"S00117302",25,1,1,23
"S00117303",90,3,1,86
"S00117304",71,4,1,66
"S00117305",36,2,0,34
"S00117306",42,1,0,41
"S00117307",27,2,0,25
"S00117308",64,11,0,53
"S00117309",40,28,0,12
"S00117310",45,3,0,42
"S00117311",51,10,0,41
"S00117312",97,36,0,61
"S00117313",68,16,0,52
"S00117314",24,2,0,22
"S00117315",51,7,0,44
"S00117316",32,2,0,30
"S00117317",89,28,0,61
"S00117318",39,7,0,32
"S00117319",43,3,0,40
"S00117320",40,7,0,33
"S00117321",65,7,0,58
"S00117322",33,4,1,28
"S00117323",59,9,0,50
"S00117324",29,3,0,26
"S00117325",67,14,0,53
"S00117326",61,7,0,54
"S00117327",33,8,0,25
"S00117328",37,13,1,23
"S00117329",47,12,1,34
"S00117330",86,13,0,73
"S00117331",61,13,0,48
"S00117332",53,24,0,29
"S00117333",67,12,0,55
"S00117334",65,4,0,61
"S00117335",51,6,0,45
"S00117336",78,7,0,71
"S00117337",58,13,1,44
"S00117338",27,1,0,26
"S00117339",48,9,0,39
"S00117340",29,2,0,27
"S00117341",61,7,1,53
"S00117342",81,43,0,38
"S00117343",53,13,1,39
"S00117344",45,3,1,41
"S00117345",63,4,0,59
"S00117346",46,9,0,37
"S00117347",41,13,0,28
"S00117348",37,10,0,27
"S00117349",54,11,0,43
"S00117350",48,41,0,7
"S00117351",62,12,0,50
"S00117352",70,40,0,30
"S00117353",42,8,0,34
"S00117354",36,7,0,29
"S00117355",51,5,0,46
"S00117356",85,2,0,83
"S00117357",59,10,0,49
"S00117358",78,7,0,71
"S00117359",72,6,0,66
"S00117360",41,4,0,37
"S00117361",46,5,0,41
"S00117362",32,4,1,27
"S00117363",51,2,0,49
"S00117364",88,27,1,60
"S00117365",53,8,0,45
"S00117366",39,7,0,32
"S00117367",66,16,0,50
"S00117368",32,2,0,30
"S00117369",47,8,0,39
"S00117370",37,8,0,29
"S00117371",28,3,0,25
"S00117372",54,2,2,50
"S00117373",72,10,1,61
"S00117374",24,1,0,23
"S00117375",26,3,0,23
"S00117376",56,2,0,54
"S00117377",52,7,0,45
"S00117378",27,1,0,26
"S00117379",61,7,0,54
"S00117380",85,5,0,80
"S00117381",75,10,0,65
"S00117382",38,3,0,35
"S00117383",59,2,0,57
"S00117384",23,0,0,23
"S00117385",41,8,0,33
"S00117386",57,4,0,53
"S00117387",55,43,0,12
"S00117388",42,20,0,22
"S00117389",37,15,0,22
"S00117390",56,19,0,37
"S00117391",29,3,0,26
"S00117392",66,4,0,62
"S00117393",32,5,0,27
"S00117394",52,4,0,48
"S00117395",46,7,0,39
"S00117396",52,12,0,40
"S00117397",68,5,0,63
"S00117398",36,1,0,35
"S00117399",35,2,0,33
"S00117400",66,2,0,64
"S00117401",45,2,0,43
"S00117402",71,1,0,70
"S00117403",48,0,0,48
"S00117404",32,2,0,30
"S00117405",50,5,2,43
"S00117406",41,5,0,36
"S00117407",52,5,0,47
"S00117408",28,3,0,25
"S00117409",52,5,0,47
"S00117410",35,5,0,30
"S00117411",75,9,0,66
"S00117412",53,12,0,41
"S00117413",47,16,3,28
"S00117414",48,1,0,47
"S00117415",55,1,0,54
"S00117416",71,7,0,64
"S00117417",43,4,0,39
"S00117418",74,7,0,67
"S00117419",29,2,0,27
"S00117420",50,9,0,41
"S00117421",40,5,0,35
"S00117422",50,8,0,42
"S00117423",42,2,0,40
"S00117424",45,0,0,45
"S00117425",77,2,0,75
"S00117426",65,17,0,48
"S00117427",43,4,0,39
"S00117428",40,6,0,34
"S00117429",43,6,0,37
"S00117430",100,45,1,54
"S00117431",44,5,0,39
"S00117432",67,4,2,61
"S00117433",72,1,2,69
"S00117434",37,4,0,33
"S00117435",58,19,0,39
"S00117436",59,12,0,47
"S00117437",104,7,0,97
"S00117438",63,6,0,57
"S00117439",73,18,0,55
"S00117440",76,7,0,69
"S00117441",55,8,0,47
"S00117442",69,45,0,24
"S00117443",29,6,0,23
"S00117444",65,15,0,50
"S00117445",47,1,0,46
"S00117446",49,8,0,41
"S00117447",37,2,0,35
"S00117448",69,4,0,65
"S00117449",45,1,0,44
"S00117450",38,12,0,26
"S00117451",47,14,0,33
"S00117452",27,5,0,22
"S00117453",56,28,0,28
"S00117454",52,7,0,45
"S00117455",31,0,0,31
"S00117456",63,17,0,46
"S00117457",31,11,0,20
"S00117458",55,22,0,33
"S00117459",49,4,0,45
"S00117460",36,0,0,36
"S00117461",31,12,0,19
"S00117462",60,23,0,37
"S00117463",36,2,0,34
"S00117464",51,4,0,47
"S00117465",62,20,0,42
"S00117466",33,12,0,21
"S00117467",71,24,0,47
"S00117468",44,6,0,38
"S00117469",49,12,0,37
"S00117470",66,11,0,55
"S00117471",32,9,1,22
"S00117472",51,12,2,37
"S00117473",42,5,1,36
"S00117474",48,8,1,39
"S00117475",38,12,0,26
"S00117476",51,9,0,42
"S00117477",44,13,0,31
"S00117478",34,1,0,33
"S00117479",28,1,0,27
"S00117480",55,8,0,47
"S00117481",37,8,0,29
"S00117482",46,4,0,42
"S00117483",70,4,0,66
"S00117484",71,13,0,58
"S00117485",36,5,0,31
"S00117486",49,9,0,40
"S00117487",42,9,0,33
"S00117488",81,28,1,52
"S00117489",48,9,0,39
"S00117490",28,4,0,24
"S00117491",40,3,0,37
"S00117492",56,14,0,42
"S00117493",68,3,0,65
"S00117494",53,5,0,48
"S00117495",25,5,0,20
"S00117496",47,0,0,47
"S00117497",48,11,0,37
"S00117498",76,41,0,35
"S00117499",60,2,0,58
"S00117500",55,5,0,50
"S00117501",56,7,0,49
"S00117502",53,2,0,51
"S00117503",47,1,0,46
"S00117504",52,37,0,15
"S00117505",61,42,0,19
"S00117506",46,1,0,45
"S00117507",61,19,0,42
"S00117508",71,3,0,68
"S00117509",37,5,0,32
"S00117510",56,6,1,49
"S00117511",77,4,1,72
"S00117512",39,1,0,38
"S00117513",42,2,0,40
"S00117514",20,1,0,19
"S00117515",48,2,0,46
"S00117516",63,4,0,59
"S00117517",99,11,0,88
"S00117518",53,1,1,51
"S00117519",65,2,0,63
"S00117520",58,2,0,56
"S00117521",46,5,0,41
"S00117522",51,3,1,47
"S00117523",47,2,0,45
"S00117524",66,30,0,36
"S00117525",38,5,0,33
"S00117526",66,10,0,56
"S00117527",44,4,1,39
"S00117528",35,17,0,18
"S00117529",47,2,0,45
"S00117530",67,8,0,59
"S00117531",61,3,1,57
"S00117532",31,7,0,24
"S00117533",54,3,0,51
"S00117534",31,1,0,30
"S00117535",37,7,0,30
"S00117536",41,8,0,33
"S00117537",35,11,0,24
"S00117538",46,16,0,30
"S00117539",31,16,0,15
"S00117540",56,16,0,40
"S00117541",34,1,0,33
"S00117542",51,2,0,49
"S00117543",49,3,1,45
"S00117544",101,21,1,79
"S00117545",31,7,0,24
"S00117546",54,17,0,37
"S00117547",55,14,0,41
"S00117548",30,3,0,27
"S00117549",70,7,0,63
"S00117550",56,3,1,52
"S00117551",57,10,0,47
"S00117552",53,8,0,45
"S00117553",56,0,5,51
"S00117554",76,14,1,61
"S00117555",60,5,0,55
"S00117556",51,12,2,37
"S00117557",49,1,12,36
"S00117558",57,3,19,35
