"output_area","total","owned","social","rented","rentfree"
"S00110096",88,55,14,18,1
"S00110097",85,76,2,6,1
"S00110098",69,38,0,31,0
"S00110099",89,75,0,12,2
"S00110100",61,37,14,10,0
"S00110101",92,55,19,18,0
"S00110102",81,41,25,14,1
"S00110103",101,66,1,33,1
"S00110104",107,35,6,64,2
"S00110105",54,38,16,0,0
"S00110106",124,80,15,28,1
"S00110107",126,57,18,51,0
"S00110108",74,54,15,5,0
"S00110109",124,69,31,23,1
"S00110110",155,99,39,17,0
"S00110111",134,76,50,8,0
"S00110112",124,56,59,7,2
"S00110113",166,151,5,9,1
"S00110114",146,129,2,15,0
"S00110115",130,124,6,0,0
"S00110116",149,135,9,3,2
"S00110117",176,155,5,16,0
"S00110118",143,114,0,25,4
"S00110119",102,81,1,19,1
"S00110120",75,72,1,0,2
"S00110121",149,121,4,22,2
"S00110122",82,67,0,15,0
"S00110123",102,93,6,3,0
"S00110124",167,159,3,5,0
"S00110125",90,87,2,1,0
"S00110126",145,96,42,7,0
"S00110127",86,42,38,6,0
"S00110128",82,22,47,13,0
"S00110129",211,132,72,7,0
"S00110130",213,158,42,13,0
"S00110131",102,70,23,9,0
"S00110132",115,79,34,1,1
"S00110133",183,136,36,11,0
"S00110134",107,66,36,5,0
"S00110135",106,50,53,2,1
"S00110136",97,24,66,7,0
"S00110137",98,38,59,1,0
"S00110138",120,33,78,8,1
"S00110139",97,68,25,4,0
"S00110140",101,40,41,20,0
"S00110141",139,47,86,6,0
"S00110142",112,30,72,10,0
"S00110143",86,25,43,18,0
"S00110144",126,32,88,6,0
"S00110145",168,41,117,10,0
"S00110146",108,34,63,11,0
"S00110147",134,67,59,8,0
"S00110148",130,54,66,10,0
"S00110149",143,47,86,10,0
"S00110150",144,88,48,8,0
"S00110151",121,48,68,5,0
"S00110152",120,50,53,17,0
"S00110153",83,27,48,8,0
"S00110154",120,33,77,10,0
"S00110155",101,38,47,16,0
"S00110156",102,31,67,4,0
"S00110157",89,44,38,6,1
"S00110158",131,70,59,2,0
"S00110159",177,97,65,15,0
"S00110160",119,115,0,3,1
"S00110161",117,109,3,3,2
"S00110162",101,93,0,8,0
"S00110163",100,97,0,3,0
"S00110164",138,124,4,10,0
"S00110165",123,116,1,6,0
"S00110166",109,103,2,3,1
"S00110167",159,158,0,1,0
"S00110168",153,136,3,10,4
"S00110169",140,131,2,7,0
"S00110170",116,111,3,2,0
"S00110171",111,101,0,9,1
"S00110172",112,103,0,9,0
"S00110173",155,145,2,8,0
"S00110174",98,94,4,0,0
"S00110175",132,129,1,2,0
"S00110176",120,115,0,5,0
"S00110177",118,113,0,4,1
"S00110178",126,123,0,2,1
"S00110179",92,83,5,2,2
"S00110180",111,104,7,0,0
"S00110181",120,109,11,0,0
"S00110182",94,94,0,0,0
"S00110183",108,100,2,6,0
"S00110184",152,133,0,19,0
"S00110185",167,143,6,18,0
"S00110186",109,104,3,2,0
"S00110187",94,73,21,0,0
"S00110188",95,69,22,3,1
"S00110189",114,111,2,1,0
"S00110190",171,83,71,16,1
"S00110191",85,23,61,1,0
"S00110192",78,55,19,1,3
"S00110193",120,42,73,5,0
"S00110194",103,50,43,10,0
"S00110195",81,56,21,0,4
"S00110196",79,9,61,9,0
"S00110197",111,55,48,5,3
"S00110198",96,34,61,1,0
"S00110199",65,34,23,5,3
"S00110200",69,33,33,3,0
"S00110201",101,73,22,6,0
"S00110202",135,76,55,4,0
"S00110203",116,75,41,0,0
"S00110204",135,65,65,5,0
"S00110205",148,83,58,7,0
"S00110206",147,71,67,9,0
"S00110207",123,93,22,6,2
"S00110208",173,171,0,0,2
"S00110209",156,120,28,8,0
"S00110210",111,101,1,9,0
"S00110211",112,98,11,3,0
"S00110212",98,83,10,5,0
"S00110213",94,64,27,3,0
"S00110214",143,112,11,20,0
"S00110215",81,46,26,9,0
"S00110216",161,133,6,22,0
"S00110217",107,74,20,13,0
"S00110218",77,48,15,14,0
"S00110219",91,59,21,6,5
"S00110220",142,87,43,12,0
"S00110221",128,78,45,4,1
"S00110222",149,82,37,29,1
"S00110223",133,96,31,6,0
"S00110224",85,18,64,3,0
"S00110225",116,74,26,14,2
"S00110226",112,61,51,0,0
"S00110227",106,63,38,2,3
"S00110228",90,68,13,9,0
"S00110229",95,33,56,6,0
"S00110230",137,69,47,18,3
"S00110231",113,54,49,8,2
"S00110232",133,104,26,0,3
"S00110233",78,56,12,10,0
"S00110234",94,53,39,2,0
"S00110235",91,65,24,2,0
"S00110236",111,66,26,17,2
"S00110237",82,57,22,3,0
"S00110238",183,150,22,11,0
"S00110239",114,76,23,15,0
"S00110240",63,47,15,1,0
"S00110241",62,23,39,0,0
"S00110242",134,109,10,15,0
"S00110243",144,136,4,4,0
"S00110244",99,84,8,4,3
"S00110245",242,232,5,2,3
"S00110246",82,66,9,7,0
"S00110247",167,140,21,6,0
"S00110248",168,167,0,0,1
"S00110249",103,87,11,5,0
"S00110250",62,26,33,3,0
"S00110251",168,67,87,14,0
"S00110252",97,69,8,18,2
"S00110253",88,81,3,4,0
"S00110254",134,86,46,2,0
"S00110255",131,30,93,8,0
"S00110256",189,58,122,9,0
"S00110257",134,24,110,0,0
"S00110258",95,19,76,0,0
"S00110259",94,12,78,4,0
"S00110260",91,10,81,0,0
"S00110261",128,54,68,6,0
"S00110262",115,11,102,0,2
"S00110263",125,72,40,12,1
"S00110264",105,35,51,18,1
"S00110265",101,70,11,20,0
"S00110266",121,102,4,15,0
"S00110267",124,61,57,6,0
"S00110268",92,38,48,5,1
"S00110269",74,16,43,12,3
"S00110270",132,125,7,0,0
"S00110271",116,95,11,10,0
"S00110272",86,60,22,4,0
"S00110273",138,60,77,1,0
"S00110274",94,49,35,8,2
"S00110275",63,21,41,0,1
"S00110276",181,101,71,9,0
"S00110277",131,40,89,2,0
"S00110278",119,98,13,6,2
"S00110279",86,49,24,6,7
"S00110280",93,54,36,3,0
"S00110281",99,75,13,11,0
"S00110282",68,27,37,4,0
"S00110283",113,82,18,9,4
"S00110284",102,62,35,2,3
"S00110285",91,67,14,10,0
"S00110286",124,99,23,2,0
"S00110287",99,52,45,2,0
"S00110288",181,79,94,8,0
"S00110289",177,75,74,28,0
"S00110290",120,72,34,11,3
"S00110291",123,60,55,6,2
"S00110292",146,86,59,1,0
"S00110293",156,77,77,0,2
"S00110294",133,66,64,2,1
"S00110295",132,41,83,8,0
"S00110296",122,59,63,0,0
"S00110297",97,36,57,4,0
"S00110298",167,88,63,16,0
"S00110299",138,56,74,8,0
"S00110300",148,51,94,3,0
"S00110301",120,89,29,2,0
"S00110302",125,65,58,2,0
"S00110303",98,26,69,3,0
"S00110304",102,71,31,0,0
"S00110305",92,55,27,9,1
"S00110306",148,55,82,10,1
"S00110307",88,10,75,3,0
"S00110308",141,65,66,8,2
"S00110309",124,28,90,6,0
"S00110310",91,18,66,7,0
"S00110311",68,16,44,8,0
"S00110312",128,36,80,12,0
"S00110313",150,113,27,10,0
"S00110314",152,102,35,14,1
"S00110315",75,42,27,6,0
"S00110316",148,19,106,23,0
"S00110317",137,28,98,11,0
"S00110318",128,87,9,25,7
"S00110319",96,60,19,14,3
"S00110320",171,127,16,23,5
"S00110321",92,65,23,4,0
"S00110322",101,54,41,6,0
"S00110323",128,89,34,5,0
"S00110324",140,82,44,13,1
"S00110325",119,61,39,16,3
"S00110326",123,61,52,8,2
"S00110327",110,40,55,14,1
"S00110328",55,6,49,0,0
"S00110329",62,19,43,0,0
"S00110330",121,97,21,2,1
"S00110331",204,102,98,4,0
"S00110332",124,76,29,19,0
"S00110333",119,53,66,0,0
"S00110334",89,53,28,8,0
"S00110335",84,43,36,5,0
"S00110336",177,94,74,4,5
"S00110337",140,37,91,12,0
"S00110338",143,55,85,3,0
"S00110339",102,29,60,13,0
"S00110340",121,68,51,0,2
"S00110341",133,44,83,6,0
"S00110342",92,37,55,0,0
"S00110343",89,33,43,13,0
"S00110344",134,25,103,6,0
"S00110345",155,35,110,10,0
"S00110346",168,72,90,5,1
"S00110347",92,16,72,2,2
"S00110348",166,81,77,8,0
"S00110349",125,37,81,4,3
"S00110350",57,31,25,1,0
"S00110351",145,65,74,6,0
"S00110352",138,66,65,7,0
"S00110353",85,36,45,4,0
"S00110354",61,29,28,1,3
"S00110355",98,57,26,14,1
"S00110356",136,92,33,11,0
"S00110357",113,77,14,22,0
"S00110358",119,72,37,10,0
"S00110359",118,85,22,11,0
"S00110360",95,65,15,15,0
"S00110361",134,43,85,4,2
"S00110362",74,12,57,5,0
"S00110363",105,37,52,16,0
"S00110364",102,55,41,3,3
"S00110365",128,49,69,7,3
"S00110366",91,12,79,0,0
"S00110367",91,64,14,12,1
"S00110368",90,54,27,9,0
"S00110369",70,35,20,14,1
"S00110370",72,22,29,21,0
"S00110371",106,47,43,16,0
"S00110372",151,81,57,13,0
"S00110373",64,54,10,0,0
"S00110374",96,37,38,21,0
"S00110375",93,75,8,10,0
"S00110376",74,49,18,7,0
"S00110377",87,30,50,6,1
"S00110378",103,51,47,4,1
"S00110379",116,72,39,5,0
"S00110380",110,76,8,25,1
"S00110381",151,124,9,18,0
"S00110382",101,76,12,13,0
"S00110383",82,67,2,13,0
"S00110384",95,65,16,12,2
"S00110385",128,120,0,5,3
"S00110386",120,77,22,21,0
"S00110387",98,84,6,8,0
"S00110388",100,42,55,3,0
"S00110389",82,56,16,10,0
"S00110390",132,62,69,0,1
"S00110391",86,28,46,12,0
"S00110392",127,39,77,11,0
"S00110393",118,79,35,4,0
"S00110394",134,91,38,3,2
"S00110395",151,105,43,3,0
"S00110396",126,22,101,3,0
"S00110397",73,28,36,6,3
"S00110398",102,7,91,0,4
"S00110399",131,88,33,9,1
"S00110400",81,43,15,22,1
"S00110401",93,42,3,48,0
"S00110402",104,54,30,17,3
"S00110403",59,33,17,7,2
"S00110404",107,19,83,5,0
"S00110405",79,63,4,12,0
"S00110406",101,86,1,10,4
"S00110407",61,37,5,19,0
"S00110408",176,133,34,7,2
"S00110409",110,57,46,6,1
"S00110410",144,85,29,29,1
"S00110411",79,62,15,0,2
"S00110412",86,44,38,2,2
"S00110413",79,47,23,6,3
"S00110414",76,42,26,6,2
"S00110415",119,84,30,5,0
"S00110416",81,40,34,5,2
"S00110417",111,66,43,2,0
"S00110418",101,60,37,2,2
"S00110419",84,54,24,6,0
"S00110420",91,55,24,12,0
"S00110421",94,71,20,3,0
"S00110422",128,80,34,9,5
"S00110423",82,37,45,0,0
"S00110424",94,31,40,17,6
"S00110425",128,23,90,15,0
"S00110426",129,94,32,3,0
"S00110427",101,57,22,22,0
"S00110428",114,109,5,0,0
"S00110429",96,55,22,17,2
"S00110430",92,59,26,6,1
"S00110431",123,69,41,13,0
"S00110432",80,16,56,8,0
"S00110433",98,55,38,5,0
"S00110434",109,53,50,5,1
"S00110435",89,56,24,7,2
"S00110436",106,90,16,0,0
"S00110437",120,31,78,11,0
"S00110438",197,157,17,23,0
"S00110439",110,15,76,19,0
"S00110440",132,101,22,9,0
"S00110441",103,65,32,6,0
"S00110442",108,68,38,2,0
"S00110443",145,40,93,8,4
"S00110444",89,46,35,5,3
"S00110445",151,102,35,14,0
"S00110446",109,47,56,6,0
"S00110447",112,52,49,9,2
"S00110448",160,89,53,17,1
"S00110449",179,75,97,6,1
"S00110450",131,73,30,26,2
"S00110451",138,95,34,4,5
"S00110452",134,47,65,20,2
"S00110453",106,36,65,5,0
"S00110454",165,49,104,12,0
"S00110455",165,62,101,2,0
"S00110456",183,100,74,7,2
"S00110457",152,74,69,6,3
"S00110458",113,84,24,0,5
"S00110459",119,48,71,0,0
"S00110460",126,78,37,11,0
"S00110461",91,59,30,2,0
"S00110462",102,60,36,6,0
"S00110463",102,48,48,6,0
"S00110464",81,59,12,8,2
"S00110465",84,40,37,6,1
"S00110466",84,32,48,4,0
"S00110467",165,139,7,18,1
"S00110468",122,71,51,0,0
"S00110469",100,65,16,19,0
"S00110470",132,62,23,47,0
"S00110471",104,62,22,20,0
"S00110472",122,67,48,7,0
"S00110473",105,19,40,46,0
"S00110474",76,52,19,4,1
"S00110475",88,11,26,51,0
"S00110476",140,79,41,18,2
"S00110477",97,1,95,1,0
"S00110478",114,16,89,9,0
"S00110479",77,76,0,0,1
"S00110480",143,84,16,43,0
"S00110481",139,96,21,16,6
"S00110482",118,63,48,6,1
"S00110483",128,78,49,1,0
"S00110484",80,33,40,7,0
"S00110485",97,83,2,12,0
"S00110486",107,98,4,4,1
"S00110487",109,78,20,9,2
"S00110488",82,59,18,5,0
"S00110489",101,96,3,2,0
"S00110490",65,29,5,24,7
"S00110491",82,6,64,12,0
"S00110492",66,40,10,16,0
"S00110493",127,72,2,53,0
"S00110494",111,60,14,35,2
"S00110495",115,42,53,18,2
"S00110496",57,12,40,5,0
"S00110497",64,25,16,23,0
"S00110498",109,50,31,27,1
"S00110499",80,24,41,15,0
"S00110500",117,82,27,8,0
"S00110501",63,29,1,33,0
"S00110502",78,31,41,6,0
"S00110503",145,56,71,16,2
"S00110504",163,58,86,19,0
"S00110505",97,24,61,12,0
"S00110506",101,11,90,0,0
"S00110507",124,44,75,5,0
"S00110508",113,55,49,9,0
"S00110509",113,47,58,8,0
"S00110510",97,19,72,6,0
"S00110511",107,47,37,22,1
"S00110512",89,62,11,15,1
"S00110513",179,98,63,18,0
"S00110514",133,85,39,9,0
"S00110515",116,47,61,8,0
"S00110516",134,88,46,0,0
"S00110517",80,52,24,4,0
"S00110518",167,118,43,6,0
"S00110519",78,51,22,3,2
"S00110520",185,118,66,0,1
"S00110521",134,117,13,3,1
"S00110522",91,47,30,11,3
"S00110523",115,49,55,7,4
"S00110524",82,56,20,4,2
"S00110525",95,61,20,11,3
"S00110526",59,31,22,6,0
"S00110527",132,78,42,11,1
"S00110528",57,14,39,4,0
"S00110529",89,43,34,8,4
"S00110530",94,75,14,5,0
"S00110531",92,31,50,7,4
"S00110532",81,60,17,4,0
"S00110533",87,77,5,5,0
"S00110534",93,28,35,27,3
"S00110535",88,79,4,2,3
"S00110536",97,32,48,17,0
"S00110537",113,62,38,13,0
"S00110538",101,63,6,31,1
"S00110539",97,35,56,5,1
"S00110540",90,34,51,3,2
"S00110541",61,38,6,14,3
"S00110542",75,53,7,15,0
"S00110543",81,30,28,19,4
"S00110544",57,38,5,12,2
"S00110545",89,72,0,10,7
"S00110546",79,69,0,10,0
"S00110547",93,75,0,18,0
"S00110548",101,91,5,4,1
"S00110549",102,83,10,9,0
"S00110550",144,87,38,17,2
"S00110551",85,50,5,27,3
"S00110552",73,60,1,11,1
"S00110553",56,3,46,7,0
"S00110554",116,43,54,18,1
"S00110555",96,13,72,11,0
"S00110556",122,62,52,8,0
"S00110557",81,54,20,7,0
"S00110558",93,38,50,5,0
"S00110559",92,63,26,0,3
"S00110560",113,96,8,9,0
"S00110561",166,159,0,5,2
"S00110562",89,87,0,0,2
"S00110563",101,98,0,3,0
"S00110564",78,58,18,2,0
"S00110565",106,74,24,8,0
"S00110566",103,82,13,6,2
"S00110567",130,61,60,8,1
"S00110568",149,117,23,7,2
"S00110569",96,36,48,12,0
"S00110570",124,119,3,2,0
"S00110571",98,88,8,2,0
"S00110572",180,172,3,4,1
"S00110573",153,147,5,1,0
"S00110574",129,100,0,27,2
"S00110575",99,32,47,20,0
"S00110576",124,97,20,7,0
"S00110577",102,59,32,11,0
"S00110578",157,94,47,16,0
"S00110579",137,50,66,21,0
"S00110580",156,100,41,15,0
"S00110581",155,85,34,35,1
"S00110582",157,45,90,22,0
"S00110583",124,54,55,14,1
"S00110584",60,19,30,11,0
"S00110585",159,83,47,29,0
"S00110586",136,97,11,28,0
"S00110587",109,93,9,7,0
"S00110588",109,100,4,5,0
"S00110589",136,121,11,4,0
"S00110590",69,9,49,11,0
"S00110591",119,107,5,5,2
"S00110592",110,60,30,19,1
"S00110593",136,109,9,18,0
"S00110594",112,79,13,19,1
"S00110595",108,76,9,22,1
"S00110596",154,104,19,31,0
"S00110597",107,73,17,16,1
"S00110598",114,82,16,15,1
"S00110599",85,56,18,10,1
"S00110600",114,79,17,13,5
"S00110601",115,71,20,22,2
"S00110602",120,77,22,21,0
"S00110603",146,102,25,16,3
"S00110604",118,64,36,18,0
"S00110605",92,79,10,3,0
"S00110606",139,113,15,11,0
"S00110607",142,108,16,17,1
"S00110608",121,92,4,25,0
"S00110609",103,59,13,31,0
"S00110610",151,99,20,32,0
"S00110611",158,127,5,26,0
"S00110612",133,52,67,14,0
"S00110613",94,31,47,16,0
"S00110614",69,39,30,0,0
"S00110615",101,41,39,21,0
"S00110616",109,69,37,3,0
"S00110617",106,64,36,6,0
"S00110618",72,56,10,4,2
"S00110619",155,112,22,21,0
"S00110620",87,78,9,0,0
"S00110621",127,68,29,30,0
"S00110622",85,44,39,2,0
"S00110623",74,56,1,17,0
"S00110624",148,46,89,13,0
"S00110625",77,58,7,12,0
"S00110626",65,32,22,11,0
"S00110627",98,52,25,21,0
"S00110628",154,87,31,31,5
"S00110629",77,41,31,0,5
"S00110630",66,23,21,22,0
"S00110631",110,40,17,52,1
"S00110632",91,48,12,29,2
"S00110633",124,96,12,15,1
"S00110634",122,75,21,23,3
"S00110635",95,62,16,17,0
"S00110636",72,42,21,9,0
"S00110637",109,80,21,6,2
"S00110638",111,76,9,26,0
"S00110639",93,54,23,16,0
"S00110640",94,86,3,5,0
"S00110641",121,49,56,16,0
"S00110642",113,100,3,9,1
"S00110643",79,72,0,7,0
"S00110644",149,125,17,7,0
"S00110645",122,79,34,7,2
"S00110646",130,84,26,20,0
"S00110647",138,112,8,18,0
"S00110648",75,47,25,3,0
"S00110649",111,79,19,11,2
"S00110650",92,59,15,18,0
"S00110651",120,82,28,8,2
"S00110652",83,47,30,6,0
"S00110653",83,61,14,8,0
"S00110654",173,133,23,17,0
"S00110655",146,116,16,13,1
"S00110656",92,59,30,3,0
"S00110657",123,87,18,18,0
"S00110658",104,89,7,8,0
"S00110659",106,72,19,15,0
"S00110660",135,58,53,24,0
"S00110661",104,51,41,12,0
"S00110662",140,87,12,41,0
"S00110663",138,110,19,9,0
"S00110664",110,88,11,11,0
"S00110665",128,93,18,16,1
"S00110666",102,42,26,34,0
"S00110667",125,55,52,18,0
"S00110668",84,67,7,10,0
"S00110669",163,157,3,3,0
"S00110670",195,172,6,13,4
"S00110671",99,94,0,5,0
"S00110672",102,95,1,4,2
"S00110673",84,77,0,6,1
"S00110674",167,161,0,6,0
"S00110675",170,152,13,5,0
"S00110676",201,189,8,4,0
"S00110677",99,95,0,1,3
"S00110678",85,78,0,7,0
"S00110679",101,90,0,11,0
"S00110680",105,79,8,17,1
"S00110681",123,106,0,17,0
"S00110682",77,77,0,0,0
"S00110683",152,150,0,2,0
"S00110684",164,156,4,2,2
"S00110685",103,101,0,2,0
"S00110686",159,122,19,18,0
"S00110687",195,117,49,29,0
"S00110688",87,52,26,9,0
"S00110689",171,124,29,18,0
"S00110690",92,74,14,4,0
"S00110691",189,170,11,8,0
"S00110692",142,118,2,17,5
"S00110693",115,68,32,13,2
"S00110694",99,52,30,17,0
"S00110695",116,108,0,8,0
"S00110696",148,106,15,27,0
"S00110697",170,144,1,25,0
"S00110698",107,78,15,14,0
"S00110699",126,80,26,19,1
"S00110700",57,2,48,7,0
"S00110701",97,87,2,4,4
"S00110702",55,55,0,0,0
"S00110703",132,92,30,10,0
"S00110704",106,76,17,9,4
"S00110705",116,83,24,9,0
"S00110706",96,71,8,17,0
"S00110707",141,98,23,19,1
"S00110708",148,86,43,19,0
"S00110709",102,51,40,11,0
"S00110710",127,86,15,26,0
"S00110711",103,84,11,8,0
"S00110712",119,77,25,17,0
"S00110713",130,100,25,5,0
"S00110714",54,44,10,0,0
"S00110715",132,75,33,24,0
"S00110716",129,96,15,18,0
"S00110717",108,72,20,15,1
"S00110718",162,119,33,10,0
"S00110719",95,74,12,7,2
"S00110720",100,61,32,7,0
"S00110721",129,93,16,20,0
"S00110722",86,54,23,9,0
"S00110723",153,96,34,23,0
"S00110724",128,113,4,11,0
"S00110725",92,56,30,4,2
"S00110726",115,80,20,15,0
"S00110727",115,77,18,19,1
"S00110728",103,68,31,4,0
"S00110729",83,34,39,10,0
"S00110730",136,72,50,13,1
"S00110731",106,20,42,44,0
"S00110732",139,58,60,21,0
"S00110733",59,46,10,3,0
"S00110734",102,34,39,29,0
"S00110735",144,55,61,28,0
"S00110736",135,43,67,25,0
"S00110737",148,63,53,32,0
"S00110738",106,17,63,25,1
"S00110739",120,53,46,21,0
"S00110740",160,54,89,17,0
"S00110741",97,56,24,17,0
"S00110742",108,38,54,16,0
"S00110743",103,70,14,19,0
"S00110744",119,69,28,22,0
"S00110745",101,47,30,24,0
"S00110746",84,60,11,12,1
"S00110747",83,18,36,28,1
"S00110748",113,53,51,9,0
"S00110749",107,103,0,1,3
"S00110750",92,67,13,12,0
"S00110751",217,140,12,61,4
"S00110752",85,74,7,3,1
"S00110753",79,54,19,6,0
"S00110754",95,92,3,0,0
"S00110755",80,70,9,1,0
"S00110756",80,74,2,4,0
"S00110757",89,46,20,20,3
"S00110758",86,66,13,7,0
"S00110759",120,82,23,13,2
"S00110760",112,81,16,12,3
"S00110761",111,90,17,4,0
"S00110762",128,92,19,16,1
"S00110763",126,80,27,19,0
"S00110764",151,66,42,39,4
"S00110765",125,71,33,21,0
"S00110766",206,189,5,12,0
"S00110767",173,159,10,4,0
"S00110768",128,77,45,5,1
"S00110769",136,89,34,13,0
"S00110770",141,119,16,6,0
"S00110771",100,93,0,5,2
"S00110772",90,67,19,4,0
"S00110773",67,16,37,13,1
"S00110774",108,82,20,3,3
"S00110775",122,79,41,2,0
"S00110776",105,66,36,3,0
"S00110777",118,91,22,4,1
"S00110778",191,158,21,12,0
"S00110779",97,86,5,5,1
"S00110780",113,80,20,13,0
"S00110781",165,93,36,30,6
"S00110782",109,88,13,7,1
"S00110783",119,89,19,11,0
"S00110784",84,73,2,8,1
"S00110785",98,73,18,7,0
"S00110786",88,58,25,5,0
"S00110787",83,82,0,1,0
"S00110788",127,120,4,3,0
"S00110789",140,136,0,4,0
"S00110790",116,54,50,10,2
"S00110791",158,78,64,16,0
"S00110792",88,58,25,5,0
"S00110793",127,97,22,8,0
"S00110794",162,116,25,19,2
"S00110795",129,75,37,17,0
"S00110796",76,30,27,19,0
"S00110797",99,71,22,4,2
"S00110798",130,80,32,18,0
"S00110799",77,33,41,3,0
"S00110800",123,55,54,14,0
"S00110801",104,49,44,11,0
"S00110802",113,81,14,15,3
"S00110803",105,61,33,10,1
"S00110804",142,70,56,16,0
"S00110805",135,40,77,18,0
"S00110806",174,62,95,15,2
"S00110807",156,64,53,37,2
"S00110808",112,78,16,18,0
"S00110809",106,62,33,11,0
"S00110810",119,92,16,11,0
"S00110811",75,25,44,4,2
"S00110812",116,54,55,7,0
"S00110813",94,83,11,0,0
"S00110814",64,8,56,0,0
"S00110815",99,18,81,0,0
"S00110816",133,54,68,11,0
"S00110817",80,76,2,2,0
"S00110818",98,32,58,8,0
"S00110819",105,30,64,11,0
"S00110820",114,76,30,8,0
"S00110821",98,49,34,15,0
"S00110822",136,119,7,8,2
"S00110823",148,48,81,19,0
"S00110824",118,65,36,17,0
"S00110825",137,89,37,11,0
"S00110826",100,45,46,9,0
"S00110827",76,57,15,4,0
"S00110828",140,71,54,11,4
"S00110829",98,47,44,7,0
"S00110830",118,69,43,5,1
"S00110831",200,175,6,17,2
"S00110832",74,74,0,0,0
"S00110833",93,52,30,8,3
"S00110834",110,70,34,5,1
"S00110835",122,89,27,6,0
"S00110836",107,62,40,5,0
"S00110837",96,62,20,8,6
"S00110838",77,15,53,9,0
"S00110839",198,70,114,12,2
"S00110840",143,76,53,11,3
"S00110841",140,56,77,5,2
"S00110842",97,70,9,17,1
"S00110843",86,37,35,13,1
"S00110844",114,88,4,18,4
"S00110845",107,88,9,5,5
"S00110846",100,55,0,44,1
"S00110847",94,68,13,13,0
"S00110848",101,68,22,11,0
"S00110849",97,92,0,1,4
"S00110850",104,68,23,9,4
"S00110851",67,54,3,7,3
"S00110852",88,57,19,12,0
"S00110853",86,42,33,10,1
"S00110854",82,40,20,22,0
"S00110855",92,66,5,21,0
"S00110856",132,112,2,18,0
"S00110857",84,65,0,18,1
"S00110858",91,87,3,0,1
"S00110859",132,84,41,7,0
"S00110860",101,55,35,11,0
"S00110861",160,121,24,15,0
"S00110862",126,91,28,7,0
"S00110863",58,41,4,9,4
"S00110864",50,42,0,8,0
"S00110865",68,40,21,5,2
"S00110866",66,56,3,7,0
"S00110867",93,76,4,13,0
"S00110868",85,50,30,5,0
"S00110869",99,83,5,6,5
"S00110870",140,91,49,0,0
"S00110871",164,96,63,5,0
"S00110872",139,70,65,4,0
"S00110873",136,72,50,13,1
"S00110874",155,88,58,8,1
"S00110875",83,31,46,1,5
"S00110876",118,60,54,4,0
"S00110877",98,35,52,11,0
"S00110878",105,76,28,0,1
"S00110879",116,70,44,0,2
"S00110880",87,25,37,25,0
"S00110881",157,46,92,18,1
"S00110882",72,62,7,0,3
"S00110883",65,62,2,1,0
"S00110884",77,68,4,4,1
"S00110885",62,57,2,3,0
"S00110886",73,42,27,4,0
"S00110887",75,57,18,0,0
"S00110888",79,72,0,7,0
"S00110889",131,60,60,11,0
"S00110890",68,44,17,4,3
"S00110891",158,55,82,21,0
"S00110892",89,24,65,0,0
"S00110893",128,108,16,4,0
"S00110894",153,123,28,2,0
"S00110895",50,6,42,2,0
"S00110896",132,52,76,2,2
"S00110897",137,42,86,9,0
"S00110898",78,76,0,2,0
"S00110899",94,73,3,18,0
"S00110900",156,114,14,24,4
"S00110901",99,99,0,0,0
"S00110902",132,83,25,23,1
"S00110903",137,49,77,11,0
"S00110904",159,136,23,0,0
"S00110905",94,93,0,0,1
"S00110906",135,79,48,8,0
"S00110907",129,75,47,7,0
"S00110908",115,59,42,11,3
"S00110909",98,81,7,10,0
"S00110910",83,70,4,7,2
"S00110911",101,55,42,3,1
"S00110912",89,46,28,15,0
"S00110913",80,66,5,9,0
"S00110914",71,21,35,15,0
"S00110915",90,84,1,5,0
"S00110916",114,49,55,10,0
"S00110917",97,76,17,4,0
"S00110918",63,46,12,5,0
"S00110919",78,76,0,2,0
"S00110920",115,113,1,1,0
"S00110921",78,63,2,10,3
"S00110922",65,59,0,4,2
"S00110923",64,58,2,2,2
"S00110924",124,111,7,3,3
"S00110925",96,81,0,14,1
"S00110926",108,82,0,26,0
"S00110927",91,91,0,0,0
"S00110928",77,63,1,9,4
"S00110929",84,55,21,8,0
"S00110930",74,51,13,9,1
"S00110931",61,50,6,5,0
"S00110932",88,76,3,9,0
"S00110933",142,105,20,16,1
"S00110934",94,74,3,14,3
"S00110935",121,99,11,11,0
"S00110936",55,31,2,22,0
"S00110937",100,66,32,1,1
"S00110938",59,30,15,14,0
"S00110939",93,81,0,12,0
"S00110940",87,43,15,27,2
"S00110941",140,78,56,6,0
"S00110942",111,93,12,4,2
"S00110943",84,19,49,16,0
"S00110944",85,63,0,22,0
"S00110945",173,142,19,8,4
"S00110946",70,59,5,6,0
"S00110947",91,54,21,11,5
"S00110948",101,72,0,28,1
"S00110949",143,118,0,21,4
"S00110950",73,64,0,9,0
"S00110951",86,75,1,10,0
"S00110952",132,124,0,8,0
"S00110953",57,29,17,11,0
"S00110954",84,77,1,6,0
"S00110955",58,41,0,17,0
"S00110956",110,101,2,4,3
"S00110957",90,78,3,9,0
