output_area,total,scotland,ruk,elsewhere
60QA000992,102,96,4,2
60QA000993,103,99,2,2
60QA000994,142,131,10,1
60QA000995,131,125,6,0
60QA000996,120,114,4,2
60QA000997,134,126,5,3
60QA000998,93,85,3,5
60QA000999,96,89,7,0
60QA001000,121,117,3,1
60QA001001,158,152,4,2
60QA001002,118,111,5,2
60QA001003,142,140,2,0
60QA001004,129,119,6,4
60QA001005,66,62,4,0
60QA001006,155,149,4,2
60QA001007,163,154,9,0
60QA001008,87,85,1,1
60QA001009,153,142,6,5
60QA001010,126,121,4,1
60QA001011,107,100,6,1
60QA001012,108,99,5,4
60QA001013,183,177,5,1
60QA001014,139,132,6,1
60QA001015,143,137,5,1
60QA001016,153,150,3,0
60QA001017,144,137,7,0
60QA001018,142,131,7,4
60QA001019,157,145,8,4
60QA001020,124,119,5,0
60QA001021,131,125,2,4
60QA001022,154,145,8,1
60QA001023,67,58,9,0
60QA001024,78,73,3,2
60QA001025,108,102,4,2
60QA001026,117,111,3,3
60QA001027,166,147,16,3
60QA001028,63,58,3,2
60QA001029,131,114,11,6
60QA001030,181,152,23,6
60QA001031,140,136,2,2
60QA001032,99,92,3,4
60QA001033,107,103,2,2
60QA001034,144,135,3,6
60QA001035,187,175,10,2
60QA001036,162,149,9,4
60QA001037,63,60,3,0
60QA001038,140,133,7,0
60QA001039,128,120,7,1
60QA001040,121,108,8,5
60QA001041,95,93,2,0
60QA001042,122,117,4,1
60QA001043,182,169,8,5
60QA001044,58,46,10,2
60QA001045,65,63,0,2
60QA001046,121,110,11,0
60QA001047,124,109,13,2
60QA001048,146,135,8,3
60QA001049,219,212,6,1
60QA001050,122,109,10,3
60QA001051,144,120,20,4
60QA001052,132,121,10,1
60QA001053,129,110,16,3
60QA001054,176,166,7,3
60QA001055,102,92,9,1
60QA001056,118,108,3,7
60QA001057,169,154,10,5
60QA001058,146,131,9,6
60QA001059,112,97,6,9
60QA001060,117,106,8,3
60QA001061,102,94,5,3
60QA001062,108,100,6,2
60QA001063,179,163,9,7
60QA001064,130,114,12,4
60QA001065,127,103,22,2
60QA001066,113,108,1,4
60QA001067,111,105,1,5
60QA001068,120,111,2,7
60QA001069,61,57,2,2
60QA001070,187,171,6,10
60QA001071,75,68,3,4
60QA001072,65,61,2,2
60QA001073,144,127,10,7
60QA001074,163,154,6,3
60QA001075,115,102,9,4
60QA001076,93,87,5,1
60QA001077,102,95,5,2
60QA001078,186,173,9,4
60QA001079,176,167,7,2
60QA001080,169,158,7,4
60QA001081,122,111,7,4
60QA001082,100,81,16,3
60QA001083,136,124,9,3
60QA001084,95,88,7,0
60QA001085,178,157,18,3
60QA001086,160,146,14,0
60QA001087,156,148,6,2
60QA001088,124,116,6,2
60QA001089,165,142,21,2
60QA001090,87,77,9,1
60QA001091,205,184,16,5
60QA001092,117,111,6,0
60QA001093,151,129,9,13
60QA001094,119,112,4,3
60QA001095,160,141,14,5
60QA001096,157,146,8,3
60QA001097,192,180,10,2
60QA001098,245,230,6,9
60QA001099,172,149,10,13
60QA001100,262,215,26,21
60QA001101,136,118,14,4
60QA001102,116,108,7,1
60QA001103,115,110,5,0
60QA001104,74,71,3,0
60QA001105,142,136,6,0
60QA001106,160,140,11,9
60QA001107,112,104,7,1
60QA001108,163,148,9,6
60QA001109,141,126,11,4
60QA001110,155,136,14,5
60QA001111,172,148,17,7
60QA001112,197,178,15,4
60QA001113,154,131,15,8
60QA001114,149,136,10,3
60QA001115,139,122,13,4
60QA001116,116,104,10,2
60QA001117,133,124,6,3
60QA001118,139,129,7,3
60QA001119,127,122,3,2
60QA001120,91,89,1,1
60QA001121,129,119,7,3
60QA001122,97,92,4,1
60QA001123,99,96,2,1
60QA001124,121,111,8,2
60QA001125,88,85,2,1
60QA001126,97,84,10,3
60QA001127,85,78,7,0
60QA001128,168,164,3,1
60QA001129,91,90,1,0
60QA001130,94,84,8,2
60QA001131,108,102,6,0
60QA001132,121,115,3,3
60QA001133,113,111,2,0
60QA001134,124,118,5,1
60QA001135,198,191,5,2
60QA001136,118,111,6,1
60QA001137,142,135,4,3
60QA001138,120,118,1,1
60QA001139,120,112,6,2
60QA001140,144,129,8,7
60QA001141,93,89,3,1
60QA001142,156,148,5,3
60QA001143,119,106,10,3
60QA001144,99,94,4,1
60QA001145,89,75,10,4
60QA001146,108,101,3,4
60QA001147,109,103,5,1
60QA001148,115,109,6,0
60QA001149,194,181,9,4
60QA001150,132,124,5,3
60QA001151,154,140,11,3
60QA001152,154,141,6,7
60QA001153,64,60,3,1
60QA001154,128,123,5,0
60QA001155,148,136,7,5
60QA001156,125,120,3,2
60QA001157,146,135,11,0
60QA001158,130,128,2,0
60QA001159,138,127,9,2
60QA001160,139,113,21,5
60QA001161,85,79,4,2
60QA001162,87,80,5,2
60QA001163,134,126,7,1
60QA001164,147,144,2,1
60QA001165,71,64,5,2
60QA001166,151,141,6,4
60QA001167,136,118,15,3
60QA001168,110,98,7,5
60QA001169,134,126,6,2
60QA001170,104,98,5,1
60QA001171,136,126,7,3
60QA001172,94,80,6,8
60QA001173,108,103,5,0
60QA001174,121,95,20,6
60QA001175,79,67,10,2
60QA001176,105,89,9,7
60QA001177,69,64,2,3
60QA001178,101,88,10,3
60QA001179,76,64,9,3
60QA001180,127,118,4,5
60QA001181,109,105,1,3
60QA001182,91,86,2,3
60QA001183,96,82,9,5
60QA001184,109,97,12,0
60QA001185,108,98,6,4
60QA001186,95,84,9,2
60QA001187,68,57,8,3
60QA001188,61,55,5,1
60QA001189,70,65,5,0
60QA001190,113,106,3,4
60QA001191,156,148,5,3
60QA001192,104,95,5,4
60QA001193,119,102,10,7
60QA001194,112,87,17,8
60QA001195,117,88,23,6
60QA001196,141,108,21,12
60QA001197,161,140,17,4
60QA001198,147,128,17,2
60QA001199,175,163,10,2
60QA001200,196,161,26,9
60QA001201,249,214,21,14
60QA001202,220,208,10,2
60QA001203,193,183,8,2
60QA001204,175,153,12,10
60QA001205,93,87,5,1
60QA001206,114,108,5,1
60QA001207,106,102,1,3
60QA001208,178,153,17,8
60QA001209,159,136,14,9
60QA001210,102,98,2,2
60QA001211,86,81,3,2
60QA001212,86,74,12,0
60QA001213,134,119,11,4
60QA001214,147,117,21,9
60QA001215,145,126,17,2
60QA001216,160,151,4,5
60QA001217,89,82,4,3
60QA001218,108,99,5,4
60QA001219,189,177,9,3
60QA001220,58,55,2,1
60QA001221,130,112,12,6
60QA001222,60,58,2,0
60QA001223,209,191,15,3
60QA001224,137,127,5,5
60QA001225,148,125,18,5
60QA001226,177,162,12,3
60QA001227,218,202,13,3
60QA001228,152,115,30,7
60QA001229,111,100,10,1
60QA001230,191,174,13,4
60QA001231,168,149,12,7
60QA001232,147,116,24,7
60QA001233,194,170,18,6
60QA001234,199,186,10,3
60QA001235,167,153,8,6
60QA001236,141,130,7,4
60QA001237,108,96,8,4
60QA001238,110,100,8,2
60QA001239,73,64,5,4
60QA001240,115,102,6,7
60QA001241,189,171,14,4
60QA001242,113,105,5,3
60QA001243,97,85,10,2
60QA001244,164,155,3,6
60QA001245,149,143,5,1
60QA001246,127,118,6,3
60QA001247,146,139,4,3
60QA001248,99,92,4,3
60QA001249,146,132,8,6
60QA001250,117,100,9,8
60QA001251,101,88,8,5
60QA001252,101,93,5,3
60QA001253,96,87,6,3
60QA001254,135,102,24,9
60QA001255,153,141,8,4
60QA001256,87,63,16,8
60QA001257,89,83,2,4
60QA001258,93,82,7,4
60QA001259,96,74,13,9
60QA001260,114,108,5,1
60QA001261,131,121,8,2
60QA001262,133,123,8,2
60QA001263,117,106,8,3
60QA001264,140,130,9,1
60QA001265,78,72,1,5
60QA001266,127,77,29,21
60QA001267,113,95,16,2
60QA001268,189,156,25,8
60QA001269,122,95,18,9
60QA001270,154,106,23,25
60QA001271,125,76,25,24
60QA001272,194,110,39,45
60QA001273,169,122,23,24
60QA001274,185,95,50,40
60QA001275,135,88,32,15
60QA001276,147,98,30,19
60QA001277,135,110,16,9
60QA001278,140,106,29,5
60QA001279,112,96,8,8
60QA001280,181,135,28,18
60QA001281,144,117,13,14
60QA001282,70,55,12,3
60QA001283,194,150,19,25
60QA001284,198,139,30,29
60QA001285,175,140,24,11
60QA001286,91,69,13,9
60QA001287,59,39,12,8
60QA001288,104,76,21,7
60QA001289,94,71,20,3
60QA001290,85,70,7,8
60QA001291,65,60,3,2
60QA001292,94,82,7,5
60QA001293,125,103,17,5
60QA001294,51,29,8,14
60QA001295,63,47,12,4
60QA001296,68,57,4,7
60QA001297,60,48,5,7
60QA001298,122,110,11,1
60QA001299,110,94,11,5
60QA001300,118,110,6,2
60QA001301,61,49,8,4
60QA001302,92,67,17,8
60QA001303,126,102,15,9
60QA001304,159,152,5,2
60QA001305,65,63,2,0
60QA001306,56,50,1,5
60QA001307,108,95,10,3
60QA001308,73,68,3,2
60QA001309,71,70,1,0
60QA001310,98,93,2,3
60QA001311,74,72,2,0
60QA001312,59,36,16,7
60QA001313,97,86,5,6
60QA001314,96,78,11,7
60QA001315,173,148,18,7
60QA001316,97,93,4,0
60QA001317,84,82,1,1
60QA001318,113,111,2,0
60QA001319,67,59,7,1
60QA001320,226,215,7,4
60QA001321,58,57,1,0
60QA001322,106,90,10,6
60QA001323,239,208,25,6
60QA001324,156,134,12,10
60QA001325,57,37,10,10
60QA001326,89,84,3,2
60QA001327,101,94,5,2
60QA001328,183,67,32,84
60QA001329,66,61,5,0
60QA001330,73,64,5,4
60QA001331,106,101,0,5
60QA001332,58,55,3,0
60QA001333,55,53,1,1
60QA001334,52,50,2,0
60QA001335,144,134,9,1
60QA001336,122,109,13,0
60QA001337,71,61,9,1
60QA001338,69,61,4,4
60QA001339,51,41,8,2
60QA001340,140,134,5,1
60QA001341,67,55,9,3
60QA001342,141,115,16,10
60QA001343,92,78,6,8
60QA001344,78,65,8,5
60QA001345,95,90,3,2
60QA001346,121,89,28,4
60QA001347,102,79,15,8
60QA001348,57,45,7,5
60QA001349,57,28,12,17
60QA001350,91,76,13,2
60QA001351,61,47,9,5
60QA001352,149,127,12,10
60QA001353,73,61,8,4
60QA001354,102,65,29,8
60QA001355,106,88,12,6
60QA001356,215,146,45,24
60QA001357,108,99,7,2
60QA001358,123,117,4,2
60QA001359,199,125,36,38
60QA001360,88,64,15,9
60QA001361,64,45,16,3
60QA001362,59,44,12,3
60QA001363,67,43,8,16
60QA001364,163,72,25,66
60QA001365,157,105,18,34
60QA001366,112,72,32,8
60QA001367,120,96,19,5
60QA001368,129,117,7,5
60QA001369,72,62,8,2
60QA001370,147,132,10,5
60QA001371,64,49,10,5
60QA001372,71,56,8,7
60QA001373,116,101,12,3
60QA001374,125,109,8,8
60QA001375,192,160,22,10
60QA001376,106,88,13,5
60QA001377,68,57,10,1
60QA001378,57,51,5,1
60QA001379,134,109,7,18
60QA001380,113,90,17,6
60QA001381,134,117,10,7
60QA001382,291,238,36,17
60QA001383,73,58,9,6
60QA001384,117,103,8,6
60QA001385,85,61,12,12
60QA001386,75,52,17,6
60QA001387,245,127,39,79
60QA001388,99,64,26,9
60QA001389,61,37,19,5
60QA001390,107,62,30,15
60QA001391,66,44,12,10
60QA001392,60,45,8,7
60QA001393,106,47,20,39
60QA001394,60,42,13,5
60QA001395,149,100,38,11
60QA001396,84,67,13,4
60QA001397,56,47,8,1
60QA001398,68,52,13,3
60QA001399,125,75,31,19
60QA001400,72,64,4,4
60QA001401,65,60,4,1
60QA001402,124,110,10,4
60QA001403,118,61,23,34
60QA001404,128,115,6,7
60QA001405,103,69,23,11
60QA001406,70,59,5,6
60QA001407,60,46,10,4
60QA001408,67,58,6,3
60QA001409,74,68,4,2
60QA001410,131,86,23,22
60QA001411,51,42,5,4
60QA001412,55,46,4,5
60QA001413,83,62,5,16
60QA001414,54,42,4,8
60QA001415,116,102,9,5
60QA001416,53,43,7,3
60QA001417,112,87,16,9
60QA001418,85,55,8,22
60QA001419,76,61,12,3
60QA001420,145,141,3,1
60QA001421,77,75,1,1
60QA001422,84,79,5,0
60QA001423,109,57,35,17
60QA001424,81,66,8,7
60QA001425,70,67,2,1
60QA001426,83,72,6,5
60QA001427,112,102,9,1
60QA001428,81,74,5,2
60QA001429,90,80,5,5
60QA001430,76,69,4,3
60QA001431,92,83,8,1
60QA001432,90,82,2,6
60QA001433,123,111,7,5
60QA001434,106,99,3,4
60QA001435,73,68,2,3
60QA001436,76,71,2,3
60QA001437,64,57,4,3
60QA001438,93,85,5,3
60QA001439,80,67,9,4
60QA001440,70,57,10,3
60QA001441,90,88,0,2
60QA001442,68,64,3,1
60QA001443,124,117,4,3
60QA001444,84,73,5,6
60QA001445,127,119,5,3
60QA001446,60,54,4,2
60QA001447,70,66,1,3
60QA001448,75,70,3,2
60QA001449,98,93,4,1
60QA001450,93,88,4,1
60QA001451,54,48,1,5
60QA001452,260,228,24,8
60QA001453,99,90,7,2
60QA001454,93,74,14,5
60QA001455,199,166,21,12
60QA001456,129,119,6,4
60QA001457,90,77,11,2
60QA001458,89,81,3,5
60QA001459,76,70,6,0
60QA001460,163,157,4,2
60QA001461,118,112,6,0
60QA001462,108,99,7,2
60QA001463,135,110,15,10
60QA001464,53,40,9,4
60QA001465,164,119,39,6
60QA001466,131,101,18,12
60QA001467,74,51,11,12
60QA001468,69,38,14,17
60QA001469,103,96,5,2
60QA001470,118,103,6,9
60QA001471,85,56,20,9
60QA001472,73,50,18,5
60QA001473,189,156,20,13
60QA001474,92,87,2,3
60QA001475,113,104,5,4
60QA001476,107,90,8,9
60QA001477,605,411,54,140
60QA001478,106,88,9,9
60QA001479,77,51,14,12
60QA001480,89,75,10,4
60QA001481,119,100,11,8
60QA001482,125,119,4,2
60QA001483,84,79,5,0
60QA001484,110,99,8,3
60QA001485,141,129,5,7
60QA001486,89,80,4,5
60QA001487,62,48,8,6
60QA001488,172,121,38,13
60QA001489,111,103,3,5
60QA001490,158,136,10,12
60QA001491,95,85,7,3
60QA001492,61,59,2,0
60QA001493,57,40,10,7
60QA001494,113,79,22,12
60QA001495,96,63,19,14
60QA001496,111,81,17,13
60QA001497,79,71,5,3
60QA001498,143,121,13,9
60QA001499,120,76,25,19
60QA001500,159,127,22,10
60QA001501,86,70,13,3
60QA001502,104,67,14,23
60QA001503,85,44,25,16
60QA001504,95,64,9,22
60QA001505,91,78,6,7
60QA001506,57,40,13,4
60QA001507,162,108,35,19
60QA001508,51,20,16,15
60QA001509,73,45,13,15
60QA001510,109,76,14,19
60QA001511,106,88,7,11
60QA001512,76,56,11,9
60QA001513,57,51,1,5
60QA001514,88,57,17,14
60QA001515,62,34,24,4
60QA001516,109,79,25,5
60QA001517,107,83,13,11
60QA001518,94,68,14,12
60QA001519,93,68,13,12
60QA001520,140,96,32,12
60QA001521,132,102,14,16
60QA001522,130,98,19,13
60QA001523,133,100,22,11
60QA001524,100,71,17,12
60QA001525,104,70,21,13
60QA001526,65,45,9,11
60QA001527,71,44,11,16
60QA001528,87,58,25,4
60QA001529,80,74,4,2
60QA001530,87,59,22,6
60QA001531,87,52,16,19
60QA001532,54,47,3,4
60QA001533,82,57,22,3
60QA001534,65,50,10,5
60QA001535,117,107,5,5
60QA001536,74,66,4,4
60QA001537,73,71,0,2
60QA001538,71,68,3,0
60QA001539,148,138,7,3
60QA001540,295,265,23,7
60QA001541,105,92,7,6
60QA001542,109,96,7,6
60QA001543,142,133,6,3
60QA001544,79,73,4,2
60QA001545,112,108,2,2
60QA001546,84,80,2,2
60QA001547,103,94,3,6
60QA001548,111,107,1,3
60QA001549,104,98,5,1
60QA001550,81,78,3,0
60QA001551,159,153,4,2
60QA001552,60,58,2,0
60QA001553,156,145,10,1
60QA001554,63,60,2,1
60QA001555,113,109,1,3
60QA001556,77,73,2,2
60QA001557,105,101,3,1
60QA001558,119,108,8,3
60QA001559,142,96,36,10
60QA001560,86,56,16,14
60QA001561,54,44,5,5
60QA001562,61,49,4,8
60QA001563,71,55,9,7
60QA001564,111,87,12,12
60QA001565,77,60,6,11
60QA001566,90,65,12,13
60QA001567,57,48,5,4
60QA001568,80,63,13,4
60QA001569,81,63,12,6
60QA001570,131,86,21,24
60QA001571,67,46,9,12
60QA001572,95,67,16,12
60QA001573,133,107,19,7
60QA001574,121,96,19,6
60QA001575,108,88,12,8
60QA001576,104,94,5,5
60QA001577,88,59,18,11
60QA001578,114,105,4,5
60QA001579,86,61,18,7
60QA001580,57,48,6,3
60QA001581,129,97,28,4
60QA001582,53,42,8,3
60QA001583,61,44,9,8
60QA001584,138,126,7,5
60QA001585,182,168,5,9
60QA001586,105,101,3,1
60QA001587,103,99,3,1
60QA001588,161,146,9,6
60QA001589,84,71,10,3
60QA001590,61,36,14,11
60QA001591,93,82,7,4
60QA001592,152,140,11,1
60QA001593,123,111,5,7
60QA001594,128,102,13,13
60QA001595,77,63,11,3
60QA001596,138,107,15,16
60QA001597,130,114,12,4
60QA001598,71,43,11,17
60QA001599,116,100,9,7
60QA001600,172,151,20,1
60QA001601,76,56,11,9
60QA001602,89,65,12,12
60QA001603,52,27,12,13
60QA001604,110,58,22,30
60QA001605,178,116,33,29
60QA001606,134,61,40,33
60QA001607,165,99,28,38
60QA001608,188,106,47,35
60QA001609,203,120,34,49
60QA001610,188,126,30,32
60QA001611,98,93,3,2
60QA001612,107,100,2,5
60QA001613,83,61,17,5
60QA001614,85,68,12,5
60QA001615,97,69,21,7
60QA001616,110,78,11,21
60QA001617,75,52,17,6
60QA001618,129,101,13,15
60QA001619,50,42,4,4
60QA001620,88,74,6,8
60QA001621,86,58,5,23
60QA001622,113,85,19,9
60QA001623,76,63,5,8
60QA001624,74,59,9,6
60QA001625,83,74,5,4
60QA001626,76,68,5,3
60QA001627,148,123,14,11
60QA001628,89,76,7,6
60QA001629,209,171,19,19
60QA001630,169,85,40,44
60QA001631,114,93,12,9
60QA001632,90,75,5,10
60QA001633,83,67,9,7
60QA001634,100,81,7,12
60QA001635,82,62,9,11
60QA001636,905,432,243,230
60QA001637,86,71,10,5
60QA001638,70,59,5,6
60QA001639,84,71,6,7
60QA001640,107,89,10,8
60QA001641,80,76,1,3
60QA001642,105,96,8,1
60QA001643,112,99,6,7
60QA001644,152,140,8,4
60QA001645,80,66,10,4
60QA001646,88,75,5,8
60QA001647,117,102,11,4
60QA001648,112,88,16,8
60QA001649,77,60,12,5
60QA001650,64,51,13,0
60QA001651,157,120,27,10
60QA001652,111,77,20,14
60QA001653,81,52,9,20
60QA001654,114,95,16,3
60QA001655,51,49,2,0
60QA001656,65,49,5,11
60QA001657,65,54,6,5
60QA001658,71,50,14,7
60QA001659,85,75,5,5
60QA001660,80,58,8,14
60QA001661,70,53,14,3
60QA001662,87,71,12,4
60QA001663,124,106,14,4
60QA001664,153,122,21,10
60QA001665,106,92,11,3
60QA001666,53,32,8,13
60QA001667,94,72,8,14
60QA001668,64,44,8,12
60QA001669,90,72,14,4
60QA001670,100,78,13,9
60QA001671,97,83,9,5
60QA001672,67,55,11,1
60QA001673,114,91,19,4
60QA001674,95,73,12,10
60QA001675,100,87,10,3
60QA001676,89,88,0,1
60QA001677,106,96,9,1
60QA001678,85,69,12,4
60QA001679,108,78,16,14
60QA001680,61,43,14,4
60QA001681,80,50,14,16
60QA001682,164,122,30,12
60QA001683,168,109,21,38
60QA001684,88,81,4,3
60QA001685,110,67,22,21
60QA001686,118,71,25,22
60QA001687,168,126,24,18
60QA001688,130,96,29,5
60QA001689,155,101,28,26
60QA001690,120,105,8,7
60QA001691,70,48,16,6
60QA001692,69,62,3,4
60QA001693,133,107,16,10
60QA001694,75,67,5,3
60QA001695,91,57,15,19
60QA001696,155,116,23,16
60QA001697,59,57,2,0
60QA001698,81,80,1,0
60QA001699,119,118,1,0
60QA001700,62,56,6,0
60QA001701,113,101,4,8
60QA001702,94,89,4,1
60QA001703,95,89,3,3
60QA001704,83,76,6,1
60QA001705,88,87,0,1
60QA001706,111,107,2,2
60QA001707,94,86,6,2
60QA001708,135,103,15,17
60QA001709,137,117,15,5
60QA001710,145,129,13,3
60QA001711,73,72,0,1
60QA001712,104,92,6,6
60QA001713,114,100,10,4
60QA001714,82,76,4,2
60QA001715,113,112,1,0
60QA001716,92,88,4,0
60QA001717,80,75,4,1
60QA001718,179,172,7,0
60QA001719,111,94,14,3
60QA001720,212,194,15,3
60QA001721,65,58,5,2
60QA001722,160,153,3,4
60QA001723,65,61,1,3
60QA001724,104,89,15,0
60QA001725,103,91,9,3
60QA001726,166,131,18,17
60QA001727,228,213,9,6
60QA001728,133,124,4,5
60QA001729,60,51,7,2
60QA001730,131,119,9,3
60QA001731,173,166,7,0
60QA001732,196,184,9,3
60QA001733,60,57,1,2
60QA001734,90,82,6,2
60QA001735,65,62,2,1
60QA001736,392,312,54,26
60QA001737,142,131,9,2
60QA001738,95,86,5,4
60QA001739,203,181,17,5
60QA001740,153,140,5,8
60QA001741,180,154,17,9
60QA001742,174,161,7,6
60QA001743,157,124,17,16
60QA001744,263,226,25,12
60QA001745,117,113,2,2
60QA001746,140,131,6,3
60QA001747,74,65,8,1
60QA001748,149,121,19,9
60QA001749,100,94,3,3
60QA001750,133,130,2,1
60QA001751,53,49,4,0
60QA001752,60,56,4,0
60QA001753,97,90,7,0
60QA001754,103,91,8,4
60QA001755,68,56,9,3
60QA001756,165,61,9,95
60QA001757,108,6,4,98
60QA001758,125,112,5,8
60QA001759,56,50,4,2
60QA001760,145,136,8,1
60QA001761,51,48,2,1
60QA001762,100,86,8,6
60QA001763,125,92,12,21
60QA001764,187,163,15,9
60QA001765,112,101,6,5
60QA001766,123,99,15,9
60QA001767,161,142,13,6
60QA001768,129,114,13,2
60QA001769,128,115,12,1
60QA001770,116,104,9,3
60QA001771,127,120,5,2
60QA001772,121,109,9,3
60QA001773,227,211,14,2
60QA001774,140,136,3,1
60QA001775,91,86,2,3
60QA001776,214,196,13,5
60QA001777,56,50,6,0
60QA001778,60,54,3,3
60QA001779,156,139,15,2
60QA001780,163,145,13,5
60QA001781,144,133,6,5
60QA001782,128,102,18,8
60QA001783,198,179,13,6
60QA001784,156,144,11,1
60QA001785,86,79,3,4
60QA001786,148,132,9,7
60QA001787,144,113,15,16
60QA001788,116,98,11,7
60QA001789,58,55,2,1
60QA001790,108,97,6,5
60QA001791,91,76,9,6
60QA001792,81,68,11,2
60QA001793,252,211,33,8
60QA001794,76,69,4,3
60QA001795,108,91,10,7
60QA001796,111,106,4,1
60QA001797,80,69,4,7
60QA001798,95,89,4,2
60QA001799,163,152,10,1
60QA001800,221,199,17,5
60QA001801,163,147,11,5
60QA001802,126,116,6,4
60QA001803,181,169,9,3
60QA001804,120,103,12,5
60QA001805,102,82,12,8
60QA001806,99,78,13,8
60QA001807,148,104,30,14
60QA001808,105,58,19,28
60QA001809,189,175,9,5
60QA001810,77,72,4,1
60QA001811,109,94,11,4
60QA001812,116,100,11,5
60QA001813,88,86,2,0
60QA001814,158,114,32,12
60QA001815,80,60,14,6
60QA001816,79,59,13,7
60QA001817,154,115,27,12
60QA001818,149,124,13,12
60QA001819,61,46,11,4
60QA001820,68,49,14,5
60QA001821,229,199,17,13
60QA001822,106,97,8,1
60QA001823,98,90,5,3
60QA001824,203,172,20,11
60QA001825,156,135,11,10
60QA001826,128,113,12,3
60QA001827,128,98,25,5
60QA001828,129,109,13,7
60QA001829,81,74,7,0
60QA001830,213,191,11,11
60QA001831,111,95,7,9
60QA001832,201,130,36,35
60QA001833,107,71,18,18
60QA001834,79,57,16,6
60QA001835,116,79,28,9
60QA001836,110,85,14,11
60QA001837,120,93,17,10
60QA001838,114,88,16,10
60QA001839,145,103,22,20
60QA001840,238,176,16,46
60QA001841,158,135,12,11
60QA001842,95,76,7,12
60QA001843,105,97,1,7
60QA001844,155,134,14,7
60QA001845,175,109,33,33
60QA001846,146,97,34,15
60QA001847,180,154,17,9
60QA001848,115,105,4,6
60QA001849,173,143,10,20
60QA001850,106,88,13,5
60QA001851,145,119,19,7
60QA001852,172,143,17,12
60QA001853,170,108,15,47
60QA001854,137,110,18,9
60QA001855,76,69,7,0
60QA001856,154,106,23,25
60QA001857,74,55,18,1
60QA001858,121,103,9,9
60QA001859,183,155,21,7
60QA001860,150,125,20,5
60QA001861,83,70,6,7
60QB000001,107,83,23,1
60QB000002,143,99,41,3
60QB000003,147,121,24,2
60QB000004,125,70,48,7
60QB000005,175,107,65,3
60QB000006,121,91,30,0
60QB000007,122,94,26,2
60QB000008,178,131,40,7
60QB000009,218,193,19,6
60QB000010,191,139,42,10
60QB000011,157,123,27,7
60QB000012,204,133,62,9
60QB000013,157,127,25,5
60QB000014,57,47,9,1
60QB000015,63,56,7,0
60QB000016,87,62,19,6
60QB000017,119,91,26,2
60QB000018,98,67,28,3
60QB000019,178,156,21,1
60QB000020,87,76,11,0
60QB000021,94,71,21,2
60QB000022,183,153,28,2
60QB000023,53,35,18,0
60QB000024,165,125,37,3
60QB000025,177,129,47,1
60QB000026,175,151,16,8
60QB000027,189,147,31,11
60QB000028,63,56,6,1
60QB000029,145,106,36,3
60QB000030,154,135,15,4
60QB000031,214,201,7,6
60QB000032,161,157,3,1
60QB000033,63,57,6,0
60QB000034,169,152,12,5
60QB000035,159,139,19,1
60QB000036,135,102,23,10
60QB000037,173,143,25,5
60QB000038,127,104,20,3
60QB000039,183,156,26,1
60QB000040,196,166,28,2
60QB000041,90,74,16,0
60QB000042,183,163,14,6
60QB000043,120,98,16,6
60QB000044,195,167,25,3
60QB000045,93,78,13,2
60QB000046,142,113,22,7
60QB000047,93,66,23,4
60QB000048,156,124,25,7
60QB000049,75,64,10,1
60QB000050,93,75,16,2
60QB000051,93,78,14,1
60QB000052,102,80,19,3
60QB000053,71,58,12,1
60QB000054,170,148,19,3
60QB000055,163,122,36,5
60QB000056,88,78,10,0
60QB000057,232,173,53,6
60QB000058,142,108,34,0
60QB000059,105,79,26,0
60QB000060,116,86,26,4
60QB000061,127,96,25,6
60QB000062,135,95,33,7
60QB000063,213,164,38,11
60QB000064,149,125,22,2
60QB000065,170,147,22,1
60QB000066,130,108,20,2
60QB000067,85,73,12,0
60QB000068,179,157,19,3
60QB000069,151,113,32,6
60QB000070,203,176,23,4
60QB000071,157,120,31,6
60QB000072,130,85,43,2
60QB000073,155,106,48,1
60QB000074,140,113,23,4
60QB000075,179,146,33,0
60QB000076,112,86,26,0
60QB000077,110,82,21,7
60QB000078,74,58,13,3
60QB000079,121,62,59,0
60QB000080,118,66,47,5
60QB000081,175,129,42,4
60QB000082,102,83,18,1
60QB000083,195,136,50,9
60QB000084,61,61,0,0
60QB000085,143,124,19,0
60QB000086,132,91,37,4
60QB000087,103,84,16,3
60QB000088,111,93,15,3
60QB000089,194,134,54,6
60QB000090,122,99,20,3
60QB000091,154,117,35,2
60QB000092,211,147,57,7
60QB000093,58,34,20,4
60QB000094,116,94,18,4
60QB000095,132,109,22,1
60QB000096,133,96,31,6
60QB000097,66,57,7,2
60QB000098,75,60,14,1
60QB000099,176,113,56,7
60QB000100,59,50,9,0
60QB000101,70,55,11,4
60QB000102,105,85,18,2
60QB000103,161,116,38,7
60QB000104,171,127,38,6
60QB000105,119,99,16,4
60QB000106,61,59,1,1
60QB000107,69,57,9,3
60QB000108,67,54,12,1
60QB000109,58,34,22,2
60QB000110,86,69,16,1
60QB000111,169,130,31,8
60QB000112,180,155,19,6
60QB000113,194,135,51,8
60QB000114,227,193,34,0
60QB000115,92,68,20,4
60QB000116,167,130,26,11
60QB000117,77,53,22,2
60QB000118,69,57,10,2
60QB000119,87,57,25,5
60QB000120,127,100,24,3
