"output_area","ALL PEOPLE","Number Church of Scotland","Number Roman Catholic","Number Other Christian","Number Buddhist","Number Hindu","Number Jewish","Number Muslim","Number Sikh","Number Another Religion","Number None","Number Not Answered"
"60QU000008",162,78,30,10,0,0,0,0,0,1,40,3
"60QU000009",199,93,49,6,0,0,0,0,0,1,37,13
"60QU000010",133,54,41,14,0,0,0,0,0,0,24,0
"60QU000011",154,67,31,12,0,0,0,0,0,1,34,9
"60QU000012",194,68,60,11,1,0,0,0,0,0,39,15
"60QU000013",148,70,29,13,0,0,0,1,0,0,33,2
"60QU000014",146,63,39,6,0,0,0,0,0,0,27,11
"60QU000015",115,66,7,10,0,0,0,0,0,1,28,3
"60QU000016",137,86,12,14,0,0,0,0,0,2,22,1
"60QU000017",155,93,24,9,0,2,0,0,2,0,20,5
"60QU000018",157,66,14,19,0,0,0,0,0,0,50,8
"60QU000019",151,63,25,12,0,0,0,0,0,1,35,15
"60QU000020",69,33,6,6,0,0,0,0,0,1,16,7
"60QU000021",72,52,3,7,0,0,0,0,0,0,6,4
"60QU000022",223,106,18,23,0,0,0,0,0,0,73,3
"60QU000023",160,84,7,15,0,0,0,5,0,0,47,2
"60QU000024",114,62,18,7,0,0,0,0,0,0,22,5
"60QU000025",153,80,31,8,0,0,0,0,1,0,20,13
"60QU000026",127,71,38,4,0,0,0,0,0,1,8,5
"60QU000027",85,55,7,3,0,0,0,0,0,0,18,2
"60QU000028",194,108,22,23,0,0,0,0,0,1,36,4
"60QU000029",84,44,6,17,0,0,0,0,0,0,16,1
"60QU000030",123,63,16,7,0,0,0,0,0,0,36,1
"60QU000031",74,37,2,17,0,0,0,0,0,0,16,2
"60QU000032",85,33,16,10,0,0,0,0,0,0,25,1
"60QU000033",129,80,15,9,0,0,0,0,0,1,22,2
"60QU000034",124,64,14,10,0,0,0,3,0,0,30,3
"60QU000035",52,34,4,6,0,0,0,0,0,0,7,1
"60QU000036",118,64,21,7,0,0,0,0,0,0,26,0
"60QU000037",111,66,20,2,0,0,0,0,0,1,20,2
"60QU000038",182,91,39,13,0,0,0,0,0,1,30,8
"60QU000039",129,71,32,2,0,0,0,0,0,0,22,2
"60QU000040",162,89,34,5,1,0,0,0,0,1,25,7
"60QU000041",185,87,46,10,0,0,0,0,0,2,31,9
"60QU000042",148,72,33,18,0,0,0,0,0,1,22,2
"60QU000043",66,34,19,3,0,0,0,0,0,0,7,3
"60QU000044",167,63,42,11,1,0,0,0,0,0,41,9
"60QU000045",150,67,43,14,0,0,0,0,0,1,20,5
"60QU000046",66,52,6,4,0,0,0,0,0,0,4,0
"60QU000047",145,53,55,4,5,0,0,0,0,0,27,1
"60QU000048",119,58,19,15,0,0,0,0,0,2,23,2
"60QU000049",109,45,19,8,0,0,0,0,0,1,24,12
"60QU000050",186,98,41,9,0,1,0,0,0,2,27,8
"60QU000051",173,72,54,5,0,0,0,0,6,0,33,3
"60QU000052",110,62,10,19,0,0,0,0,0,0,18,1
"60QU000053",176,81,42,9,0,0,0,0,0,4,36,4
"60QU000054",116,40,46,2,0,0,0,0,0,0,27,1
"60QU000055",183,76,41,5,1,0,0,0,0,1,16,43
"60QU000056",180,98,32,5,0,0,0,0,0,2,23,20
"60QU000057",129,62,40,3,0,0,0,0,0,0,22,2
"60QU000058",108,56,35,6,0,0,0,0,0,0,11,0
"60QU000059",140,88,39,1,0,0,0,0,0,0,12,0
"60QU000060",138,59,38,13,0,0,0,0,0,2,15,11
"60QU000061",97,46,29,4,0,0,0,0,0,0,16,2
"60QU000062",133,43,69,2,0,0,0,0,0,0,16,3
"60QU000063",117,55,29,11,0,0,0,0,0,1,20,1
"60QU000064",111,43,38,8,0,0,0,0,0,0,14,8
"60QU000065",101,53,19,1,0,6,0,0,0,0,12,10
"60QU000066",96,48,23,2,0,0,0,0,0,0,13,10
"60QU000067",101,43,44,2,0,0,0,0,0,0,11,1
"60QU000068",113,59,36,6,0,0,0,0,0,1,9,2
"60QU000069",99,45,31,1,0,0,0,0,0,0,20,2
"60QU000070",113,51,33,0,0,0,0,0,0,2,24,3
"60QU000071",92,57,13,1,0,0,0,0,0,0,18,3
"60QU000072",127,61,32,12,0,0,0,0,0,2,18,2
"60QU000073",79,35,18,2,0,0,0,0,0,0,24,0
"60QU000074",80,29,18,5,1,0,0,0,0,0,24,3
"60QU000075",125,52,23,14,0,0,0,0,0,0,35,1
"60QU000076",104,53,22,4,0,0,0,0,0,3,12,10
"60QU000077",60,19,20,4,0,0,0,0,0,1,15,1
"60QU000078",119,52,43,4,0,0,0,0,0,0,20,0
"60QU000079",84,38,22,3,0,0,0,0,0,0,18,3
"60QU000080",78,40,23,2,0,0,0,0,0,0,10,3
"60QU000081",85,36,28,2,0,0,0,0,0,0,14,5
"60QU000082",134,63,37,5,0,0,0,0,0,2,25,2
"60QU000083",135,63,27,14,0,0,0,0,0,1,17,13
"60QU000084",130,68,32,6,0,0,0,0,3,0,20,1
"60QU000085",127,34,47,9,0,0,0,0,0,0,31,6
"60QU000086",109,52,30,9,0,0,0,0,1,0,16,1
"60QU000087",131,44,39,5,0,0,0,0,0,1,33,9
"60QU000088",94,33,27,3,0,0,0,1,0,0,23,7
"60QU000089",136,35,53,7,0,0,0,0,0,1,32,8
"60QU000090",101,46,35,3,0,0,0,0,0,0,10,7
"60QU000091",111,60,25,6,1,0,0,0,0,0,15,4
"60QU000092",117,66,17,8,1,0,0,0,0,0,18,7
"60QU000093",101,55,30,2,0,0,0,0,0,1,13,0
"60QU000094",104,45,18,5,0,0,0,2,0,0,17,17
"60QU000095",62,29,20,7,0,0,0,0,0,0,6,0
"60QU000096",71,35,20,5,0,0,0,0,0,0,10,1
"60QU000097",165,90,47,6,0,0,0,0,0,0,21,1
"60QU000098",111,40,31,6,2,0,0,0,0,2,24,6
"60QU000099",134,69,45,9,0,0,0,0,0,1,5,5
"60QU000100",67,30,21,5,0,0,0,0,0,2,6,3
"60QU000101",108,64,20,6,0,0,0,0,0,0,8,10
"60QU000102",83,41,15,13,0,0,0,0,0,0,14,0
"60QU000103",77,51,2,4,0,0,0,0,0,0,18,2
"60QU000104",120,62,25,7,0,0,0,0,0,0,24,2
"60QU000105",139,81,39,5,0,0,0,0,0,0,10,4
"60QU000106",174,74,64,5,0,0,0,0,0,0,21,10
"60QU000107",168,83,51,11,0,0,0,0,0,0,18,5
"60QU000108",205,108,49,12,0,0,0,0,0,0,23,13
"60QU000109",101,49,33,9,0,0,0,0,0,0,9,1
"60QU000110",131,50,55,0,0,0,0,0,0,0,19,7
"60QU000111",121,53,42,4,0,0,0,0,0,0,14,8
"60QU000112",156,57,65,12,0,0,0,0,0,0,21,1
"60QU000113",154,66,47,12,0,0,0,0,0,0,21,8
"60QU000114",108,44,33,3,0,0,0,0,0,0,18,10
"60QU000115",116,38,52,1,0,0,0,0,0,1,17,7
"60QU000116",85,36,36,5,0,0,0,0,0,0,7,1
"60QU000117",84,17,45,3,0,3,0,6,0,0,2,8
"60QU000118",71,19,30,4,0,0,0,0,0,0,12,6
"60QU000119",219,64,107,11,0,0,0,0,0,1,34,2
"60QU000120",136,68,45,9,0,0,0,0,0,1,9,4
"60QU000121",75,24,24,1,0,0,0,0,0,1,4,21
"60QU000122",105,38,40,2,0,0,1,2,0,1,10,11
"60QU000123",102,13,32,10,0,0,0,0,0,1,42,4
"60QU000124",117,21,53,6,0,0,0,1,0,3,20,13
"60QU000125",118,48,54,3,0,0,0,0,0,0,5,8
"60QU000126",99,42,37,6,0,0,0,0,0,0,7,7
"60QU000127",138,51,51,2,0,0,0,0,0,0,20,14
"60QU000128",105,55,32,3,1,0,0,0,0,0,2,12
"60QU000129",103,36,55,1,0,0,0,1,0,0,5,5
"60QU000130",74,22,32,8,0,0,0,0,0,0,8,4
"60QU000131",83,25,43,1,0,0,0,2,0,0,9,3
"60QU000132",50,15,24,4,0,0,0,0,0,0,5,2
"60QU000133",92,41,24,4,0,0,0,0,0,0,14,9
"60QU000134",139,56,47,9,0,0,0,0,0,0,12,15
"60QU000135",104,36,38,8,0,0,0,0,0,0,9,13
"60QU000136",108,47,31,6,0,0,0,0,0,0,18,6
"60QU000137",111,33,60,4,0,0,0,0,0,0,10,4
"60QU000138",163,62,80,5,0,0,0,0,0,0,13,3
"60QU000139",178,58,92,9,0,0,0,0,0,1,10,8
"60QU000140",125,35,52,7,0,0,0,0,0,0,23,8
"60QU000141",132,40,62,5,0,0,0,0,0,0,13,12
"60QU000142",110,38,35,3,0,0,0,0,0,0,17,17
"60QU000143",98,29,34,5,0,0,0,0,0,0,18,12
"60QU000144",120,39,53,5,0,0,0,0,0,0,22,1
"60QU000145",110,41,31,7,0,0,0,0,0,0,12,19
"60QU000146",96,39,27,5,0,0,0,0,0,0,8,17
"60QU000147",129,55,36,1,0,0,0,0,0,1,8,28
"60QU000148",141,51,60,8,0,0,0,0,0,1,11,10
"60QU000149",84,37,38,1,0,0,0,0,0,0,4,4
"60QU000150",70,42,17,3,0,0,0,0,0,0,1,7
"60QU000151",113,36,39,12,0,0,0,0,0,1,14,11
"60QU000152",76,23,31,2,0,0,0,0,0,1,13,6
"60QU000153",123,46,59,5,0,0,0,0,0,0,6,7
"60QU000154",113,54,35,10,0,0,0,0,0,0,10,4
"60QU000155",74,33,23,3,0,0,0,0,0,1,7,7
"60QU000156",92,32,43,2,0,0,0,0,0,0,6,9
"60QU000157",87,15,43,3,0,0,0,0,0,0,13,13
"60QU000158",137,37,36,1,0,0,0,0,0,0,16,47
"60QU000159",159,49,53,3,0,0,0,0,0,0,16,38
"60QU000160",136,40,67,6,0,0,0,0,0,0,16,7
"60QU000161",160,64,54,5,0,0,0,0,0,0,31,6
"60QU000162",127,50,43,12,0,0,0,0,0,0,10,12
"60QU000163",88,23,48,0,0,0,0,0,0,0,9,8
"60QU000164",58,18,34,0,0,0,0,0,0,0,6,0
"60QU000165",52,12,24,3,0,0,0,0,0,0,7,6
"60QU000166",114,33,48,3,0,0,0,0,0,0,14,16
"60QU000167",76,26,32,0,0,0,0,0,0,0,12,6
"60QU000168",103,32,46,5,0,0,0,0,0,0,6,14
"60QU000169",81,31,36,3,0,0,0,0,0,0,6,5
"60QU000170",95,45,23,2,0,0,0,0,0,0,13,12
"60QU000171",100,34,34,1,0,0,0,0,0,0,18,13
"60QU000172",77,18,28,0,0,0,0,0,0,0,18,13
"60QU000173",159,63,66,2,0,0,0,0,0,0,16,12
"60QU000174",159,34,78,5,0,0,0,0,0,0,23,19
"60QU000175",114,40,49,1,0,0,0,0,0,0,22,2
"60QU000176",79,27,46,1,0,0,0,0,0,0,5,0
"60QU000177",179,65,59,10,0,0,0,0,0,2,38,5
"60QU000178",105,26,57,6,0,0,0,0,0,0,6,10
"60QU000179",105,30,45,5,0,0,0,0,0,0,21,4
"60QU000180",88,28,38,6,0,0,0,0,0,0,16,0
"60QU000181",127,54,52,5,0,0,0,0,0,0,8,8
"60QU000182",142,39,64,9,0,0,0,0,0,0,17,13
"60QU000183",97,42,38,3,0,0,0,0,0,0,11,3
"60QU000184",87,44,28,3,0,0,0,0,0,0,10,2
"60QU000185",164,45,82,1,0,0,0,0,0,0,28,8
"60QU000186",106,43,38,1,0,0,0,0,0,0,21,3
"60QU000187",51,31,9,2,0,0,0,0,0,0,3,6
"60QU000188",96,63,19,6,0,0,0,0,0,0,5,3
"60QU000189",84,33,32,8,0,0,0,0,0,0,5,6
"60QU000190",74,38,26,1,0,0,0,0,0,0,3,6
"60QU000191",123,36,41,4,0,0,0,0,0,0,15,27
"60QU000192",126,24,74,19,0,0,0,0,0,0,3,6
"60QU000193",111,42,47,3,0,0,0,0,0,0,8,11
"60QU000194",68,17,27,3,0,0,0,0,0,0,15,6
"60QU000195",64,30,16,5,0,0,0,0,0,0,8,5
"60QU000196",129,42,41,5,0,0,0,0,0,2,28,11
"60QU000197",71,25,18,1,0,0,0,0,0,1,12,14
"60QU000198",85,29,33,3,0,0,0,0,0,1,16,3
"60QU000199",86,31,41,2,0,0,0,0,0,2,5,5
"60QU000200",134,60,48,2,0,0,0,0,0,0,20,4
"60QU000201",115,36,54,1,0,0,0,0,0,1,18,5
"60QU000202",129,43,57,6,0,0,0,0,0,2,12,9
"60QU000203",98,21,59,1,0,0,0,0,0,0,2,15
"60QU000204",159,67,68,8,0,0,0,0,0,0,13,3
"60QU000205",115,59,38,0,0,0,0,0,0,0,13,5
"60QU000206",110,51,34,9,0,0,0,0,0,0,11,5
"60QU000207",113,41,42,6,0,0,0,0,0,0,8,16
"60QU000208",62,18,28,3,0,0,0,1,0,1,4,7
"60QU000209",76,36,17,4,0,0,0,0,0,0,17,2
"60QU000210",149,56,53,4,0,0,0,0,0,0,21,15
"60QU000211",81,34,27,8,0,0,0,0,0,0,10,2
"60QU000212",69,19,33,4,0,0,0,0,0,0,12,1
"60QU000213",67,22,30,1,0,0,0,0,0,0,10,4
"60QU000214",54,20,17,1,0,0,0,0,0,1,8,7
"60QU000215",138,54,40,9,0,0,0,0,0,0,16,19
"60QU000216",132,54,50,2,0,0,0,0,0,0,18,8
"60QU000217",156,41,66,5,0,0,0,0,0,0,18,26
"60QU000218",100,35,31,5,0,0,0,0,3,0,16,10
"60QU000219",107,37,43,10,0,0,0,0,0,0,5,12
"60QU000220",132,39,53,3,0,0,0,0,0,0,16,21
"60QU000221",66,18,15,3,0,0,0,0,0,0,5,25
"60QU000222",50,15,18,2,0,0,0,0,0,0,9,6
"60QU000223",97,35,26,11,0,0,0,0,0,0,13,12
"60QU000224",101,31,49,3,0,0,0,0,0,0,13,5
"60QU000225",107,56,35,3,0,0,0,0,0,0,8,5
"60QU000226",73,33,22,1,0,0,0,0,0,1,12,4
"60QU000227",68,33,16,6,0,0,0,0,0,0,9,4
"60QU000228",60,22,20,1,0,0,0,0,0,0,12,5
"60QU000229",52,16,15,3,0,0,0,0,0,1,13,4
"60QU000230",174,55,55,2,4,0,0,0,0,0,30,28
"60QU000231",72,22,39,0,0,0,0,0,0,0,8,3
"60QU000232",67,16,30,6,0,0,0,0,0,1,9,5
"60QU000233",66,18,33,1,0,0,0,0,0,0,9,5
"60QU000234",101,39,25,6,0,0,0,0,0,0,24,7
"60QU000235",117,38,43,6,0,0,0,0,0,0,17,13
"60QU000236",115,28,55,4,0,0,0,0,0,2,10,16
"60QU000237",148,31,68,1,0,0,0,0,0,0,22,26
"60QU000238",72,23,34,0,0,0,0,0,0,0,13,2
"60QU000239",68,23,28,1,0,0,0,0,0,0,6,10
"60QU000240",106,42,48,0,0,0,0,0,0,0,16,0
"60QU000241",133,44,30,9,0,0,0,0,0,0,26,24
"60QU000242",90,34,33,2,0,0,0,0,0,0,9,12
"60QU000243",151,82,55,4,0,0,0,0,0,0,7,3
"60QU000244",108,52,41,4,0,0,0,0,0,0,9,2
"60QU000245",79,34,33,2,0,0,0,0,0,0,5,5
"60QU000246",88,31,41,2,0,0,0,0,0,0,10,4
"60QU000247",119,33,51,3,0,0,0,0,0,0,17,15
"60QU000248",103,32,39,1,0,0,0,0,0,0,22,9
"60QU000249",136,34,67,5,0,0,0,0,0,0,27,3
"60QU000250",123,38,48,2,0,0,0,0,0,0,19,16
"60QU000251",112,27,48,3,0,0,0,0,0,0,17,17
"60QU000252",91,28,30,0,0,0,0,0,0,2,15,16
"60QU000253",81,14,36,12,0,0,0,0,0,1,7,11
"60QU000254",85,22,36,4,0,0,0,0,0,0,8,15
"60QU000255",61,24,21,2,0,0,0,0,0,0,8,6
"60QU000256",141,51,80,2,0,0,0,0,0,0,5,3
"60QU000257",53,26,22,0,0,0,0,0,0,0,5,0
"60QU000258",103,32,39,2,0,0,0,0,0,0,20,10
"60QU000259",128,38,58,8,0,0,0,0,0,0,20,4
"60QU000260",159,65,68,6,0,0,0,0,0,0,16,4
"60QU000261",57,13,17,0,0,0,0,0,0,0,15,12
"60QU000262",80,22,37,3,0,0,0,0,0,0,13,5
"60QU000263",174,54,77,10,0,0,0,0,0,4,21,8
"60QU000264",122,38,63,1,0,0,0,0,0,0,10,10
"60QU000265",56,21,21,0,0,0,0,0,0,0,5,9
"60QU000266",51,16,22,2,0,0,0,0,0,0,4,7
"60QU000267",171,66,62,1,0,0,0,0,0,0,12,30
"60QU000268",134,37,65,11,0,0,0,0,0,0,10,11
"60QU000269",151,40,77,5,0,0,0,0,0,1,20,8
"60QU000270",138,47,63,9,0,0,0,0,0,0,17,2
"60QU000271",78,41,31,1,0,0,0,0,0,0,4,1
"60QU000272",89,20,47,5,0,0,0,0,0,0,11,6
"60QU000273",69,18,34,0,0,0,0,0,0,0,10,7
"60QU000274",117,45,52,4,0,0,0,0,0,1,10,5
"60QU000275",191,66,92,9,0,0,0,0,0,1,13,10
"60QU000276",168,36,92,3,0,0,0,0,0,0,31,6
"60QU000277",96,37,30,7,0,0,0,0,0,0,10,12
"60QU000278",151,35,88,2,0,0,0,0,0,0,20,6
"60QU000279",102,28,64,0,0,0,0,0,0,0,8,2
"60QU000280",161,42,84,3,0,0,0,0,0,0,19,13
"60QU000281",174,61,30,30,0,0,0,0,0,0,18,35
"60QU000282",104,62,27,5,0,0,0,0,0,0,9,1
"60QU000283",99,49,15,13,0,0,0,0,0,0,18,4
"60QU000284",96,52,32,0,0,0,0,0,0,0,12,0
"60QU000285",122,54,42,16,0,0,0,0,0,0,6,4
"60QU000286",71,39,15,4,1,0,0,0,0,0,6,6
"60QU000287",140,76,27,14,0,2,0,0,0,0,20,1
"60QU000288",146,80,28,9,0,2,0,0,0,4,16,7
"60QU000289",134,70,34,7,0,0,0,0,0,1,11,11
"60QU000290",145,88,29,5,0,0,0,0,0,0,18,5
"60QU000291",113,41,45,14,0,0,0,0,0,0,11,2
"60QU000292",126,53,47,12,0,0,0,0,0,0,12,2
"60QU000293",172,103,35,19,3,0,0,0,0,0,8,4
"60QU000294",84,30,30,2,0,0,0,0,4,0,18,0
"60QU000295",90,43,31,1,0,0,0,0,0,0,9,6
"60QU000296",159,75,24,24,0,0,0,0,5,1,21,9
"60QU000297",166,80,55,1,0,0,0,0,3,1,24,2
"60QU000298",109,54,35,7,0,0,0,0,0,0,10,3
"60QU000299",62,18,22,2,0,0,1,0,0,0,11,8
"60QU000300",146,46,55,10,0,0,0,0,0,0,28,7
"60QU000301",88,34,37,1,0,0,0,0,0,1,6,9
"60QU000302",118,34,56,9,0,1,0,0,0,1,8,9
"60QU000303",64,26,18,4,0,0,0,0,0,0,10,6
"60QU000304",59,25,13,5,0,0,0,0,0,0,13,3
"60QU000305",73,25,18,5,0,0,0,0,0,2,19,4
"60QU000306",101,32,24,11,0,0,0,0,0,2,26,6
"60QU000307",113,43,35,6,0,0,0,0,0,0,27,2
"60QU000308",99,44,35,2,0,0,0,0,0,1,7,10
"60QU000309",135,41,36,6,0,0,0,0,0,1,43,8
"60QU000310",168,92,29,27,0,1,0,0,0,0,19,0
"60QU000311",88,28,34,9,0,0,0,1,0,0,12,4
"60QU000312",135,51,49,8,0,0,0,0,0,0,22,5
"60QU000313",162,93,11,19,0,0,0,0,5,1,24,9
"60QU000314",115,69,31,6,0,0,0,0,0,0,8,1
"60QU000315",109,57,14,11,0,0,0,0,0,0,23,4
"60QU000316",167,60,59,11,1,0,0,0,0,3,28,5
"60QU000317",141,70,38,9,0,0,0,0,4,0,15,5
"60QU000318",126,83,14,9,0,3,0,0,0,0,11,6
"60QU000319",126,68,40,8,1,0,0,0,0,0,6,3
"60QU000320",121,57,45,6,0,0,0,0,0,0,7,6
"60QU000321",160,34,48,10,0,0,0,0,0,0,24,44
"60QU000322",88,34,26,8,0,0,0,0,0,1,13,6
"60QU000323",103,41,23,5,0,0,0,0,0,1,30,3
"60QU000324",166,67,46,16,0,3,0,0,0,0,26,8
"60QU000325",209,94,44,41,0,0,0,0,2,2,15,11
"60QU000326",80,38,24,6,0,0,0,0,0,0,10,2
"60QU000327",109,32,44,9,0,0,0,0,0,0,20,4
"60QU000328",145,58,59,3,0,0,0,0,0,2,12,11
"60QU000329",164,43,63,28,1,0,0,0,2,0,18,9
"60QU000330",96,30,32,8,0,0,0,0,0,0,12,14
"60QU000331",102,23,35,22,0,0,0,0,3,2,16,1
"60QU000332",149,67,38,12,0,0,0,0,0,0,25,7
"60QU000333",165,66,52,5,0,0,0,0,0,1,32,9
"60QU000334",132,52,36,8,0,0,0,0,0,0,35,1
"60QU000335",133,66,33,9,0,0,0,0,0,0,17,8
"60QU000336",139,52,42,8,1,0,0,0,0,0,27,9
"60QU000337",80,25,20,6,0,0,0,0,0,1,22,6
"60QU000338",147,69,50,4,0,0,0,0,0,1,19,4
"60QU000339",103,43,25,9,0,0,0,0,0,0,20,6
"60QU000340",115,53,22,4,0,0,0,0,0,0,13,23
"60QU000341",105,26,49,8,0,0,0,0,0,0,14,8
"60QU000342",165,62,46,3,0,0,0,0,0,3,18,33
"60QU000343",128,53,37,10,2,0,0,0,0,2,14,10
"60QU000344",50,18,20,2,0,0,0,0,0,0,5,5
"60QU000345",105,36,36,6,0,0,0,0,0,1,19,7
"60QU000346",87,24,33,1,0,3,0,0,0,0,20,6
"60QU000347",99,30,39,12,0,0,0,0,0,0,13,5
"60QU000348",89,31,38,4,0,0,0,0,1,2,12,1
"60QU000349",71,25,22,9,0,0,0,0,0,0,14,1
"60QU000350",93,50,20,9,0,0,0,0,0,0,5,9
"60QU000351",113,39,23,12,0,0,0,0,0,0,19,20
"60QU000352",77,37,19,5,0,0,0,0,0,1,10,5
"60QU000353",109,28,49,10,0,0,0,0,0,0,15,7
"60QU000354",126,48,41,8,0,0,0,0,0,0,14,15
"60QU000355",89,18,41,6,0,0,0,0,0,0,21,3
"60QU000356",137,47,59,12,0,0,0,0,0,0,17,2
"60QU000357",85,45,19,7,0,0,0,0,0,0,12,2
"60QU000358",96,53,31,3,0,0,0,0,0,0,4,5
"60QU000359",124,35,53,6,0,0,0,0,0,2,20,8
"60QU000360",109,39,29,14,0,0,0,0,0,0,20,7
"60QU000361",65,25,20,6,0,0,0,0,0,0,11,3
"60QU000362",135,58,52,10,0,0,0,0,0,0,9,6
"60QU000363",216,81,95,6,0,0,0,1,0,2,23,8
"60QU000364",94,34,30,2,0,0,0,0,0,0,21,7
"60QU000365",102,40,40,3,0,0,0,2,0,0,13,4
"60QU000366",127,59,34,12,0,0,0,0,0,0,15,7
"60QU000367",128,68,26,6,0,0,0,0,0,0,16,12
"60QU000368",88,32,31,4,0,0,0,0,0,0,12,9
"60QU000369",86,36,32,3,0,0,0,0,0,0,8,7
"60QU000370",72,31,21,4,0,0,0,0,0,0,12,4
"60QU000371",82,31,30,3,0,0,0,0,0,0,13,5
"60QU000372",141,59,51,10,0,0,0,0,0,1,11,9
"60QU000373",122,38,35,16,0,0,0,0,0,0,10,23
"60QU000374",141,51,44,9,0,0,0,0,0,0,26,11
"60QU000375",67,16,25,0,0,0,0,0,0,1,14,11
"60QU000376",87,15,23,3,0,0,0,0,0,0,23,23
"60QU000377",76,26,14,9,0,0,0,0,0,0,16,11
"60QU000378",76,16,32,1,0,0,1,0,0,0,10,16
"60QU000379",181,62,95,3,0,0,0,0,0,1,16,4
"60QU000380",124,46,43,3,0,0,0,1,0,2,15,14
"60QU000381",152,68,62,4,0,0,0,0,0,0,15,3
"60QU000382",117,43,64,0,0,0,0,0,0,0,10,0
"60QU000383",110,28,63,2,0,0,0,0,0,0,17,0
"60QU000384",169,72,75,8,0,0,0,0,0,0,11,3
"60QU000385",152,57,80,3,0,0,0,0,0,0,8,4
"60QU000386",130,42,55,7,0,0,0,0,0,0,18,8
"60QU000387",118,33,66,3,0,0,0,0,0,0,14,2
"60QU000388",125,64,48,2,0,0,0,0,0,0,7,4
"60QU000389",172,90,60,4,0,0,0,0,0,0,11,7
"60QU000390",158,48,80,3,0,0,0,0,0,0,16,11
"60QU000391",118,62,46,1,0,0,1,0,0,0,7,1
"60QU000392",125,31,75,4,0,0,0,0,0,0,8,7
"60QU000393",101,34,41,4,0,0,0,0,0,0,19,3
"60QU000394",178,46,82,12,0,0,0,0,0,0,30,8
"60QU000395",179,67,63,6,0,0,0,0,0,3,24,16
"60QU000396",155,51,75,5,0,0,0,0,0,0,15,9
"60QU000397",103,26,42,4,0,0,0,0,0,0,24,7
"60QU000398",154,51,50,2,0,0,0,0,0,1,37,13
"60QU000399",152,41,54,1,0,0,0,0,0,0,36,20
"60QU000400",124,43,40,10,0,0,0,0,0,0,25,6
"60QU000401",168,40,94,3,0,0,0,0,0,0,18,13
"60QU000402",128,35,43,5,0,0,0,0,0,0,18,27
"60QU000403",115,32,47,0,0,0,0,0,0,1,24,11
"60QU000404",152,40,87,2,0,0,0,0,0,0,15,8
"60QU000405",117,34,57,7,0,0,0,0,0,0,13,6
"60QU000406",91,39,36,4,0,0,0,0,0,0,11,1
"60QU000407",132,47,54,2,0,0,0,0,0,0,21,8
"60QU000408",102,43,42,3,0,0,0,0,0,0,10,4
"60QU000409",129,44,48,2,0,0,0,0,0,1,17,17
"60QU000410",135,44,62,6,0,0,0,0,0,0,18,5
"60QU000411",142,54,63,2,0,0,0,0,0,0,12,11
"60QU000412",133,51,58,3,0,0,0,0,0,0,15,6
"60QU000413",128,44,50,10,0,0,0,0,0,0,22,2
"60QU000414",149,61,58,2,0,0,0,0,0,0,11,17
"60QU000415",156,57,64,7,0,0,0,0,0,0,25,3
"60QU000416",122,44,55,4,0,0,0,0,0,0,11,8
"60QU000417",190,66,103,1,0,0,0,0,0,0,20,0
"60QU000418",111,31,67,1,0,0,0,0,0,0,11,1
"60QU000419",147,39,83,5,0,0,0,0,0,0,15,5
"60QU000420",91,37,44,0,0,0,0,0,0,1,6,3
"60QU000421",110,43,39,2,0,0,0,0,0,0,16,10
"60QU000422",73,26,27,8,0,0,0,0,0,2,9,1
"60QU000423",205,52,48,22,1,11,0,15,0,4,23,29
"60QU000424",119,34,66,2,0,0,0,0,0,0,8,9
"60QU000425",141,39,54,1,0,0,0,0,0,0,37,10
"60QU000426",170,61,61,7,0,0,0,0,0,0,16,25
"60QU000427",102,23,41,3,0,0,0,0,0,0,18,17
"60QU000428",157,48,77,3,0,0,0,0,0,0,19,10
"60QU000429",129,37,63,1,0,0,0,0,0,0,14,14
"60QU000430",138,35,68,10,0,0,0,0,0,0,18,7
"60QU000431",191,81,72,10,0,0,0,0,0,0,27,1
"60QU000432",192,80,88,5,0,0,0,0,0,0,8,11
"60QU000433",197,82,76,4,0,0,0,0,0,0,27,8
"60QU000434",143,46,50,9,0,0,0,0,0,0,23,15
"60QU000435",138,33,79,5,0,0,0,0,0,0,17,4
"60QU000436",83,30,39,0,0,0,0,0,0,0,6,8
"60QU000437",106,42,38,11,0,0,0,0,0,0,9,6
"60QU000438",105,23,63,2,0,0,0,0,0,1,11,5
"60QU000439",151,49,52,17,0,0,0,0,2,0,26,5
"60QU000440",148,57,69,6,0,0,0,0,0,0,14,2
"60QU000441",168,76,55,12,0,0,0,0,0,0,15,10
"60QU000442",167,61,60,14,0,0,0,0,0,0,19,13
"60QU000443",112,45,53,2,0,0,0,0,0,0,9,3
"60QU000444",137,57,55,6,0,0,0,0,0,2,13,4
"60QU000445",141,41,54,12,0,0,0,2,0,0,13,19
"60QU000446",78,39,29,4,0,0,0,0,0,0,2,4
"60QU000447",50,19,22,4,0,0,0,0,0,0,3,2
"60QU000448",78,23,33,4,0,0,0,0,0,2,8,8
"60QU000449",94,19,59,4,0,0,0,0,0,0,5,7
"60QU000450",79,36,24,11,0,0,0,0,0,0,3,5
"60QU000451",73,26,28,5,0,0,0,0,0,0,8,6
"60QU000452",100,25,51,3,0,0,0,3,0,0,16,2
"60QU000453",81,17,28,2,0,0,0,0,0,0,20,14
"60QU000454",115,30,63,0,0,0,0,0,0,0,20,2
"60QU000455",110,39,54,1,0,0,0,0,0,0,12,4
