"dz_2011","la_name","year","total","rest_uk","rest_eu","outside_europe"
"S01011219","North Ayrshire",2001,824,NA,10,6
"S01011220","North Ayrshire",2001,911,47,2,6
"S01011221","North Ayrshire",2001,968,31,6,1
"S01011222","North Ayrshire",2001,681,33,8,7
"S01011223","North Ayrshire",2001,997,49,4,12
"S01011224","North Ayrshire",2001,687,35,4,14
"S01011225","North Ayrshire",2001,688,44,6,7
"S01011226","North Ayrshire",2001,1070,49,8,14
"S01011227","North Ayrshire",2001,737,52,3,12
"S01011228","North Ayrshire",2001,1013,49,10,19
"S01011229","North Ayrshire",2001,537,22,6,8
"S01011230","North Ayrshire",2001,1017,53,5,13
"S01011231","North Ayrshire",2001,660,43,5,5
"S01011232","North Ayrshire",2001,1088,NA,19,4
"S01011233","North Ayrshire",2001,436,28,4,6
"S01011234","North Ayrshire",2001,1199,70,7,3
"S01011235","North Ayrshire",2001,365,14,2,2
"S01011236","North Ayrshire",2001,628,48,2,3
"S01011237","North Ayrshire",2001,835,22,5,6
"S01011238","North Ayrshire",2001,613,24,3,5
"S01011239","North Ayrshire",2001,815,NA,9,6
"S01011240","North Ayrshire",2001,695,NA,5,11
"S01011241","North Ayrshire",2001,1206,65,8,11
"S01011242","North Ayrshire",2001,1053,54,9,25
"S01011243","North Ayrshire",2001,961,NA,10,11
"S01011244","North Ayrshire",2001,714,37,6,6
"S01011245","North Ayrshire",2001,928,37,10,12
"S01011246","North Ayrshire",2001,871,69,10,3
"S01011247","North Ayrshire",2001,807,NA,8,11
"S01011248","North Ayrshire",2001,791,30,5,5
"S01011249","North Ayrshire",2001,771,32,4,11
"S01011250","North Ayrshire",2001,1092,50,6,5
"S01011251","North Ayrshire",2001,871,33,6,4
"S01011252","North Ayrshire",2001,846,34,5,9
"S01011253","North Ayrshire",2001,907,28,15,3
"S01011254","North Ayrshire",2001,1014,56,13,14
"S01011255","North Ayrshire",2001,828,51,6,26
"S01011256","North Ayrshire",2001,516,27,6,3
"S01011257","North Ayrshire",2001,484,21,5,3
"S01011258","North Ayrshire",2001,851,30,2,15
"S01011259","North Ayrshire",2001,691,35,5,12
"S01011260","North Ayrshire",2001,756,40,7,7
"S01011261","North Ayrshire",2001,867,NA,6,4
"S01011262","North Ayrshire",2001,512,NA,3,2
"S01011263","North Ayrshire",2001,1297,56,9,7
"S01011264","North Ayrshire",2001,686,28,8,2
"S01011265","North Ayrshire",2001,1201,45,3,12
"S01011266","North Ayrshire",2001,1197,NA,9,14
"S01011267","North Ayrshire",2001,559,23,3,3
"S01011268","North Ayrshire",2001,401,28,2,3
"S01011269","North Ayrshire",2001,570,NA,5,12
"S01011270","North Ayrshire",2001,626,NA,3,2
"S01011271","North Ayrshire",2001,1037,53,3,4
"S01011272","North Ayrshire",2001,737,32,6,1
"S01011273","North Ayrshire",2001,926,NA,5,7
"S01011274","North Ayrshire",2001,841,NA,5,3
"S01011275","North Ayrshire",2001,684,32,6,2
"S01011276","North Ayrshire",2001,1167,46,8,7
"S01011277","North Ayrshire",2001,753,38,2,5
"S01011278","North Ayrshire",2001,568,17,4,7
"S01011279","North Ayrshire",2001,691,NA,7,5
"S01011280","North Ayrshire",2001,652,41,4,4
"S01011281","North Ayrshire",2001,643,41,3,13
"S01011282","North Ayrshire",2001,971,69,9,28
"S01011283","North Ayrshire",2001,799,82,6,37
"S01011284","North Ayrshire",2001,696,102,3,9
"S01011285","North Ayrshire",2001,763,55,8,1
"S01011286","North Ayrshire",2001,754,42,2,6
"S01011287","North Ayrshire",2001,797,42,8,5
"S01011288","North Ayrshire",2001,797,54,9,8
"S01011289","North Ayrshire",2001,1018,NA,7,6
"S01011290","North Ayrshire",2001,1141,47,7,8
"S01011291","North Ayrshire",2001,792,34,6,11
"S01011292","North Ayrshire",2001,715,40,1,9
"S01011293","North Ayrshire",2001,840,19,6,4
"S01011294","North Ayrshire",2001,886,NA,9,8
"S01011295","North Ayrshire",2001,1142,65,9,15
"S01011296","North Ayrshire",2001,573,32,4,4
"S01011297","North Ayrshire",2001,868,37,5,3
"S01011298","North Ayrshire",2001,694,36,5,7
"S01011299","North Ayrshire",2001,501,49,3,2
"S01011300","North Ayrshire",2001,984,NA,6,8
"S01011301","North Ayrshire",2001,809,56,9,3
"S01011302","North Ayrshire",2001,1102,NA,9,6
"S01011303","North Ayrshire",2001,1135,58,5,11
"S01011304","North Ayrshire",2001,706,46,1,18
"S01011305","North Ayrshire",2001,901,30,0,6
"S01011306","North Ayrshire",2001,635,30,2,9
"S01011307","North Ayrshire",2001,698,94,4,8
"S01011308","North Ayrshire",2001,510,55,10,6
"S01011309","North Ayrshire",2001,747,131,7,14
"S01011310","North Ayrshire",2001,763,80,9,22
"S01011311","North Ayrshire",2001,735,115,10,23
"S01011312","North Ayrshire",2001,1178,147,13,28
"S01011313","North Ayrshire",2001,721,79,13,21
"S01011314","North Ayrshire",2001,1166,154,12,18
"S01011315","North Ayrshire",2001,408,30,6,5
"S01011316","North Ayrshire",2001,721,51,2,13
"S01011317","North Ayrshire",2001,841,86,18,14
"S01011318","North Ayrshire",2001,868,107,12,30
"S01011319","North Ayrshire",2001,942,93,11,13
"S01011320","North Ayrshire",2001,813,86,10,14
"S01011321","North Ayrshire",2001,561,31,13,7
"S01011322","North Ayrshire",2001,691,60,15,11
"S01011323","North Ayrshire",2001,886,57,12,16
"S01011324","North Ayrshire",2001,513,46,11,15
"S01011325","North Ayrshire",2001,689,54,19,10
"S01011326","North Ayrshire",2001,962,81,65,23
"S01011327","North Ayrshire",2001,730,74,7,18
"S01011328","North Ayrshire",2001,741,73,15,7
"S01011329","North Ayrshire",2001,985,93,22,18
"S01011330","North Ayrshire",2001,787,64,11,12
"S01011331","North Ayrshire",2001,699,72,3,15
"S01011332","North Ayrshire",2001,1073,112,44,34
"S01011333","North Ayrshire",2001,692,101,21,16
"S01011334","North Ayrshire",2001,869,98,11,14
"S01011335","North Ayrshire",2001,804,116,19,23
"S01011336","North Ayrshire",2001,558,52,11,11
"S01011337","North Ayrshire",2001,943,139,20,39
"S01011338","North Ayrshire",2001,695,34,7,2
"S01011339","North Ayrshire",2001,603,38,4,7
"S01011340","North Ayrshire",2001,721,NA,3,7
"S01011341","North Ayrshire",2001,878,70,7,2
"S01011342","North Ayrshire",2001,888,23,1,15
"S01011343","North Ayrshire",2001,905,38,0,4
"S01011344","North Ayrshire",2001,889,NA,8,3
"S01011345","North Ayrshire",2001,817,33,4,9
"S01011346","North Ayrshire",2001,708,NA,1,7
"S01011347","North Ayrshire",2001,1057,NA,8,7
"S01011348","North Ayrshire",2001,976,44,5,12
"S01011349","North Ayrshire",2001,952,94,3,20
"S01011350","North Ayrshire",2001,708,58,2,8
"S01011351","North Ayrshire",2001,684,NA,4,2
"S01011352","North Ayrshire",2001,645,NA,4,13
"S01011353","North Ayrshire",2001,690,37,2,7
"S01011354","North Ayrshire",2001,753,NA,4,14
"S01011355","North Ayrshire",2001,1042,61,5,5
"S01011356","North Ayrshire",2001,1112,101,11,12
"S01011357","North Lanarkshire",2001,789,27,3,4
"S01011358","North Lanarkshire",2001,1089,43,7,8
"S01011359","North Lanarkshire",2001,791,18,0,2
"S01011360","North Lanarkshire",2001,648,NA,1,14
"S01011361","North Lanarkshire",2001,593,19,3,10
"S01011362","North Lanarkshire",2001,628,52,2,18
"S01011363","North Lanarkshire",2001,888,NA,2,18
"S01011364","North Lanarkshire",2001,663,20,2,3
"S01011365","North Lanarkshire",2001,588,16,2,6
"S01011366","North Lanarkshire",2001,526,14,2,0
"S01011367","North Lanarkshire",2001,868,NA,8,7
"S01011368","North Lanarkshire",2001,435,15,10,5
"S01011369","North Lanarkshire",2001,888,35,5,10
"S01011370","North Lanarkshire",2001,493,NA,7,3
"S01011371","North Lanarkshire",2001,1032,NA,10,18
"S01011372","North Lanarkshire",2001,702,26,4,8
"S01011373","North Lanarkshire",2001,674,NA,5,5
"S01011374","North Lanarkshire",2001,733,26,3,5
"S01011375","North Lanarkshire",2001,637,NA,6,15
"S01011376","North Lanarkshire",2001,506,18,0,9
"S01011377","North Lanarkshire",2001,718,18,3,15
"S01011378","North Lanarkshire",2001,809,NA,3,4
"S01011379","North Lanarkshire",2001,707,NA,2,15
"S01011380","North Lanarkshire",2001,719,NA,3,8
"S01011381","North Lanarkshire",2001,575,17,7,9
"S01011382","North Lanarkshire",2001,361,8,3,10
"S01011383","North Lanarkshire",2001,772,29,2,8
"S01011384","North Lanarkshire",2001,700,NA,2,4
"S01011385","North Lanarkshire",2001,1044,NA,3,4
"S01011386","North Lanarkshire",2001,626,NA,2,5
"S01011387","North Lanarkshire",2001,881,23,5,6
"S01011388","North Lanarkshire",2001,1250,24,1,7
"S01011389","North Lanarkshire",2001,827,24,1,7
"S01011390","North Lanarkshire",2001,846,NA,2,3
"S01011391","North Lanarkshire",2001,702,17,7,4
"S01011392","North Lanarkshire",2001,742,NA,1,1
"S01011393","North Lanarkshire",2001,876,25,5,5
"S01011394","North Lanarkshire",2001,278,16,1,2
"S01011395","North Lanarkshire",2001,934,NA,5,9
"S01011396","North Lanarkshire",2001,947,NA,5,4
"S01011397","North Lanarkshire",2001,1004,NA,7,9
"S01011398","North Lanarkshire",2001,1060,57,4,6
"S01011399","North Lanarkshire",2001,518,19,1,1
"S01011400","North Lanarkshire",2001,782,NA,0,22
"S01011401","North Lanarkshire",2001,745,NA,3,11
"S01011402","North Lanarkshire",2001,1021,NA,16,24
"S01011403","North Lanarkshire",2001,535,30,2,21
"S01011404","North Lanarkshire",2001,1125,28,15,10
"S01011405","North Lanarkshire",2001,660,26,0,1
"S01011406","North Lanarkshire",2001,677,NA,3,2
"S01011407","North Lanarkshire",2001,1267,NA,4,14
"S01011408","North Lanarkshire",2001,877,22,3,3
"S01011409","North Lanarkshire",2001,1203,29,1,12
"S01011410","North Lanarkshire",2001,777,26,4,14
"S01011411","North Lanarkshire",2001,687,15,4,2
"S01011412","North Lanarkshire",2001,971,43,7,7
"S01011413","North Lanarkshire",2001,618,29,1,11
"S01011414","North Lanarkshire",2001,827,21,4,16
"S01011415","North Lanarkshire",2001,1206,NA,4,10
"S01011416","North Lanarkshire",2001,696,42,1,24
"S01011417","North Lanarkshire",2001,862,NA,9,20
"S01011418","North Lanarkshire",2001,610,NA,0,3
"S01011419","North Lanarkshire",2001,810,31,3,20
"S01011420","North Lanarkshire",2001,567,17,6,0
"S01011421","North Lanarkshire",2001,675,52,6,7
"S01011422","North Lanarkshire",2001,719,30,7,7
"S01011423","North Lanarkshire",2001,473,7,1,0
"S01011424","North Lanarkshire",2001,581,NA,3,6
"S01011425","North Lanarkshire",2001,1080,42,6,7
"S01011426","North Lanarkshire",2001,1448,76,8,19
"S01011427","North Lanarkshire",2001,700,29,2,5
"S01011428","North Lanarkshire",2001,699,16,0,7
"S01011429","North Lanarkshire",2001,1406,100,20,18
"S01011430","North Lanarkshire",2001,1010,NA,6,10
"S01011431","North Lanarkshire",2001,1009,NA,8,12
"S01011432","North Lanarkshire",2001,1573,33,12,4
"S01011433","North Lanarkshire",2001,918,NA,4,3
"S01011434","North Lanarkshire",2001,654,NA,1,6
"S01011435","North Lanarkshire",2001,1052,40,1,9
"S01011436","North Lanarkshire",2001,825,NA,8,7
"S01011437","North Lanarkshire",2001,801,NA,2,3
"S01011438","North Lanarkshire",2001,596,17,4,2
"S01011439","North Lanarkshire",2001,972,NA,6,4
"S01011440","North Lanarkshire",2001,629,NA,1,6
"S01011441","North Lanarkshire",2001,675,41,1,7
"S01011442","North Lanarkshire",2001,705,33,3,5
"S01011443","North Lanarkshire",2001,664,23,2,7
"S01011444","North Lanarkshire",2001,800,12,6,0
"S01011445","North Lanarkshire",2001,598,NA,1,5
"S01011446","North Lanarkshire",2001,658,29,0,12
"S01011447","North Lanarkshire",2001,1052,NA,7,6
"S01011448","North Lanarkshire",2001,1312,46,5,4
"S01011449","North Lanarkshire",2001,710,13,5,7
"S01011450","North Lanarkshire",2001,491,20,0,0
"S01011451","North Lanarkshire",2001,731,24,6,35
"S01011452","North Lanarkshire",2001,949,36,9,18
"S01011453","North Lanarkshire",2001,740,24,3,8
"S01011454","North Lanarkshire",2001,856,25,6,4
"S01011455","North Lanarkshire",2001,796,26,3,15
"S01011456","North Lanarkshire",2001,907,NA,11,12
"S01011457","North Lanarkshire",2001,957,NA,6,4
"S01011458","North Lanarkshire",2001,1294,40,9,40
"S01011459","North Lanarkshire",2001,1130,NA,11,25
"S01011460","North Lanarkshire",2001,820,30,4,8
"S01011461","North Lanarkshire",2001,801,21,0,17
"S01011462","North Lanarkshire",2001,952,NA,4,8
"S01011463","North Lanarkshire",2001,677,NA,3,7
"S01011464","North Lanarkshire",2001,356,8,4,0
"S01011465","North Lanarkshire",2001,756,28,5,12
"S01011466","North Lanarkshire",2001,690,NA,2,2
"S01011467","North Lanarkshire",2001,612,NA,2,4
"S01011468","North Lanarkshire",2001,445,10,5,0
"S01011469","North Lanarkshire",2001,912,40,3,19
"S01011470","North Lanarkshire",2001,1144,44,6,20
"S01011471","North Lanarkshire",2001,993,NA,7,9
"S01011472","North Lanarkshire",2001,1096,NA,6,18
"S01011473","North Lanarkshire",2001,734,NA,4,5
"S01011474","North Lanarkshire",2001,924,32,8,9
"S01011475","North Lanarkshire",2001,656,26,3,7
"S01011476","North Lanarkshire",2001,505,NA,0,3
"S01011477","North Lanarkshire",2001,941,39,5,18
"S01011478","North Lanarkshire",2001,1118,36,8,42
"S01011479","North Lanarkshire",2001,752,NA,7,17
"S01011480","North Lanarkshire",2001,1037,NA,7,21
"S01011481","North Lanarkshire",2001,603,9,1,14
"S01011482","North Lanarkshire",2001,1139,51,7,11
"S01011483","North Lanarkshire",2001,567,NA,6,17
"S01011484","North Lanarkshire",2001,1076,NA,6,4
"S01011485","North Lanarkshire",2001,1025,NA,3,5
"S01011486","North Lanarkshire",2001,589,25,2,2
"S01011487","North Lanarkshire",2001,1013,NA,3,8
"S01011488","North Lanarkshire",2001,752,26,5,1
"S01011489","North Lanarkshire",2001,562,12,1,2
"S01011490","North Lanarkshire",2001,979,NA,4,6
"S01011491","North Lanarkshire",2001,583,22,3,3
"S01011492","North Lanarkshire",2001,875,50,7,19
"S01011493","North Lanarkshire",2001,535,21,1,10
"S01011494","North Lanarkshire",2001,787,NA,3,7
"S01011495","North Lanarkshire",2001,902,NA,2,6
"S01011496","North Lanarkshire",2001,658,NA,2,0
"S01011497","North Lanarkshire",2001,1070,40,5,29
"S01011498","North Lanarkshire",2001,673,NA,4,10
"S01011499","North Lanarkshire",2001,920,NA,6,11
"S01011500","North Lanarkshire",2001,561,20,2,3
"S01011501","North Lanarkshire",2001,753,NA,2,7
"S01011502","North Lanarkshire",2001,788,31,1,7
"S01011503","North Lanarkshire",2001,671,NA,2,2
"S01011504","North Lanarkshire",2001,526,9,2,13
"S01011505","North Lanarkshire",2001,704,16,5,8
"S01011506","North Lanarkshire",2001,517,NA,2,3
"S01011507","North Lanarkshire",2001,653,NA,8,8
"S01011508","North Lanarkshire",2001,1084,30,4,21
"S01011509","North Lanarkshire",2001,656,NA,1,4
"S01011510","North Lanarkshire",2001,1105,NA,2,11
"S01011511","North Lanarkshire",2001,605,16,4,3
"S01011512","North Lanarkshire",2001,1162,NA,4,2
"S01011513","North Lanarkshire",2001,735,27,1,1
"S01011514","North Lanarkshire",2001,981,27,11,5
"S01011515","North Lanarkshire",2001,586,25,7,6
"S01011516","North Lanarkshire",2001,989,69,10,27
"S01011517","North Lanarkshire",2001,545,16,3,14
"S01011518","North Lanarkshire",2001,713,NA,2,5
"S01011519","North Lanarkshire",2001,775,20,5,2
"S01011520","North Lanarkshire",2001,560,26,0,1
"S01011521","North Lanarkshire",2001,1035,36,10,12
"S01011522","North Lanarkshire",2001,802,NA,5,22
"S01011523","North Lanarkshire",2001,707,NA,5,8
"S01011524","North Lanarkshire",2001,883,NA,1,12
"S01011525","North Lanarkshire",2001,1050,32,0,3
"S01011526","North Lanarkshire",2001,1420,NA,6,24
"S01011527","North Lanarkshire",2001,815,NA,5,19
"S01011528","North Lanarkshire",2001,1034,20,2,17
"S01011529","North Lanarkshire",2001,737,NA,3,9
"S01011530","North Lanarkshire",2001,983,NA,7,5
"S01011531","North Lanarkshire",2001,998,26,4,11
"S01011532","North Lanarkshire",2001,484,15,2,5
"S01011533","North Lanarkshire",2001,742,33,4,9
"S01011534","North Lanarkshire",2001,778,NA,3,6
"S01011535","North Lanarkshire",2001,1041,34,4,12
"S01011536","North Lanarkshire",2001,719,28,13,26
"S01011537","North Lanarkshire",2001,540,20,2,14
"S01011538","North Lanarkshire",2001,723,28,6,12
"S01011539","North Lanarkshire",2001,747,13,5,3
"S01011540","North Lanarkshire",2001,995,NA,1,8
"S01011541","North Lanarkshire",2001,872,NA,6,1
"S01011542","North Lanarkshire",2001,1012,33,12,6
"S01011543","North Lanarkshire",2001,813,NA,1,7
"S01011544","North Lanarkshire",2001,697,NA,1,3
"S01011545","North Lanarkshire",2001,627,NA,6,9
"S01011546","North Lanarkshire",2001,793,17,7,16
"S01011547","North Lanarkshire",2001,605,21,1,7
"S01011548","North Lanarkshire",2001,910,17,15,10
"S01011549","North Lanarkshire",2001,881,NA,5,7
"S01011550","North Lanarkshire",2001,812,25,6,9
"S01011551","North Lanarkshire",2001,591,24,5,8
"S01011552","North Lanarkshire",2001,745,22,7,7
"S01011553","North Lanarkshire",2001,710,NA,0,5
"S01011554","North Lanarkshire",2001,960,NA,6,9
"S01011555","North Lanarkshire",2001,640,20,2,2
"S01011556","North Lanarkshire",2001,544,21,3,7
"S01011557","North Lanarkshire",2001,745,11,3,2
"S01011558","North Lanarkshire",2001,564,16,5,1
"S01011559","North Lanarkshire",2001,657,15,4,4
"S01011560","North Lanarkshire",2001,720,NA,7,1
"S01011561","North Lanarkshire",2001,1010,21,5,9
"S01011562","North Lanarkshire",2001,720,21,7,3
"S01011563","North Lanarkshire",2001,772,18,1,7
"S01011564","North Lanarkshire",2001,1176,30,2,1
"S01011565","North Lanarkshire",2001,897,NA,4,1
"S01011566","North Lanarkshire",2001,1217,NA,6,1
"S01011567","North Lanarkshire",2001,1111,NA,4,3
"S01011568","North Lanarkshire",2001,825,16,4,3
"S01011569","North Lanarkshire",2001,1274,NA,11,6
"S01011570","North Lanarkshire",2001,818,12,7,4
"S01011571","North Lanarkshire",2001,659,NA,1,3
"S01011572","North Lanarkshire",2001,724,11,2,15
"S01011573","North Lanarkshire",2001,1051,NA,9,3
"S01011574","North Lanarkshire",2001,717,NA,4,2
"S01011575","North Lanarkshire",2001,499,11,0,2
"S01011576","North Lanarkshire",2001,822,NA,4,3
"S01011577","North Lanarkshire",2001,737,NA,8,11
"S01011578","North Lanarkshire",2001,920,22,9,3
"S01011579","North Lanarkshire",2001,1129,NA,4,12
"S01011580","North Lanarkshire",2001,504,NA,1,3
"S01011581","North Lanarkshire",2001,768,NA,7,3
"S01011582","North Lanarkshire",2001,1165,40,5,9
"S01011583","North Lanarkshire",2001,769,NA,6,5
"S01011584","North Lanarkshire",2001,705,18,6,7
"S01011585","North Lanarkshire",2001,717,NA,2,2
"S01011586","North Lanarkshire",2001,612,14,5,6
"S01011587","North Lanarkshire",2001,676,27,5,4
"S01011588","North Lanarkshire",2001,993,41,14,8
"S01011589","North Lanarkshire",2001,1276,32,6,6
"S01011590","North Lanarkshire",2001,717,NA,7,4
"S01011591","North Lanarkshire",2001,753,23,8,5
"S01011592","North Lanarkshire",2001,909,36,3,14
"S01011593","North Lanarkshire",2001,815,NA,2,6
"S01011594","North Lanarkshire",2001,487,NA,5,6
"S01011595","North Lanarkshire",2001,811,NA,9,10
"S01011596","North Lanarkshire",2001,1236,NA,16,15
"S01011597","North Lanarkshire",2001,605,NA,2,2
"S01011598","North Lanarkshire",2001,878,NA,4,9
"S01011599","North Lanarkshire",2001,780,NA,4,5
"S01011600","North Lanarkshire",2001,925,NA,8,24
"S01011601","North Lanarkshire",2001,859,NA,4,19
"S01011602","North Lanarkshire",2001,636,13,4,4
"S01011603","North Lanarkshire",2001,872,NA,4,2
"S01011604","North Lanarkshire",2001,705,NA,1,1
"S01011605","North Lanarkshire",2001,894,NA,4,10
"S01011606","North Lanarkshire",2001,1002,42,9,9
"S01011607","North Lanarkshire",2001,622,20,1,12
"S01011608","North Lanarkshire",2001,1132,49,6,22
"S01011609","North Lanarkshire",2001,1180,37,5,8
"S01011610","North Lanarkshire",2001,921,23,4,8
"S01011611","North Lanarkshire",2001,1021,38,2,17
"S01011612","North Lanarkshire",2001,438,18,0,9
"S01011613","North Lanarkshire",2001,1021,31,5,16
"S01011614","North Lanarkshire",2001,372,10,1,5
"S01011615","North Lanarkshire",2001,736,NA,4,7
"S01011616","North Lanarkshire",2001,459,10,3,1
"S01011617","North Lanarkshire",2001,972,19,2,3
"S01011618","North Lanarkshire",2001,739,25,4,8
"S01011619","North Lanarkshire",2001,902,34,7,15
"S01011620","North Lanarkshire",2001,939,57,3,20
"S01011621","North Lanarkshire",2001,767,NA,5,15
"S01011622","North Lanarkshire",2001,522,24,2,6
"S01011623","North Lanarkshire",2001,1022,44,18,8
"S01011624","North Lanarkshire",2001,825,32,4,4
"S01011625","North Lanarkshire",2001,568,13,4,3
"S01011626","North Lanarkshire",2001,1168,NA,7,12
"S01011627","North Lanarkshire",2001,619,14,4,9
"S01011628","North Lanarkshire",2001,1983,NA,10,26
