"dz_2011","la_name","year","total","none"
"S01007755","Dundee City",2011,417,233
"S01007756","Dundee City",2011,298,153
"S01007757","Dundee City",2011,371,45
"S01007758","Dundee City",2011,468,96
"S01007759","Dundee City",2011,618,249
"S01007760","Dundee City",2011,262,34
"S01007761","Dundee City",2011,383,50
"S01007762","Dundee City",2011,474,179
"S01007763","Dundee City",2011,329,168
"S01007764","Dundee City",2011,310,30
"S01007765","Dundee City",2011,308,41
"S01007766","Dundee City",2011,382,32
"S01007767","Dundee City",2011,398,49
"S01007768","Dundee City",2011,356,96
"S01007769","Dundee City",2011,325,45
"S01007770","Dundee City",2011,318,39
"S01007771","Dundee City",2011,235,25
"S01007772","Dundee City",2011,546,235
"S01007773","Dundee City",2011,314,32
"S01007774","Dundee City",2011,323,8
"S01007775","Dundee City",2011,346,41
"S01007776","Dundee City",2011,282,26
"S01007777","Dundee City",2011,314,9
"S01007778","Dundee City",2011,155,2
"S01007779","Dundee City",2011,311,52
"S01007780","Dundee City",2011,331,24
"S01007781","Dundee City",2011,381,69
"S01007782","Dundee City",2011,239,111
"S01007783","Dundee City",2011,405,262
"S01007784","Dundee City",2011,276,60
"S01007785","Dundee City",2011,276,165
"S01007786","Dundee City",2011,333,132
"S01007787","Dundee City",2011,277,119
"S01007788","Dundee City",2011,268,143
"S01007789","Dundee City",2011,231,82
"S01007790","Dundee City",2011,330,192
"S01007791","Dundee City",2011,174,10
"S01007792","Dundee City",2011,384,133
"S01007793","Dundee City",2011,457,267
"S01007794","Dundee City",2011,234,83
"S01007795","Dundee City",2011,243,79
"S01007796","Dundee City",2011,311,140
"S01007797","Dundee City",2011,258,154
"S01007798","Dundee City",2011,226,15
"S01007799","Dundee City",2011,193,10
"S01007800","Dundee City",2011,365,179
"S01007801","Dundee City",2011,388,223
"S01007802","Dundee City",2011,199,24
"S01007803","Dundee City",2011,524,335
"S01007804","Dundee City",2011,259,141
"S01007805","Dundee City",2011,207,92
"S01007806","Dundee City",2011,296,125
"S01007807","Dundee City",2011,258,34
"S01007808","Dundee City",2011,304,94
"S01007809","Dundee City",2011,398,60
"S01007810","Dundee City",2011,369,165
"S01007811","Dundee City",2011,325,124
"S01007812","Dundee City",2011,328,160
"S01007813","Dundee City",2011,306,127
"S01007814","Dundee City",2011,229,71
"S01007815","Dundee City",2011,343,44
"S01007816","Dundee City",2011,273,42
"S01007817","Dundee City",2011,207,55
"S01007818","Dundee City",2011,314,59
"S01007819","Dundee City",2011,353,77
"S01007820","Dundee City",2011,408,136
"S01007821","Dundee City",2011,244,62
"S01007822","Dundee City",2011,349,90
"S01007823","Dundee City",2011,306,61
"S01007824","Dundee City",2011,342,88
"S01007825","Dundee City",2011,482,148
"S01007826","Dundee City",2011,260,131
"S01007827","Dundee City",2011,291,86
"S01007828","Dundee City",2011,592,296
"S01007829","Dundee City",2011,348,176
"S01007830","Dundee City",2011,545,297
"S01007831","Dundee City",2011,501,278
"S01007832","Dundee City",2011,362,189
"S01007833","Dundee City",2011,479,246
"S01007834","Dundee City",2011,416,220
"S01007835","Dundee City",2011,325,116
"S01007836","Dundee City",2011,285,86
"S01007837","Dundee City",2011,357,60
"S01007838","Dundee City",2011,392,81
"S01007839","Dundee City",2011,281,134
"S01007840","Dundee City",2011,425,224
"S01007841","Dundee City",2011,341,155
"S01007842","Dundee City",2011,391,246
"S01007843","Dundee City",2011,354,199
"S01007844","Dundee City",2011,520,265
"S01007845","Dundee City",2011,427,240
"S01007846","Dundee City",2011,337,165
"S01007847","Dundee City",2011,437,235
"S01007848","Dundee City",2011,447,279
"S01007849","Dundee City",2011,413,196
"S01007850","Dundee City",2011,293,125
"S01007851","Dundee City",2011,479,213
"S01007852","Dundee City",2011,356,190
"S01007853","Dundee City",2011,413,285
"S01007854","Dundee City",2011,548,347
"S01007855","Dundee City",2011,310,193
"S01007856","Dundee City",2011,348,105
"S01007857","Dundee City",2011,233,111
"S01007858","Dundee City",2011,533,246
"S01007859","Dundee City",2011,246,137
"S01007860","Dundee City",2011,237,71
"S01007861","Dundee City",2011,254,82
"S01007862","Dundee City",2011,308,109
"S01007863","Dundee City",2011,441,265
"S01007864","Dundee City",2011,486,202
"S01007865","Dundee City",2011,229,9
"S01007866","Dundee City",2011,209,12
"S01007867","Dundee City",2011,195,15
"S01007868","Dundee City",2011,351,21
"S01007869","Dundee City",2011,362,33
"S01007870","East Ayrshire",2011,199,18
"S01007871","East Ayrshire",2011,285,121
"S01007872","East Ayrshire",2011,322,162
"S01007873","East Ayrshire",2011,295,95
"S01007874","East Ayrshire",2011,367,138
"S01007875","East Ayrshire",2011,242,54
"S01007876","East Ayrshire",2011,420,69
"S01007877","East Ayrshire",2011,336,103
"S01007878","East Ayrshire",2011,281,112
"S01007879","East Ayrshire",2011,320,111
"S01007880","East Ayrshire",2011,178,27
"S01007881","East Ayrshire",2011,244,76
"S01007882","East Ayrshire",2011,268,8
"S01007883","East Ayrshire",2011,468,83
"S01007884","East Ayrshire",2011,269,61
"S01007885","East Ayrshire",2011,345,158
"S01007886","East Ayrshire",2011,433,148
"S01007887","East Ayrshire",2011,230,24
"S01007888","East Ayrshire",2011,451,163
"S01007889","East Ayrshire",2011,242,84
"S01007890","East Ayrshire",2011,300,71
"S01007891","East Ayrshire",2011,370,93
"S01007892","East Ayrshire",2011,341,60
"S01007893","East Ayrshire",2011,423,55
"S01007894","East Ayrshire",2011,386,91
"S01007895","East Ayrshire",2011,249,66
"S01007896","East Ayrshire",2011,387,152
"S01007897","East Ayrshire",2011,165,8
"S01007898","East Ayrshire",2011,166,12
"S01007899","East Ayrshire",2011,145,12
"S01007900","East Ayrshire",2011,232,74
"S01007901","East Ayrshire",2011,317,115
"S01007902","East Ayrshire",2011,394,143
"S01007903","East Ayrshire",2011,322,108
"S01007904","East Ayrshire",2011,312,22
"S01007905","East Ayrshire",2011,292,116
"S01007906","East Ayrshire",2011,382,171
"S01007907","East Ayrshire",2011,254,87
"S01007908","East Ayrshire",2011,419,105
"S01007909","East Ayrshire",2011,226,48
"S01007910","East Ayrshire",2011,369,146
"S01007911","East Ayrshire",2011,348,105
"S01007912","East Ayrshire",2011,346,91
"S01007913","East Ayrshire",2011,304,138
"S01007914","East Ayrshire",2011,279,117
"S01007915","East Ayrshire",2011,361,108
"S01007916","East Ayrshire",2011,399,143
"S01007917","East Ayrshire",2011,369,118
"S01007918","East Ayrshire",2011,446,178
"S01007919","East Ayrshire",2011,303,27
"S01007920","East Ayrshire",2011,245,19
"S01007921","East Ayrshire",2011,422,180
"S01007922","East Ayrshire",2011,386,156
"S01007923","East Ayrshire",2011,412,95
"S01007924","East Ayrshire",2011,430,143
"S01007925","East Ayrshire",2011,176,16
"S01007926","East Ayrshire",2011,175,6
"S01007927","East Ayrshire",2011,237,17
"S01007928","East Ayrshire",2011,418,41
"S01007929","East Ayrshire",2011,268,11
"S01007930","East Ayrshire",2011,216,11
"S01007931","East Ayrshire",2011,481,81
"S01007932","East Ayrshire",2011,364,39
"S01007933","East Ayrshire",2011,316,45
"S01007934","East Ayrshire",2011,300,78
"S01007935","East Ayrshire",2011,444,161
"S01007936","East Ayrshire",2011,389,33
"S01007937","East Ayrshire",2011,435,46
"S01007938","East Ayrshire",2011,372,125
"S01007939","East Ayrshire",2011,412,152
"S01007940","East Ayrshire",2011,497,128
"S01007941","East Ayrshire",2011,257,20
"S01007942","East Ayrshire",2011,207,57
"S01007943","East Ayrshire",2011,319,75
"S01007944","East Ayrshire",2011,442,123
"S01007945","East Ayrshire",2011,443,148
"S01007946","East Ayrshire",2011,396,121
"S01007947","East Ayrshire",2011,327,65
"S01007948","East Ayrshire",2011,304,127
"S01007949","East Ayrshire",2011,347,61
"S01007950","East Ayrshire",2011,376,39
"S01007951","East Ayrshire",2011,321,65
"S01007952","East Ayrshire",2011,357,163
"S01007953","East Ayrshire",2011,414,113
"S01007954","East Ayrshire",2011,324,135
"S01007955","East Ayrshire",2011,322,105
"S01007956","East Ayrshire",2011,297,103
"S01007957","East Ayrshire",2011,455,150
"S01007958","East Ayrshire",2011,388,160
"S01007959","East Ayrshire",2011,380,79
"S01007960","East Ayrshire",2011,291,96
"S01007961","East Ayrshire",2011,278,12
"S01007962","East Ayrshire",2011,246,75
"S01007963","East Ayrshire",2011,408,230
"S01007964","East Ayrshire",2011,353,140
"S01007965","East Ayrshire",2011,256,108
"S01007966","East Ayrshire",2011,418,193
"S01007967","East Ayrshire",2011,245,107
"S01007968","East Ayrshire",2011,397,129
"S01007969","East Ayrshire",2011,390,150
"S01007970","East Ayrshire",2011,408,130
"S01007971","East Ayrshire",2011,469,208
"S01007972","East Ayrshire",2011,377,118
"S01007973","East Ayrshire",2011,355,24
"S01007974","East Ayrshire",2011,426,196
"S01007975","East Ayrshire",2011,324,135
"S01007976","East Ayrshire",2011,456,246
"S01007977","East Ayrshire",2011,304,64
"S01007978","East Ayrshire",2011,353,150
"S01007979","East Ayrshire",2011,363,73
"S01007980","East Ayrshire",2011,340,106
"S01007981","East Ayrshire",2011,252,36
"S01007982","East Ayrshire",2011,210,38
"S01007983","East Ayrshire",2011,387,157
"S01007984","East Ayrshire",2011,374,95
"S01007985","East Ayrshire",2011,412,181
"S01007986","East Ayrshire",2011,238,62
"S01007987","East Ayrshire",2011,313,62
"S01007988","East Ayrshire",2011,336,88
"S01007989","East Ayrshire",2011,290,99
"S01007990","East Ayrshire",2011,339,85
"S01007991","East Ayrshire",2011,334,9
"S01007992","East Ayrshire",2011,224,10
"S01007993","East Ayrshire",2011,329,16
"S01007994","East Ayrshire",2011,293,7
"S01007995","East Ayrshire",2011,309,16
"S01007996","East Ayrshire",2011,187,20
"S01007997","East Ayrshire",2011,296,25
"S01007998","East Ayrshire",2011,225,32
"S01007999","East Ayrshire",2011,301,127
"S01008000","East Ayrshire",2011,390,195
"S01008001","East Ayrshire",2011,372,201
"S01008002","East Ayrshire",2011,330,165
"S01008003","East Ayrshire",2011,241,69
"S01008004","East Ayrshire",2011,230,30
"S01008005","East Ayrshire",2011,220,37
"S01008006","East Ayrshire",2011,248,135
"S01008007","East Ayrshire",2011,208,117
"S01008008","East Ayrshire",2011,267,108
"S01008009","East Ayrshire",2011,373,170
"S01008010","East Ayrshire",2011,476,222
"S01008011","East Ayrshire",2011,455,293
"S01008012","East Ayrshire",2011,471,202
"S01008013","East Ayrshire",2011,363,158
"S01008014","East Ayrshire",2011,312,82
"S01008015","East Ayrshire",2011,437,181
"S01008016","East Ayrshire",2011,433,169
"S01008017","East Ayrshire",2011,375,44
"S01008018","East Ayrshire",2011,308,43
"S01008019","East Ayrshire",2011,271,36
"S01008020","East Ayrshire",2011,313,52
"S01008021","East Ayrshire",2011,244,27
"S01008022","East Ayrshire",2011,286,17
"S01008023","East Ayrshire",2011,246,9
"S01008024","East Ayrshire",2011,224,5
"S01008025","East Ayrshire",2011,283,21
"S01008026","East Ayrshire",2011,466,147
"S01008027","East Ayrshire",2011,259,83
"S01008028","East Ayrshire",2011,239,36
"S01008029","East Ayrshire",2011,345,54
"S01008030","East Ayrshire",2011,476,86
"S01008031","East Ayrshire",2011,403,129
"S01008032","East Ayrshire",2011,377,64
"S01008033","East Dunbartonshire",2011,269,6
"S01008034","East Dunbartonshire",2011,271,13
"S01008035","East Dunbartonshire",2011,281,42
"S01008036","East Dunbartonshire",2011,246,12
"S01008037","East Dunbartonshire",2011,421,120
"S01008038","East Dunbartonshire",2011,303,98
"S01008039","East Dunbartonshire",2011,363,86
"S01008040","East Dunbartonshire",2011,332,38
"S01008041","East Dunbartonshire",2011,354,105
"S01008042","East Dunbartonshire",2011,280,39
"S01008043","East Dunbartonshire",2011,398,36
"S01008044","East Dunbartonshire",2011,431,63
"S01008045","East Dunbartonshire",2011,449,88
"S01008046","East Dunbartonshire",2011,527,261
"S01008047","East Dunbartonshire",2011,292,40
"S01008048","East Dunbartonshire",2011,238,16
"S01008049","East Dunbartonshire",2011,357,29
"S01008050","East Dunbartonshire",2011,245,23
"S01008051","East Dunbartonshire",2011,328,20
"S01008052","East Dunbartonshire",2011,337,30
"S01008053","East Dunbartonshire",2011,263,28
"S01008054","East Dunbartonshire",2011,361,85
"S01008055","East Dunbartonshire",2011,384,14
"S01008056","East Dunbartonshire",2011,332,52
"S01008057","East Dunbartonshire",2011,400,40
"S01008058","East Dunbartonshire",2011,304,8
"S01008059","East Dunbartonshire",2011,260,12
"S01008060","East Dunbartonshire",2011,326,19
"S01008061","East Dunbartonshire",2011,283,35
"S01008062","East Dunbartonshire",2011,371,45
"S01008063","East Dunbartonshire",2011,381,35
"S01008064","East Dunbartonshire",2011,296,90
"S01008065","East Dunbartonshire",2011,348,13
"S01008066","East Dunbartonshire",2011,326,15
"S01008067","East Dunbartonshire",2011,257,15
"S01008068","East Dunbartonshire",2011,384,37
"S01008069","East Dunbartonshire",2011,385,63
"S01008070","East Dunbartonshire",2011,356,54
"S01008071","East Dunbartonshire",2011,287,47
"S01008072","East Dunbartonshire",2011,350,24
"S01008073","East Dunbartonshire",2011,178,11
"S01008074","East Dunbartonshire",2011,378,32
"S01008075","East Dunbartonshire",2011,246,22
"S01008076","East Dunbartonshire",2011,301,27
"S01008077","East Dunbartonshire",2011,349,29
"S01008078","East Dunbartonshire",2011,350,44
"S01008079","East Dunbartonshire",2011,341,26
"S01008080","East Dunbartonshire",2011,279,30
"S01008081","East Dunbartonshire",2011,235,19
"S01008082","East Dunbartonshire",2011,328,30
"S01008083","East Dunbartonshire",2011,270,16
"S01008084","East Dunbartonshire",2011,353,39
"S01008085","East Dunbartonshire",2011,339,25
"S01008086","East Dunbartonshire",2011,418,43
"S01008087","East Dunbartonshire",2011,330,45
"S01008088","East Dunbartonshire",2011,398,81
"S01008089","East Dunbartonshire",2011,243,26
"S01008090","East Dunbartonshire",2011,305,61
"S01008091","East Dunbartonshire",2011,146,10
"S01008092","East Dunbartonshire",2011,368,44
"S01008093","East Dunbartonshire",2011,331,61
"S01008094","East Dunbartonshire",2011,257,29
"S01008095","East Dunbartonshire",2011,345,71
"S01008096","East Dunbartonshire",2011,334,65
"S01008097","East Dunbartonshire",2011,281,74
"S01008098","East Dunbartonshire",2011,293,39
"S01008099","East Dunbartonshire",2011,209,34
"S01008100","East Dunbartonshire",2011,401,88
"S01008101","East Dunbartonshire",2011,351,81
"S01008102","East Dunbartonshire",2011,310,69
"S01008103","East Dunbartonshire",2011,338,150
"S01008104","East Dunbartonshire",2011,390,143
"S01008105","East Dunbartonshire",2011,518,219
"S01008106","East Dunbartonshire",2011,371,168
"S01008107","East Dunbartonshire",2011,281,25
"S01008108","East Dunbartonshire",2011,244,23
"S01008109","East Dunbartonshire",2011,332,36
"S01008110","East Dunbartonshire",2011,316,31
"S01008111","East Dunbartonshire",2011,349,75
"S01008112","East Dunbartonshire",2011,322,35
"S01008113","East Dunbartonshire",2011,359,54
"S01008114","East Dunbartonshire",2011,262,29
"S01008115","East Dunbartonshire",2011,368,55
"S01008116","East Dunbartonshire",2011,350,26
"S01008117","East Dunbartonshire",2011,329,46
"S01008118","East Dunbartonshire",2011,361,81
"S01008119","East Dunbartonshire",2011,260,75
"S01008120","East Dunbartonshire",2011,288,68
"S01008121","East Dunbartonshire",2011,269,32
"S01008122","East Dunbartonshire",2011,266,8
"S01008123","East Dunbartonshire",2011,366,35
"S01008124","East Dunbartonshire",2011,306,27
"S01008125","East Dunbartonshire",2011,378,51
"S01008126","East Dunbartonshire",2011,308,12
"S01008127","East Dunbartonshire",2011,194,10
"S01008128","East Dunbartonshire",2011,350,39
"S01008129","East Dunbartonshire",2011,426,143
"S01008130","East Dunbartonshire",2011,462,170
"S01008131","East Dunbartonshire",2011,398,153
"S01008132","East Dunbartonshire",2011,423,53
"S01008133","East Dunbartonshire",2011,338,145
"S01008134","East Dunbartonshire",2011,325,104
"S01008135","East Dunbartonshire",2011,478,114
"S01008136","East Dunbartonshire",2011,448,166
"S01008137","East Dunbartonshire",2011,414,239
"S01008138","East Dunbartonshire",2011,374,179
"S01008139","East Dunbartonshire",2011,393,141
"S01008140","East Dunbartonshire",2011,239,115
"S01008141","East Dunbartonshire",2011,318,34
"S01008142","East Dunbartonshire",2011,293,22
"S01008143","East Dunbartonshire",2011,428,135
"S01008144","East Dunbartonshire",2011,229,18
"S01008145","East Dunbartonshire",2011,328,94
"S01008146","East Dunbartonshire",2011,218,83
"S01008147","East Dunbartonshire",2011,339,84
"S01008148","East Dunbartonshire",2011,328,84
"S01008149","East Dunbartonshire",2011,313,88
"S01008150","East Dunbartonshire",2011,428,131
"S01008151","East Dunbartonshire",2011,321,105
"S01008152","East Dunbartonshire",2011,511,195
"S01008153","East Dunbartonshire",2011,295,26
"S01008154","East Dunbartonshire",2011,355,49
"S01008155","East Dunbartonshire",2011,275,27
"S01008156","East Dunbartonshire",2011,391,96
"S01008157","East Dunbartonshire",2011,293,34
"S01008158","East Dunbartonshire",2011,287,18
"S01008159","East Dunbartonshire",2011,461,215
"S01008160","East Dunbartonshire",2011,397,142
"S01008161","East Dunbartonshire",2011,399,31
"S01008162","East Dunbartonshire",2011,430,99
"S01008163","East Lothian",2011,327,90
"S01008164","East Lothian",2011,289,80
"S01008165","East Lothian",2011,266,14
"S01008166","East Lothian",2011,226,61
"S01008167","East Lothian",2011,294,96
"S01008168","East Lothian",2011,349,131
"S01008169","East Lothian",2011,320,103
"S01008170","East Lothian",2011,231,39
"S01008171","East Lothian",2011,373,132
"S01008172","East Lothian",2011,250,64
"S01008173","East Lothian",2011,260,43
"S01008174","East Lothian",2011,226,53
"S01008175","East Lothian",2011,378,125
"S01008176","East Lothian",2011,327,51
"S01008177","East Lothian",2011,371,136
"S01008178","East Lothian",2011,278,52
