"dz_2011","la_name","year","total","nonwhite"
"S01010931","Midlothian",2001,461,1
"S01010932","Midlothian",2001,538,2
"S01010933","Midlothian",2001,499,7
"S01010934","Midlothian",2001,1569,11
"S01010935","Midlothian",2001,632,0
"S01010936","Midlothian",2001,853,5
"S01010937","Midlothian",2001,842,10
"S01010938","Midlothian",2001,796,8
"S01010939","Midlothian",2001,572,7
"S01010940","Midlothian",2001,741,6
"S01010941","Midlothian",2001,963,16
"S01010942","Midlothian",2001,712,7
"S01010943","Midlothian",2001,633,2
"S01010944","Midlothian",2001,660,7
"S01010945","Midlothian",2001,600,4
"S01010946","Midlothian",2001,908,2
"S01010947","Midlothian",2001,580,4
"S01010948","Midlothian",2001,710,2
"S01010949","Midlothian",2001,976,22
"S01010950","Midlothian",2001,1071,5
"S01010951","Midlothian",2001,691,11
"S01010952","Midlothian",2001,577,13
"S01010953","Midlothian",2001,722,5
"S01010954","Midlothian",2001,579,3
"S01010955","Midlothian",2001,1034,4
"S01010956","Midlothian",2001,712,6
"S01010957","Midlothian",2001,654,9
"S01010958","Midlothian",2001,515,4
"S01010959","Midlothian",2001,627,20
"S01010960","Midlothian",2001,1011,11
"S01010961","Midlothian",2001,563,11
"S01010962","Midlothian",2001,599,5
"S01010963","Midlothian",2001,893,21
"S01010964","Midlothian",2001,561,3
"S01010965","Midlothian",2001,594,4
"S01010966","Midlothian",2001,829,0
"S01010967","Midlothian",2001,698,4
"S01010968","Midlothian",2001,914,8
"S01010969","Midlothian",2001,696,5
"S01010970","Midlothian",2001,873,9
"S01010971","Midlothian",2001,1119,6
"S01010972","Midlothian",2001,796,8
"S01010973","Midlothian",2001,523,6
"S01010974","Midlothian",2001,721,1
"S01010975","Midlothian",2001,508,9
"S01010976","Midlothian",2001,592,6
"S01010977","Midlothian",2001,760,1
"S01010978","Midlothian",2001,724,26
"S01010979","Midlothian",2001,807,0
"S01010980","Midlothian",2001,759,3
"S01010981","Midlothian",2001,794,11
"S01010982","Midlothian",2001,1416,23
"S01010983","Midlothian",2001,823,9
"S01010984","Midlothian",2001,734,3
"S01010985","Midlothian",2001,612,8
"S01010986","Midlothian",2001,910,19
"S01010987","Midlothian",2001,660,3
"S01010988","Midlothian",2001,614,13
"S01010989","Midlothian",2001,1648,40
"S01010990","Midlothian",2001,739,16
"S01010991","Midlothian",2001,618,11
"S01010992","Midlothian",2001,502,15
"S01010993","Midlothian",2001,808,11
"S01010994","Midlothian",2001,1322,13
"S01010995","Midlothian",2001,806,12
"S01010996","Midlothian",2001,587,29
"S01010997","Midlothian",2001,711,9
"S01010998","Midlothian",2001,620,2
"S01010999","Midlothian",2001,1024,5
"S01011000","Midlothian",2001,760,3
"S01011001","Midlothian",2001,703,2
"S01011002","Midlothian",2001,766,9
"S01011003","Midlothian",2001,729,2
"S01011004","Midlothian",2001,680,18
"S01011005","Midlothian",2001,752,2
"S01011006","Midlothian",2001,798,11
"S01011007","Midlothian",2001,750,3
"S01011008","Midlothian",2001,902,7
"S01011009","Midlothian",2001,615,1
"S01011010","Midlothian",2001,592,2
"S01011011","Midlothian",2001,836,3
"S01011012","Midlothian",2001,809,7
"S01011013","Midlothian",2001,855,1
"S01011014","Midlothian",2001,983,7
"S01011015","Midlothian",2001,654,5
"S01011016","Midlothian",2001,876,0
"S01011017","Midlothian",2001,809,4
"S01011018","Midlothian",2001,956,4
"S01011019","Midlothian",2001,1100,8
"S01011020","Midlothian",2001,518,3
"S01011021","Midlothian",2001,866,15
"S01011022","Midlothian",2001,645,1
"S01011023","Midlothian",2001,863,3
"S01011024","Midlothian",2001,968,5
"S01011025","Midlothian",2001,828,2
"S01011026","Midlothian",2001,631,3
"S01011027","Midlothian",2001,1048,23
"S01011028","Midlothian",2001,1093,0
"S01011029","Midlothian",2001,695,13
"S01011030","Midlothian",2001,1000,3
"S01011031","Midlothian",2001,600,0
"S01011032","Midlothian",2001,1074,4
"S01011033","Midlothian",2001,626,4
"S01011034","Midlothian",2001,573,2
"S01011035","Midlothian",2001,719,0
"S01011036","Midlothian",2001,629,3
"S01011037","Midlothian",2001,994,2
"S01011038","Midlothian",2001,929,16
"S01011039","Midlothian",2001,736,3
"S01011040","Midlothian",2001,754,2
"S01011041","Midlothian",2001,634,6
"S01011042","Midlothian",2001,722,12
"S01011043","Midlothian",2001,778,1
"S01011044","Midlothian",2001,707,1
"S01011045","Moray",2001,918,2
"S01011046","Moray",2001,754,3
"S01011047","Moray",2001,1110,7
"S01011048","Moray",2001,1188,5
"S01011049","Moray",2001,809,1
"S01011050","Moray",2001,642,0
"S01011051","Moray",2001,840,7
"S01011052","Moray",2001,826,2
"S01011053","Moray",2001,611,4
"S01011054","Moray",2001,514,0
"S01011055","Moray",2001,562,5
"S01011056","Moray",2001,580,1
"S01011057","Moray",2001,557,3
"S01011058","Moray",2001,552,4
"S01011059","Moray",2001,739,6
"S01011060","Moray",2001,910,0
"S01011061","Moray",2001,1021,6
"S01011062","Moray",2001,895,5
"S01011063","Moray",2001,1074,2
"S01011064","Moray",2001,1014,1
"S01011065","Moray",2001,749,1
"S01011066","Moray",2001,524,1
"S01011067","Moray",2001,569,5
"S01011068","Moray",2001,528,6
"S01011069","Moray",2001,672,0
"S01011070","Moray",2001,782,0
"S01011071","Moray",2001,804,3
"S01011072","Moray",2001,1068,13
"S01011073","Moray",2001,700,4
"S01011074","Moray",2001,667,1
"S01011075","Moray",2001,777,2
"S01011076","Moray",2001,720,9
"S01011077","Moray",2001,785,2
"S01011078","Moray",2001,1260,0
"S01011079","Moray",2001,996,13
"S01011080","Moray",2001,1129,5
"S01011081","Moray",2001,918,0
"S01011082","Moray",2001,618,0
"S01011083","Moray",2001,771,2
"S01011084","Moray",2001,745,5
"S01011085","Moray",2001,872,7
"S01011086","Moray",2001,646,2
"S01011087","Moray",2001,758,2
"S01011088","Moray",2001,1223,2
"S01011089","Moray",2001,724,10
"S01011090","Moray",2001,709,3
"S01011091","Moray",2001,531,3
"S01011092","Moray",2001,765,15
"S01011093","Moray",2001,603,8
"S01011094","Moray",2001,545,5
"S01011095","Moray",2001,941,3
"S01011096","Moray",2001,429,1
"S01011097","Moray",2001,737,14
"S01011098","Moray",2001,644,0
"S01011099","Moray",2001,929,11
"S01011100","Moray",2001,569,0
"S01011101","Moray",2001,606,3
"S01011102","Moray",2001,722,6
"S01011103","Moray",2001,550,7
"S01011104","Moray",2001,716,4
"S01011105","Moray",2001,763,5
"S01011106","Moray",2001,1066,4
"S01011107","Moray",2001,765,15
"S01011108","Moray",2001,613,13
"S01011109","Moray",2001,827,14
"S01011110","Moray",2001,738,6
"S01011111","Moray",2001,989,12
"S01011112","Moray",2001,857,15
"S01011113","Moray",2001,998,6
"S01011114","Moray",2001,1004,17
"S01011115","Moray",2001,960,3
"S01011116","Moray",2001,735,26
"S01011117","Moray",2001,774,7
"S01011118","Moray",2001,815,18
"S01011119","Moray",2001,1158,39
"S01011120","Moray",2001,762,20
"S01011121","Moray",2001,548,17
"S01011122","Moray",2001,1162,10
"S01011123","Moray",2001,1206,7
"S01011124","Moray",2001,575,5
"S01011125","Moray",2001,638,3
"S01011126","Moray",2001,557,4
"S01011127","Moray",2001,535,5
"S01011128","Moray",2001,810,10
"S01011129","Moray",2001,1771,42
"S01011130","Moray",2001,576,6
"S01011131","Moray",2001,580,6
"S01011132","Moray",2001,793,12
"S01011133","Moray",2001,555,13
"S01011134","Moray",2001,934,7
"S01011135","Moray",2001,805,3
"S01011136","Moray",2001,553,2
"S01011137","Moray",2001,504,2
"S01011138","Moray",2001,689,4
"S01011139","Moray",2001,801,4
"S01011140","Moray",2001,577,4
"S01011141","Moray",2001,600,2
"S01011142","Moray",2001,2579,84
"S01011143","Moray",2001,921,3
"S01011144","Moray",2001,843,11
"S01011145","Moray",2001,934,5
"S01011146","Moray",2001,1141,2
"S01011147","Moray",2001,1777,18
"S01011148","Moray",2001,1127,3
"S01011149","Moray",2001,1010,16
"S01011150","Moray",2001,886,5
"S01011151","Moray",2001,759,6
"S01011152","Moray",2001,705,8
"S01011153","Moray",2001,1064,18
"S01011154","Moray",2001,537,0
"S01011155","Moray",2001,724,4
"S01011156","Moray",2001,646,2
"S01011157","Moray",2001,712,5
"S01011158","Moray",2001,515,2
"S01011159","Moray",2001,536,1
"S01011160","Moray",2001,921,18
"S01011161","Moray",2001,655,0
"S01011162","Moray",2001,469,1
"S01011163","Moray",2001,861,4
"S01011164","Moray",2001,755,2
"S01011165","Moray",2001,759,0
"S01011166","Moray",2001,771,13
"S01011167","Moray",2001,1135,22
"S01011168","Moray",2001,865,8
"S01011169","Moray",2001,480,10
"S01011170","Moray",2001,905,8
"S01011171","North Ayrshire",2001,974,8
"S01011172","North Ayrshire",2001,800,1
"S01011173","North Ayrshire",2001,562,2
"S01011174","North Ayrshire",2001,819,4
"S01011175","North Ayrshire",2001,690,1
"S01011176","North Ayrshire",2001,575,1
"S01011177","North Ayrshire",2001,1208,5
"S01011178","North Ayrshire",2001,587,3
"S01011179","North Ayrshire",2001,791,0
"S01011180","North Ayrshire",2001,705,3
"S01011181","North Ayrshire",2001,488,2
"S01011182","North Ayrshire",2001,406,12
"S01011183","North Ayrshire",2001,565,14
"S01011184","North Ayrshire",2001,935,19
"S01011185","North Ayrshire",2001,733,1
"S01011186","North Ayrshire",2001,964,15
"S01011187","North Ayrshire",2001,774,0
"S01011188","North Ayrshire",2001,1152,0
"S01011189","North Ayrshire",2001,861,23
"S01011190","North Ayrshire",2001,637,9
"S01011191","North Ayrshire",2001,515,0
"S01011192","North Ayrshire",2001,778,3
"S01011193","North Ayrshire",2001,765,5
"S01011194","North Ayrshire",2001,761,9
"S01011195","North Ayrshire",2001,874,12
"S01011196","North Ayrshire",2001,959,2
"S01011197","North Ayrshire",2001,931,5
"S01011198","North Ayrshire",2001,748,7
"S01011199","North Ayrshire",2001,816,3
"S01011200","North Ayrshire",2001,830,9
"S01011201","North Ayrshire",2001,609,4
"S01011202","North Ayrshire",2001,893,10
"S01011203","North Ayrshire",2001,852,3
"S01011204","North Ayrshire",2001,593,20
"S01011205","North Ayrshire",2001,412,4
"S01011206","North Ayrshire",2001,669,25
"S01011207","North Ayrshire",2001,758,0
"S01011208","North Ayrshire",2001,958,44
"S01011209","North Ayrshire",2001,922,1
"S01011210","North Ayrshire",2001,772,28
"S01011211","North Ayrshire",2001,732,5
"S01011212","North Ayrshire",2001,558,1
"S01011213","North Ayrshire",2001,1082,5
"S01011214","North Ayrshire",2001,974,1
"S01011215","North Ayrshire",2001,683,7
"S01011216","North Ayrshire",2001,507,1
"S01011217","North Ayrshire",2001,795,0
"S01011218","North Ayrshire",2001,809,1
"S01011219","North Ayrshire",2001,824,9
"S01011220","North Ayrshire",2001,911,3
"S01011221","North Ayrshire",2001,968,0
"S01011222","North Ayrshire",2001,681,4
"S01011223","North Ayrshire",2001,997,11
"S01011224","North Ayrshire",2001,687,15
"S01011225","North Ayrshire",2001,688,7
"S01011226","North Ayrshire",2001,1070,6
"S01011227","North Ayrshire",2001,737,21
"S01011228","North Ayrshire",2001,1013,25
"S01011229","North Ayrshire",2001,537,3
"S01011230","North Ayrshire",2001,1017,9
"S01011231","North Ayrshire",2001,660,1
"S01011232","North Ayrshire",2001,1088,2
"S01011233","North Ayrshire",2001,436,1
"S01011234","North Ayrshire",2001,1199,1
"S01011235","North Ayrshire",2001,365,1
"S01011236","North Ayrshire",2001,628,2
"S01011237","North Ayrshire",2001,835,2
"S01011238","North Ayrshire",2001,613,1
"S01011239","North Ayrshire",2001,815,4
"S01011240","North Ayrshire",2001,695,6
"S01011241","North Ayrshire",2001,1206,11
"S01011242","North Ayrshire",2001,1053,20
"S01011243","North Ayrshire",2001,961,4
"S01011244","North Ayrshire",2001,714,1
"S01011245","North Ayrshire",2001,928,5
"S01011246","North Ayrshire",2001,871,11
"S01011247","North Ayrshire",2001,807,5
"S01011248","North Ayrshire",2001,791,0
"S01011249","North Ayrshire",2001,771,14
"S01011250","North Ayrshire",2001,1092,3
"S01011251","North Ayrshire",2001,871,1
"S01011252","North Ayrshire",2001,846,4
"S01011253","North Ayrshire",2001,907,3
"S01011254","North Ayrshire",2001,1014,10
"S01011255","North Ayrshire",2001,828,19
"S01011256","North Ayrshire",2001,516,3
"S01011257","North Ayrshire",2001,484,0
"S01011258","North Ayrshire",2001,851,9
"S01011259","North Ayrshire",2001,691,5
"S01011260","North Ayrshire",2001,756,5
"S01011261","North Ayrshire",2001,867,4
"S01011262","North Ayrshire",2001,512,1
"S01011263","North Ayrshire",2001,1297,8
"S01011264","North Ayrshire",2001,686,3
"S01011265","North Ayrshire",2001,1201,4
"S01011266","North Ayrshire",2001,1197,24
"S01011267","North Ayrshire",2001,559,2
"S01011268","North Ayrshire",2001,401,5
"S01011269","North Ayrshire",2001,570,9
"S01011270","North Ayrshire",2001,626,2
"S01011271","North Ayrshire",2001,1037,5
"S01011272","North Ayrshire",2001,737,0
"S01011273","North Ayrshire",2001,926,2
"S01011274","North Ayrshire",2001,841,2
"S01011275","North Ayrshire",2001,684,0
"S01011276","North Ayrshire",2001,1167,0
"S01011277","North Ayrshire",2001,753,1
"S01011278","North Ayrshire",2001,568,1
"S01011279","North Ayrshire",2001,691,1
"S01011280","North Ayrshire",2001,652,2
"S01011281","North Ayrshire",2001,643,23
"S01011282","North Ayrshire",2001,971,36
"S01011283","North Ayrshire",2001,799,35
"S01011284","North Ayrshire",2001,696,3
"S01011285","North Ayrshire",2001,763,3
"S01011286","North Ayrshire",2001,754,1
"S01011287","North Ayrshire",2001,797,1
"S01011288","North Ayrshire",2001,797,4
"S01011289","North Ayrshire",2001,1018,1
"S01011290","North Ayrshire",2001,1141,10
"S01011291","North Ayrshire",2001,792,5
"S01011292","North Ayrshire",2001,715,7
"S01011293","North Ayrshire",2001,840,0
"S01011294","North Ayrshire",2001,886,0
"S01011295","North Ayrshire",2001,1142,5
"S01011296","North Ayrshire",2001,573,4
"S01011297","North Ayrshire",2001,868,3
"S01011298","North Ayrshire",2001,694,1
"S01011299","North Ayrshire",2001,501,0
"S01011300","North Ayrshire",2001,984,3
"S01011301","North Ayrshire",2001,809,0
"S01011302","North Ayrshire",2001,1102,2
"S01011303","North Ayrshire",2001,1135,2
"S01011304","North Ayrshire",2001,706,15
"S01011305","North Ayrshire",2001,901,0
"S01011306","North Ayrshire",2001,635,10
"S01011307","North Ayrshire",2001,698,2
"S01011308","North Ayrshire",2001,510,0
"S01011309","North Ayrshire",2001,747,4
"S01011310","North Ayrshire",2001,763,2
"S01011311","North Ayrshire",2001,735,6
"S01011312","North Ayrshire",2001,1178,5
"S01011313","North Ayrshire",2001,721,8
"S01011314","North Ayrshire",2001,1166,8
"S01011315","North Ayrshire",2001,408,0
"S01011316","North Ayrshire",2001,721,2
"S01011317","North Ayrshire",2001,841,4
"S01011318","North Ayrshire",2001,868,12
"S01011319","North Ayrshire",2001,942,0
"S01011320","North Ayrshire",2001,813,0
"S01011321","North Ayrshire",2001,561,0
"S01011322","North Ayrshire",2001,691,2
"S01011323","North Ayrshire",2001,886,7
"S01011324","North Ayrshire",2001,513,5
"S01011325","North Ayrshire",2001,689,1
"S01011326","North Ayrshire",2001,962,7
"S01011327","North Ayrshire",2001,730,3
"S01011328","North Ayrshire",2001,741,3
"S01011329","North Ayrshire",2001,985,7
"S01011330","North Ayrshire",2001,787,4
"S01011331","North Ayrshire",2001,699,7
"S01011332","North Ayrshire",2001,1073,17
"S01011333","North Ayrshire",2001,692,3
"S01011334","North Ayrshire",2001,869,9
"S01011335","North Ayrshire",2001,804,6
"S01011336","North Ayrshire",2001,558,4
"S01011337","North Ayrshire",2001,943,21
"S01011338","North Ayrshire",2001,695,3
"S01011339","North Ayrshire",2001,603,5
"S01011340","North Ayrshire",2001,721,3
"S01011341","North Ayrshire",2001,878,2
"S01011342","North Ayrshire",2001,888,1
"S01011343","North Ayrshire",2001,905,1
"S01011344","North Ayrshire",2001,889,0
"S01011345","North Ayrshire",2001,817,2
"S01011346","North Ayrshire",2001,708,1
"S01011347","North Ayrshire",2001,1057,0
"S01011348","North Ayrshire",2001,976,7
"S01011349","North Ayrshire",2001,952,15
"S01011350","North Ayrshire",2001,708,0
"S01011351","North Ayrshire",2001,684,0
"S01011352","North Ayrshire",2001,645,2
"S01011353","North Ayrshire",2001,690,7
"S01011354","North Ayrshire",2001,753,3
"S01011355","North Ayrshire",2001,1042,4
"S01011356","North Ayrshire",2001,1112,0
"S01011357","North Lanarkshire",2001,789,3
"S01011358","North Lanarkshire",2001,1089,20
"S01011359","North Lanarkshire",2001,791,2
"S01011360","North Lanarkshire",2001,648,7
"S01011361","North Lanarkshire",2001,593,4
"S01011362","North Lanarkshire",2001,628,30
"S01011363","North Lanarkshire",2001,888,10
"S01011364","North Lanarkshire",2001,663,0
"S01011365","North Lanarkshire",2001,588,12
"S01011366","North Lanarkshire",2001,526,0
"S01011367","North Lanarkshire",2001,868,0
"S01011368","North Lanarkshire",2001,435,0
"S01011369","North Lanarkshire",2001,888,6
"S01011370","North Lanarkshire",2001,493,0
"S01011371","North Lanarkshire",2001,1032,10
"S01011372","North Lanarkshire",2001,702,6
"S01011373","North Lanarkshire",2001,674,0
"S01011374","North Lanarkshire",2001,733,5
"S01011375","North Lanarkshire",2001,637,15
"S01011376","North Lanarkshire",2001,506,2
"S01011377","North Lanarkshire",2001,718,3
"S01011378","North Lanarkshire",2001,809,5
"S01011379","North Lanarkshire",2001,707,17
"S01011380","North Lanarkshire",2001,719,6
"S01011381","North Lanarkshire",2001,575,2
"S01011382","North Lanarkshire",2001,361,9
"S01011383","North Lanarkshire",2001,772,0
"S01011384","North Lanarkshire",2001,700,1
"S01011385","North Lanarkshire",2001,1044,1
"S01011386","North Lanarkshire",2001,626,4
"S01011387","North Lanarkshire",2001,881,0
"S01011388","North Lanarkshire",2001,1250,8
"S01011389","North Lanarkshire",2001,827,8
"S01011390","North Lanarkshire",2001,846,1
"S01011391","North Lanarkshire",2001,702,1
"S01011392","North Lanarkshire",2001,742,2
"S01011393","North Lanarkshire",2001,876,9
"S01011394","North Lanarkshire",2001,278,6
"S01011395","North Lanarkshire",2001,934,3
"S01011396","North Lanarkshire",2001,947,0
"S01011397","North Lanarkshire",2001,1004,5
"S01011398","North Lanarkshire",2001,1060,13
"S01011399","North Lanarkshire",2001,518,3
"S01011400","North Lanarkshire",2001,782,36
"S01011401","North Lanarkshire",2001,745,8
"S01011402","North Lanarkshire",2001,1021,35
"S01011403","North Lanarkshire",2001,535,43
"S01011404","North Lanarkshire",2001,1125,8
"S01011405","North Lanarkshire",2001,660,1
"S01011406","North Lanarkshire",2001,677,3
"S01011407","North Lanarkshire",2001,1267,9
"S01011408","North Lanarkshire",2001,877,3
"S01011409","North Lanarkshire",2001,1203,19
"S01011410","North Lanarkshire",2001,777,13
